Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
2003-7-8-0-43,2003,189,0,43,5.72,-5.43,0.44,1.72,0.35,1.74,469.1,0.85,170729,0.37,-0.82,-3,-11,12,11,-11
2003-7-8-0-44,2003,189,0,44,5.64,-5.25,0.2,2.03,0.1,2.04,469.1,0.85,170825,0.37,-0.96,-3,-11,12,11,-11
2003-7-8-0-46,2003,189,0,46,5.74,-5.39,0.05,1.97,-0.05,1.97,473.0,0.82,151671,0.37,-0.93,-3,-11,12,12,-11
2003-7-8-0-47,2003,189,0,47,5.75,-5.35,0.02,2.1,-0.08,2.1,477.1,0.83,161656,0.38,-1.0,-3,-11,12,12,-11
2003-7-8-0-48,2003,189,0,48,5.69,-5.42,-0.17,1.7,-0.25,1.69,480.6,0.84,170271,0.39,-0.81,-3,-12,12,12,-12
2003-7-8-0-49,2003,189,0,49,5.7,-5.3,0.2,2.05,0.1,2.06,483.4,0.83,205448,0.39,-1.0,-3,-12,12,12,-12
2003-7-8-0-50,2003,189,0,50,5.71,-5.34,0.27,1.98,0.17,1.99,483.4,0.83,205448,0.39,-0.96,-3,-12,13,12,-12
2003-7-8-0-51,2003,189,0,51,5.71,-5.28,0.61,2.06,0.51,2.09,473.7,1.06,151730,0.48,-0.99,-3,-12,13,12,-12
2003-7-8-0-52,2003,189,0,52,5.76,-5.21,0.86,2.27,0.75,2.31,474.5,1.2,139894,0.54,-1.1,-3,-12,13,12,-12
2003-7-8-0-53,2003,189,0,53,5.71,-4.96,1.33,2.5,1.21,2.56,474.8,1.25,136020,0.56,-1.22,-3,-12,13,12,-12
2003-7-8-0-54,2003,189,0,54,5.7,-5.02,1.23,2.41,1.12,2.46,482.0,1.17,176736,0.54,-1.19,-3,-12,13,12,-12
2003-7-8-0-55,2003,189,0,55,5.67,-4.86,1.21,2.64,1.09,2.69,481.7,1.17,175609,0.54,-1.3,-3,-13,14,12,-13
2003-7-8-0-56,2003,189,0,56,5.68,-5.01,1.08,2.43,0.97,2.48,479.2,1.06,164196,0.49,-1.19,-3,-12,14,11,-12
2003-7-8-0-57,2003,189,0,57,5.7,-5.09,1.02,2.34,0.91,2.38,482.4,1.01,175305,0.47,-1.15,-3,-12,13,11,-12
2003-7-8-0-58,2003,189,0,58,5.68,-5.1,0.93,2.32,0.82,2.36,482.1,0.95,163922,0.44,-1.14,-3,-12,13,12,-12
2003-7-8-0-59,2003,189,0,59,5.49,-5.1,0.21,1.99,0.12,2.0,497.8,0.74,231543,0.37,-1.0,-3,-12,13,12,-12
2003-7-8-1-0,2003,189,1,0,5.48,-5.19,-0.15,1.72,-0.23,1.71,506.0,0.67,240200,0.34,-0.87,-3,-12,12,11,-12
2003-7-8-1-1,2003,189,1,1,5.4,-5.11,-0.51,1.65,-0.58,1.63,513.2,0.62,248315,0.33,-0.84,-3,-12,12,11,-12
2003-7-8-1-2,2003,189,1,2,5.5,-5.08,-0.82,1.64,-0.89,1.6,492.3,0.7,187739,0.34,-0.79,-3,-12,12,10,-12
2003-7-8-1-3,2003,189,1,3,5.47,-5.16,-0.44,1.73,-0.51,1.71,497.2,0.69,198870,0.34,-0.85,-3,-12,12,10,-12
2003-7-8-1-4,2003,189,1,4,5.49,-5.18,-0.61,1.71,-0.68,1.68,500.9,0.68,206421,0.34,-0.84,-3,-12,12,10,-12
2003-7-8-1-5,2003,189,1,5,5.54,-5.27,-0.61,1.58,-0.68,1.55,511.4,0.63,243530,0.33,-0.79,-3,-12,12,11,-12
2003-7-8-1-7,2003,189,1,7,5.73,-5.39,-0.79,1.78,-0.86,1.75,496.6,0.77,236356,0.38,-0.87,-3,-12,12,10,-12
2003-7-8-1-8,2003,189,1,8,5.64,-5.13,-0.67,2.24,-0.76,2.21,488.8,0.85,179446,0.41,-1.08,-3,-12,13,10,-12
2003-7-8-1-9,2003,189,1,9,5.59,-5.1,-0.68,2.19,-0.77,2.16,482.0,0.99,170084,0.46,-1.04,-3,-12,13,10,-12
2003-7-8-1-10,2003,189,1,10,5.58,-5.12,-0.63,2.11,-0.71,2.08,483.1,1.03,180196,0.48,-1.0,-3,-12,13,10,-12
2003-7-8-1-11,2003,189,1,11,5.72,-5.13,-0.62,2.41,-0.71,2.38,490.6,0.74,190746,0.36,-1.17,-3,-12,13,10,-12
2003-7-8-1-12,2003,189,1,12,5.71,-5.12,-0.74,2.39,-0.83,2.36,491.8,0.74,192709,0.36,-1.16,-3,-12,13,10,-12
2003-7-8-1-13,2003,189,1,13,5.66,-5.15,-0.87,2.16,-0.95,2.13,485.4,0.8,191730,0.38,-1.03,-3,-12,13,9,-12
2003-7-8-1-14,2003,189,1,14,5.72,-5.13,-0.68,2.33,-0.77,2.3,489.2,0.98,208108,0.47,-1.13,-3,-11,13,9,-11
2003-7-8-1-15,2003,189,1,15,5.76,-5.08,-0.94,2.48,-1.03,2.44,483.6,0.87,177735,0.41,-1.18,-3,-11,12,9,-11
2003-7-8-1-16,2003,189,1,16,5.75,-5.09,-0.83,2.54,-0.92,2.51,486.2,0.96,143394,0.45,-1.22,-3,-11,13,9,-11
2003-7-8-1-17,2003,189,1,17,5.79,-4.99,-1.27,2.57,-1.36,2.52,486.2,0.96,143393,0.45,-1.23,-3,-12,12,9,-12
2003-7-8-1-18,2003,189,1,18,5.82,-5.15,-1.86,1.8,-1.92,1.73,482.2,0.92,153291,0.43,-0.83,-3,-12,13,9,-12
2003-7-8-1-19,2003,189,1,19,5.78,-5.22,-1.39,2.02,-1.46,1.97,482.2,0.92,153291,0.43,-0.95,-3,-11,12,9,-11
2003-7-8-1-20,2003,189,1,20,5.66,-4.64,-2.42,2.03,-2.49,1.95,491.5,0.63,187090,0.3,-0.96,-3,-11,12,8,-11
2003-7-8-1-21,2003,189,1,21,5.54,-4.24,-2.83,2.17,-2.9,2.07,488.7,0.67,159152,0.32,-1.01,-3,-11,12,8,-11
2003-7-8-1-22,2003,189,1,22,5.69,-4.32,-3.03,2.13,-3.1,2.03,493.0,0.6,150563,0.29,-1.0,-3,-11,12,8,-11
2003-7-8-1-23,2003,189,1,23,5.78,-4.46,-3.02,2.08,-3.09,1.98,478.4,0.82,84765,0.38,-0.95,-3,-11,12,8,-11
2003-7-8-1-24,2003,189,1,24,5.81,-4.28,-3.34,2.04,-3.4,1.93,482.3,0.92,108339,0.43,-0.93,-3,-11,12,8,-11
2003-7-8-1-25,2003,189,1,25,5.78,-4.45,-3.05,2.05,-3.11,1.95,481.8,0.89,93175,0.41,-0.94,-3,-11,11,8,-11
2003-7-8-1-26,2003,189,1,26,5.75,-4.43,-3.02,2.04,-3.08,1.95,477.9,0.9,107058,0.41,-0.93,-3,-11,12,8,-11
2003-7-8-1-27,2003,189,1,27,5.75,-4.26,-3.16,2.21,-3.23,2.11,478.8,0.89,103000,0.41,-1.01,-3,-11,12,8,-11
2003-7-8-1-28,2003,189,1,28,5.78,-4.33,-3.11,2.22,-3.17,2.13,479.5,0.88,99061,0.4,-1.02,-3,-11,12,8,-11
2003-7-8-1-30,2003,189,1,30,5.78,-4.69,-2.93,1.66,-2.98,1.58,478.0,0.95,93928,0.43,-0.76,-3,-11,11,8,-11
2003-7-8-1-31,2003,189,1,31,5.77,-4.53,-3.0,1.91,-3.05,1.83,476.1,0.91,96815,0.41,-0.87,-3,-11,12,9,-11
2003-7-8-1-32,2003,189,1,32,5.84,-4.43,-3.24,1.97,-3.29,1.88,476.7,0.86,96385,0.39,-0.9,-3,-11,11,9,-11
2003-7-8-1-33,2003,189,1,33,5.83,-4.4,-3.3,1.92,-3.35,1.83,477.3,0.88,96726,0.4,-0.87,-3,-11,12,9,-11
2003-7-8-1-34,2003,189,1,34,5.84,-4.41,-3.23,2.04,-3.28,1.95,477.1,0.89,100275,0.41,-0.93,-3,-10,12,9,-10
2003-7-8-1-36,2003,189,1,36,5.8,-4.38,-3.24,1.99,-3.29,1.91,478.1,0.9,90393,0.41,-0.91,-3,-10,12,9,-10
2003-7-8-1-37,2003,189,1,37,5.81,-4.43,-3.25,1.87,-3.3,1.79,480.3,0.93,106456,0.43,-0.86,-3,-11,11,9,-11
2003-7-8-1-39,2003,189,1,39,5.82,-4.41,-3.23,1.95,-3.27,1.87,478.5,0.9,94434,0.41,-0.89,-3,-10,11,10,-10
2003-7-8-1-40,2003,189,1,40,5.82,-4.51,-3.17,1.83,-3.21,1.76,476.2,0.86,92712,0.39,-0.84,-3,-10,12,10,-10
2003-7-8-1-41,2003,189,1,41,5.84,-4.53,-3.13,1.92,-3.17,1.85,476.5,0.84,93489,0.38,-0.88,-3,-10,11,11,-10
2003-7-8-1-42,2003,189,1,42,5.79,-4.4,-3.15,2.05,-3.19,1.98,475.3,0.87,87351,0.39,-0.94,-3,-10,11,11,-10
2003-7-8-1-43,2003,189,1,43,5.78,-4.62,-2.93,1.87,-2.97,1.81,475.0,0.87,86535,0.39,-0.86,-3,-10,11,11,-10
2003-7-8-1-44,2003,189,1,44,5.79,-4.4,-3.12,2.08,-3.16,2.02,480.4,0.93,101342,0.43,-0.97,-3,-10,11,12,-10
2003-7-8-1-45,2003,189,1,45,5.81,-4.23,-3.29,2.18,-3.33,2.11,478.7,0.91,95043,0.42,-1.01,-3,-10,11,12,-10
2003-7-8-1-46,2003,189,1,46,5.81,-4.35,-3.24,2.03,-3.28,1.97,481.2,0.89,104156,0.41,-0.95,-3,-10,10,12,-10
2003-7-8-1-47,2003,189,1,47,5.78,-4.23,-3.31,2.15,-3.35,2.09,474.9,0.86,98911,0.39,-0.99,-3,-10,11,13,-10
2003-7-8-1-48,2003,189,1,48,5.79,-4.27,-3.39,1.94,-3.42,1.88,475.8,0.88,85180,0.4,-0.89,-3,-10,11,13,-10
2003-7-8-1-49,2003,189,1,49,5.78,-4.31,-3.2,2.16,-3.24,2.1,478.9,0.86,94843,0.39,-1.01,-3,-10,10,14,-10
2003-7-8-1-50,2003,189,1,50,5.8,-4.2,-3.43,2.05,-3.46,1.99,478.9,0.86,94819,0.39,-0.95,-3,-10,10,14,-10
2003-7-8-1-51,2003,189,1,51,5.83,-4.17,-3.49,2.09,-3.52,2.03,480.5,0.88,91415,0.41,-0.98,-3,-10,10,14,-10
2003-7-8-1-52,2003,189,1,52,5.85,-4.23,-3.46,2.11,-3.49,2.05,479.1,0.9,93361,0.41,-0.98,-3,-10,10,14,-10
2003-7-8-1-54,2003,189,1,54,5.86,-4.43,-3.28,1.97,-3.31,1.92,479.1,0.88,103612,0.4,-0.92,-3,-10,10,14,-10
2003-7-8-1-55,2003,189,1,55,5.82,-4.41,-3.23,2.01,-3.26,1.96,478.1,0.87,104839,0.4,-0.94,-3,-10,10,14,-10
2003-7-8-1-56,2003,189,1,56,5.83,-4.53,-3.13,1.89,-3.16,1.85,479.1,0.91,103686,0.42,-0.89,-3,-10,11,14,-10
2003-7-8-1-57,2003,189,1,57,5.81,-4.53,-2.96,2.1,-2.99,2.06,481.8,0.96,116227,0.45,-0.99,-3,-10,11,15,-10
2003-7-8-1-58,2003,189,1,58,5.79,-4.72,-2.68,1.98,-2.7,1.95,481.8,0.96,116227,0.45,-0.94,-3,-10,11,15,-10
2003-7-8-1-59,2003,189,1,59,5.78,-4.85,-2.39,1.97,-2.41,1.94,475.5,0.97,112812,0.44,-0.92,-3,-10,11,15,-10
2003-7-8-2-0,2003,189,2,0,5.72,-5.1,-1.89,1.77,-1.91,1.75,475.5,0.97,112812,0.44,-0.83,-3,-10,11,15,-10
2003-7-8-2-1,2003,189,2,1,5.75,-5.18,-1.87,1.63,-1.89,1.61,477.5,1.16,135518,0.53,-0.77,-3,-10,12,16,-10
2003-7-8-2-2,2003,189,2,2,5.77,-5.17,-1.95,1.63,-1.97,1.61,477.3,1.16,134677,0.53,-0.77,-3,-10,12,16,-10
2003-7-8-2-3,2003,189,2,3,5.77,-5.18,-1.88,1.66,-1.9,1.64,472.1,1.08,105027,0.48,-0.77,-3,-10,12,17,-10
2003-7-8-2-4,2003,189,2,4,5.83,-4.82,-2.67,1.86,-2.69,1.84,474.5,1.1,110843,0.5,-0.87,-3,-10,13,17,-10
2003-7-8-2-5,2003,189,2,5,5.8,-4.74,-2.78,1.88,-2.79,1.86,476.5,1.15,120554,0.52,-0.89,-3,-10,13,17,-10
2003-7-8-2-6,2003,189,2,6,5.86,-4.92,-2.62,1.83,-2.63,1.81,478.4,1.11,114194,0.51,-0.87,-3,-10,13,17,-10
2003-7-8-2-7,2003,189,2,7,5.82,-4.9,-2.48,1.89,-2.49,1.87,476.6,1.12,123731,0.51,-0.89,-3,-10,13,17,-10
2003-7-8-2-8,2003,189,2,8,5.83,-4.97,-2.41,1.86,-2.42,1.85,474.8,1.1,120499,0.5,-0.88,-3,-10,13,17,-10
2003-7-8-2-9,2003,189,2,9,5.84,-4.87,-2.45,2.07,-2.46,2.06,477.1,1.14,121007,0.52,-0.98,-3,-10,13,18,-10
2003-7-8-2-10,2003,189,2,10,5.8,-4.89,-2.42,1.97,-2.43,1.96,476.7,1.11,113497,0.5,-0.93,-3,-10,13,18,-10
2003-7-8-2-11,2003,189,2,11,5.84,-4.92,-2.41,2.02,-2.42,2.01,472.9,1.11,105468,0.5,-0.95,-3,-10,13,18,-10
2003-7-8-2-12,2003,189,2,12,5.79,-4.87,-2.42,2.0,-2.43,1.99,472.8,1.11,105295,0.5,-0.94,-3,-10,14,18,-10
2003-7-8-2-13,2003,189,2,13,5.82,-4.89,-2.48,1.97,-2.49,1.96,473.8,1.1,104565,0.49,-0.93,-3,-10,13,18,-10
2003-7-8-2-14,2003,189,2,14,5.81,-4.98,-2.25,1.95,-2.25,1.95,475.8,1.14,115567,0.52,-0.93,-4,-9,13,17,-9
2003-7-8-2-16,2003,189,2,16,5.81,-5.09,-2.08,1.84,-2.08,1.84,474.9,1.14,125392,0.51,-0.87,-4,-10,14,17,-10
2003-7-8-2-17,2003,189,2,17,5.8,-5.12,-1.94,1.87,-1.94,1.87,477.0,1.03,134806,0.47,-0.89,-4,-9,14,18,-9
2003-7-8-2-18,2003,189,2,18,5.78,-4.97,-2.34,1.77,-2.34,1.77,474.7,1.17,124233,0.53,-0.84,-4,-9,14,18,-9
2003-7-8-2-21,2003,189,2,21,5.8,-4.94,-2.36,1.92,-2.36,1.93,474.7,1.16,118017,0.52,-0.92,-4,-9,15,18,-9
2003-7-8-2-22,2003,189,2,22,5.8,-5.11,-2.0,1.84,-1.99,1.85,475.8,1.12,118271,0.51,-0.88,-4,-9,14,18,-9
2003-7-8-2-23,2003,189,2,23,5.82,-5.11,-2.16,1.74,-2.15,1.75,474.6,1.13,117170,0.51,-0.83,-4,-9,15,18,-9
2003-7-8-2-24,2003,189,2,24,5.87,-5.15,-2.18,1.73,-2.17,1.74,475.0,1.12,128290,0.51,-0.83,-4,-9,15,18,-9
2003-7-8-2-25,2003,189,2,25,5.83,-5.15,-2.12,1.72,-2.11,1.73,475.0,1.12,128290,0.51,-0.82,-4,-9,15,18,-9
2003-7-8-2-26,2003,189,2,26,5.84,-5.19,-2.07,1.69,-2.06,1.7,472.3,1.14,113669,0.51,-0.8,-4,-9,15,18,-9
2003-7-8-2-27,2003,189,2,27,5.82,-5.21,-1.96,1.67,-1.95,1.68,472.0,1.1,116745,0.49,-0.79,-4,-9,14,18,-9
2003-7-8-2-28,2003,189,2,28,5.8,-5.34,-1.55,1.64,-1.54,1.65,474.2,1.17,133028,0.53,-0.78,-4,-9,14,18,-9
2003-7-8-2-29,2003,189,2,29,5.79,-5.31,-1.56,1.68,-1.55,1.69,474.9,1.17,147412,0.53,-0.8,-4,-9,14,19,-9
2003-7-8-2-30,2003,189,2,30,5.85,-5.38,-1.58,1.65,-1.57,1.66,474.9,1.17,147412,0.53,-0.79,-4,-9,14,19,-9
2003-7-8-2-32,2003,189,2,32,5.81,-5.4,-1.55,1.49,-1.54,1.51,471.0,1.06,118977,0.47,-0.71,-4,-9,14,18,-9
2003-7-8-2-33,2003,189,2,33,5.83,-5.4,-1.61,1.5,-1.59,1.52,471.8,1.1,123528,0.49,-0.72,-3,-9,14,18,-9
2003-7-8-2-34,2003,189,2,34,5.81,-5.33,-1.67,1.58,-1.65,1.6,472.6,1.1,126493,0.49,-0.76,-3,-9,14,18,-9
2003-7-8-2-35,2003,189,2,35,5.74,-5.25,-1.71,1.55,-1.69,1.57,472.1,1.12,125272,0.5,-0.74,-4,-9,14,18,-9
2003-7-8-2-38,2003,189,2,38,5.73,-5.26,-1.8,1.39,-1.78,1.41,471.7,1.17,127345,0.52,-0.67,-3,-9,14,19,-9
2003-7-8-2-39,2003,189,2,39,5.75,-5.28,-1.75,1.45,-1.73,1.48,471.3,1.15,125987,0.51,-0.7,-3,-9,14,18,-9
2003-7-8-2-40,2003,189,2,40,5.74,-5.22,-1.85,1.54,-1.83,1.57,470.6,1.11,123886,0.49,-0.74,-3,-9,14,18,-9
2003-7-8-2-41,2003,189,2,41,5.76,-5.21,-1.88,1.6,-1.85,1.63,470.9,1.1,118979,0.49,-0.77,-3,-9,15,18,-9
2003-7-8-2-42,2003,189,2,42,5.72,-5.11,-2.0,1.6,-1.97,1.63,469.7,1.09,119108,0.48,-0.77,-3,-9,15,18,-9
2003-7-8-2-43,2003,189,2,43,5.68,-5.11,-2.02,1.43,-1.99,1.46,470.2,1.09,120018,0.48,-0.69,-3,-9,14,18,-9
2003-7-8-2-44,2003,189,2,44,5.65,-5.09,-2.06,1.37,-2.03,1.41,470.9,1.1,125130,0.49,-0.66,-3,-9,14,17,-9
2003-7-8-2-45,2003,189,2,45,5.67,-5.11,-1.99,1.42,-1.96,1.46,470.7,1.09,123423,0.48,-0.69,-3,-9,15,17,-9
2003-7-8-2-46,2003,189,2,46,5.69,-5.07,-2.11,1.48,-2.08,1.52,470.1,1.07,119749,0.47,-0.71,-3,-9,15,17,-9
2003-7-8-2-47,2003,189,2,47,5.68,-5.06,-2.14,1.41,-2.11,1.45,473.2,1.11,119151,0.5,-0.69,-3,-8,15,16,-8
2003-7-8-2-48,2003,189,2,48,5.68,-4.99,-2.27,1.49,-2.24,1.54,472.4,1.09,114124,0.49,-0.73,-3,-8,15,17,-8
2003-7-8-2-49,2003,189,2,49,5.73,-5.09,-2.25,1.28,-2.22,1.33,470.6,1.07,108491,0.47,-0.63,-3,-8,14,17,-8
2003-7-8-2-50,2003,189,2,50,5.71,-5.03,-2.49,1.01,-2.47,1.07,471.4,1.13,110323,0.5,-0.5,-3,-8,14,17,-8
2003-7-8-2-51,2003,189,2,51,5.68,-4.98,-2.36,1.34,-2.33,1.39,469.8,1.13,102324,0.5,-0.65,-3,-8,14,17,-8
2003-7-8-2-52,2003,189,2,52,5.67,-5.1,-2.04,1.41,-2.01,1.46,471.1,1.14,120681,0.51,-0.69,-3,-8,14,17,-8
2003-7-8-2-53,2003,189,2,53,5.74,-5.17,-2.03,1.39,-2.0,1.44,471.0,1.13,119497,0.5,-0.68,-3,-8,14,16,-8
2003-7-8-2-54,2003,189,2,54,5.7,-5.07,-2.16,1.45,-2.12,1.5,470.6,1.05,106370,0.47,-0.71,-3,-8,14,16,-8
2003-7-8-2-55,2003,189,2,55,5.71,-5.14,-2.05,1.43,-2.01,1.48,468.1,1.11,120984,0.49,-0.69,-3,-8,15,17,-8
2003-7-8-2-56,2003,189,2,56,5.71,-5.12,-2.03,1.52,-1.99,1.57,468.1,1.11,120589,0.49,-0.73,-3,-8,15,17,-8
2003-7-8-2-57,2003,189,2,57,5.71,-5.13,-2.0,1.47,-1.96,1.52,467.6,1.07,112940,0.47,-0.71,-3,-8,14,17,-8
2003-7-8-2-58,2003,189,2,58,5.68,-5.13,-2.03,1.36,-1.99,1.42,473.9,1.17,138011,0.53,-0.67,-3,-8,14,17,-8
2003-7-8-2-59,2003,189,2,59,5.68,-5.13,-2.07,1.29,-2.03,1.35,470.8,1.11,128313,0.49,-0.64,-3,-8,14,16,-8
2003-7-8-3-0,2003,189,3,0,5.66,-5.12,-2.04,1.29,-2.0,1.35,473.1,1.19,123767,0.53,-0.64,-3,-8,14,16,-8
2003-7-8-3-1,2003,189,3,1,5.71,-5.11,-2.11,1.39,-2.07,1.45,472.2,1.17,122333,0.52,-0.68,-3,-8,15,17,-8
2003-7-8-3-2,2003,189,3,2,5.74,-5.0,-2.45,1.35,-2.41,1.43,469.6,1.08,123534,0.48,-0.67,-3,-8,14,17,-8
2003-7-8-3-3,2003,189,3,3,5.78,-5.03,-2.44,1.44,-2.39,1.52,467.6,1.0,125793,0.44,-0.71,-3,-8,14,17,-8
2003-7-8-3-4,2003,189,3,4,5.81,-5.05,-2.51,1.41,-2.46,1.49,466.5,1.0,118459,0.44,-0.7,-3,-8,15,17,-8
2003-7-8-3-5,2003,189,3,5,5.78,-5.03,-2.43,1.45,-2.38,1.53,466.5,1.0,118459,0.44,-0.71,-3,-8,15,18,-8
2003-7-8-3-6,2003,189,3,6,5.77,-5.05,-2.43,1.36,-2.38,1.44,469.0,0.96,122872,0.42,-0.68,-3,-8,15,18,-8
2003-7-8-3-7,2003,189,3,7,5.76,-5.05,-2.2,1.64,-2.14,1.72,467.1,0.99,117837,0.43,-0.8,-3,-8,14,18,-8
2003-7-8-3-8,2003,189,3,8,5.76,-5.04,-2.22,1.68,-2.16,1.76,467.8,0.98,113861,0.43,-0.82,-3,-8,14,17,-8
2003-7-8-3-9,2003,189,3,9,5.78,-5.16,-2.06,1.61,-2.0,1.68,467.5,0.96,121157,0.42,-0.79,-3,-8,14,17,-8
2003-7-8-3-10,2003,189,3,10,5.75,-4.98,-2.49,1.42,-2.44,1.51,467.0,0.97,121324,0.42,-0.71,-3,-8,15,17,-8
2003-7-8-3-11,2003,189,3,11,5.78,-4.9,-2.75,1.31,-2.7,1.41,465.2,1.0,106837,0.43,-0.66,-3,-9,15,18,-9
2003-7-8-3-12,2003,189,3,12,5.82,-4.87,-2.78,1.53,-2.72,1.64,464.7,0.96,103983,0.41,-0.76,-3,-9,14,18,-9
2003-7-8-3-13,2003,189,3,13,5.77,-4.77,-2.76,1.68,-2.69,1.79,465.4,0.96,105495,0.42,-0.83,-3,-9,14,18,-9
2003-7-8-3-14,2003,189,3,14,5.8,-4.83,-2.77,1.6,-2.7,1.71,468.1,1.04,104969,0.46,-0.8,-3,-9,15,19,-9
