Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
2015-3-11-5-25,2015,70,5,25,5.55,-3.13,-0.11,-2.89,0.98,-2.73,386.4,5.87,107845,1.75,-0.51,8,15,36,7,15
2015-3-11-5-30,2015,70,5,30,6.56,-1.67,4.61,-1.38,4.79,0.43,405.6,7.38,128586,2.43,-0.17,8,12,27,9,12
2015-3-11-5-35,2015,70,5,35,7.28,-1.13,5.46,-1.52,5.63,0.6,410.8,7.52,128487,2.63,-0.26,6,12,24,9,12
2015-3-11-5-40,2015,70,5,40,8.86,-1.26,7.73,-2.6,8.15,0.4,423.9,9.49,144970,3.47,-0.15,5,16,24,7,16
2015-3-11-5-45,2015,70,5,45,9.53,-1.02,8.03,-4.7,9.18,-1.48,430.9,10.6,150864,3.94,0.26,6,17,21,16,17
2015-3-11-5-50,2015,70,5,50,9.54,-0.54,8.8,2.11,7.46,5.12,429.0,10.48,156775,3.86,-2.2,6,14,20,15,14
2015-3-11-5-55,2015,70,5,55,8.48,-1.61,6.89,-2.29,7.26,0.3,425.6,10.16,179041,3.68,-0.65,6,12,18,12,12
2015-3-11-6-0,2015,70,6,0,8.39,-2.9,6.47,-2.93,7.09,-0.47,422.0,10.05,157670,3.58,-0.04,7,12,17,8,12
2015-3-11-6-5,2015,70,6,5,8.5,-3.27,4.18,-1.92,4.58,-0.35,419.2,10.18,156744,3.58,0.59,7,10,17,7,10
2015-3-11-6-10,2015,70,6,10,8.26,-4.19,2.91,-6.38,4.93,-4.99,416.6,9.9,156744,3.44,2.11,7,9,17,7,9
2015-3-11-6-15,2015,70,6,15,8.17,-0.55,4.39,5.79,2.16,6.94,423.3,10.28,153502,3.68,-2.77,7,9,17,8,9
2015-3-11-6-20,2015,70,6,20,8.55,-0.65,5.33,4.96,3.35,6.47,429.2,10.23,157304,3.77,-2.78,7,7,15,9,7
2015-3-11-6-25,2015,70,6,25,8.66,-1.03,5.66,-0.96,5.65,0.98,424.7,9.3,140731,3.35,-1.7,7,8,17,11,8
2015-3-11-6-30,2015,70,6,30,8.28,1.48,6.98,0.68,6.36,2.95,446.6,10.88,165742,4.33,-1.1,6,11,18,12,11
2015-3-11-6-35,2015,70,6,35,8.34,-1.88,4.88,5.55,2.8,6.85,427.1,10.03,152128,3.66,-2.65,6,11,20,13,11
2015-3-11-6-40,2015,70,6,40,8.44,-1.94,2.4,7.55,-0.17,7.93,421.2,6.79,111345,2.41,-3.41,5,12,23,15,12
2015-3-11-6-45,2015,70,6,45,8.52,-2.12,2.02,7.93,-0.64,8.16,429.0,10.08,171874,3.71,-3.55,5,12,23,14,12
2015-3-11-6-50,2015,70,6,50,8.3,-1.36,1.77,7.98,-0.86,8.13,430.8,10.28,183012,3.82,-3.46,5,14,22,12,14
2015-3-11-6-55,2015,70,6,55,8.16,-0.55,2.46,7.2,0.07,7.61,429.1,9.89,169487,3.65,-3.27,5,13,22,13,13
2015-3-11-7-0,2015,70,7,0,8.65,-1.39,6.68,0.89,6.07,2.93,425.2,9.37,160341,3.39,-1.25,6,12,22,13,12
2015-3-11-7-5,2015,70,7,5,9.72,-0.52,7.8,5.65,5.67,7.78,426.2,9.29,134004,3.38,-3.29,6,12,21,12,12
2015-3-11-7-10,2015,70,7,10,9.74,-1.26,8.89,3.21,7.48,5.77,423.9,9.24,138058,3.32,-2.45,6,13,21,11,13
2015-3-11-7-15,2015,70,7,15,9.63,-3.03,8.89,0.35,8.36,3.03,418.0,9.8,148936,3.42,-1.28,6,13,23,10,13
2015-3-11-7-20,2015,70,7,20,9.68,-3.69,8.52,-2.21,8.79,0.44,413.2,9.61,145753,3.28,-0.18,5,13,23,11,13
2015-3-11-7-25,2015,70,7,25,9.72,-3.41,8.51,-2.96,9.01,-0.29,415.7,9.09,130866,3.14,0.15,5,13,23,11,13
2015-3-11-7-30,2015,70,7,30,9.02,-3.38,5.85,-5.28,7.14,-3.32,413.5,9.6,147598,3.28,1.37,5,13,23,12,13
2015-3-11-7-35,2015,70,7,35,9.9,-1.67,1.2,-9.43,3.9,-8.67,419.8,9.41,156331,3.32,3.64,5,12,22,13,12
2015-3-11-7-40,2015,70,7,40,9.97,-0.31,-1.25,-9.82,1.64,-9.77,427.7,9.22,184346,3.37,4.12,3,12,20,11,12
2015-3-11-7-45,2015,70,7,45,9.77,-2.84,0.96,-7.06,2.94,-6.49,421.6,9.16,125784,3.25,1.41,3,12,19,9,12
2015-3-11-7-50,2015,70,7,50,9.87,-4.86,4.77,-3.44,5.55,-1.95,404.3,8.23,102361,2.69,0.78,2,11,20,8,11
2015-3-11-7-55,2015,70,7,55,10.0,-4.74,4.72,-4.21,5.72,-2.71,401.6,8.3,99007,2.68,1.09,3,9,20,9,9
2015-3-11-8-0,2015,70,8,0,10.08,-5.94,2.12,-7.8,4.21,-6.9,400.6,7.8,86903,2.5,3.01,3,6,18,12,6
2015-3-11-8-20,2015,70,8,20,10.09,3.9,6.31,6.82,4.24,8.26,441.1,9.42,63333,3.66,-3.7,3,4,17,14,4
2015-3-11-8-25,2015,70,8,25,9.48,3.84,4.81,7.07,2.74,8.1,441.1,9.47,69938,3.69,-3.68,3,3,19,15,3
2015-3-11-8-30,2015,70,8,30,9.55,0.02,8.78,3.69,7.49,5.88,425.7,9.77,83273,3.54,-2.53,3,3,20,17,3
2015-3-11-8-35,2015,70,8,35,8.93,-2.14,6.86,1.61,6.2,3.36,419.5,9.17,84384,3.23,-1.31,3,3,19,17,3
2015-3-11-8-40,2015,70,8,40,8.6,-1.44,7.26,1.73,6.56,3.56,423.5,10.87,101134,3.9,-1.95,3,4,19,18,4
2015-3-11-8-45,2015,70,8,45,8.58,-0.12,8.46,0.73,7.98,2.89,421.5,10.96,99728,3.89,-1.19,3,6,20,17,6
2015-3-11-8-50,2015,70,8,50,8.45,0.87,7.87,2.16,7.05,4.11,418.9,10.27,104699,3.6,-1.72,3,6,20,16,6
2015-3-11-9-0,2015,70,9,0,8.0,-3.22,6.67,1.49,6.08,3.13,399.5,10.08,93918,3.22,-1.18,3,7,19,17,7
2015-3-11-9-5,2015,70,9,5,8.08,-4.5,6.46,-0.28,6.32,1.36,399.0,10.24,109127,3.26,-0.54,3,7,22,16,7
2015-3-11-9-10,2015,70,9,10,7.74,-2.36,6.08,1.1,5.61,2.58,411.8,10.56,115083,3.59,-1.16,3,7,24,16,7
2015-3-11-9-15,2015,70,9,15,7.83,-2.87,5.88,0.76,5.51,2.2,407.1,11.11,111884,3.68,-0.9,3,8,24,15,8
2015-3-11-9-20,2015,70,9,20,7.5,-3.29,5.24,0.04,5.07,1.34,403.7,10.26,109562,3.34,-0.54,3,10,23,14,10
2015-3-11-9-25,2015,70,9,25,6.5,-3.79,3.57,-1.7,3.87,-0.77,404.9,10.81,131149,3.54,0.86,3,11,23,14,11
2015-3-11-9-30,2015,70,9,30,7.24,-3.86,0.5,-5.67,1.87,-5.38,405.5,10.01,117933,3.29,2.2,4,10,22,13,10
2015-3-11-9-35,2015,70,9,35,7.69,-4.72,-0.11,-5.93,1.34,-5.78,401.0,9.05,91762,2.91,2.25,4,10,21,13,10
2015-3-11-9-40,2015,70,9,40,6.25,-4.66,1.08,-3.97,2.0,-3.59,398.7,11.11,139968,3.53,1.51,4,10,20,12,10
2015-3-11-9-50,2015,70,9,50,6.92,-4.0,2.01,-3.23,2.72,-2.65,397.6,10.93,93918,3.46,1.58,5,9,19,12,9
2015-3-11-9-55,2015,70,9,55,7.41,-5.0,1.0,-4.06,1.94,-3.71,396.8,10.91,117178,3.44,1.47,5,8,19,10,8
2015-3-11-10-0,2015,70,10,0,7.8,-6.23,1.51,-3.32,2.26,-2.87,391.5,10.22,105141,3.14,1.13,6,8,17,11,8
2015-3-11-10-5,2015,70,10,5,7.57,-5.63,3.06,-2.39,3.54,-1.59,388.2,10.32,89609,3.12,0.7,6,9,15,12,9
2015-3-11-10-10,2015,70,10,10,7.5,-4.68,2.51,-3.27,3.21,-2.59,404.5,13.35,89676,4.37,-0.21,5,9,14,14,9
2015-3-11-10-20,2015,70,10,20,6.65,-5.18,0.43,-1.76,0.83,-1.61,398.8,12.03,120884,3.83,1.65,6,9,16,15,9
2015-3-11-10-25,2015,70,10,25,6.25,-4.26,-0.87,-2.3,-0.31,-2.44,393.2,11.54,130947,3.57,0.95,6,9,16,16,9
2015-3-11-10-30,2015,70,10,30,6.18,-4.58,-1.68,-0.39,-1.54,-0.78,397.1,12.53,125801,3.95,0.37,6,8,15,15,8
2015-3-11-10-35,2015,70,10,35,5.72,-3.99,-3.42,-0.01,-3.32,-0.81,397.1,12.53,125801,3.95,0.33,6,8,15,14,8
2015-3-11-10-40,2015,70,10,40,7.11,-6.12,2.21,1.33,1.84,1.81,388.3,12.32,139826,3.72,-0.67,6,9,15,14,9
2015-3-11-10-45,2015,70,10,45,6.47,-4.57,2.82,1.62,2.37,2.23,388.4,11.0,113657,3.33,-0.88,5,12,15,13,12
2015-3-11-10-50,2015,70,10,50,7.39,-4.93,3.62,2.1,3.03,2.89,396.4,10.9,106120,3.44,-1.15,5,13,16,13,13
2015-3-11-10-55,2015,70,10,55,7.75,-6.57,3.21,-0.06,3.13,0.69,381.9,9.58,83673,2.79,-0.26,6,12,16,13,12
2015-3-11-11-0,2015,70,11,0,7.77,-7.31,0.25,1.54,-0.11,1.56,376.3,9.34,96561,2.64,-0.58,6,11,17,12,11
2015-3-11-11-5,2015,70,11,5,6.17,-3.73,0.5,-4.42,1.51,-4.18,393.2,11.71,121426,3.62,1.78,6,11,17,12,11
2015-3-11-11-10,2015,70,11,10,6.01,-3.82,2.73,-2.63,3.27,-1.92,396.3,11.34,121448,3.56,0.76,6,11,16,12,11
2015-3-11-11-15,2015,70,11,15,5.98,-2.74,2.93,-2.94,3.54,-2.18,395.0,10.94,119189,3.42,0.86,6,11,16,12,11
2015-3-11-11-20,2015,70,11,20,6.1,-3.05,3.46,-1.9,3.81,-1.04,399.0,11.44,123575,3.65,0.42,7,10,16,10,10
2015-3-11-11-25,2015,70,11,25,6.27,-3.32,2.01,-3.47,2.77,-2.91,404.8,12.03,130787,3.94,0.66,7,10,15,8,10
2015-3-11-11-30,2015,70,11,30,6.21,-3.94,1.54,-3.78,2.38,-3.31,398.6,12.62,129134,4.01,1.4,7,8,15,8,8
2015-3-11-11-35,2015,70,11,35,6.32,-4.39,1.42,-3.84,2.28,-3.4,393.0,11.82,120478,3.65,1.31,7,8,15,8,8
2015-3-11-11-40,2015,70,11,40,6.31,-4.06,1.85,-4.13,2.77,-3.57,396.8,11.2,118696,3.53,1.41,7,7,15,7,7
2015-3-11-11-45,2015,70,11,45,6.26,-4.23,1.13,-3.83,2.0,-3.45,392.2,11.46,116212,3.53,1.46,6,6,15,7,6
2015-3-11-12-5,2015,70,12,5,6.43,-5.93,0.62,-2.39,1.17,-2.17,382.5,10.63,108764,3.11,0.86,6,2,16,6,2
2015-3-11-12-15,2015,70,12,15,6.39,-5.54,0.22,-3.11,0.97,-2.96,382.6,10.64,125421,3.11,1.08,6,-1,16,9,-1
2015-3-11-12-20,2015,70,12,20,6.38,-5.62,0.74,-2.89,1.43,-2.62,383.4,10.59,109838,3.11,1.04,6,-2,16,10,-2
2015-3-11-12-25,2015,70,12,25,6.63,-4.51,-0.7,-4.07,0.32,-4.12,383.9,9.84,106909,2.9,1.58,6,-2,16,10,-2
2015-3-11-12-30,2015,70,12,30,6.49,-5.36,0.37,-3.3,1.17,-3.11,375.9,9.39,101525,2.65,1.17,6,-3,17,10,-3
2015-3-11-12-35,2015,70,12,35,6.32,-5.18,0.28,-2.75,0.95,-2.6,381.8,10.26,113286,2.99,0.99,6,-4,17,11,-4
2015-3-11-12-40,2015,70,12,40,6.41,-4.96,0.35,-3.52,1.22,-3.32,383.0,10.14,111255,2.98,1.27,5,-3,17,13,-3
2015-3-11-12-45,2015,70,12,45,6.53,-5.04,0.41,-3.8,1.35,-3.58,380.8,9.87,105205,2.87,1.36,5,-4,17,14,-4
2015-3-11-12-50,2015,70,12,50,6.61,-4.72,1.03,-3.88,1.98,-3.5,383.6,9.96,107817,2.93,1.3,5,-4,18,18,-4
2015-3-11-12-55,2015,70,12,55,6.59,-4.96,-0.32,-3.79,0.65,-3.74,378.5,9.51,99881,2.73,1.39,4,-4,17,23,-4
2015-3-11-13-0,2015,70,13,0,6.5,-4.39,-0.23,-3.1,0.58,-3.06,382.9,9.98,109399,2.93,1.09,3,-5,18,26,-5
2015-3-11-13-5,2015,70,13,5,6.4,-4.32,0.31,-2.22,0.87,-2.06,387.2,10.47,109322,3.14,0.69,2,-5,21,29,-5
2015-3-11-13-10,2015,70,13,10,6.26,-4.72,0.97,-1.13,1.23,-0.84,380.8,9.71,101127,2.82,0.18,1,-5,21,32,-5
2015-3-11-13-15,2015,70,13,15,6.35,-4.15,0.61,-0.95,0.84,-0.76,385.7,9.82,107220,2.93,0.29,1,-5,22,31,-5
2015-3-11-13-20,2015,70,13,20,6.32,-3.58,0.95,-1.39,1.28,-1.09,391.4,10.4,112165,3.19,0.43,2,-5,25,29,-5
2015-3-11-13-25,2015,70,13,25,6.38,-4.61,2.0,-1.9,2.43,-1.3,387.0,11.01,119751,3.3,0.5,3,-4,26,28,-4
2015-3-11-13-30,2015,70,13,30,6.53,-4.05,1.22,-4.07,2.26,-3.59,386.0,10.59,113024,3.16,1.39,4,-4,25,31,-4
2015-3-11-13-35,2015,70,13,35,6.62,-4.68,0.74,-3.35,1.61,-3.02,382.8,9.76,106321,2.86,1.16,4,-3,26,33,-3
2015-3-11-13-40,2015,70,13,40,6.51,-3.83,2.23,-3.25,3.03,-2.53,383.1,9.99,109728,2.93,0.96,5,-3,25,34,-3
2015-3-11-13-45,2015,70,13,45,6.38,-3.48,3.36,-3.28,4.13,-2.24,389.8,10.7,107501,3.25,0.87,5,-3,24,36,-3
2015-3-11-13-50,2015,70,13,50,6.37,-2.82,4.47,-3.55,5.28,-2.17,388.7,10.64,111768,3.22,0.84,6,-3,24,37,-3
2015-3-11-13-55,2015,70,13,55,6.35,-2.79,4.49,-3.47,5.28,-2.08,388.7,10.7,115891,3.23,0.79,7,-4,23,37,-4
2015-3-11-14-0,2015,70,14,0,6.59,-3.49,2.48,-4.76,3.72,-3.86,384.9,10.15,115141,3.01,1.49,6,-4,23,40,-4
2015-3-11-14-5,2015,70,14,5,6.62,-3.98,0.62,-5.01,2.02,-4.63,381.9,10.23,116075,2.99,1.77,5,-4,26,46,-4
2015-3-11-14-10,2015,70,14,10,6.72,-3.94,0.6,-5.17,2.06,-4.78,381.5,9.58,106046,2.79,1.82,5,-4,26,49,-4
2015-3-11-14-15,2015,70,14,15,6.6,-4.06,0.72,-5.04,2.15,-4.61,382.3,10.04,113097,2.93,1.76,6,-5,26,50,-5
2015-3-11-14-20,2015,70,14,20,6.62,-4.05,0.22,-5.18,1.73,-4.89,380.9,9.77,113259,2.84,1.84,6,-5,27,50,-5
2015-3-11-14-25,2015,70,14,25,6.76,-4.38,0.03,-5.13,1.54,-4.89,380.3,9.76,112038,2.83,1.88,6,-7,26,50,-7
2015-3-11-14-30,2015,70,14,30,6.67,-4.19,-0.17,-5.16,1.37,-4.97,379.8,9.86,113955,2.84,1.83,5,-7,30,49,-7
2015-3-11-14-35,2015,70,14,35,6.56,-3.84,-0.43,-5.27,1.17,-5.16,381.3,9.8,110309,2.85,1.95,6,-7,29,46,-7
2015-3-11-14-40,2015,70,14,40,6.5,-3.93,0.0,-5.14,1.56,-4.9,381.7,9.82,109278,2.86,1.87,6,-6,29,44,-6
2015-3-11-14-45,2015,70,14,45,6.26,-3.32,0.17,-5.22,1.76,-4.91,387.2,11.09,104699,3.33,1.92,7,-5,33,40,-5
2015-3-11-14-50,2015,70,14,50,6.01,-1.65,-0.56,-5.67,1.22,-5.56,391.2,11.01,124151,3.37,2.19,8,-5,34,38,-5
2015-3-11-14-55,2015,70,14,55,6.17,-1.42,-1.04,-5.86,0.84,-5.89,391.7,9.98,100711,3.06,2.34,8,-5,37,34,-5
2015-3-11-15-10,2015,70,15,10,6.18,-3.58,0.99,-4.88,2.5,-4.3,385.9,10.38,102202,3.09,1.66,10,-5,39,30,-5
2015-3-11-15-15,2015,70,15,15,6.18,-3.79,1.28,-4.62,2.71,-3.96,384.0,10.55,105430,3.11,1.52,10,-5,39,32,-5
2015-3-11-15-20,2015,70,15,20,6.23,-4.26,2.14,-3.55,3.19,-2.66,384.3,10.2,101734,3.01,1.07,9,-7,43,32,-7
2015-3-11-15-25,2015,70,15,25,6.22,-4.78,3.25,-2.25,3.81,-1.05,379.1,10.17,110793,2.92,0.38,7,-6,43,30,-6
2015-3-11-15-30,2015,70,15,30,6.51,-5.13,3.48,-1.88,3.91,-0.61,377.2,9.64,105089,2.74,0.23,7,-6,39,31,-6
2015-3-11-15-35,2015,70,15,35,6.24,-4.85,3.79,-0.51,3.74,0.79,378.2,9.89,109622,2.83,-0.36,6,-7,38,32,-7
2015-3-11-15-40,2015,70,15,40,6.11,-4.75,3.68,0.52,3.28,1.74,377.8,9.86,105568,2.82,-0.66,4,-7,39,35,-7
2015-3-11-15-45,2015,70,15,45,6.0,-2.75,3.96,2.53,2.85,3.74,381.1,10.13,110809,2.94,-1.38,3,-7,40,39,-7
2015-3-11-15-50,2015,70,15,50,6.08,-4.17,4.22,1.28,3.51,2.67,379.3,9.71,95834,2.79,-0.98,2,-7,44,42,-7
2015-3-11-16-0,2015,70,16,0,6.06,-4.81,3.43,1.3,2.75,2.43,374.7,9.99,103194,2.81,-0.87,1,-7,46,41,-7
2015-3-11-16-5,2015,70,16,5,5.97,-4.4,3.64,1.61,2.82,2.8,375.0,9.74,100676,2.74,-1.0,2,-6,43,39,-6
2015-3-11-16-10,2015,70,16,10,5.78,-4.35,3.3,1.84,2.41,2.91,375.3,10.04,104699,2.83,-1.11,2,-6,41,36,-6
2015-3-11-16-15,2015,70,16,15,5.89,-4.8,2.78,1.62,2.0,2.52,375.0,9.57,97479,2.69,-0.8,3,-6,37,34,-6
2015-3-11-16-20,2015,70,16,20,6.35,-5.03,1.78,-2.57,2.6,-1.74,374.4,9.5,93727,2.67,0.65,6,-4,31,36,-4
2015-3-11-16-25,2015,70,16,25,5.92,-4.95,1.63,-2.04,2.27,-1.29,371.7,9.73,104748,2.69,0.48,6,-4,25,32,-4
2015-3-11-16-30,2015,70,16,30,6.24,-4.63,2.65,-2.79,3.5,-1.59,373.7,9.85,102604,2.75,0.6,5,-4,24,30,-4
2015-3-11-16-35,2015,70,16,35,6.7,-4.55,3.15,-3.4,4.2,-1.96,375.0,9.82,94231,2.76,0.74,4,-3,25,31,-3
2015-3-11-16-40,2015,70,16,40,6.76,-4.44,3.24,-3.4,4.29,-1.91,376.2,9.72,90280,2.75,0.72,4,-3,26,32,-3
2015-3-11-16-45,2015,70,16,45,6.99,-4.58,3.58,-3.43,4.63,-1.79,376.8,9.8,89077,2.78,0.68,4,-4,26,32,-4
2015-3-11-16-50,2015,70,16,50,7.06,-4.56,2.84,-4.11,4.21,-2.68,375.3,9.58,86356,2.7,1.01,4,-4,26,31,-4
2015-3-11-16-55,2015,70,16,55,7.14,-4.59,3.13,-4.04,4.46,-2.49,378.7,9.15,85039,2.62,0.94,3,-4,26,30,-4
2015-3-11-17-0,2015,70,17,0,7.14,-4.79,2.6,-4.15,4.03,-2.79,376.9,9.79,88374,2.78,1.05,3,-4,25,29,-4
2015-3-11-17-5,2015,70,17,5,7.19,-4.92,2.46,-4.1,3.89,-2.79,374.4,9.57,88485,2.68,1.04,3,-4,27,29,-4
2015-3-11-17-10,2015,70,17,10,7.44,-5.15,1.72,-4.93,3.55,-3.83,374.1,9.38,86361,2.62,1.43,4,-5,25,27,-5
2015-3-11-17-15,2015,70,17,15,7.57,-4.57,2.78,-4.93,4.53,-3.39,373.9,9.29,84175,2.6,1.27,4,-5,23,26,-5
2015-3-11-17-20,2015,70,17,20,7.54,-4.44,2.71,-4.91,4.48,-3.38,377.0,9.58,86489,2.72,1.28,5,-5,23,27,-5
2015-3-11-17-25,2015,70,17,25,7.51,-4.32,3.03,-4.07,4.44,-2.47,374.1,9.6,85091,2.69,0.92,5,-5,25,27,-5
2015-3-11-17-30,2015,70,17,30,7.55,-4.43,3.61,-4.88,5.31,-2.95,373.3,9.44,85168,2.63,1.12,5,-6,26,27,-6
2015-3-11-17-40,2015,70,17,40,7.59,-4.59,3.43,-4.83,5.15,-2.94,372.1,9.42,85078,2.61,0.95,5,-9,26,25,-9
2015-3-11-17-50,2015,70,17,50,7.48,-5.64,1.35,-4.72,3.24,-3.69,366.3,9.11,84173,2.44,1.36,6,-9,29,19,-9
2015-3-11-18-10,2015,70,18,10,7.53,-5.66,2.07,-4.51,3.85,-3.13,368.9,9.08,81487,2.47,1.17,6,-9,54,36,-9
2015-3-11-18-20,2015,70,18,20,7.48,-5.19,4.26,-2.86,5.09,-0.66,371.3,9.75,87294,2.69,0.17,5,-10,47,41,-10
2015-3-11-18-25,2015,70,18,25,7.49,-5.19,4.95,-2.08,5.35,0.37,368.1,9.53,83537,2.58,-0.1,4,-10,44,40,-10
2015-3-11-18-30,2015,70,18,30,7.53,-4.69,5.73,-1.22,5.66,1.51,370.4,9.51,83161,2.6,-0.53,4,-12,44,40,-12
2015-3-11-18-35,2015,70,18,35,7.5,-5.05,5.25,-1.66,5.43,0.92,369.0,9.55,81932,2.6,-0.34,4,-13,44,40,-13
