Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
2013-5-28-1-2,2013,148,1,2,6.12,3.88,-3.97,1.86,-4.35,0.53,702.3,0.98,561467,0.97,-0.37,-1,-30,33,33,-30
2013-5-28-1-3,2013,148,1,3,6.11,4.0,-4.21,1.05,-4.33,-0.31,702.3,0.98,561467,0.97,0.22,-1,-30,33,33,-30
2013-5-28-1-6,2013,148,1,6,6.07,4.22,-1.57,3.97,-2.72,3.29,717.9,1.13,478891,1.16,-2.36,-1,-30,33,31,-30
2013-5-28-1-7,2013,148,1,7,5.95,3.72,-3.35,2.61,-3.99,1.45,717.9,1.13,478891,1.16,-1.04,-1,-30,32,31,-30
2013-5-28-1-9,2013,148,1,9,5.99,3.1,-4.21,2.77,-4.86,1.34,721.1,0.93,528640,0.97,-0.97,-1,-30,32,29,-30
2013-5-28-1-10,2013,148,1,10,6.08,2.93,-3.94,3.29,-4.76,1.92,720.4,0.94,529139,0.98,-1.38,-1,-30,32,29,-30
2013-5-28-1-11,2013,148,1,11,6.01,3.73,-3.67,2.61,-4.29,1.36,709.8,1.02,565717,1.03,-0.97,-1,-30,32,29,-30
2013-5-28-1-12,2013,148,1,12,6.2,2.27,-4.36,3.32,-5.17,1.83,703.6,1.0,623843,0.99,-1.29,-1,-30,32,29,-30
2013-5-28-1-28,2013,148,1,28,5.98,1.42,-4.47,3.54,-5.32,2.04,753.5,0.86,579281,0.98,-1.54,0,-28,32,31,-28
2013-5-28-1-29,2013,148,1,29,5.94,3.52,-3.6,-1.46,-3.0,-2.47,750.1,0.86,555830,0.97,1.85,0,-27,32,31,-27
2013-5-28-1-30,2013,148,1,30,5.85,3.17,-4.39,-1.54,-3.73,-2.78,737.9,0.87,470608,0.95,2.05,0,-27,31,31,-27
2013-5-28-1-34,2013,148,1,34,5.38,3.85,-3.46,-1.42,-2.89,-2.38,693.0,0.97,657955,0.93,1.65,-1,-27,30,31,-27
2013-5-28-1-35,2013,148,1,35,5.6,3.12,-4.43,-0.99,-3.94,-2.25,693.0,0.97,657955,0.93,1.56,-1,-27,30,31,-27
2013-5-28-1-46,2013,148,1,46,5.88,1.83,-4.47,-0.2,-4.22,-1.48,744.4,0.95,465331,1.05,1.1,0,-25,35,36,-25
2013-5-28-1-47,2013,148,1,47,5.8,1.57,-4.53,-0.39,-4.22,-1.68,744.4,0.97,465331,1.08,1.25,0,-24,35,36,-24
2013-5-28-1-51,2013,148,1,51,6.09,3.39,-4.61,1.97,-4.98,0.57,716.1,0.84,507159,0.86,-0.41,-1,-25,31,33,-25
2013-5-28-1-52,2013,148,1,52,5.97,1.6,-5.39,0.27,-5.24,-1.28,716.1,0.84,507159,0.86,0.92,-1,-25,31,33,-25
2013-5-28-1-53,2013,148,1,53,5.83,2.7,-3.5,-0.64,-3.17,-1.61,739.9,0.85,476807,0.93,1.19,-1,-25,30,33,-25
2013-5-28-1-54,2013,148,1,54,5.85,4.19,-2.63,1.0,-2.81,0.21,739.9,0.85,476807,0.93,-0.16,-1,-25,30,33,-25
2013-5-28-1-55,2013,148,1,55,5.91,3.87,-3.47,0.77,-3.55,-0.25,714.0,1.0,539290,1.02,0.18,-1,-26,31,33,-26
2013-5-28-1-56,2013,148,1,56,5.94,3.07,-3.53,-0.78,-3.16,-1.75,714.0,1.0,539290,1.02,1.25,-1,-25,30,33,-25
2013-5-28-1-59,2013,148,1,59,5.87,2.83,-3.7,-0.26,-3.48,-1.29,707.3,1.01,550658,1.01,0.91,-1,-25,31,33,-25
2013-5-28-2-0,2013,148,2,0,5.88,3.41,-4.19,0.98,-4.3,-0.24,707.3,1.01,550658,1.01,0.17,-1,-26,32,32,-26
2013-5-28-2-4,2013,148,2,4,5.73,2.55,-4.28,-1.46,-3.7,-2.6,736.6,0.89,549179,0.97,1.92,-1,-24,33,33,-24
2013-5-28-2-5,2013,148,2,5,5.6,3.18,-3.28,-0.83,-2.92,-1.71,736.6,0.89,549179,0.97,1.26,-1,-24,33,34,-24
2013-5-28-2-9,2013,148,2,9,5.65,3.64,-3.22,-1.15,-2.78,-1.99,695.5,0.95,561331,0.92,1.38,-1,-23,34,33,-23
2013-5-28-2-10,2013,148,2,10,5.58,4.18,-3.19,-0.26,-2.99,-1.13,695.5,0.95,561331,0.92,0.79,-1,-23,36,33,-23
2013-5-28-2-12,2013,148,2,12,5.5,3.73,-2.82,-1.71,-2.24,-2.42,697.5,0.91,601281,0.89,1.69,-1,-24,37,33,-24
2013-5-28-2-13,2013,148,2,13,5.55,4.61,-2.92,0.09,-2.83,-0.71,697.5,0.91,601281,0.89,0.5,-1,-24,35,32,-24
2013-5-28-2-14,2013,148,2,14,5.5,4.5,-2.71,-0.67,-2.42,-1.39,735.5,0.88,546962,0.95,1.02,-2,-24,35,32,-24
2013-5-28-2-15,2013,148,2,15,5.61,3.44,-3.48,-0.69,-3.16,-1.61,735.5,0.88,546962,0.95,1.18,-1,-24,37,32,-24
2013-5-28-2-16,2013,148,2,16,5.51,4.17,-2.6,0.53,-2.65,-0.2,698.9,1.12,574085,1.09,0.14,-1,-23,37,33,-23
2013-5-28-2-17,2013,148,2,17,5.83,2.08,-3.88,0.88,-3.97,-0.21,698.9,1.12,574085,1.09,0.15,-1,-23,37,33,-23
2013-5-28-2-26,2013,148,2,26,5.78,2.36,-4.59,-2.54,-3.75,-3.67,714.4,0.82,498800,0.84,2.62,0,-22,42,34,-22
2013-5-28-2-27,2013,148,2,27,5.68,1.86,-4.15,-3.23,-3.14,-4.22,722.7,0.8,496036,0.84,3.05,-1,-23,42,34,-23
2013-5-28-2-28,2013,148,2,28,5.39,2.12,-1.24,-4.63,0.03,-4.79,712.7,0.86,512309,0.87,3.41,0,-23,41,34,-23
2013-5-28-2-29,2013,148,2,29,5.38,3.2,-2.38,-3.45,-1.38,-3.96,706.6,0.89,392757,0.89,2.8,0,-24,39,35,-24
2013-5-28-2-30,2013,148,2,30,5.55,3.73,-3.06,-2.43,-2.31,-3.15,705.5,0.89,524191,0.89,2.22,0,-24,39,36,-24
2013-5-28-2-31,2013,148,2,31,5.84,4.04,-0.67,-3.48,0.27,-3.53,706.0,0.94,502436,0.94,2.49,1,-25,38,36,-25
2013-5-28-2-40,2013,148,2,40,5.94,4.31,-3.86,0.16,-3.77,-0.84,701.7,1.02,550485,1.0,0.59,4,-28,45,41,-28
2013-5-28-2-41,2013,148,2,41,5.89,4.64,-3.49,-0.66,-3.2,-1.53,701.7,1.02,550485,1.0,1.07,5,-28,46,40,-28
2013-5-28-2-42,2013,148,2,42,5.89,4.19,-3.91,0.39,-3.88,-0.62,701.2,0.86,550144,0.85,0.43,4,-28,45,41,-28
2013-5-28-2-43,2013,148,2,43,5.84,4.26,-3.7,-0.4,-3.48,-1.33,685.0,0.89,491059,0.84,0.91,4,-28,44,41,-28
2013-5-28-2-44,2013,148,2,44,5.88,4.78,-3.13,-0.95,-2.78,-1.72,691.3,0.84,576282,0.8,1.19,4,-29,42,41,-29
2013-5-28-2-45,2013,148,2,45,5.88,4.58,-3.42,0.21,-3.36,-0.67,689.2,0.99,557343,0.94,0.46,4,-29,42,42,-29
2013-5-28-2-46,2013,148,2,46,6.03,2.81,-4.94,1.91,-5.26,0.6,697.2,1.01,582078,0.98,-0.42,4,-29,41,41,-29
2013-5-28-2-47,2013,148,2,47,6.09,3.33,-4.46,1.75,-4.76,0.57,711.2,0.94,605130,0.95,-0.41,4,-29,40,41,-29
2013-5-28-2-48,2013,148,2,48,6.17,3.77,-4.59,1.28,-4.76,0.08,706.9,0.81,534822,0.81,-0.06,4,-29,40,40,-29
2013-5-28-2-49,2013,148,2,49,6.02,3.72,-4.43,0.64,-4.45,-0.49,703.3,0.8,514826,0.79,0.34,4,-28,40,40,-28
2013-5-28-2-50,2013,148,2,50,5.8,2.97,-4.09,-2.14,-3.42,-3.1,715.5,0.85,522002,0.87,2.22,4,-28,40,40,-28
2013-5-28-2-51,2013,148,2,51,5.68,2.17,-4.39,-1.8,-3.8,-2.84,713.1,0.79,515558,0.8,2.03,3,-29,39,41,-29
2013-5-28-2-52,2013,148,2,52,5.63,2.0,-4.56,-1.18,-4.12,-2.28,738.0,0.76,556875,0.83,1.68,3,-29,37,41,-29
2013-5-28-2-53,2013,148,2,53,5.7,3.11,-3.83,-0.97,-3.47,-1.89,708.9,0.97,594727,0.97,1.34,3,-29,36,41,-29
2013-5-28-2-54,2013,148,2,54,5.63,2.72,-4.17,-1.49,-3.67,-2.48,722.1,0.85,474715,0.89,1.79,3,-29,36,41,-29
2013-5-28-2-55,2013,148,2,55,5.82,3.48,-3.99,0.26,-3.93,-0.74,700.1,0.88,521339,0.86,0.52,3,-30,35,41,-30
2013-5-28-2-56,2013,148,2,56,5.79,3.39,-4.41,0.34,-4.36,-0.76,704.0,0.95,578048,0.94,0.54,2,-30,35,41,-30
2013-5-28-2-57,2013,148,2,57,5.74,2.82,-3.75,-1.45,-3.28,-2.33,711.9,0.87,556636,0.88,1.66,2,-30,32,41,-30
2013-5-28-2-58,2013,148,2,58,5.7,2.94,-3.26,-0.72,-2.98,-1.5,712.2,0.99,529449,1.0,1.07,2,-30,32,41,-30
2013-5-28-2-59,2013,148,2,59,5.54,1.64,-3.66,-3.28,-2.75,-4.08,739.2,0.81,502097,0.89,3.02,2,-30,32,42,-30
2013-5-28-3-0,2013,148,3,0,5.52,1.71,-3.25,-4.12,-2.15,-4.79,746.5,0.76,493496,0.85,3.58,3,-30,32,43,-30
2013-5-28-3-2,2013,148,3,2,5.42,1.38,-3.23,-4.12,-2.13,-4.78,745.1,0.73,455907,0.81,3.56,3,-30,31,44,-30
2013-5-28-3-3,2013,148,3,3,5.41,1.4,-3.16,-4.16,-2.06,-4.8,745.1,0.73,455907,0.81,3.58,3,-30,30,44,-30
2013-5-28-3-4,2013,148,3,4,5.42,0.85,-3.16,-4.3,-2.03,-4.94,755.6,0.77,486663,0.88,3.73,3,-30,30,45,-30
2013-5-28-3-5,2013,148,3,5,5.38,0.94,-3.63,-3.79,-2.61,-4.55,755.6,0.77,486663,0.88,3.44,4,-30,30,46,-30
2013-5-28-3-6,2013,148,3,6,5.27,0.55,-3.3,-4.01,-2.24,-4.69,766.8,0.85,598673,1.0,3.6,4,-30,32,47,-30
2013-5-28-3-7,2013,148,3,7,5.3,0.54,-3.19,-4.14,-2.11,-4.78,766.8,0.85,598673,1.0,3.67,4,-30,32,47,-30
2013-5-28-3-9,2013,148,3,9,5.13,0.61,-3.03,-4.05,-1.98,-4.65,768.0,0.77,516571,0.91,3.57,5,-29,34,49,-29
2013-5-28-3-10,2013,148,3,10,5.16,0.69,-2.96,-4.15,-1.89,-4.73,755.4,0.76,552186,0.87,3.57,5,-30,34,50,-30
2013-5-28-3-11,2013,148,3,11,5.06,0.29,-3.2,-3.87,-2.19,-4.52,746.6,0.76,577084,0.85,3.37,6,-30,35,52,-30
2013-5-28-3-17,2013,148,3,17,4.9,1.35,-2.88,-3.69,-1.94,-4.26,755.1,0.64,434250,0.73,3.22,6,-32,31,56,-32
2013-5-28-3-18,2013,148,3,18,4.33,2.58,-2.79,0.12,-2.74,-0.53,748.2,0.62,429360,0.69,0.4,6,-32,32,57,-32
2013-5-28-3-19,2013,148,3,19,4.37,2.79,-2.87,-0.52,-2.67,-1.17,763.4,0.65,475070,0.76,0.89,6,-32,32,57,-32
2013-5-28-3-20,2013,148,3,20,4.32,2.68,-2.63,-0.87,-2.36,-1.45,750.7,0.65,451690,0.73,1.09,6,-32,32,56,-32
2013-5-28-3-21,2013,148,3,21,4.24,2.75,-2.6,-0.66,-2.38,-1.24,750.1,0.63,419201,0.71,0.93,6,-33,32,57,-33
2013-5-28-3-22,2013,148,3,22,4.09,2.6,-2.01,-0.85,-1.76,-1.29,755.6,0.66,383069,0.75,0.97,6,-32,32,57,-32
2013-5-28-3-23,2013,148,3,23,4.17,2.48,-1.11,0.16,-1.12,-0.1,770.6,0.66,412402,0.78,0.08,5,-32,33,58,-32
2013-5-28-3-24,2013,148,3,24,4.19,2.78,-1.28,1.7,-1.63,1.36,779.6,0.67,430184,0.81,-1.06,6,-33,32,57,-33
2013-5-28-3-27,2013,148,3,27,4.1,2.97,-2.08,-1.88,-1.6,-2.3,748.5,0.6,440308,0.67,1.72,5,-32,32,58,-32
2013-5-28-3-28,2013,148,3,28,4.11,3.04,-1.89,-0.23,-1.79,-0.65,748.5,0.6,440308,0.67,0.49,5,-32,32,57,-32
2013-5-28-3-29,2013,148,3,29,4.07,3.03,-1.9,-0.63,-1.71,-1.04,756.5,0.61,464623,0.7,0.79,5,-32,31,56,-32
2013-5-28-3-30,2013,148,3,30,4.03,2.88,-2.07,0.01,-2.02,-0.45,759.6,0.61,482129,0.7,0.34,5,-32,32,57,-32
2013-5-28-3-31,2013,148,3,31,4.0,2.86,-2.49,0.46,-2.53,-0.11,759.0,0.61,559463,0.7,0.08,5,-32,32,57,-32
2013-5-28-3-32,2013,148,3,32,4.03,2.84,-2.55,0.69,-2.64,0.11,762.6,0.57,457870,0.66,-0.08,5,-32,31,57,-32
2013-5-28-3-33,2013,148,3,33,4.0,2.92,-2.65,0.02,-2.59,-0.57,755.2,0.59,461209,0.67,0.43,5,-33,31,56,-33
2013-5-28-3-34,2013,148,3,34,3.97,2.62,-2.7,-0.14,-2.6,-0.73,766.1,0.61,451252,0.72,0.56,5,-32,30,56,-32
2013-5-28-3-35,2013,148,3,35,4.01,2.76,-2.57,-0.47,-2.4,-1.02,756.4,0.62,464321,0.71,0.77,5,-32,30,56,-32
2013-5-28-3-36,2013,148,3,36,3.96,2.28,-2.83,-0.85,-2.57,-1.45,748.6,0.62,477200,0.69,1.09,5,-32,30,56,-32
2013-5-28-3-37,2013,148,3,37,4.33,3.46,-2.24,0.75,-2.35,0.24,759.4,0.59,445241,0.68,-0.18,5,-32,29,56,-32
2013-5-28-3-38,2013,148,3,38,4.1,3.23,-2.29,0.3,-2.3,-0.21,749.7,0.65,441032,0.73,0.16,4,-32,29,55,-32
2013-5-28-3-39,2013,148,3,39,4.27,3.37,-2.13,0.97,-2.29,0.48,748.7,0.62,509788,0.7,-0.36,4,-32,29,54,-32
2013-5-28-3-40,2013,148,3,40,3.82,2.08,-1.96,1.91,-2.33,1.44,775.4,0.65,501363,0.78,-1.12,4,-32,28,54,-32
2013-5-28-3-43,2013,148,3,43,3.78,2.56,-2.08,0.71,-2.18,0.25,771.8,0.59,484058,0.7,-0.19,3,-32,27,51,-32
2013-5-28-3-44,2013,148,3,44,3.99,3.22,-2.28,-0.06,-2.21,-0.55,782.6,0.55,546351,0.67,0.43,3,-32,25,50,-32
2013-5-28-3-45,2013,148,3,45,3.83,2.62,-2.63,-0.74,-2.41,-1.28,760.3,0.56,447775,0.65,0.97,3,-32,25,50,-32
2013-5-28-3-46,2013,148,3,46,3.77,2.35,-2.7,-1.12,-2.4,-1.67,760.3,0.56,447775,0.65,1.27,3,-32,25,49,-32
2013-5-28-3-48,2013,148,3,48,3.67,2.04,-2.64,-1.06,-2.36,-1.59,773.5,0.57,391386,0.68,1.23,2,-32,25,47,-32
2013-5-28-3-49,2013,148,3,49,3.68,1.83,-2.99,-0.84,-2.75,-1.45,773.5,0.57,391386,0.68,1.12,2,-32,26,46,-32
2013-5-28-3-51,2013,148,3,51,3.72,2.56,-2.23,-1.19,-1.93,-1.63,766.3,0.57,421691,0.67,1.25,2,-32,27,46,-32
2013-5-28-3-52,2013,148,3,52,3.78,2.93,-1.16,-2.06,-0.71,-2.26,765.4,0.57,421968,0.67,1.73,2,-32,27,45,-32
2013-5-28-3-53,2013,148,3,53,3.68,2.16,-2.56,-0.97,-2.3,-1.48,760.5,0.57,426109,0.66,1.13,2,-32,27,44,-32
2013-5-28-3-54,2013,148,3,54,3.71,2.32,-2.14,-1.9,-1.7,-2.3,774.6,0.55,399006,0.66,1.78,2,-32,27,43,-32
2013-5-28-3-56,2013,148,3,56,3.54,2.22,-2.62,-0.08,-2.55,-0.61,767.7,0.57,428280,0.67,0.47,2,-32,27,42,-32
2013-5-28-3-57,2013,148,3,57,3.6,2.64,-2.39,-0.23,-2.29,-0.71,774.1,0.61,457696,0.73,0.55,2,-32,28,42,-32
2013-5-28-3-58,2013,148,3,58,3.69,2.75,-2.4,0.28,-2.41,-0.21,775.2,0.62,463091,0.75,0.16,2,-31,28,41,-31
2013-5-28-4-0,2013,148,4,0,3.64,2.57,-2.41,0.83,-2.53,0.33,770.8,0.69,467375,0.82,-0.25,2,-31,29,42,-31
2013-5-28-4-1,2013,148,4,1,3.64,2.53,-2.53,0.6,-2.6,0.08,770.8,0.69,467375,0.82,-0.06,2,-31,28,40,-31
2013-5-28-4-2,2013,148,4,2,3.48,1.71,-2.27,1.86,-2.6,1.37,776.9,0.78,464817,0.94,-1.06,2,-30,29,39,-30
2013-5-28-4-3,2013,148,4,3,3.45,2.19,-2.62,0.06,-2.58,-0.46,770.1,0.73,474211,0.87,0.35,2,-31,29,38,-31
2013-5-28-4-4,2013,148,4,4,3.34,1.04,-2.39,1.63,-2.67,1.12,768.3,0.73,415044,0.86,-0.86,1,-31,28,38,-31
2013-5-28-4-5,2013,148,4,5,3.4,1.0,-2.78,1.62,-3.05,1.04,780.3,0.8,408400,0.97,-0.81,1,-31,28,38,-31
2013-5-28-4-6,2013,148,4,6,3.32,0.86,-2.91,1.25,-3.1,0.65,780.8,0.8,409464,0.98,-0.51,2,-31,28,37,-31
2013-5-28-4-9,2013,148,4,9,3.33,1.06,-2.96,1.07,-3.11,0.47,791.4,0.76,409915,0.95,-0.37,1,-31,28,36,-31
2013-5-28-4-10,2013,148,4,10,3.28,1.32,-2.58,1.52,-2.83,0.99,791.4,0.76,409915,0.95,-0.78,1,-32,27,36,-32
2013-5-28-4-15,2013,148,4,15,3.35,1.79,-2.44,1.41,-2.66,0.92,764.6,0.68,390571,0.8,-0.7,0,-30,25,34,-30
2013-5-28-4-16,2013,148,4,16,3.35,1.79,-2.44,1.41,-2.66,0.92,764.6,0.68,390571,0.8,-0.7,0,-30,25,33,-30
2013-5-28-4-19,2013,148,4,19,3.32,1.62,-2.43,1.52,-2.67,1.04,779.5,0.7,415302,0.85,-0.81,0,-30,25,32,-30
2013-5-28-4-20,2013,148,4,20,3.31,1.53,-2.48,1.53,-2.72,1.04,779.5,0.7,415302,0.85,-0.81,0,-30,25,31,-30
2013-5-28-4-21,2013,148,4,21,3.3,-0.27,-1.81,2.64,-2.27,2.26,784.1,0.64,320571,0.79,-1.77,0,-30,25,31,-30
2013-5-28-4-22,2013,148,4,22,3.63,0.9,-1.63,1.79,-1.93,1.46,775.9,0.66,362726,0.79,-1.13,0,-30,25,30,-30
2013-5-28-4-23,2013,148,4,23,3.74,-0.46,-2.43,2.3,-2.81,1.81,768.5,0.72,425517,0.85,-1.39,0,-29,25,29,-29
2013-5-28-4-24,2013,148,4,24,3.77,1.0,-1.97,1.44,-2.2,1.05,767.7,0.76,435862,0.9,-0.81,0,-29,24,29,-29
2013-5-28-4-25,2013,148,4,25,3.73,1.27,-2.16,1.52,-2.4,1.1,784.6,0.72,443169,0.89,-0.86,0,-29,24,29,-29
2013-5-28-4-26,2013,148,4,26,3.72,1.77,-2.12,0.58,-2.19,0.18,772.4,0.72,396468,0.86,-0.14,0,-29,24,28,-29
2013-5-28-4-27,2013,148,4,27,3.6,1.83,-2.01,0.52,-2.07,0.15,790.9,0.67,296095,0.84,-0.12,-1,-29,24,28,-29
2013-5-28-4-28,2013,148,4,28,3.59,1.63,-2.49,0.53,-2.54,0.07,765.8,0.85,375591,1.0,-0.05,-1,-29,24,27,-29
2013-5-28-4-29,2013,148,4,29,3.54,1.29,-2.86,0.69,-2.94,0.16,772.6,0.75,332009,0.9,-0.12,-1,-29,24,26,-29
2013-5-28-4-30,2013,148,4,30,3.59,1.06,-2.72,0.48,-2.76,-0.02,767.9,0.76,341252,0.9,0.02,-1,-29,23,26,-29
2013-5-28-4-31,2013,148,4,31,3.57,0.65,-2.4,0.92,-2.53,0.48,762.1,0.75,363522,0.87,-0.37,-1,-29,23,26,-29
2013-5-28-4-32,2013,148,4,32,3.62,0.14,-2.07,1.62,-2.33,1.23,784.7,0.69,327458,0.85,-0.97,-1,-28,22,25,-28
2013-5-28-4-33,2013,148,4,33,3.58,0.28,-2.24,0.64,-2.32,0.23,775.9,0.74,351494,0.89,-0.18,-2,-28,22,25,-28
2013-5-28-4-34,2013,148,4,34,3.56,-0.04,-2.46,0.93,-2.59,0.48,792.3,0.74,379344,0.93,-0.38,-1,-28,22,24,-28
2013-5-28-4-35,2013,148,4,35,3.6,0.12,-2.18,0.76,-2.28,0.36,803.5,0.7,385342,0.9,-0.29,-1,-28,22,24,-28
2013-5-28-4-36,2013,148,4,36,3.57,1.61,-2.15,-0.22,-2.08,-0.59,755.3,0.77,307290,0.88,0.45,-1,-28,22,24,-28
2013-5-28-4-37,2013,148,4,37,3.72,1.9,-1.65,0.1,-1.64,-0.19,773.7,0.75,298004,0.9,0.15,-1,-28,22,23,-28
2013-5-28-4-38,2013,148,4,38,3.73,1.32,-1.3,0.98,-1.45,0.74,796.3,0.72,286609,0.91,-0.59,-1,-27,22,23,-27
2013-5-28-4-41,2013,148,4,41,3.43,1.96,-2.27,-1.65,-1.95,-2.01,752.5,0.78,324049,0.88,1.51,-2,-26,24,23,-26
2013-5-28-4-42,2013,148,4,42,3.36,1.47,-2.4,-1.78,-2.06,-2.16,752.8,0.78,326134,0.88,1.63,-2,-26,24,22,-26
2013-5-28-4-43,2013,148,4,43,3.33,0.58,-2.6,-1.91,-2.24,-2.32,757.6,0.82,345556,0.94,1.76,-2,-26,24,22,-26
2013-5-28-4-44,2013,148,4,44,3.36,1.3,-2.09,-2.23,-1.68,-2.55,774.3,0.79,383057,0.95,1.97,-2,-25,24,22,-25
2013-5-28-4-48,2013,148,4,48,3.49,1.38,-1.8,-1.26,-1.57,-1.54,758.1,0.74,378157,0.85,1.17,-2,-25,25,23,-25
2013-5-28-4-49,2013,148,4,49,3.79,2.3,-1.4,0.55,-1.47,0.31,764.2,0.81,344081,0.95,-0.24,-3,-25,24,22,-25
2013-5-28-4-50,2013,148,4,50,3.95,2.58,-1.18,1.37,-1.39,1.16,767.4,0.82,330199,0.97,-0.89,-3,-25,24,21,-25
2013-5-28-4-51,2013,148,4,51,3.88,2.85,-0.92,2.11,-1.25,1.93,764.6,0.78,396897,0.91,-1.48,-3,-24,24,22,-24
2013-5-28-4-52,2013,148,4,52,3.95,2.68,-0.92,1.48,-1.15,1.31,766.7,0.75,374338,0.88,-1.0,-3,-24,23,22,-24
2013-5-28-4-53,2013,148,4,53,4.14,3.61,-0.85,1.84,-1.14,1.68,760.1,0.72,370140,0.83,-1.28,-3,-23,23,21,-23
2013-5-28-4-54,2013,148,4,54,4.11,3.39,-0.68,2.21,-1.03,2.07,751.4,0.72,395223,0.81,-1.56,-3,-23,21,21,-23
2013-5-28-4-55,2013,148,4,55,4.06,3.3,-0.94,2.17,-1.28,1.99,744.0,0.79,412413,0.87,-1.48,-3,-23,21,21,-23
2013-5-28-4-58,2013,148,4,58,4.15,3.57,-0.72,1.98,-1.03,1.84,740.7,0.8,413961,0.88,-1.36,-4,-23,21,22,-23
