Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
1999-1-9-1-20,1999,9,1,20,6.29,-0.54,-1.76,-5.87,0.06,-6.13,502.6,3.53,103563,1.78,3.17,-1,-22,11,28,-22
1999-1-9-1-35,1999,9,1,35,5.39,-0.38,-1.96,4.54,-3.19,3.78,514.1,2.79,228021,1.47,-1.17,-1,-25,25,46,-25
1999-1-9-1-40,1999,9,1,40,5.43,0.7,-3.28,-0.54,-2.99,-1.46,485.3,3.4,142622,1.6,0.71,-1,-24,28,44,-24
1999-1-9-1-45,1999,9,1,45,6.22,1.72,-1.94,4.3,-3.08,3.57,475.5,3.11,185064,1.41,-1.7,-1,-26,30,41,-26
1999-1-9-1-50,1999,9,1,50,6.73,4.33,-2.28,1.23,-2.54,0.54,440.1,2.21,122062,0.88,-0.26,-1,-25,29,38,-25
1999-1-9-1-55,1999,9,1,55,6.78,3.38,-1.56,1.88,-2.02,1.37,413.5,2.05,133191,0.71,-0.57,-1,-24,25,33,-24
1999-1-9-2-0,1999,9,2,0,6.77,1.98,-0.89,-0.01,-0.85,-0.25,484.8,2.62,155852,1.26,0.12,-2,-22,21,29,-22
1999-1-9-2-5,1999,9,2,5,7.13,4.05,-0.3,-0.03,-0.28,-0.11,438.6,2.3,111344,0.91,0.06,-2,-22,18,23,-22
1999-1-9-2-10,1999,9,2,10,6.44,-0.52,-0.42,1.8,-0.89,1.62,517.9,2.54,172928,1.41,-0.83,-2,-23,16,18,-23
1999-1-9-2-15,1999,9,2,15,7.03,6.78,-0.45,-1.46,-0.04,-1.53,569.8,2.99,151250,1.94,1.25,-2,-22,15,18,-22
1999-1-9-2-20,1999,9,2,20,7.11,6.4,-1.48,-2.37,-0.81,-2.67,401.1,2.11,89676,0.68,1.18,-1,-21,14,16,-21
1999-1-9-2-25,1999,9,2,25,7.17,6.36,-0.99,-2.82,-0.23,-2.98,411.1,1.29,62340,0.44,1.58,-1,-21,14,15,-21
1999-1-9-2-30,1999,9,2,30,7.29,5.88,-2.49,-3.24,-1.58,-3.77,423.7,2.06,94901,0.76,1.76,-1,-21,12,16,-21
1999-1-9-2-35,1999,9,2,35,7.36,5.13,-2.22,-3.86,-1.18,-4.29,428.4,2.14,158364,0.79,1.81,0,-21,11,19,-21
1999-1-9-2-40,1999,9,2,40,7.37,5.07,-3.11,-3.84,-2.06,-4.48,431.7,1.94,147312,0.73,1.94,0,-21,10,22,-21
1999-1-9-2-45,1999,9,2,45,7.55,4.28,-5.39,-2.26,-4.68,-3.51,436.0,1.33,99737,0.51,1.44,0,-19,10,23,-19
1999-1-9-2-50,1999,9,2,50,7.26,3.59,-5.6,-0.84,-5.23,-2.16,442.7,2.16,196693,0.85,0.96,1,-17,11,25,-17
1999-1-9-2-55,1999,9,2,55,7.64,-0.17,-5.25,4.19,-6.09,2.82,442.1,2.56,242388,1.0,-0.33,1,-15,10,26,-15
1999-1-9-3-0,1999,9,3,0,7.13,-1.79,-3.27,6.04,-4.59,5.11,500.9,1.89,218287,0.95,-2.56,2,-15,11,26,-15
1999-1-9-3-5,1999,9,3,5,7.15,-1.87,-3.34,6.04,-4.64,5.12,505.2,2.0,222642,1.02,-2.56,2,-15,11,25,-15
1999-1-9-3-10,1999,9,3,10,7.41,-0.25,-4.45,5.68,-5.61,4.53,484.3,2.01,160860,0.94,-2.07,2,-15,10,27,-15
1999-1-9-3-15,1999,9,3,15,7.71,-0.02,-5.45,4.68,-6.35,3.36,472.4,1.86,103280,0.83,-1.59,3,-14,9,28,-14
1999-1-9-3-20,1999,9,3,20,7.7,-0.25,-5.19,4.4,-6.02,3.17,484.1,1.8,125554,0.84,-1.53,3,-14,9,28,-14
1999-1-9-3-25,1999,9,3,25,7.73,-1.45,-5.62,3.96,-6.33,2.67,491.2,1.83,132093,0.88,-1.31,3,-14,8,29,-14
1999-1-9-3-30,1999,9,3,30,7.77,-0.85,-6.34,3.82,-7.0,2.41,485.4,1.92,134041,0.9,-1.17,3,-13,9,30,-13
1999-1-9-3-35,1999,9,3,35,7.54,0.31,-5.12,3.78,-5.78,2.65,475.6,2.22,180923,1.0,-1.26,3,-13,10,31,-13
1999-1-9-3-40,1999,9,3,40,7.64,2.0,3.74,6.1,2.44,6.72,467.8,2.91,162943,1.27,-3.11,3,-13,11,31,-13
1999-1-9-3-45,1999,9,3,45,7.46,1.39,3.19,6.18,1.91,6.69,472.0,2.93,167602,1.31,-3.16,3,-12,14,30,-12
1999-1-9-3-50,1999,9,3,50,7.15,1.02,3.07,6.29,1.81,6.77,475.8,2.82,177798,1.28,-3.22,3,-12,15,28,-12
1999-1-9-3-55,1999,9,3,55,7.31,3.17,3.31,5.32,2.25,5.85,453.0,2.97,168634,1.21,-2.61,3,-12,13,29,-12
1999-1-9-4-0,1999,9,4,0,6.74,1.69,-1.7,4.68,-2.53,4.29,433.2,2.64,160555,0.99,-2.4,3,-13,12,31,-13
1999-1-9-4-5,1999,9,4,5,6.45,2.33,2.06,4.3,1.26,4.6,462.0,2.55,227528,1.09,-2.12,3,-13,10,34,-13
1999-1-9-4-10,1999,9,4,10,6.88,-0.55,1.89,2.06,1.5,2.36,496.5,2.46,223036,1.21,-1.17,2,-13,10,32,-13
1999-1-9-4-15,1999,9,4,15,6.99,-1.49,1.4,1.05,1.2,1.27,502.2,2.52,195437,1.27,-0.65,2,-13,13,30,-13
1999-1-9-4-20,1999,9,4,20,7.04,-3.28,-3.06,-1.77,-2.73,-2.25,525.9,1.96,166563,1.09,1.19,2,-12,15,30,-12
1999-1-9-4-25,1999,9,4,25,7.33,-4.67,-4.3,-3.49,-3.68,-4.13,548.0,1.63,74587,0.98,2.23,2,-13,16,28,-13
1999-1-9-4-30,1999,9,4,30,7.35,-4.46,-5.14,-2.7,-4.66,-3.47,538.0,2.08,145767,1.2,1.89,2,-14,17,26,-14
1999-1-9-4-35,1999,9,4,35,7.29,-3.93,-5.29,-2.56,-4.84,-3.33,528.5,1.9,182691,1.06,1.77,2,-14,16,26,-14
1999-1-9-4-40,1999,9,4,40,7.22,-3.44,-6.04,-1.15,-5.8,-2.02,527.9,2.31,189795,1.29,1.07,2,-15,15,26,-15
1999-1-9-4-45,1999,9,4,45,7.25,-2.08,-6.75,-1.2,-6.52,-2.15,501.2,1.76,156988,0.89,1.12,2,-16,15,27,-16
1999-1-9-4-50,1999,9,4,50,7.45,-2.97,-6.72,-0.93,-6.53,-1.84,514.3,1.8,170868,0.95,0.95,2,-17,16,28,-17
1999-1-9-4-55,1999,9,4,55,7.51,-3.08,-6.55,-1.0,-6.36,-1.86,509.0,1.73,161786,0.9,0.95,2,-18,16,30,-18
1999-1-9-5-0,1999,9,5,0,7.66,-3.17,-6.71,-0.62,-6.57,-1.47,516.0,1.63,134318,0.87,0.6,2,-19,15,31,-19
1999-1-9-5-5,1999,9,5,5,7.85,-3.09,-7.12,-0.06,-7.06,-0.93,526.0,1.7,127042,0.94,0.56,2,-20,14,31,-20
1999-1-9-5-10,1999,9,5,10,7.93,-3.33,-6.98,-0.52,-6.87,-1.34,522.8,1.7,118160,0.93,0.7,3,-20,15,33,-20
1999-1-9-5-15,1999,9,5,15,7.88,-3.31,-7.05,0.11,-7.01,-0.69,518.1,1.66,112503,0.89,0.36,3,-21,14,35,-21
1999-1-9-5-20,1999,9,5,20,7.8,-2.25,-7.26,1.09,-7.33,0.29,505.8,1.82,126758,0.93,-0.21,4,-21,16,36,-21
1999-1-9-5-25,1999,9,5,25,7.73,-2.3,-7.0,0.07,-6.97,-0.67,498.9,1.85,162327,0.92,0.34,4,-21,18,37,-21
1999-1-9-5-30,1999,9,5,30,7.77,-1.97,-7.15,-1.58,-6.96,-2.29,505.8,1.79,155514,0.92,1.15,4,-22,17,36,-22
1999-1-9-5-35,1999,9,5,35,7.76,-0.71,-5.6,-5.13,-5.08,-5.64,497.7,1.57,130993,0.77,2.8,4,-23,17,36,-23
1999-1-9-5-40,1999,9,5,40,7.84,-1.28,-5.47,-5.34,-4.96,-5.82,503.3,1.78,160598,0.9,2.93,4,-23,19,35,-23
1999-1-9-5-45,1999,9,5,45,7.8,-1.84,-6.12,-4.39,-5.72,-4.9,513.9,1.84,150166,0.97,2.52,4,-23,21,35,-23
1999-1-9-5-50,1999,9,5,50,7.82,-2.11,-6.99,-2.72,-6.74,-3.28,516.6,1.68,142885,0.9,1.7,4,-23,23,33,-23
1999-1-9-5-55,1999,9,5,55,8.02,-2.36,-7.36,-2.0,-7.18,-2.56,517.0,1.55,124413,0.83,1.32,4,-22,25,32,-22
1999-1-9-6-0,1999,9,6,0,8.03,-0.85,-6.84,-3.23,-6.58,-3.72,494.1,1.6,99323,0.78,1.82,3,-22,27,31,-22
1999-1-9-6-5,1999,9,6,5,7.97,-2.58,-5.96,-1.9,-5.81,-2.31,507.8,1.67,140612,0.87,1.1,3,-22,28,30,-22
1999-1-9-6-10,1999,9,6,10,8.03,-4.16,-6.47,0.26,-6.47,-0.16,539.5,1.81,126900,1.06,0.07,2,-23,27,29,-23
1999-1-9-6-15,1999,9,6,15,8.11,-3.32,-6.98,-2.19,-6.84,-2.6,530.1,1.71,111498,0.96,1.38,2,-23,26,28,-23
1999-1-9-6-20,1999,9,6,20,8.07,-3.09,-7.14,-2.04,-7.01,-2.43,520.8,1.63,142048,0.89,1.26,2,-23,23,27,-23
1999-1-9-6-25,1999,9,6,25,8.03,-2.62,-7.21,-2.35,-7.08,-2.71,512.4,1.7,139782,0.9,1.39,2,-24,21,28,-24
1999-1-9-6-30,1999,9,6,30,8.07,-2.37,-7.34,-2.36,-7.22,-2.71,509.3,1.69,133540,0.88,1.38,2,-24,19,30,-24
1999-1-9-6-35,1999,9,6,35,8.03,-2.56,-7.19,-2.5,-7.07,-2.81,513.6,1.76,137755,0.93,1.44,1,-24,18,31,-24
1999-1-9-6-40,1999,9,6,40,8.05,-2.54,-7.24,-2.43,-7.14,-2.71,511.0,1.73,124169,0.9,1.38,2,-23,17,35,-23
1999-1-9-6-45,1999,9,6,45,8.03,-2.58,-7.21,-2.41,-7.12,-2.66,510.6,1.81,131101,0.94,1.36,2,-23,14,38,-23
1999-1-9-6-50,1999,9,6,50,8.07,-2.38,-7.32,-2.38,-7.24,-2.61,508.6,1.72,139161,0.89,1.33,1,-23,14,38,-23
1999-1-9-6-55,1999,9,6,55,8.07,-1.79,-7.53,-2.26,-7.47,-2.47,500.1,1.78,147879,0.89,1.23,1,-23,16,36,-23
1999-1-9-7-0,1999,9,7,0,8.1,-1.09,-7.64,-2.43,-7.58,-2.61,492.6,1.66,146040,0.8,1.28,2,-23,16,38,-23
1999-1-9-7-5,1999,9,7,5,8.1,-1.42,-7.63,-2.26,-7.59,-2.41,496.6,1.61,151341,0.8,1.19,2,-23,16,40,-23
1999-1-9-7-10,1999,9,7,10,8.17,-1.87,-7.8,-1.5,-7.78,-1.63,502.3,1.49,142726,0.75,0.82,2,-22,16,42,-22
1999-1-9-7-15,1999,9,7,15,8.31,-1.77,-7.87,-1.98,-7.84,-2.08,502.5,1.38,120486,0.7,1.05,3,-21,14,49,-21
1999-1-9-7-25,1999,9,7,25,8.22,-1.5,-7.85,-1.85,-7.84,-1.9,497.5,1.47,133487,0.73,0.94,3,-21,19,54,-21
1999-1-9-7-30,1999,9,7,30,8.21,-0.88,-7.81,-2.35,-7.81,-2.37,489.8,1.53,114269,0.74,1.16,2,-21,18,52,-21
1999-1-9-7-35,1999,9,7,35,8.04,0.99,-7.59,-0.57,-7.59,-0.56,475.1,1.59,100072,0.72,0.28,2,-21,21,48,-21
1999-1-9-7-40,1999,9,7,40,8.02,0.37,-5.97,4.45,-5.95,4.47,471.7,1.73,112518,0.77,-2.11,2,-22,21,46,-22
1999-1-9-7-45,1999,9,7,45,8.06,-0.14,-6.29,4.96,-6.26,5.0,482.0,1.95,129649,0.91,-2.35,3,-24,21,39,-24
1999-1-9-7-50,1999,9,7,50,8.12,-0.72,-6.2,4.85,-6.15,4.92,497.3,1.79,142984,0.88,-2.44,3,-24,20,35,-24
1999-1-9-7-55,1999,9,7,55,8.23,-1.81,-6.6,4.35,-6.54,4.44,505.7,1.96,151789,1.0,-2.19,3,-23,18,31,-23
1999-1-9-8-0,1999,9,8,0,8.21,-0.98,-6.86,4.35,-6.79,4.46,493.3,1.53,113637,0.74,-2.24,2,-23,15,28,-23
1999-1-9-8-5,1999,9,8,5,8.17,-0.65,-7.22,3.23,-7.16,3.37,490.1,1.78,123633,0.85,-1.66,3,-23,14,27,-23
1999-1-9-8-10,1999,9,8,10,8.12,0.69,-7.2,2.87,-7.14,3.03,470.6,1.77,102962,0.78,-1.42,3,-22,12,29,-22
1999-1-9-8-15,1999,9,8,15,8.1,2.09,-7.21,1.2,-7.18,1.37,447.3,1.92,93720,0.76,-0.61,3,-21,12,30,-21
1999-1-9-8-20,1999,9,8,20,8.19,0.99,-7.84,-0.93,-7.86,-0.72,461.6,1.75,82176,0.75,0.33,3,-21,13,30,-21
1999-1-9-8-25,1999,9,8,25,8.24,1.4,-7.4,-2.36,-7.47,-2.15,460.4,1.91,87753,0.81,0.98,2,-20,13,30,-20
1999-1-9-8-30,1999,9,8,30,8.21,2.96,-6.29,-4.13,-6.42,-3.93,434.5,1.77,71149,0.67,1.66,2,-19,13,32,-19
1999-1-9-8-40,1999,9,8,40,8.12,3.54,-6.46,-3.31,-6.57,-3.08,424.4,1.86,92073,0.67,1.39,2,-18,15,34,-18
1999-1-9-8-45,1999,9,8,45,8.03,3.72,-5.92,-3.89,-6.06,-3.66,423.3,1.69,91833,0.61,1.55,2,-18,15,34,-18
1999-1-9-8-50,1999,9,8,50,7.97,2.47,-7.44,-0.67,-7.46,-0.37,437.1,1.72,103793,0.65,0.16,2,-18,16,34,-18
1999-1-9-8-55,1999,9,8,55,7.86,3.15,-6.76,-2.08,-6.84,-1.8,431.4,1.6,110731,0.59,0.77,2,-17,16,34,-17
1999-1-9-9-0,1999,9,9,0,7.78,3.88,-5.72,-3.18,-5.86,-2.93,415.0,1.56,86218,0.54,1.22,2,-18,17,32,-18
1999-1-9-9-5,1999,9,9,5,7.91,1.88,-7.65,-0.42,-7.66,-0.08,448.2,1.57,93460,0.63,0.04,2,-18,14,30,-18
1999-1-9-9-10,1999,9,9,10,7.95,2.26,-7.6,-0.37,-7.61,-0.01,438.8,1.59,97044,0.61,0.01,2,-19,12,29,-19
1999-1-9-9-15,1999,9,9,15,8.0,1.7,-7.77,-0.71,-7.8,-0.33,443.1,1.36,76519,0.53,0.15,2,-20,12,27,-20
1999-1-9-9-20,1999,9,9,20,7.88,1.9,-7.57,0.17,-7.55,0.55,444.6,1.7,80068,0.67,-0.24,2,-20,12,25,-20
1999-1-9-9-25,1999,9,9,25,7.88,2.24,-7.46,0.98,-7.4,1.37,440.9,1.68,77249,0.65,-0.6,3,-20,12,25,-20
1999-1-9-9-30,1999,9,9,30,7.81,2.56,-7.3,0.61,-7.26,0.99,434.2,1.55,94032,0.59,-0.43,3,-20,13,25,-20
1999-1-9-9-35,1999,9,9,35,7.73,3.0,-7.09,-0.19,-7.09,0.19,429.3,1.6,109820,0.59,-0.08,3,-20,13,24,-20
1999-1-9-9-40,1999,9,9,40,7.65,3.29,-6.72,-1.22,-6.78,-0.85,424.2,1.65,142536,0.59,0.3,3,-20,14,23,-20
1999-1-9-9-45,1999,9,9,45,7.53,2.66,-6.85,-0.57,-6.87,-0.19,431.9,1.81,131319,0.68,0.08,3,-20,14,23,-20
1999-1-9-9-50,1999,9,9,50,7.51,2.03,-7.01,0.76,-6.96,1.15,449.5,1.84,138344,0.74,-0.54,3,-19,14,22,-19
1999-1-9-9-55,1999,9,9,55,7.54,2.16,-6.99,1.08,-6.92,1.48,444.0,2.1,125191,0.82,-0.71,4,-19,14,21,-19
1999-1-9-10-0,1999,9,10,0,7.67,1.21,-7.26,1.59,-7.16,2.01,453.9,2.01,104959,0.83,-0.91,4,-18,14,21,-18
1999-1-9-10-5,1999,9,10,5,7.77,0.22,-7.5,0.3,-7.46,0.74,451.0,1.84,129057,0.75,-0.33,4,-17,14,20,-17
1999-1-9-10-10,1999,9,10,10,7.67,0.26,-7.58,0.15,-7.56,0.6,461.4,1.61,102247,0.68,-0.27,4,-17,15,19,-17
1999-1-9-10-15,1999,9,10,15,7.61,1.24,-7.41,-0.08,-7.4,0.36,458.1,1.77,100080,0.74,-0.17,4,-17,15,19,-17
1999-1-9-10-20,1999,9,10,20,7.55,2.53,-7.09,-0.11,-7.08,0.32,437.1,1.76,116011,0.67,-0.14,4,-16,15,19,-16
1999-1-9-10-25,1999,9,10,25,7.54,2.53,-6.91,0.92,-6.85,1.33,437.9,1.83,113304,0.7,-0.58,5,-17,16,19,-17
1999-1-9-10-30,1999,9,10,30,7.63,1.78,-7.33,0.99,-7.25,1.43,441.9,1.93,102552,0.75,-0.6,5,-16,15,19,-16
1999-1-9-10-35,1999,9,10,35,7.62,0.7,-7.42,-0.31,-7.43,0.13,464.2,1.87,137506,0.81,-0.2,4,-16,14,18,-16
1999-1-9-10-40,1999,9,10,40,7.66,1.73,-7.37,-0.22,-7.37,0.22,445.5,1.84,99163,0.73,-0.1,4,-14,14,19,-14
1999-1-9-10-45,1999,9,10,45,7.63,1.96,-7.34,-0.0,-7.33,0.43,446.0,2.09,123889,0.83,-0.17,4,-14,14,18,-14
1999-1-9-10-50,1999,9,10,50,7.66,1.58,-7.24,-1.08,-7.29,-0.65,441.7,1.72,100666,0.67,0.29,4,-14,12,17,-14
1999-1-9-10-55,1999,9,10,55,7.64,2.95,-6.18,0.24,-6.16,0.61,439.2,1.71,112016,0.66,-0.25,4,-14,12,17,-14
1999-1-9-11-0,1999,9,11,0,7.73,4.8,-5.79,1.42,-5.69,1.76,409.7,2.03,120882,0.68,-0.72,4,-14,11,18,-14
1999-1-9-11-5,1999,9,11,5,7.79,4.08,-6.59,0.28,-6.57,0.66,411.7,1.94,127743,0.66,-0.26,4,-14,11,18,-14
1999-1-9-11-10,1999,9,11,10,7.86,3.42,-6.94,-0.6,-6.96,-0.2,425.1,1.77,115538,0.64,0.09,4,-13,10,17,-13
1999-1-9-11-15,1999,9,11,15,7.9,1.92,-7.56,-0.51,-7.57,-0.09,443.2,1.95,109078,0.76,0.04,3,-12,11,17,-12
1999-1-9-11-20,1999,9,11,20,7.9,2.85,-7.01,-2.09,-7.12,-1.7,434.3,1.93,123346,0.73,0.74,3,-11,12,16,-11
1999-1-9-11-25,1999,9,11,25,7.88,2.68,-7.02,-2.3,-7.14,-1.91,432.3,1.84,115834,0.69,0.84,3,-11,11,16,-11
1999-1-9-11-30,1999,9,11,30,7.81,3.57,-6.41,-2.49,-6.53,-2.14,424.8,1.65,94601,0.59,0.86,3,-11,10,14,-11
1999-1-9-11-35,1999,9,11,35,7.78,3.14,-6.81,-1.88,-6.9,-1.52,425.9,1.81,116572,0.66,0.67,3,-11,12,14,-11
1999-1-9-11-40,1999,9,11,40,7.77,1.93,-7.24,-1.72,-7.32,-1.34,439.0,1.7,109684,0.65,0.59,3,-10,12,15,-10
1999-1-9-11-45,1999,9,11,45,7.75,3.04,-6.79,-0.43,-6.81,-0.09,428.2,2.04,124575,0.75,-0.18,3,-10,11,14,-10
1999-1-9-11-50,1999,9,11,50,7.81,2.61,-7.17,-0.37,-7.18,-0.02,430.8,1.89,120397,0.7,-0.01,3,-10,12,14,-10
1999-1-9-11-55,1999,9,11,55,7.81,3.49,-6.88,0.71,-6.84,1.04,425.2,1.85,87224,0.67,-0.37,4,-10,13,14,-10
1999-1-9-12-0,1999,9,12,0,7.83,2.94,-7.14,0.71,-7.11,1.04,429.1,1.75,75624,0.65,-0.44,3,-10,13,13,-10
1999-1-9-12-5,1999,9,12,5,7.82,3.98,-6.21,-0.79,-6.23,-0.51,433.0,1.83,91167,0.68,-0.24,2,-10,13,13,-10
1999-1-9-12-10,1999,9,12,10,7.94,4.29,-6.57,0.72,-6.54,1.0,416.3,1.73,108163,0.6,-0.36,2,-10,12,14,-10
1999-1-9-12-15,1999,9,12,15,7.97,4.13,-6.73,0.41,-6.71,0.68,415.3,1.7,92047,0.59,-0.21,2,-10,13,12,-10
1999-1-9-12-20,1999,9,12,20,7.95,4.91,-6.09,-0.29,-6.1,-0.05,413.8,1.82,99132,0.62,-0.04,2,-11,13,13,-11
1999-1-9-12-25,1999,9,12,25,7.9,5.28,-5.54,-1.38,-5.59,-1.17,414.6,2.18,120204,0.75,0.8,2,-11,13,12,-11
1999-1-9-12-30,1999,9,12,30,7.72,4.57,-5.53,-1.72,-5.59,-1.53,421.2,2.54,143910,0.91,0.6,2,-11,12,13,-11
1999-1-9-12-35,1999,9,12,35,7.46,3.47,-6.15,-1.75,-6.21,-1.54,421.6,2.2,112313,0.78,0.65,2,-10,13,14,-10
1999-1-9-12-40,1999,9,12,40,7.67,2.38,-6.74,-2.32,-6.81,-2.11,421.8,1.85,86210,0.66,0.89,2,-9,15,14,-9
1999-1-9-12-45,1999,9,12,45,7.8,2.17,-7.07,-2.35,-7.13,-2.15,430.4,1.82,91210,0.67,0.92,3,-8,14,16,-8
1999-1-9-12-50,1999,9,12,50,7.8,1.95,-7.33,-1.53,-7.37,-1.33,434.7,1.95,93193,0.74,0.53,3,-8,13,16,-8
1999-1-9-12-55,1999,9,12,55,7.88,2.84,-7.11,-1.6,-7.15,-1.43,426.2,1.73,88710,0.63,0.61,3,-9,12,15,-9
1999-1-9-13-0,1999,9,13,0,7.98,2.83,-7.22,-1.69,-7.26,-1.52,427.2,1.56,81344,0.57,0.65,2,-10,13,15,-10
1999-1-9-13-5,1999,9,13,5,7.95,2.58,-7.32,-1.59,-7.35,-1.44,430.0,1.77,82645,0.65,0.62,2,-11,13,14,-11
1999-1-9-13-10,1999,9,13,10,7.87,2.58,-7.25,-1.4,-7.27,-1.27,430.7,1.75,94224,0.65,0.55,2,-11,11,13,-11
1999-1-9-13-15,1999,9,13,15,7.88,2.77,-7.21,-1.26,-7.23,-1.15,428.4,1.76,80768,0.65,0.55,2,-11,10,13,-11
1999-1-9-13-20,1999,9,13,20,7.92,2.78,-7.29,-0.97,-7.3,-0.89,428.8,1.67,79849,0.62,0.38,1,-12,11,12,-12
1999-1-9-13-25,1999,9,13,25,7.91,2.7,-7.35,-0.91,-7.36,-0.84,426.5,1.71,80875,0.63,0.36,1,-12,12,11,-12
1999-1-9-13-30,1999,9,13,30,7.85,2.54,-7.36,-0.19,-7.36,-0.14,426.4,1.82,97508,0.66,0.0,1,-13,13,11,-13
1999-1-9-13-35,1999,9,13,35,7.83,1.47,-7.33,1.86,-7.32,1.89,438.7,1.82,68012,0.7,-0.83,1,-13,13,11,-13
1999-1-9-13-40,1999,9,13,40,7.85,1.04,-7.26,2.27,-7.26,2.28,454.4,1.76,48743,0.73,-1.04,1,-14,13,10,-14
1999-1-9-13-45,1999,9,13,45,7.91,2.04,-7.42,1.57,-7.42,1.56,428.6,1.57,55074,0.58,-0.67,1,-15,13,10,-15
1999-1-9-13-50,1999,9,13,50,7.87,3.47,-6.82,-0.03,-6.82,-0.06,414.1,1.56,65825,0.54,0.02,1,-16,13,11,-16
1999-1-9-13-55,1999,9,13,55,7.9,5.22,-5.72,-1.44,-5.71,-1.49,389.5,1.52,58406,0.46,0.58,0,-16,14,11,-16
1999-1-9-14-0,1999,9,14,0,7.82,5.8,-4.74,-2.16,-4.72,-2.21,382.7,1.64,57134,0.48,0.86,-1,-17,14,11,-17
1999-1-9-14-5,1999,9,14,5,7.79,5.82,-4.57,-2.39,-4.54,-2.46,372.9,1.74,54800,0.48,0.88,-1,-17,14,10,-17
1999-1-9-14-10,1999,9,14,10,7.81,6.07,-4.31,-2.22,-4.27,-2.3,368.5,1.64,43776,0.44,0.73,0,-16,13,9,-16
1999-1-9-14-15,1999,9,14,15,7.85,6.39,-4.34,-1.28,-4.31,-1.37,370.3,1.78,52153,0.49,0.49,0,-15,12,11,-15
1999-1-9-14-20,1999,9,14,20,7.84,5.81,-5.15,-1.03,-5.12,-1.15,384.8,1.89,72579,0.56,0.44,0,-14,11,12,-14
1999-1-9-14-25,1999,9,14,25,7.9,5.74,-5.3,-1.15,-5.27,-1.29,381.9,1.8,66856,0.52,0.49,0,-14,12,13,-14
1999-1-9-14-30,1999,9,14,30,7.88,5.78,-5.3,-0.8,-5.27,-0.96,379.5,1.75,60423,0.51,0.37,0,-13,11,12,-13
1999-1-9-14-35,1999,9,14,35,7.78,5.83,-5.1,-0.54,-5.08,-0.72,383.5,1.94,72320,0.57,0.27,1,-13,10,12,-13
1999-1-9-14-40,1999,9,14,40,7.88,5.93,-5.16,-0.44,-5.14,-0.63,379.4,1.78,61010,0.51,0.24,1,-13,9,11,-13
1999-1-9-14-45,1999,9,14,45,7.89,5.72,-5.32,0.21,-5.33,-0.01,378.2,1.73,65104,0.5,0.0,1,-13,9,11,-13
1999-1-9-14-50,1999,9,14,50,7.88,4.69,-5.43,1.64,-5.5,1.39,384.6,1.54,51084,0.46,-0.54,1,-13,8,12,-13
1999-1-9-14-55,1999,9,14,55,7.9,4.61,-5.89,-0.54,-5.86,-0.82,383.6,1.52,49128,0.44,0.35,1,-13,8,13,-13
