Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
1998-11-2-1-50,1998,306,1,50,4.06,-2.55,-2.93,1.05,-2.67,1.61,387.9,6.98,48051,2.1,-0.62,0,8,8,9,8
1998-11-2-1-55,1998,306,1,55,4.29,-2.78,-3.18,0.68,-2.98,1.3,385.7,6.64,47262,1.98,-0.5,-1,7,9,10,7
1998-11-2-2-0,1998,306,2,0,4.23,-2.42,-3.34,0.84,-3.11,1.5,388.2,7.11,46663,2.14,-0.58,-1,7,9,9,7
1998-11-2-2-5,1998,306,2,5,4.31,-3.02,-2.93,0.58,-2.75,1.17,388.8,6.68,49280,2.02,-0.44,-1,6,10,9,6
1998-11-2-2-10,1998,306,2,10,4.29,-3.3,-1.61,0.65,-1.44,0.97,386.8,5.81,58137,1.74,-0.37,-1,6,9,9,6
1998-11-2-2-15,1998,306,2,15,4.61,-4.32,0.99,0.73,1.12,0.51,389.4,4.91,63695,1.49,-0.2,-2,5,10,9,5
1998-11-2-2-20,1998,306,2,20,4.54,-3.79,1.91,1.32,2.15,0.88,382.9,4.44,36632,1.3,-0.34,-2,5,10,9,5
1998-11-2-2-25,1998,306,2,25,4.7,-4.06,1.89,1.35,2.14,0.9,384.2,4.42,34194,1.31,-0.35,-2,6,10,9,6
1998-11-2-2-30,1998,306,2,30,4.7,-3.85,2.42,1.12,2.61,0.55,383.2,4.77,36559,1.4,-0.21,-2,5,11,8,5
1998-11-2-2-35,1998,306,2,35,4.63,-4.01,2.1,0.96,2.26,0.47,381.0,3.6,23854,1.05,-0.18,-2,5,11,9,5
1998-11-2-2-40,1998,306,2,40,4.44,-3.92,1.94,0.59,2.02,0.13,381.8,4.04,28956,1.18,-0.05,-2,5,8,10,5
1998-11-2-2-45,1998,306,2,45,4.5,-3.53,2.5,1.13,2.7,0.51,383.3,4.98,40501,1.46,-0.2,-2,5,8,10,5
1998-11-2-2-50,1998,306,2,50,4.57,-3.69,2.18,1.52,2.48,0.96,383.5,5.07,38895,1.49,-0.37,-2,6,9,10,6
1998-11-2-2-55,1998,306,2,55,4.4,-3.94,1.25,1.41,1.55,1.07,374.9,3.81,25583,1.07,-0.4,-2,7,7,12,7
1998-11-2-3-0,1998,306,3,0,3.55,-2.46,-0.12,0.72,0.06,0.73,383.6,5.5,50273,1.62,-0.28,-3,7,5,13,7
1998-11-2-3-5,1998,306,3,5,2.94,0.28,-2.4,-0.55,-2.46,0.06,391.4,6.7,55871,2.05,-0.03,-2,7,7,12,7
1998-11-2-3-10,1998,306,3,10,3.15,1.56,-2.38,-1.2,-2.6,-0.56,400.0,7.24,40931,2.32,0.22,-2,9,6,13,9
1998-11-2-3-15,1998,306,3,15,3.23,1.77,-2.32,-1.34,-2.58,-0.7,400.3,7.12,42534,2.29,0.28,-3,10,4,15,10
1998-11-2-3-20,1998,306,3,20,3.24,1.85,-2.16,-1.5,-2.48,-0.88,400.7,6.94,42422,2.23,0.35,-3,10,6,14,10
1998-11-2-3-25,1998,306,3,25,3.12,1.53,-2.35,-1.28,-2.6,-0.61,399.7,7.23,41195,2.31,0.25,-3,10,7,13,10
1998-11-2-3-30,1998,306,3,30,2.95,0.99,-2.47,-1.02,-2.65,-0.31,397.9,7.09,44235,2.25,0.12,-3,10,8,12,10
1998-11-2-3-35,1998,306,3,35,2.62,-1.69,-1.21,0.44,-1.04,0.76,391.3,7.02,51265,2.15,-0.3,-3,9,10,10,9
1998-11-2-3-40,1998,306,3,40,3.09,-2.65,0.55,1.17,0.85,0.97,393.7,7.11,41248,2.21,-0.38,-3,9,11,10,9
1998-11-2-3-45,1998,306,3,45,3.49,-3.06,0.72,1.48,1.1,1.22,388.6,6.41,43253,1.94,-0.47,-3,9,11,9,9
1998-11-2-3-50,1998,306,3,50,3.45,-2.92,0.27,1.72,0.75,1.57,391.1,6.7,43609,2.05,-0.61,-3,8,13,8,8
1998-11-2-3-55,1998,306,3,55,3.42,-2.79,0.08,1.97,0.65,1.86,394.6,7.81,32710,2.43,-0.73,-2,8,16,7,8
1998-11-2-4-0,1998,306,4,0,4.07,-2.85,0.99,2.66,1.72,2.25,390.4,7.23,34980,2.2,-0.88,-2,10,16,8,10
1998-11-2-4-5,1998,306,4,5,4.31,-3.24,1.07,2.59,1.79,2.16,386.7,7.26,36347,2.17,-0.83,-2,10,15,10,10
1998-11-2-4-10,1998,306,4,10,4.58,-3.5,1.16,2.71,1.93,2.23,381.6,5.88,36700,1.71,-0.85,-2,8,17,8,8
1998-11-2-4-15,1998,306,4,15,4.38,-3.51,0.97,2.42,1.67,2.01,382.4,6.02,35941,1.76,-0.77,-2,8,17,8,8
1998-11-2-4-20,1998,306,4,20,4.3,-3.45,0.72,2.42,1.44,2.07,381.1,6.27,38440,1.82,-0.79,-2,6,19,7,6
1998-11-2-4-25,1998,306,4,25,3.67,-3.14,0.06,1.85,0.64,1.74,385.0,7.25,38546,2.15,-0.67,-2,6,18,8,6
1998-11-2-4-30,1998,306,4,30,3.47,-2.9,0.82,1.66,1.3,1.31,386.7,7.99,36629,2.39,-0.51,-2,8,17,11,8
1998-11-2-4-35,1998,306,4,35,3.42,-2.92,0.81,1.58,1.28,1.23,387.3,8.14,33023,2.44,-0.48,-2,9,17,12,9
1998-11-2-4-40,1998,306,4,40,3.38,-2.93,0.86,1.45,1.29,1.09,387.4,8.21,32060,2.46,-0.42,-2,9,19,11,9
1998-11-2-4-45,1998,306,4,45,3.46,-2.86,1.05,1.63,1.53,1.19,386.7,8.19,33235,2.45,-0.46,-2,10,18,11,10
1998-11-2-4-50,1998,306,4,50,2.89,-2.35,1.12,1.22,1.47,0.77,390.2,9.22,33826,2.81,-0.3,-2,11,18,13,11
1998-11-2-4-55,1998,306,4,55,2.5,-1.79,1.43,0.98,1.68,0.44,392.6,10.04,30121,3.1,-0.17,-2,12,20,11,12
1998-11-2-5-0,1998,306,5,0,2.91,-2.49,0.97,1.13,1.3,0.72,389.9,9.48,33331,2.88,-0.28,-2,12,21,12,12
1998-11-2-5-5,1998,306,5,5,3.3,-2.82,1.19,1.19,1.53,0.71,387.4,8.95,36941,2.69,-0.27,-2,11,22,12,11
1998-11-2-5-10,1998,306,5,10,3.81,-3.2,1.31,1.58,1.78,1.02,385.4,7.83,33935,2.33,-0.39,-2,10,22,11,10
1998-11-2-5-15,1998,306,5,15,4.09,-3.36,1.49,1.77,2.02,1.13,382.9,7.04,34578,2.06,-0.43,-2,9,23,10,9
1998-11-2-5-20,1998,306,5,20,4.32,-3.42,1.94,1.78,2.45,0.97,384.3,6.84,30549,2.02,-0.37,-2,9,22,10,9
1998-11-2-5-25,1998,306,5,25,4.46,-3.45,2.14,1.84,2.66,0.93,384.1,6.88,30270,2.03,-0.36,-2,8,20,9,8
1998-11-2-5-30,1998,306,5,30,4.52,-3.49,2.21,1.84,2.73,0.9,381.7,6.59,31123,1.92,-0.34,-2,8,19,9,8
1998-11-2-5-35,1998,306,5,35,4.58,-3.55,2.24,1.85,2.76,0.89,382.1,6.84,29640,2.0,-0.34,-2,8,20,9,8
1998-11-2-5-40,1998,306,5,40,4.53,-3.44,2.24,1.89,2.79,0.91,383.5,6.78,31067,1.99,-0.35,-2,8,21,9,8
1998-11-2-5-45,1998,306,5,45,4.46,-3.58,2.28,1.31,2.61,0.34,381.1,6.12,32310,1.78,-0.13,-2,8,21,9,8
1998-11-2-5-50,1998,306,5,50,4.65,-3.67,2.38,1.53,2.78,0.51,379.7,5.63,31721,1.63,-0.19,-2,8,22,8,8
1998-11-2-5-55,1998,306,5,55,4.63,-3.61,2.33,1.69,2.81,0.66,383.4,5.85,32985,1.72,-0.25,-2,8,23,9,8
1998-11-2-6-0,1998,306,6,0,4.56,-3.55,2.34,1.63,2.79,0.59,383.9,6.04,35606,1.78,-0.22,-2,8,23,9,8
1998-11-2-6-5,1998,306,6,5,4.55,-3.68,2.18,1.53,2.61,0.54,383.0,6.04,36001,1.77,-0.21,-2,8,24,10,8
1998-11-2-6-10,1998,306,6,10,4.69,-3.75,2.34,1.57,2.77,0.51,377.4,5.04,25165,1.44,-0.19,-2,9,26,11,9
1998-11-2-6-15,1998,306,6,15,4.72,-3.76,2.28,1.7,2.77,0.64,376.9,4.89,24602,1.39,-0.25,-2,9,28,11,9
1998-11-2-6-20,1998,306,6,20,4.7,-3.79,1.85,2.02,2.51,1.1,377.6,5.12,25633,1.46,-0.42,-2,8,27,12,8
1998-11-2-6-25,1998,306,6,25,4.84,-3.82,2.41,1.72,2.9,0.58,377.3,4.98,27193,1.42,-0.22,-2,8,28,12,8
1998-11-2-6-30,1998,306,6,30,4.77,-3.89,2.07,1.81,2.63,0.8,377.2,5.2,30336,1.48,-0.3,-2,9,28,13,9
1998-11-2-6-35,1998,306,6,35,4.8,-3.89,2.12,1.84,2.69,0.79,376.9,5.08,30298,1.44,-0.3,-2,8,28,13,8
1998-11-2-6-40,1998,306,6,40,4.83,-3.92,2.16,1.79,2.71,0.73,376.6,4.95,29223,1.41,-0.27,-2,8,28,14,8
1998-11-2-6-45,1998,306,6,45,4.74,-3.81,2.09,1.89,2.7,0.84,375.6,4.59,19674,1.3,-0.31,-2,8,28,14,8
1998-11-2-6-50,1998,306,6,50,4.73,-3.98,1.71,1.85,2.33,0.96,374.3,4.49,22168,1.26,-0.36,-2,8,28,14,8
1998-11-2-6-55,1998,306,6,55,4.73,-4.11,1.36,1.91,2.04,1.15,373.9,4.33,22869,1.21,-0.43,-1,8,27,14,8
1998-11-2-7-0,1998,306,7,0,4.72,-4.05,1.63,1.78,2.24,0.9,373.3,4.24,18765,1.18,-0.34,-1,8,26,14,8
1998-11-2-7-5,1998,306,7,5,4.79,-4.05,1.84,1.77,2.43,0.8,374.6,4.22,20984,1.18,-0.3,-1,8,26,13,8
1998-11-2-7-10,1998,306,7,10,4.9,-4.08,2.16,1.64,2.66,0.53,375.0,4.48,26295,1.26,-0.2,-1,8,25,13,8
1998-11-2-7-15,1998,306,7,15,4.87,-3.67,2.84,1.47,3.19,0.08,377.8,4.63,26045,1.32,-0.03,-1,8,24,12,8
1998-11-2-7-20,1998,306,7,20,4.83,-3.78,2.66,1.37,2.99,0.05,377.2,4.52,21343,1.29,-0.02,-1,9,24,12,9
1998-11-2-7-25,1998,306,7,25,4.85,-3.85,2.55,1.49,2.94,0.2,378.2,4.8,26056,1.37,-0.07,-1,9,22,10,9
1998-11-2-7-30,1998,306,7,30,4.76,-3.85,2.29,1.62,2.77,0.43,375.3,4.23,18701,1.19,-0.16,0,9,21,10,9
1998-11-2-7-35,1998,306,7,35,4.7,-3.85,2.01,1.81,2.6,0.71,375.7,4.2,19347,1.19,-0.27,0,10,20,10,10
1998-11-2-7-40,1998,306,7,40,4.72,-3.72,2.38,1.67,2.87,0.41,376.2,4.51,24524,1.27,-0.16,0,9,19,10,9
1998-11-2-7-45,1998,306,7,45,4.75,-3.62,2.61,1.62,3.07,0.26,378.6,4.85,26904,1.39,-0.1,0,9,17,8,9
1998-11-2-7-50,1998,306,7,50,4.71,-3.54,2.67,1.57,3.1,0.18,377.7,4.87,27786,1.39,-0.07,0,9,16,7,9
1998-11-2-7-55,1998,306,7,55,4.52,-3.41,2.53,1.55,2.96,0.22,375.5,5.26,30367,1.48,-0.08,0,9,15,7,9
1998-11-2-8-0,1998,306,8,0,4.74,-3.3,2.87,1.84,3.39,0.31,377.5,4.94,28662,1.41,-0.12,1,9,13,7,9
1998-11-2-8-5,1998,306,8,5,4.79,-3.19,3.01,1.94,3.56,0.33,377.7,4.89,27726,1.4,-0.12,1,9,12,7,9
1998-11-2-8-10,1998,306,8,10,4.76,-3.0,3.17,1.88,3.68,0.2,377.4,5.14,29935,1.47,-0.08,1,9,10,6,9
1998-11-2-8-15,1998,306,8,15,4.78,-3.3,3.0,1.71,3.45,0.11,379.8,5.45,33286,1.57,-0.04,1,9,9,5,9
1998-11-2-8-20,1998,306,8,20,4.87,-3.57,2.95,1.5,3.31,-0.05,380.5,5.01,27972,1.45,0.02,1,9,7,6,9
1998-11-2-8-25,1998,306,8,25,4.93,-3.53,3.21,1.21,3.41,-0.44,380.4,4.84,26143,1.4,0.16,1,9,7,5,9
1998-11-2-8-30,1998,306,8,30,4.9,-3.45,3.23,1.25,3.44,-0.42,380.3,4.86,26263,1.41,0.16,1,8,6,5,8
1998-11-2-8-35,1998,306,8,35,4.91,-3.7,2.87,1.44,3.21,-0.09,378.1,4.54,23118,1.3,0.03,1,8,5,5,8
1998-11-2-8-40,1998,306,8,40,4.94,-3.82,2.56,1.78,3.1,0.35,376.5,4.28,19573,1.21,-0.13,1,7,4,5,7
1998-11-2-8-45,1998,306,8,45,4.87,-3.4,3.4,0.72,3.33,-0.98,381.1,4.68,30484,1.36,0.37,1,7,5,5,7
1998-11-2-8-50,1998,306,8,50,4.85,-3.42,3.36,0.63,3.26,-1.05,381.7,4.74,31757,1.38,0.4,1,7,6,5,7
1998-11-2-8-55,1998,306,8,55,4.99,-3.89,3.0,0.9,3.07,-0.65,377.2,4.25,23470,1.21,0.24,1,7,6,6,7
1998-11-2-9-0,1998,306,9,0,5.02,-3.89,3.02,0.98,3.12,-0.59,377.5,4.58,25665,1.31,0.22,1,7,5,5,7
1998-11-2-9-5,1998,306,9,5,5.05,-4.04,2.83,1.02,2.97,-0.47,376.7,4.34,23812,1.23,0.18,1,6,5,6,6
1998-11-2-9-10,1998,306,9,10,5.04,-4.08,2.71,1.19,2.94,-0.27,376.6,4.37,23172,1.24,0.1,1,6,5,7,6
1998-11-2-9-15,1998,306,9,15,4.97,-4.14,2.43,1.28,2.74,-0.05,375.1,4.33,23010,1.22,0.02,1,6,5,7,6
1998-11-2-9-20,1998,306,9,20,5.05,-4.21,2.55,1.12,2.77,-0.26,373.7,4.25,21637,1.19,0.1,1,6,5,7,6
1998-11-2-9-25,1998,306,9,25,5.01,-4.1,2.66,1.12,2.88,-0.31,372.8,4.19,21957,1.17,0.12,0,6,5,7,6
1998-11-2-9-30,1998,306,9,30,4.95,-4.03,2.68,1.05,2.85,-0.38,373.0,4.21,21604,1.17,0.14,0,5,5,7,5
1998-11-2-9-35,1998,306,9,35,4.96,-3.31,3.18,1.81,3.66,0.03,378.3,4.93,31401,1.41,-0.01,0,6,5,7,6
1998-11-2-9-40,1998,306,9,40,4.88,-3.13,3.29,1.79,3.75,-0.04,380.2,5.0,32003,1.45,0.01,0,6,5,6,6
1998-11-2-9-45,1998,306,9,45,4.87,-2.77,3.38,2.08,3.97,0.17,382.9,5.22,37029,1.53,-0.06,1,6,5,6,6
1998-11-2-9-50,1998,306,9,50,4.88,-2.76,3.45,2.05,4.01,0.11,384.0,5.22,34284,1.54,-0.04,1,6,5,6,6
1998-11-2-9-55,1998,306,9,55,4.93,-3.14,3.41,1.65,3.78,-0.23,380.2,5.23,31255,1.51,0.09,1,7,4,5,7
1998-11-2-10-0,1998,306,10,0,4.95,-3.13,3.55,1.45,3.81,-0.47,379.2,5.1,30082,1.47,0.18,1,7,4,5,7
1998-11-2-10-5,1998,306,10,5,4.89,-2.89,3.47,1.84,3.92,-0.09,381.7,5.27,34131,1.54,0.03,1,7,4,5,7
1998-11-2-10-10,1998,306,10,10,4.91,-3.3,3.2,1.37,3.46,-0.37,379.6,5.07,34041,1.46,0.14,1,7,4,5,7
1998-11-2-10-15,1998,306,10,15,4.92,-3.54,3.39,0.33,3.12,-1.37,376.6,4.69,30452,1.33,0.52,1,7,5,4,7
1998-11-2-10-20,1998,306,10,20,4.92,-3.54,3.4,0.37,3.14,-1.34,376.5,4.61,29767,1.31,0.51,1,7,6,5,7
1998-11-2-10-25,1998,306,10,25,4.9,-3.61,3.3,0.38,3.06,-1.28,375.7,4.7,28641,1.33,0.48,0,6,6,5,6
1998-11-2-10-30,1998,306,10,30,4.92,-3.74,3.11,0.54,2.98,-1.05,373.4,4.48,28097,1.25,0.39,0,6,6,5,6
1998-11-2-10-35,1998,306,10,35,4.92,-3.89,2.9,0.79,2.92,-0.73,370.2,4.09,21523,1.12,0.27,0,6,6,4,6
1998-11-2-10-40,1998,306,10,40,4.9,-3.82,3.01,0.47,2.86,-1.06,370.7,4.1,21991,1.13,0.39,0,6,6,4,6
1998-11-2-10-45,1998,306,10,45,4.85,-3.68,3.16,-0.12,2.7,-1.65,371.9,4.06,20960,1.12,0.61,0,7,6,4,7
1998-11-2-10-50,1998,306,10,50,4.84,-3.63,3.2,0.0,2.79,-1.56,373.2,4.45,24240,1.24,0.58,0,7,6,4,7
1998-11-2-10-55,1998,306,10,55,4.91,-3.65,3.25,0.17,2.92,-1.43,372.8,4.66,24620,1.29,0.48,0,7,6,5,7
1998-11-2-11-0,1998,306,11,0,4.97,-3.84,3.0,0.91,3.06,-0.67,370.6,4.65,21950,1.28,0.25,0,7,5,4,7
1998-11-2-11-5,1998,306,11,5,4.88,-3.69,3.04,0.94,3.12,-0.65,371.9,5.1,23763,1.41,0.24,1,8,5,5,8
1998-11-2-11-10,1998,306,11,10,4.91,-3.71,3.04,0.98,3.14,-0.61,371.3,4.94,23077,1.36,0.23,0,8,4,4,8
1998-11-2-11-15,1998,306,11,15,4.88,-3.79,2.96,0.45,2.81,-1.04,370.5,4.76,21244,1.31,0.38,0,8,4,5,8
1998-11-2-11-20,1998,306,11,20,4.77,-3.96,2.54,-0.77,1.85,-1.9,373.6,4.65,20694,1.3,0.71,0,8,4,4,8
1998-11-2-11-25,1998,306,11,25,4.83,-3.99,2.56,-0.88,1.82,-2.0,373.7,4.39,20061,1.23,0.75,0,7,4,5,7
1998-11-2-11-30,1998,306,11,30,4.79,-3.97,2.31,-1.23,1.43,-2.19,371.6,4.37,20329,1.21,0.82,0,7,4,4,7
1998-11-2-11-35,1998,306,11,35,4.81,-3.83,2.17,-1.89,1.0,-2.69,375.0,4.82,25301,1.36,1.01,0,7,3,6,7
1998-11-2-11-40,1998,306,11,40,4.81,-3.83,2.05,-2.02,0.83,-2.76,373.4,4.36,21997,1.22,1.03,0,8,3,5,8
1998-11-2-11-45,1998,306,11,45,4.77,-3.85,2.17,-1.35,1.26,-2.23,374.4,4.21,26756,1.18,0.83,0,8,4,4,8
1998-11-2-11-50,1998,306,11,50,4.9,-4.12,2.56,0.63,2.55,-0.67,378.4,4.28,38509,1.23,0.25,0,8,4,5,8
1998-11-2-11-55,1998,306,11,55,4.96,-4.25,2.54,0.33,2.39,-0.91,383.7,4.73,47976,1.39,0.35,0,7,4,4,7
1998-11-2-12-0,1998,306,12,0,5.05,-4.38,2.51,0.21,2.31,-1.0,383.5,4.32,48168,1.27,0.38,0,7,5,4,7
1998-11-2-12-5,1998,306,12,5,4.81,-4.18,2.38,0.14,2.17,-1.0,373.9,4.25,43588,1.19,0.37,0,7,4,4,7
1998-11-2-12-10,1998,306,12,10,4.78,-4.15,2.37,-0.06,2.06,-1.17,377.1,4.9,54366,1.39,0.44,-1,7,4,3,7
1998-11-2-12-15,1998,306,12,15,4.87,-4.38,2.11,-0.17,1.79,-1.13,369.1,3.75,41090,1.02,0.42,-1,6,5,3,6
1998-11-2-12-20,1998,306,12,20,5.0,-4.53,2.09,-0.18,1.77,-1.14,371.8,3.75,41623,1.04,0.42,-1,6,6,3,6
1998-11-2-12-25,1998,306,12,25,4.89,-4.44,1.98,-0.38,1.58,-1.26,365.5,3.14,31873,0.84,0.46,-1,6,6,4,6
1998-11-2-12-30,1998,306,12,30,4.88,-4.26,2.13,0.49,2.11,-0.55,381.7,4.45,50396,1.3,0.21,-1,6,6,5,6
1998-11-2-12-35,1998,306,12,35,4.91,-4.21,2.19,1.19,2.49,0.05,390.1,4.85,57021,1.47,-0.02,-1,6,8,6,6
1998-11-2-12-40,1998,306,12,40,4.92,-4.32,2.16,0.95,2.35,-0.15,394.2,4.88,58963,1.52,0.06,-1,7,8,7,7
1998-11-2-12-45,1998,306,12,45,4.75,-4.09,2.29,0.61,2.32,-0.5,391.2,4.94,62310,1.51,0.2,-2,7,7,7,7
1998-11-2-12-50,1998,306,12,50,4.92,-4.22,2.48,0.41,2.39,-0.76,393.4,4.77,58646,1.48,0.3,-2,7,9,10,7
1998-11-2-12-55,1998,306,12,55,4.99,-4.36,2.33,0.65,2.37,-0.47,392.7,4.64,57351,1.43,0.19,-2,7,10,9,7
1998-11-2-13-0,1998,306,13,0,4.94,-4.36,2.18,0.74,2.28,-0.32,389.7,4.63,54595,1.41,0.13,-2,7,10,8,7
1998-11-2-13-5,1998,306,13,5,4.91,-4.37,2.09,0.83,2.24,-0.19,389.5,4.64,55785,1.4,0.08,-2,7,10,9,7
1998-11-2-13-10,1998,306,13,10,4.89,-4.48,1.82,0.7,1.94,-0.19,391.1,4.67,56742,1.43,0.07,-2,8,9,9,8
1998-11-2-13-15,1998,306,13,15,4.88,-4.35,2.1,0.65,2.17,-0.35,390.2,4.67,56065,1.42,0.13,-2,8,10,9,8
1998-11-2-13-20,1998,306,13,20,4.96,-4.29,2.38,0.66,2.43,-0.45,385.6,4.63,58684,1.38,0.17,-2,7,11,9,7
1998-11-2-13-25,1998,306,13,25,4.95,-4.3,2.43,0.14,2.25,-0.94,384.3,4.44,49453,1.31,0.36,-2,7,12,8,7
1998-11-2-13-30,1998,306,13,30,5.07,-4.56,1.84,-1.16,1.16,-1.85,384.1,4.19,56060,1.24,0.75,-2,8,12,9,8
1998-11-2-13-35,1998,306,13,35,5.07,-4.57,2.1,-0.61,1.63,-1.45,385.5,3.99,56213,1.19,0.56,-2,8,13,9,8
1998-11-2-13-40,1998,306,13,40,4.96,-4.37,2.3,-0.36,1.92,-1.32,383.9,3.77,53472,1.11,0.52,-2,8,12,10,8
1998-11-2-13-45,1998,306,13,45,4.97,-4.18,2.49,-0.93,1.85,-1.91,383.9,3.98,55386,1.18,0.73,-2,8,12,12,8
1998-11-2-13-50,1998,306,13,50,4.79,-3.91,2.69,-0.47,2.23,-1.57,386.5,4.48,63213,1.34,0.61,-2,8,12,13,8
1998-11-2-13-55,1998,306,13,55,4.67,-3.87,2.32,-0.3,1.98,-1.25,388.1,4.57,64330,1.38,0.49,-1,8,11,15,8
1998-11-2-14-0,1998,306,14,0,4.66,-4.17,0.99,1.55,1.55,1.0,389.4,4.55,66004,1.38,-0.39,-1,8,10,16,8
1998-11-2-14-5,1998,306,14,5,4.61,-3.55,-1.43,2.29,-0.35,2.68,394.2,4.82,68220,1.5,-1.06,0,8,11,15,8
1998-11-2-14-10,1998,306,14,10,4.33,-3.26,-1.56,2.04,-0.58,2.51,396.4,5.02,69275,1.58,-0.99,-1,8,10,15,8
1998-11-2-14-15,1998,306,14,15,4.18,-3.89,0.07,0.87,0.42,0.76,388.4,5.03,79385,1.52,-0.3,-1,8,10,16,8
1998-11-2-14-20,1998,306,14,20,4.43,-4.02,-0.6,1.51,0.07,1.63,390.0,4.78,66396,1.46,-0.63,-1,7,10,15,7
1998-11-2-14-25,1998,306,14,25,4.53,-4.17,-0.92,1.37,-0.29,1.63,389.4,4.64,66499,1.41,-0.63,-1,6,12,13,6
1998-11-2-14-30,1998,306,14,30,4.52,-3.39,-2.11,1.52,-1.33,2.24,392.4,4.88,67481,1.5,-0.88,-1,7,13,14,7
1998-11-2-14-35,1998,306,14,35,4.37,-2.64,-2.63,-0.08,-2.44,0.97,396.0,4.9,74399,1.54,-0.38,-1,7,13,14,7
1998-11-2-14-40,1998,306,14,40,4.31,-1.75,-2.97,-1.99,-3.51,-0.67,400.7,4.51,67484,1.45,0.27,-1,8,14,15,8
1998-11-2-14-45,1998,306,14,45,4.12,-3.13,0.26,2.49,1.22,2.19,394.6,4.55,74159,1.42,-0.86,-1,8,14,16,8
1998-11-2-14-50,1998,306,14,50,4.44,-3.05,0.1,3.22,1.33,2.94,394.3,4.4,68093,1.37,-1.16,-1,8,14,14,8
