Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
2001-3-26-2-0,2001,85,2,0,4.29,-1.91,3.74,0.86,2.79,2.64,382.8,4.02,50938,1.18,-1.01,-3,-10,35,8,-10
2001-3-26-2-5,2001,85,2,5,4.32,-1.9,3.68,1.03,2.67,2.75,382.2,4.04,50325,1.18,-1.05,-3,-10,36,8,-10
2001-3-26-2-10,2001,85,2,10,4.26,-2.07,3.43,1.31,2.32,2.85,382.5,4.21,55202,1.23,-1.09,-4,-10,37,10,-10
2001-3-26-2-15,2001,85,2,15,4.1,-1.35,3.48,1.62,2.21,3.14,383.5,4.32,45232,1.27,-1.2,-3,-10,38,10,-10
2001-3-26-2-20,2001,85,2,20,4.3,-1.87,3.6,1.27,2.5,2.89,383.3,4.09,47477,1.2,-1.11,-4,-10,39,12,-10
2001-3-26-2-25,2001,85,2,25,4.17,-1.8,3.7,0.52,2.97,2.27,383.1,4.24,52748,1.24,-0.87,-4,-10,40,13,-10
2001-3-26-2-30,2001,85,2,30,4.22,-1.89,3.72,0.48,3.0,2.24,383.2,4.35,48823,1.28,-0.86,-4,-10,40,13,-10
2001-3-26-2-35,2001,85,2,35,4.22,-1.84,3.74,0.6,2.97,2.35,382.5,4.4,48039,1.29,-0.9,-4,-10,43,12,-10
2001-3-26-2-40,2001,85,2,40,4.19,-1.61,3.81,0.1,3.28,1.93,382.5,4.32,45342,1.27,-0.74,-5,-10,44,12,-10
2001-3-26-2-45,2001,85,2,45,4.06,-1.27,3.69,0.41,3.03,2.14,383.4,4.49,42574,1.32,-0.82,-5,-10,44,13,-10
2001-3-26-2-50,2001,85,2,50,3.98,-1.64,3.5,-0.8,3.46,0.97,381.9,4.33,45192,1.26,-0.37,-5,-9,43,15,-9
2001-3-26-2-55,2001,85,2,55,4.12,-1.74,3.45,0.59,2.75,2.16,381.2,4.22,44866,1.23,-0.82,-5,-9,43,15,-9
2001-3-26-3-0,2001,85,3,0,4.28,-2.22,3.43,1.11,2.5,2.6,377.8,4.34,52123,1.24,-0.98,-5,-9,42,16,-9
2001-3-26-3-5,2001,85,3,5,4.2,-2.56,2.74,1.78,1.58,2.86,379.1,4.36,61095,1.26,-1.08,-5,-10,41,16,-10
2001-3-26-3-10,2001,85,3,10,4.22,-2.36,2.86,1.67,1.75,2.81,378.5,4.29,57095,1.23,-1.07,-5,-9,41,17,-9
2001-3-26-3-15,2001,85,3,15,4.32,-1.84,3.37,1.71,2.2,3.07,380.8,4.51,48779,1.31,-1.17,-5,-9,40,16,-9
2001-3-26-3-20,2001,85,3,20,4.58,-1.38,4.22,0.94,3.32,2.77,377.7,4.66,33763,1.33,-1.04,-5,-9,40,16,-9
2001-3-26-3-25,2001,85,3,25,4.69,-1.31,4.35,0.58,3.6,2.5,375.2,4.73,34412,1.33,-0.94,-5,-9,38,17,-9
2001-3-26-3-30,2001,85,3,30,4.56,-1.51,4.28,-0.04,3.84,1.9,374.4,4.68,34407,1.31,-0.71,-5,-9,37,16,-9
2001-3-26-3-35,2001,85,3,35,4.45,-0.73,4.29,0.31,3.69,2.2,374.3,4.77,26621,1.33,-0.82,-5,-9,36,16,-9
2001-3-26-3-40,2001,85,3,40,4.5,-2.4,3.57,-0.93,3.61,0.76,372.2,4.35,46974,1.2,-0.29,-5,-9,35,16,-9
2001-3-26-3-45,2001,85,3,45,4.5,-2.64,3.54,-0.82,3.54,0.83,370.4,4.21,46073,1.16,-0.31,-6,-9,34,15,-9
2001-3-26-3-50,2001,85,3,50,4.09,-1.76,3.16,-1.34,3.43,0.18,373.7,4.62,46601,1.29,-0.07,-6,-9,33,14,-9
2001-3-26-3-55,2001,85,3,55,4.01,-0.02,3.43,-2.02,3.97,-0.32,373.7,3.99,28205,1.12,0.12,-6,-8,32,12,-8
2001-3-26-4-0,2001,85,4,0,4.09,-0.55,3.77,-0.51,3.63,1.17,374.2,4.63,30589,1.3,-0.33,-6,-9,31,11,-9
2001-3-26-4-5,2001,85,4,5,4.19,-1.44,3.89,-0.19,3.6,1.49,371.0,4.76,29334,1.31,-0.55,-6,-8,31,10,-8
2001-3-26-4-10,2001,85,4,10,4.34,-1.64,4.0,-0.12,3.67,1.59,371.9,4.7,34738,1.3,-0.59,-6,-8,32,10,-8
2001-3-26-4-15,2001,85,4,15,4.44,-1.52,4.14,0.37,3.6,2.08,371.1,4.7,32627,1.3,-0.77,-6,-8,32,9,-8
2001-3-26-4-20,2001,85,4,20,4.43,-0.92,4.19,-0.11,3.85,1.65,371.9,4.75,27373,1.31,-0.62,-6,-9,31,8,-9
2001-3-26-4-25,2001,85,4,25,4.23,-0.1,3.84,-1.58,4.15,0.15,375.2,4.41,25460,1.24,-0.08,-7,-9,31,7,-9
2001-3-26-4-30,2001,85,4,30,4.22,-0.61,4.08,-0.52,3.94,1.21,373.7,4.69,29369,1.31,-0.45,-7,-10,31,8,-10
2001-3-26-4-35,2001,85,4,35,4.49,-0.85,4.38,-0.4,4.17,1.42,371.7,4.78,26185,1.32,-0.53,-7,-10,31,8,-10
2001-3-26-4-40,2001,85,4,40,4.37,-1.01,4.03,-1.13,4.15,0.59,374.1,4.63,28285,1.29,-0.22,-7,-10,31,8,-10
2001-3-26-4-45,2001,85,4,45,4.39,-0.98,4.25,-0.14,3.95,1.57,372.6,4.89,28260,1.36,-0.59,-7,-10,31,9,-10
2001-3-26-4-50,2001,85,4,50,4.46,-0.73,4.3,-0.14,4.0,1.57,376.4,4.96,24580,1.41,-0.59,-7,-9,31,9,-9
2001-3-26-4-55,2001,85,4,55,4.82,-2.24,4.17,0.8,3.52,2.38,366.7,4.29,29906,1.16,-0.87,-7,-11,31,9,-11
2001-3-26-5-0,2001,85,5,0,4.99,-2.5,4.2,0.92,3.51,2.49,362.3,4.25,24341,1.12,-0.9,-7,-11,30,8,-11
2001-3-26-5-5,2001,85,5,5,5.0,-2.55,4.12,1.24,3.33,2.74,363.0,4.43,25034,1.17,-0.99,-7,-11,30,8,-11
2001-3-26-5-10,2001,85,5,10,5.0,-2.68,3.96,1.46,3.1,2.86,364.8,4.47,26965,1.19,-1.04,-7,-12,30,8,-12
2001-3-26-5-15,2001,85,5,15,5.04,-2.47,4.25,1.13,3.51,2.65,362.3,4.3,29078,1.13,-0.96,-7,-11,30,9,-11
2001-3-26-5-20,2001,85,5,20,5.1,-2.51,4.31,1.08,3.59,2.61,361.9,4.18,25127,1.1,-0.95,-7,-11,29,9,-11
2001-3-26-5-25,2001,85,5,25,5.06,-2.39,4.33,1.08,3.62,2.6,362.3,4.26,25821,1.12,-0.95,-6,-10,27,9,-10
2001-3-26-5-30,2001,85,5,30,4.1,0.45,2.49,-0.12,2.36,0.8,368.1,4.43,38695,1.2,-0.29,-6,-8,27,10,-8
2001-3-26-5-35,2001,85,5,35,4.24,1.47,3.43,-1.91,3.89,-0.53,363.9,4.65,35010,1.23,0.19,-6,-9,27,8,-9
2001-3-26-5-40,2001,85,5,40,4.44,0.91,3.81,-2.07,4.3,-0.56,361.8,5.71,29735,1.49,0.2,-6,-10,27,10,-10
2001-3-26-5-45,2001,85,5,45,4.74,-0.42,4.43,-1.19,4.57,0.46,360.7,5.61,31432,1.46,-0.16,-5,-9,26,9,-9
2001-3-26-5-50,2001,85,5,50,4.87,-0.26,4.63,-1.42,4.83,0.31,359.1,5.39,30540,1.39,-0.11,-5,-9,25,9,-9
2001-3-26-5-55,2001,85,5,55,5.09,-0.85,4.89,-0.79,4.86,0.96,357.2,5.25,31749,1.34,-0.34,-5,-9,24,10,-9
2001-3-26-6-0,2001,85,6,0,4.75,-0.77,4.63,0.53,4.16,2.1,357.5,5.61,30895,1.44,-0.75,-5,-10,23,9,-10
2001-3-26-6-5,2001,85,6,5,4.47,-1.39,4.23,-0.01,3.98,1.44,358.1,5.99,40566,1.54,-0.52,-4,-10,21,10,-10
2001-3-26-6-10,2001,85,6,10,4.51,-1.65,4.12,0.53,3.69,1.89,355.5,5.89,42614,1.49,-0.67,-4,-10,19,10,-10
2001-3-26-6-15,2001,85,6,15,4.3,-1.15,3.96,1.13,3.35,2.39,356.3,5.87,42435,1.49,-0.85,-4,-10,18,10,-10
2001-3-26-6-20,2001,85,6,20,4.25,-1.04,3.46,2.06,2.59,3.1,357.9,5.38,40720,1.38,-1.11,-3,-10,17,10,-10
2001-3-26-6-25,2001,85,6,25,4.15,-1.2,3.28,2.2,2.38,3.15,359.2,5.43,42306,1.4,-1.13,-3,-10,15,10,-10
2001-3-26-6-30,2001,85,6,30,3.98,-0.74,3.34,1.95,2.53,2.93,359.1,6.45,35108,1.66,-1.05,-3,-10,14,10,-10
2001-3-26-6-35,2001,85,6,35,4.37,-0.6,3.84,1.96,3.01,3.09,356.9,6.44,32651,1.64,-1.1,-3,-9,15,9,-9
2001-3-26-6-40,2001,85,6,40,4.51,-0.9,4.02,1.79,3.24,2.97,356.7,6.06,34985,1.54,-1.06,-3,-9,14,10,-9
2001-3-26-6-45,2001,85,6,45,4.32,-1.04,3.48,2.3,2.58,3.28,354.4,6.24,39064,1.57,-1.16,-3,-9,14,10,-9
2001-3-26-6-50,2001,85,6,50,4.39,-0.99,3.64,2.2,2.78,3.22,353.6,6.5,34730,1.62,-1.14,-3,-9,15,11,-9
2001-3-26-6-55,2001,85,6,55,4.5,-1.17,3.72,2.21,2.86,3.25,353.7,6.27,33167,1.57,-1.16,-3,-8,15,12,-8
2001-3-26-7-0,2001,85,7,0,4.45,-1.47,3.81,1.75,3.09,2.83,351.5,6.46,35719,1.6,-0.98,-2,-7,15,12,-7
2001-3-26-7-5,2001,85,7,5,4.55,-1.47,3.69,2.18,2.86,3.19,349.9,6.67,33420,1.63,-1.11,-2,-6,15,11,-6
2001-3-26-7-10,2001,85,7,10,4.59,0.46,4.16,1.77,3.44,2.93,357.6,7.18,26005,1.84,-1.05,-2,-6,15,10,-6
2001-3-26-7-15,2001,85,7,15,4.78,0.48,4.47,1.43,3.85,2.68,359.0,7.23,26498,1.86,-0.96,-2,-6,15,10,-6
2001-3-26-7-20,2001,85,7,20,4.86,-0.1,4.58,1.56,3.92,2.83,355.2,7.21,26133,1.82,-1.0,-2,-7,14,9,-7
2001-3-26-7-25,2001,85,7,25,4.76,1.22,4.35,0.83,3.93,2.05,360.8,7.19,27145,1.87,-0.74,-2,-6,15,9,-6
2001-3-26-7-30,2001,85,7,30,4.64,1.73,4.16,-0.7,4.19,0.53,363.6,6.29,29921,1.66,-0.19,-2,-6,14,9,-6
2001-3-26-7-35,2001,85,7,35,4.71,2.22,3.12,-1.42,3.39,-0.48,364.8,6.92,30808,1.84,0.18,-2,-6,14,8,-6
2001-3-26-7-40,2001,85,7,40,5.28,-2.07,2.52,1.92,1.88,2.55,358.0,5.82,40989,1.5,-0.9,-3,-6,13,8,-6
2001-3-26-7-45,2001,85,7,45,5.36,-3.79,2.61,2.56,1.8,3.19,355.2,6.04,45338,1.52,-1.16,-3,-7,12,7,-7
2001-3-26-7-50,2001,85,7,50,5.44,-4.18,3.19,1.34,2.7,2.17,355.4,6.24,41770,1.58,-0.76,-3,-6,12,8,-6
2001-3-26-7-55,2001,85,7,55,5.34,-3.86,3.59,0.57,3.3,1.52,350.0,7.41,41214,1.82,-0.53,-3,-4,12,8,-4
2001-3-26-8-0,2001,85,8,0,5.08,-2.8,4.08,0.79,3.71,1.86,350.9,8.0,40146,1.97,-0.65,-3,-5,12,8,-5
2001-3-26-8-5,2001,85,8,5,4.94,-2.7,4.07,-0.5,4.05,0.6,351.5,7.33,43205,1.81,-0.21,-2,-6,12,7,-6
2001-3-26-8-10,2001,85,8,10,4.85,-2.06,4.34,-0.14,4.23,1.01,352.7,6.95,39837,1.73,-0.36,-3,-6,12,7,-6
2001-3-26-8-15,2001,85,8,15,5.05,-1.62,4.68,0.14,4.47,1.37,353.9,5.77,45422,1.44,-0.48,-3,-6,13,7,-6
2001-3-26-8-20,2001,85,8,20,4.97,-1.67,4.59,-0.75,4.63,0.47,352.6,5.9,41759,1.46,-0.16,-3,-7,14,9,-7
2001-3-26-8-25,2001,85,8,25,4.41,-0.08,4.4,0.03,4.24,1.16,351.3,7.45,38672,1.84,-0.39,-3,-6,14,9,-6
2001-3-26-8-30,2001,85,8,30,4.23,-0.25,3.72,-0.02,3.61,0.93,346.0,7.54,43825,1.81,-0.32,-3,-5,15,8,-5
2001-3-26-8-35,2001,85,8,35,4.7,2.14,4.15,0.5,3.89,1.54,357.1,7.36,42609,1.88,-0.57,-4,-4,16,8,-4
2001-3-26-8-40,2001,85,8,40,4.61,1.92,4.14,0.62,3.86,1.64,361.0,7.6,46654,1.98,-0.6,-4,-3,16,8,-3
2001-3-26-8-45,2001,85,8,45,4.56,1.85,4.11,0.52,3.85,1.53,359.8,7.39,41062,1.91,-0.56,-4,-4,16,9,-4
2001-3-26-8-50,2001,85,8,50,4.33,3.05,3.01,0.6,2.77,1.32,361.6,8.66,33012,2.26,-0.48,-4,-4,17,9,-4
2001-3-26-8-55,2001,85,8,55,4.33,3.16,2.92,0.23,2.77,0.94,362.7,8.81,32000,2.32,-0.34,-4,-4,17,9,-4
2001-3-26-9-0,2001,85,9,0,4.46,3.08,3.16,-0.63,3.22,0.16,362.4,8.96,28877,2.35,-0.06,-4,-4,17,9,-4
2001-3-26-9-5,2001,85,9,5,4.46,3.08,3.11,-0.82,3.22,-0.04,362.1,9.11,29594,2.39,0.01,-4,-4,17,10,-4
2001-3-26-9-10,2001,85,9,10,4.48,1.72,3.61,-0.62,3.65,0.26,358.9,9.11,31073,2.35,-0.09,-4,-4,17,10,-4
2001-3-26-9-15,2001,85,9,15,4.74,-2.13,4.12,0.74,3.82,1.71,347.6,6.97,43916,1.69,-0.59,-4,-4,17,11,-4
2001-3-26-9-20,2001,85,9,20,4.49,-0.67,4.41,0.36,4.2,1.4,347.9,8.23,40949,1.99,-0.48,-4,-3,17,10,-3
2001-3-26-9-25,2001,85,9,25,4.54,0.46,4.35,0.09,4.21,1.11,350.1,8.41,38058,2.06,-0.39,-4,-3,16,10,-3
2001-3-26-9-30,2001,85,9,30,4.43,1.22,4.2,0.22,4.03,1.19,353.7,8.34,37259,2.09,-0.42,-3,-3,16,10,-3
2001-3-26-9-35,2001,85,9,35,4.34,1.59,3.83,-0.06,3.74,0.83,356.0,8.64,36366,2.19,-0.29,-3,-3,15,9,-3
2001-3-26-9-40,2001,85,9,40,4.7,0.33,4.11,2.21,3.49,3.1,351.6,8.24,34228,2.04,-1.08,-3,-3,14,9,-3
2001-3-26-9-45,2001,85,9,45,4.57,-0.04,3.89,2.38,3.24,3.22,349.7,7.75,37637,1.89,-1.12,-3,-3,14,8,-3
2001-3-26-9-50,2001,85,9,50,4.37,0.33,3.89,1.69,3.4,2.54,350.4,8.06,37251,1.98,-0.89,-3,-2,13,8,-2
2001-3-26-9-55,2001,85,9,55,4.3,1.29,3.81,1.23,3.43,2.07,351.2,9.1,35968,2.24,-0.73,-2,-1,13,8,-1
2001-3-26-10-0,2001,85,10,0,4.51,2.34,3.82,0.03,3.72,0.9,354.4,9.97,32901,2.5,-0.32,-2,-2,13,8,-2
2001-3-26-10-5,2001,85,10,5,4.62,2.64,3.77,-0.21,3.72,0.65,356.3,9.73,29176,2.47,-0.23,-2,-1,13,7,-1
2001-3-26-10-10,2001,85,10,10,4.7,2.85,3.67,-0.63,3.71,0.21,356.4,9.69,30204,2.46,-0.08,-2,-1,12,8,-1
2001-3-26-10-15,2001,85,10,15,4.78,3.75,2.77,-0.97,2.92,-0.32,357.7,9.32,32301,2.39,0.12,-1,-1,11,8,-1
2001-3-26-10-20,2001,85,10,20,4.64,3.92,2.01,-1.4,2.27,-0.92,359.0,9.14,32968,2.36,0.33,-1,-2,10,9,-2
2001-3-26-10-25,2001,85,10,25,4.58,3.75,1.87,-1.79,2.22,-1.33,359.1,8.81,32509,2.28,0.48,-1,-1,10,9,-1
2001-3-26-10-30,2001,85,10,30,4.48,3.26,2.19,-1.88,2.56,-1.34,355.3,9.28,30107,2.34,0.48,-1,-1,9,11,-1
2001-3-26-10-35,2001,85,10,35,4.56,3.69,1.35,-2.09,1.78,-1.74,353.1,8.79,27482,2.19,0.6,-2,-2,8,12,-2
2001-3-26-10-40,2001,85,10,40,4.64,3.94,0.89,-1.93,1.3,-1.68,352.1,8.17,32896,2.02,0.63,-2,-2,8,13,-2
2001-3-26-10-45,2001,85,10,45,4.67,4.19,0.48,-1.9,0.89,-1.75,355.7,8.93,32724,2.26,0.57,-1,-2,9,12,-2
2001-3-26-10-50,2001,85,10,50,4.79,4.23,-0.41,-2.2,0.1,-2.24,357.1,7.83,30067,2.0,0.8,-1,-3,8,11,-3
2001-3-26-10-55,2001,85,10,55,4.91,4.2,-1.03,-2.13,-0.53,-2.3,356.4,7.25,35139,1.84,0.82,-1,-3,8,11,-3
2001-3-26-11-0,2001,85,11,0,4.93,3.3,-2.74,-2.26,-2.17,-2.82,354.5,6.17,40749,1.55,0.99,-1,-3,7,11,-3
2001-3-26-11-5,2001,85,11,5,4.93,3.64,-2.45,-2.18,-1.9,-2.67,357.6,6.44,36930,1.65,0.95,-1,-3,7,10,-3
2001-3-26-11-10,2001,85,11,10,4.97,3.7,-2.17,-2.48,-1.56,-2.9,358.6,6.32,33254,1.62,1.05,-1,-4,7,11,-4
2001-3-26-11-15,2001,85,11,15,4.8,3.4,-1.69,-2.92,-0.99,-3.22,353.7,6.52,35921,1.63,1.14,-1,-4,7,11,-4
2001-3-26-11-20,2001,85,11,20,4.82,2.75,-2.01,-3.37,-1.2,-3.74,352.5,6.33,36371,1.57,1.32,0,-4,8,12,-4
2001-3-26-11-25,2001,85,11,25,4.88,2.61,-1.83,-3.66,-0.96,-3.98,352.3,6.31,36138,1.57,1.4,0,-4,8,12,-4
2001-3-26-11-30,2001,85,11,30,4.82,3.02,-1.7,-3.33,-0.9,-3.63,352.2,6.43,33680,1.6,1.28,0,-5,7,12,-5
2001-3-26-11-35,2001,85,11,35,4.76,3.18,-1.41,-3.18,-0.65,-3.41,352.9,6.64,32351,1.66,1.2,0,-5,7,11,-5
2001-3-26-11-40,2001,85,11,40,4.84,3.7,-1.59,-2.66,-0.94,-2.95,352.9,6.03,35106,1.5,1.04,0,-6,8,11,-6
2001-3-26-11-45,2001,85,11,45,4.8,3.74,-1.39,-2.63,-0.75,-2.88,350.2,6.03,34330,1.48,1.01,0,-7,6,11,-7
2001-3-26-11-50,2001,85,11,50,4.69,3.39,-2.06,-2.49,-1.43,-2.9,353.2,6.14,36365,1.53,1.02,0,-7,6,10,-7
2001-3-26-11-55,2001,85,11,55,4.66,3.47,-1.04,-2.8,-0.37,-2.96,351.0,6.28,35683,1.55,1.04,0,-7,5,11,-7
2001-3-26-12-0,2001,85,12,0,4.63,3.79,-1.34,-2.26,-0.79,-2.51,352.8,6.61,37836,1.64,0.89,0,-6,5,11,-6
2001-3-26-12-5,2001,85,12,5,4.62,2.85,-3.13,-1.33,-2.74,-2.02,347.5,5.91,44589,1.43,0.7,0,-7,4,10,-7
2001-3-26-12-10,2001,85,12,10,4.51,3.19,-1.9,-2.49,-1.27,-2.86,349.9,5.81,42610,1.42,1.0,0,-7,4,10,-7
2001-3-26-12-15,2001,85,12,15,4.57,2.16,1.94,-3.36,2.68,-2.81,349.1,5.5,37642,1.34,0.98,0,-7,4,10,-7
2001-3-26-12-20,2001,85,12,20,4.39,2.02,1.55,-3.48,2.33,-3.02,350.8,5.42,38041,1.33,1.06,0,-7,4,11,-7
2001-3-26-12-25,2001,85,12,25,4.35,1.24,2.37,-3.37,3.11,-2.71,349.5,5.67,40961,1.38,0.95,0,-7,4,13,-7
2001-3-26-12-30,2001,85,12,30,3.99,0.95,2.05,-3.1,2.73,-2.52,350.2,5.51,44675,1.35,0.88,0,-6,3,14,-6
2001-3-26-12-35,2001,85,12,35,4.26,1.64,1.43,-3.66,2.26,-3.2,352.7,5.64,43231,1.4,1.13,0,-7,3,14,-7
2001-3-26-12-40,2001,85,12,40,4.4,1.51,1.62,-3.79,2.49,-3.29,352.9,5.93,39585,1.48,1.16,0,-7,4,13,-7
2001-3-26-15-0,2001,85,15,0,5.96,-3.73,3.01,2.66,2.02,3.47,332.1,4.68,58893,1.03,-1.14,2,-7,10,15,-7
2001-3-26-15-5,2001,85,15,5,5.72,-3.35,3.05,3.06,1.92,3.87,327.1,5.25,57021,1.12,-1.35,2,-7,10,14,-7
2001-3-26-15-10,2001,85,15,10,5.7,-3.48,3.07,2.28,2.17,3.15,325.2,3.96,33590,0.84,-0.8,2,-7,10,14,-7
2001-3-26-15-15,2001,85,15,15,5.69,-3.5,3.17,2.62,2.14,3.51,327.6,5.25,50191,1.13,-1.3,2,-8,10,14,-8
2001-3-26-15-20,2001,85,15,20,5.68,-3.37,3.18,2.61,2.14,3.51,327.1,5.15,52566,1.1,-1.34,2,-8,10,14,-8
2001-3-26-15-30,2001,85,15,30,5.73,-3.83,2.84,1.46,2.18,2.33,328.2,5.47,64790,1.18,-0.82,2,-8,9,14,-8
2001-3-26-15-35,2001,85,15,35,5.59,-3.16,3.44,2.44,2.41,3.47,326.8,4.29,41811,0.92,-1.13,2,-8,9,13,-8
2001-3-26-15-40,2001,85,15,40,5.56,-2.98,3.45,1.84,2.6,2.91,315.5,3.33,30901,0.66,-0.4,2,-8,9,13,-8
2001-3-26-15-45,2001,85,15,45,5.19,-3.72,3.2,0.13,2.95,1.24,319.7,4.03,38662,0.83,-0.4,2,-9,8,13,-9
2001-3-26-15-50,2001,85,15,50,5.12,-3.82,3.08,0.08,2.85,1.16,310.4,2.96,25091,0.57,-0.35,2,-9,7,13,-9
2001-3-26-15-55,2001,85,15,55,5.32,-3.91,3.0,1.01,2.44,2.01,313.6,3.44,30987,0.68,-0.6,1,-9,7,13,-9
2001-3-26-16-0,2001,85,16,0,5.26,-3.97,2.97,0.08,2.75,1.14,321.9,3.66,33661,0.76,-0.37,1,-9,6,13,-9
2001-3-26-16-5,2001,85,16,5,5.58,-4.2,3.21,-1.0,3.36,0.23,319.7,3.39,32784,0.69,-0.07,1,-9,6,12,-9
2001-3-26-16-10,2001,85,16,10,5.68,-4.04,3.62,-1.25,3.83,0.16,327.7,4.48,41711,0.96,-0.05,1,-9,7,13,-9
2001-3-26-16-15,2001,85,16,15,5.49,-4.13,3.07,0.01,2.85,1.15,328.2,4.59,40959,0.99,-0.28,2,-8,8,13,-8
2001-3-26-16-20,2001,85,16,20,5.4,-4.0,2.86,-0.8,2.95,0.33,324.9,4.83,43001,1.02,-0.18,2,-8,8,14,-8
2001-3-26-16-25,2001,85,16,25,5.39,-4.03,2.88,-0.79,2.97,0.36,322.1,4.41,44536,0.92,-0.1,2,-6,10,12,-6
2001-3-26-16-30,2001,85,16,30,5.23,-3.95,2.83,-0.71,2.89,0.42,310.3,3.33,30765,0.64,-0.18,2,-6,11,13,-6
2001-3-26-16-35,2001,85,16,35,5.28,-3.94,2.89,-0.66,2.92,0.5,323.8,4.82,41957,1.02,-0.16,2,-6,10,15,-6
2001-3-26-16-40,2001,85,16,40,5.18,-4.2,2.28,-1.23,2.57,-0.24,319.9,4.1,36888,0.84,0.08,2,-5,7,15,-5
2001-3-26-16-45,2001,85,16,45,5.2,-3.8,2.69,-0.23,2.56,0.84,320.5,5.92,48678,1.21,-0.39,2,-5,7,16,-5
2001-3-26-16-50,2001,85,16,50,5.08,-4.11,2.17,-1.08,2.42,-0.13,319.8,5.41,48886,1.11,0.04,2,-4,8,16,-4
