Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
1998-11-2-0-28,1998,306,0,28,5.08,-0.91,-4.06,-2.9,-4.46,-2.24,393.6,5.52,63806,1.71,0.88,1,10,10,7,10
1998-11-2-0-29,1998,306,0,29,5.07,-1.21,-3.82,-3.1,-4.25,-2.47,393.9,5.44,58318,1.69,0.97,1,10,10,7,10
1998-11-2-0-30,1998,306,0,30,5.14,-1.44,-3.79,-3.15,-4.23,-2.53,394.8,5.3,57115,1.65,1.0,1,10,10,6,10
1998-11-2-0-31,1998,306,0,31,5.28,-1.73,-3.87,-3.15,-4.31,-2.51,395.8,5.07,55545,1.59,0.99,1,10,10,6,10
1998-11-2-0-32,1998,306,0,32,5.13,-1.76,-3.71,-3.06,-4.14,-2.45,395.4,5.04,53827,1.58,0.97,2,10,10,5,10
1998-11-2-0-33,1998,306,0,33,5.15,-1.66,-3.84,-3.0,-4.26,-2.37,392.5,5.41,55566,1.67,0.93,2,10,10,6,10
1998-11-2-0-34,1998,306,0,34,4.89,-1.69,-3.36,-3.11,-3.8,-2.55,392.5,6.08,60031,1.87,1.0,2,10,9,6,10
1998-11-2-0-35,1998,306,0,35,4.87,-1.56,-3.33,-3.18,-3.79,-2.62,392.4,5.9,58126,1.82,1.03,2,10,10,6,10
1998-11-2-0-36,1998,306,0,36,4.69,-1.41,-3.14,-3.19,-3.6,-2.66,391.4,6.09,53823,1.87,1.04,0,10,15,7,10
1998-11-2-0-37,1998,306,0,37,4.74,-1.15,-3.16,-3.32,-3.64,-2.78,391.3,5.83,52954,1.79,1.09,0,9,14,7,9
1998-11-2-0-38,1998,306,0,38,4.68,-1.58,-2.89,-3.3,-3.37,-2.8,389.7,6.42,53760,1.95,1.09,0,9,14,9,9
1998-11-2-0-39,1998,306,0,39,4.89,-1.41,-3.21,-3.39,-3.7,-2.84,391.4,5.88,55661,1.8,1.11,0,9,12,9,9
1998-11-2-0-40,1998,306,0,40,4.64,-1.08,-3.29,-3.08,-3.74,-2.52,388.7,5.55,56341,1.68,0.98,1,9,13,9,9
1998-11-2-0-41,1998,306,0,41,3.84,-1.43,-2.56,-2.48,-2.92,-2.04,389.6,5.77,56999,1.75,0.79,0,10,13,9,10
1998-11-2-0-42,1998,306,0,42,3.99,-1.21,-2.7,-2.65,-3.09,-2.19,386.4,6.76,57746,2.02,0.85,1,10,13,11,10
1998-11-2-0-43,1998,306,0,43,4.26,-1.59,-3.11,-2.29,-3.44,-1.76,388.2,6.11,57766,1.84,0.68,0,10,12,11,10
1998-11-2-0-44,1998,306,0,44,4.42,-1.23,-3.29,-2.4,-3.63,-1.84,388.5,5.81,63007,1.75,0.71,1,10,12,11,10
1998-11-2-0-45,1998,306,0,45,4.72,-0.59,-3.67,-2.88,-4.08,-2.25,394.8,6.03,64873,1.88,0.89,1,10,12,12,10
1998-11-2-0-46,1998,306,0,46,5.04,-0.97,-3.62,-3.36,-4.11,-2.73,394.7,5.55,56672,1.73,1.08,1,9,12,13,9
1998-11-2-0-47,1998,306,0,47,4.96,-1.38,-3.36,-3.33,-3.85,-2.74,391.7,5.17,51930,1.59,1.07,1,9,11,13,9
1998-11-2-0-48,1998,306,0,48,4.44,-1.33,-2.4,-3.41,-2.92,-2.98,390.1,5.64,54539,1.72,1.16,1,8,11,14,8
1998-11-2-0-49,1998,306,0,49,5.02,-1.39,-2.81,-3.91,-3.41,-3.4,392.3,5.57,49114,1.71,1.33,1,9,11,14,9
1998-11-2-0-50,1998,306,0,50,5.15,-1.57,-3.48,-3.45,-3.99,-2.84,391.2,5.31,45630,1.63,1.11,1,8,11,14,8
1998-11-2-0-51,1998,306,0,51,5.05,-1.57,-3.36,-3.44,-3.88,-2.85,387.8,5.24,45615,1.58,1.11,1,8,11,14,8
1998-11-2-0-52,1998,306,0,52,4.96,-1.52,-3.22,-3.45,-3.74,-2.88,386.8,5.43,47413,1.62,1.11,1,8,11,14,8
1998-11-2-0-53,1998,306,0,53,4.74,-1.24,-3.01,-3.44,-3.53,-2.9,386.2,5.3,47208,1.58,1.12,1,8,12,14,8
1998-11-2-0-54,1998,306,0,54,4.57,-1.17,-2.85,-3.36,-3.36,-2.85,385.2,5.81,55573,1.72,1.1,0,8,12,12,8
1998-11-2-0-55,1998,306,0,55,4.58,-1.61,-2.92,-3.09,-3.39,-2.57,382.2,5.85,52515,1.71,0.98,0,8,12,12,8
1998-11-2-0-56,1998,306,0,56,5.03,-1.96,-3.28,-3.27,-3.78,-2.68,384.3,5.28,51880,1.56,1.03,0,8,12,12,8
1998-11-2-0-57,1998,306,0,57,4.78,-1.83,-2.92,-3.31,-3.43,-2.78,387.0,5.14,50961,1.54,1.08,0,8,12,12,8
1998-11-2-0-58,1998,306,0,58,4.96,-2.04,-3.03,-3.36,-3.55,-2.81,389.6,5.13,54074,1.56,1.09,0,7,11,11,7
1998-11-2-0-59,1998,306,0,59,5.12,-2.18,-3.06,-3.47,-3.6,-2.91,389.0,4.87,53490,1.47,1.13,0,7,11,11,7
1998-11-2-1-0,1998,306,1,0,5.01,-1.95,-2.93,-3.55,-3.48,-3.01,388.3,4.88,53253,1.47,1.17,0,7,11,11,7
1998-11-2-1-1,1998,306,1,1,4.95,-1.83,-2.87,-3.59,-3.43,-3.06,386.6,5.1,51845,1.52,1.18,0,7,11,11,7
1998-11-2-1-2,1998,306,1,2,5.09,-1.94,-3.02,-3.61,-3.58,-3.05,386.4,5.05,49951,1.51,1.18,0,7,12,11,7
1998-11-2-1-3,1998,306,1,3,4.26,-1.61,-1.9,-3.32,-2.43,-2.95,388.3,5.84,56111,1.76,1.15,0,7,12,11,7
1998-11-2-1-4,1998,306,1,4,4.94,-2.14,-3.43,-2.69,-3.84,-2.07,388.9,5.83,57703,1.76,0.81,0,7,13,11,7
1998-11-2-1-5,1998,306,1,5,5.21,-2.49,-3.7,-2.68,-4.1,-2.01,389.5,4.6,51148,1.4,0.78,0,8,13,10,8
1998-11-2-1-6,1998,306,1,6,4.37,-1.88,-3.16,-2.36,-3.52,-1.79,388.5,5.65,53303,1.71,0.7,0,8,13,9,8
1998-11-2-1-7,1998,306,1,7,4.33,-1.83,-3.09,-2.41,-3.46,-1.85,387.8,5.92,53627,1.78,0.72,0,8,12,10,8
1998-11-2-1-8,1998,306,1,8,4.28,-1.65,-2.86,-2.72,-3.28,-2.19,388.6,6.16,52639,1.86,0.85,0,8,11,10,8
1998-11-2-1-9,1998,306,1,9,3.88,-1.86,-2.13,-2.63,-2.55,-2.23,391.2,6.29,59287,1.93,0.87,0,8,12,10,8
1998-11-2-1-10,1998,306,1,10,4.19,-2.26,-2.8,-2.12,-3.12,-1.61,392.7,6.02,63461,1.86,0.63,0,8,12,11,8
1998-11-2-1-11,1998,306,1,11,4.34,-2.35,-3.37,-0.59,-3.42,0.0,391.1,5.62,58576,1.72,-0.0,0,8,12,10,8
1998-11-2-1-12,1998,306,1,12,4.28,-2.75,-3.26,-0.03,-3.22,0.53,388.8,5.84,52788,1.77,-0.21,0,8,12,12,8
1998-11-2-1-13,1998,306,1,13,4.2,-3.2,-2.62,0.13,-2.56,0.58,388.2,5.94,52967,1.79,-0.23,1,8,12,12,8
1998-11-2-1-14,1998,306,1,14,4.21,-3.33,-2.44,0.02,-2.4,0.44,389.0,5.78,56100,1.75,-0.17,1,8,12,10,8
1998-11-2-1-15,1998,306,1,15,4.21,-3.22,-2.57,0.08,-2.52,0.53,391.4,5.64,55153,1.73,-0.21,1,8,12,10,8
1998-11-2-1-16,1998,306,1,16,4.14,-3.44,-2.14,0.04,-2.1,0.41,391.2,5.59,56836,1.71,-0.16,0,8,12,9,8
1998-11-2-1-17,1998,306,1,17,4.09,-3.47,-2.02,0.15,-1.96,0.5,391.4,5.71,55463,1.75,-0.2,0,8,13,9,8
1998-11-2-1-18,1998,306,1,18,4.15,-3.54,-1.65,0.25,-1.58,0.54,389.8,5.68,60946,1.73,-0.21,0,7,12,11,7
1998-11-2-1-19,1998,306,1,19,4.28,-3.58,-2.09,-0.42,-2.13,-0.04,390.4,5.47,60108,1.67,0.02,1,7,13,12,7
1998-11-2-1-20,1998,306,1,20,4.18,-3.64,-1.83,-0.82,-1.95,-0.48,391.2,5.28,57993,1.62,0.19,1,7,12,12,7
1998-11-2-1-21,1998,306,1,21,4.2,-3.75,-1.65,-0.85,-1.77,-0.54,392.8,5.39,57458,1.66,0.21,1,7,12,12,7
1998-11-2-1-22,1998,306,1,22,4.17,-3.47,-2.17,-0.71,-2.26,-0.31,394.6,5.4,59251,1.68,0.12,1,7,12,13,7
1998-11-2-1-23,1998,306,1,23,4.15,-3.32,-2.41,-0.56,-2.47,-0.12,392.7,5.56,59609,1.71,0.05,0,7,12,13,7
1998-11-2-1-24,1998,306,1,24,4.14,-3.36,-2.31,-0.69,-2.4,-0.26,394.1,5.39,57817,1.67,0.1,0,7,12,12,7
1998-11-2-1-25,1998,306,1,25,4.13,-3.45,-2.09,-0.88,-2.21,-0.49,393.7,5.34,56875,1.66,0.19,0,7,12,12,7
1998-11-2-1-26,1998,306,1,26,3.92,-3.23,-1.9,-1.02,-2.05,-0.66,391.8,5.42,58128,1.66,0.26,0,6,11,12,6
1998-11-2-1-27,1998,306,1,27,3.4,-2.07,-2.29,-1.31,-2.49,-0.87,388.3,5.84,72729,1.76,0.34,1,6,11,12,6
1998-11-2-1-28,1998,306,1,28,3.22,-1.92,-2.42,-0.71,-2.51,-0.26,386.4,6.25,64142,1.87,0.1,1,6,12,13,6
1998-11-2-1-29,1998,306,1,29,3.07,-1.6,-2.16,-1.34,-2.37,-0.92,382.7,6.6,59713,1.93,0.35,1,6,12,12,6
1998-11-2-1-30,1998,306,1,30,3.05,-1.23,-2.36,-1.46,-2.59,-1.0,386.1,6.91,56531,2.06,0.39,1,6,11,12,6
1998-11-2-1-31,1998,306,1,31,3.07,-2.31,-1.78,-0.79,-1.89,-0.45,385.4,7.03,55959,2.09,0.17,0,6,11,10,6
1998-11-2-1-32,1998,306,1,32,3.02,-2.0,-1.56,-0.71,-1.66,-0.41,384.2,6.93,55912,2.05,0.16,0,6,10,10,6
1998-11-2-1-33,1998,306,1,33,2.94,-1.53,-2.19,-0.91,-2.32,-0.49,386.4,6.99,56519,2.09,0.19,0,6,10,12,6
1998-11-2-1-34,1998,306,1,34,2.72,-1.59,-1.9,-1.1,-2.07,-0.73,387.6,7.05,54246,2.12,0.28,1,7,10,11,7
1998-11-2-1-35,1998,306,1,35,2.78,-1.96,-1.83,-0.53,-1.9,-0.18,383.9,7.54,57839,2.22,0.07,1,7,10,10,7
1998-11-2-1-36,1998,306,1,36,2.83,-1.65,-2.22,-0.6,-2.29,-0.18,385.2,7.61,57028,2.26,0.07,1,8,9,9,8
1998-11-2-1-37,1998,306,1,37,2.9,-1.2,-2.53,0.21,-2.45,0.68,388.1,7.53,55040,2.27,-0.26,0,8,9,10,8
1998-11-2-1-38,1998,306,1,38,4.26,-1.71,-3.65,1.3,-3.34,1.96,391.6,6.67,58087,2.05,-0.77,0,9,9,11,9
1998-11-2-1-39,1998,306,1,39,4.33,-1.89,-3.65,1.25,-3.35,1.91,392.5,6.14,57021,1.89,-0.75,0,9,9,11,9
1998-11-2-1-40,1998,306,1,40,4.4,-1.76,-3.86,1.16,-3.57,1.87,391.0,6.22,50453,1.9,-0.73,0,9,8,10,9
1998-11-2-1-41,1998,306,1,41,4.2,-1.95,-3.42,1.36,-3.1,1.98,392.5,6.18,54781,1.9,-0.78,0,9,8,10,9
1998-11-2-1-42,1998,306,1,42,4.1,-2.61,-2.97,1.06,-2.71,1.6,388.9,6.39,54112,1.93,-0.62,0,9,8,10,9
1998-11-2-1-43,1998,306,1,43,4.14,-2.68,-3.02,0.84,-2.8,1.4,387.6,6.35,52277,1.91,-0.54,0,9,9,10,9
1998-11-2-1-44,1998,306,1,44,4.15,-2.98,-2.78,0.62,-2.61,1.14,387.6,6.12,49864,1.84,-0.44,0,8,9,11,8
1998-11-2-1-45,1998,306,1,45,4.01,-2.87,-2.69,0.38,-2.57,0.89,385.0,6.36,56861,1.89,-0.34,0,8,8,10,8
1998-11-2-1-46,1998,306,1,46,3.73,-2.43,-2.79,0.41,-2.66,0.94,386.6,7.01,51253,2.1,-0.36,0,8,9,12,8
1998-11-2-1-47,1998,306,1,47,3.75,-2.24,-2.96,0.51,-2.81,1.07,390.3,7.15,53547,2.18,-0.42,0,8,9,12,8
1998-11-2-1-48,1998,306,1,48,3.77,-2.26,-2.83,1.0,-2.58,1.53,389.5,7.41,49895,2.25,-0.6,0,8,8,11,8
1998-11-2-1-49,1998,306,1,49,3.88,-2.39,-2.9,0.93,-2.66,1.48,389.0,7.33,50032,2.22,-0.58,0,8,8,10,8
1998-11-2-1-50,1998,306,1,50,4.05,-2.4,-3.02,1.22,-2.72,1.78,388.8,7.21,50426,2.18,-0.69,0,8,8,9,8
1998-11-2-1-51,1998,306,1,51,4.15,-2.33,-3.09,1.41,-2.75,1.99,389.6,7.1,49437,2.16,-0.78,0,8,8,9,8
1998-11-2-1-52,1998,306,1,52,4.06,-2.78,-2.68,1.18,-2.4,1.68,387.6,6.41,44672,1.93,-0.65,0,8,8,9,8
1998-11-2-1-53,1998,306,1,53,3.94,-2.7,-2.77,0.71,-2.58,1.24,387.0,6.89,46925,2.06,-0.48,-1,8,8,10,8
1998-11-2-1-54,1998,306,1,54,4.08,-2.55,-3.09,0.75,-2.88,1.34,386.6,7.28,48797,2.18,-0.52,-1,8,9,10,8
1998-11-2-1-55,1998,306,1,55,4.18,-2.58,-3.17,0.85,-2.94,1.46,386.9,6.7,49486,2.01,-0.56,-1,8,9,10,8
1998-11-2-1-56,1998,306,1,56,4.3,-2.86,-3.05,0.94,-2.8,1.53,386.9,6.7,49487,2.01,-0.59,-1,8,9,10,8
1998-11-2-1-57,1998,306,1,57,4.3,-2.95,-3.12,0.18,-3.02,0.8,384.6,6.58,45090,1.95,-0.31,-1,7,10,10,7
1998-11-2-1-58,1998,306,1,58,4.34,-2.77,-3.25,0.76,-3.03,1.39,384.6,6.58,45090,1.95,-0.53,0,7,9,10,7
1998-11-2-1-59,1998,306,1,59,4.35,-2.75,-3.3,0.65,-3.1,1.3,385.4,6.66,47159,1.98,-0.5,0,7,10,10,7
1998-11-2-2-0,1998,306,2,0,4.17,-2.54,-3.12,1.05,-2.85,1.66,386.9,6.94,46984,2.08,-0.64,-1,7,10,9,7
1998-11-2-2-1,1998,306,2,1,4.16,-2.26,-3.34,0.94,-3.08,1.59,390.3,7.66,44760,2.33,-0.62,-1,7,9,9,7
1998-11-2-2-2,1998,306,2,2,4.27,-2.49,-3.35,0.86,-3.11,1.52,387.6,6.87,47714,2.06,-0.59,-1,7,9,9,7
1998-11-2-2-3,1998,306,2,3,4.27,-2.41,-3.45,0.7,-3.24,1.39,387.5,6.85,47771,2.06,-0.54,-1,7,9,9,7
1998-11-2-2-4,1998,306,2,4,4.27,-2.39,-3.46,0.67,-3.25,1.36,388.9,7.21,46086,2.18,-0.53,-1,7,10,9,7
1998-11-2-2-5,1998,306,2,5,4.26,-2.89,-3.05,0.47,-2.89,1.08,388.4,7.02,47243,2.12,-0.42,-1,6,10,8,6
1998-11-2-2-6,1998,306,2,6,4.24,-3.03,-2.79,0.61,-2.61,1.17,387.0,6.47,49933,1.94,-0.45,-1,6,10,9,6
1998-11-2-2-7,1998,306,2,7,4.34,-3.51,-2.36,0.97,-2.11,1.43,386.8,6.29,49765,1.88,-0.55,-1,6,10,9,6
1998-11-2-2-9,1998,306,2,9,4.32,-2.56,-3.44,0.2,-3.32,0.91,393.0,6.96,50181,2.15,-0.36,-1,6,10,10,6
1998-11-2-2-10,1998,306,2,10,4.36,-2.45,-3.55,0.44,-3.38,1.17,392.9,6.93,50073,2.14,-0.46,-1,6,10,9,6
1998-11-2-2-11,1998,306,2,11,4.16,-1.83,-3.64,0.45,-3.47,1.2,387.7,6.06,50924,1.82,-0.47,-1,6,10,8,6
1998-11-2-2-12,1998,306,2,12,4.05,-3.46,-0.84,1.01,-0.61,1.16,382.9,5.78,57723,1.69,-0.44,-1,6,9,9,6
1998-11-2-2-13,1998,306,2,13,4.31,-4.21,0.18,0.9,0.36,0.84,385.5,5.25,58742,1.56,-0.32,-2,6,9,9,6
1998-11-2-2-14,1998,306,2,14,4.58,-4.54,-0.2,0.45,-0.1,0.48,385.0,5.05,73224,1.5,-0.18,-2,6,9,10,6
1998-11-2-2-15,1998,306,2,15,4.65,-4.61,0.2,0.52,0.31,0.47,391.1,4.92,61565,1.51,-0.18,-2,6,8,10,6
1998-11-2-2-16,1998,306,2,16,4.6,-4.54,0.59,0.43,0.67,0.3,390.5,4.82,70360,1.47,-0.12,-2,6,9,10,6
1998-11-2-2-17,1998,306,2,17,4.62,-4.54,0.69,0.46,0.77,0.3,389.8,4.72,78873,1.43,-0.12,-2,5,10,9,5
1998-11-2-2-18,1998,306,2,18,4.67,-4.48,0.96,0.8,1.11,0.58,390.9,4.86,57393,1.49,-0.23,-1,5,11,9,5
1998-11-2-2-19,1998,306,2,19,4.52,-3.42,2.51,1.45,2.76,0.88,384.9,5.21,50286,1.54,-0.34,-2,5,10,9,5
1998-11-2-2-20,1998,306,2,20,4.48,-2.94,2.85,1.8,3.17,1.15,383.5,5.35,48843,1.57,-0.44,-2,5,10,9,5
1998-11-2-2-21,1998,306,2,21,4.49,-3.43,2.34,1.67,2.64,1.13,385.9,5.33,47971,1.59,-0.44,-2,5,10,9,5
1998-11-2-2-22,1998,306,2,22,4.57,-4.01,1.71,1.34,1.96,0.94,385.6,5.16,43377,1.53,-0.36,-2,5,10,9,5
1998-11-2-2-23,1998,306,2,23,4.57,-4.35,1.07,0.88,1.24,0.63,379.1,3.42,23617,0.98,-0.24,-2,6,10,10,6
1998-11-2-2-24,1998,306,2,24,4.6,-4.22,1.56,0.91,1.72,0.55,380.4,2.94,19353,0.85,-0.21,-2,6,9,9,6
1998-11-2-2-25,1998,306,2,25,4.6,-4.02,1.67,1.45,1.95,1.05,378.7,3.1,18348,0.89,-0.4,-2,6,9,8,6
1998-11-2-2-26,1998,306,2,26,4.68,-4.03,1.78,1.57,2.08,1.14,384.6,4.69,38529,1.39,-0.44,-2,6,9,9,6
1998-11-2-2-27,1998,306,2,27,4.7,-4.17,1.76,1.26,1.99,0.84,386.3,5.07,43321,1.51,-0.32,-2,6,9,8,6
1998-11-2-2-28,1998,306,2,28,4.73,-4.17,1.83,1.24,2.06,0.81,389.1,5.17,44136,1.57,-0.32,-2,6,10,9,6
1998-11-2-2-29,1998,306,2,29,4.78,-3.93,2.39,1.21,2.6,0.65,382.1,4.09,26637,1.19,-0.25,-2,6,11,9,6
1998-11-2-2-30,1998,306,2,30,4.79,-3.77,2.73,1.12,2.91,0.49,382.5,4.52,29106,1.32,-0.19,-2,5,11,8,5
1998-11-2-2-31,1998,306,2,31,4.7,-3.67,2.69,1.19,2.89,0.56,378.8,4.13,24551,1.19,-0.21,-2,5,11,8,5
1998-11-2-2-32,1998,306,2,32,4.67,-3.77,2.46,1.19,2.66,0.61,385.1,5.33,44569,1.58,-0.23,-2,5,11,8,5
1998-11-2-2-33,1998,306,2,33,4.67,-3.96,2.19,1.13,2.39,0.61,385.2,4.91,41907,1.46,-0.23,-2,5,10,9,5
1998-11-2-2-34,1998,306,2,34,4.68,-4.09,2.05,0.96,2.21,0.48,384.5,4.96,42661,1.47,-0.18,-2,5,11,9,5
1998-11-2-2-35,1998,306,2,35,4.66,-4.0,2.23,0.86,2.37,0.34,383.6,4.77,40478,1.4,-0.13,-2,5,11,9,5
1998-11-2-2-36,1998,306,2,36,4.69,-3.92,2.3,1.17,2.5,0.62,379.8,3.54,22902,1.02,-0.24,-2,5,11,9,5
1998-11-2-2-37,1998,306,2,37,4.67,-4.06,2.04,1.07,2.23,0.58,380.3,3.6,20701,1.04,-0.22,-2,5,11,8,5
1998-11-2-2-38,1998,306,2,38,4.48,-3.91,2.02,0.84,2.16,0.36,380.7,3.23,17909,0.94,-0.14,-2,5,10,9,5
1998-11-2-2-39,1998,306,2,39,4.67,-4.18,1.89,0.88,2.04,0.43,380.7,2.88,17279,0.83,-0.16,-2,5,10,9,5
1998-11-2-2-40,1998,306,2,40,4.66,-4.24,1.72,0.9,1.88,0.48,380.3,3.61,22770,1.04,-0.18,-2,5,9,9,5
1998-11-2-2-41,1998,306,2,41,4.62,-4.1,1.94,0.85,2.08,0.38,380.3,3.65,22990,1.06,-0.14,-2,5,8,9,5
1998-11-2-2-42,1998,306,2,42,4.6,-4.04,2.06,0.73,2.17,0.24,380.1,3.74,23525,1.08,-0.09,-2,5,8,10,5
1998-11-2-2-43,1998,306,2,43,4.5,-3.85,2.18,0.81,2.31,0.28,382.0,4.13,30300,1.21,-0.11,-2,5,8,10,5
1998-11-2-2-44,1998,306,2,44,3.83,-3.35,1.78,-0.34,1.65,-0.74,386.1,5.08,45195,1.51,0.29,-2,5,8,10,5
1998-11-2-2-45,1998,306,2,45,4.14,-3.43,2.25,0.44,2.29,-0.1,381.4,5.26,48361,1.53,0.04,-2,5,8,9,5
1998-11-2-2-46,1998,306,2,46,4.56,-3.63,2.54,1.04,2.71,0.42,377.6,3.91,23892,1.11,-0.16,-2,5,8,11,5
1998-11-2-2-47,1998,306,2,47,4.6,-3.66,2.53,1.14,2.73,0.52,385.9,5.05,43955,1.5,-0.2,-2,5,8,10,5
1998-11-2-2-48,1998,306,2,48,4.6,-3.51,2.63,1.34,2.87,0.68,386.0,5.31,44062,1.58,-0.26,-2,6,8,10,6
1998-11-2-2-49,1998,306,2,49,4.58,-3.4,2.55,1.7,2.88,1.05,385.6,5.39,42234,1.6,-0.4,-2,6,9,10,6
1998-11-2-2-50,1998,306,2,50,4.62,-3.62,2.12,1.92,2.51,1.36,386.1,5.36,42298,1.6,-0.53,-2,6,9,10,6
1998-11-2-2-51,1998,306,2,51,4.65,-3.64,2.05,2.02,2.47,1.48,385.8,5.32,42380,1.58,-0.57,-2,6,8,9,6
1998-11-2-2-52,1998,306,2,52,4.6,-3.74,2.21,1.48,2.5,0.91,384.8,5.38,43123,1.59,-0.35,-2,6,9,10,6
1998-11-2-2-53,1998,306,2,53,4.57,-3.79,2.21,1.27,2.45,0.71,378.5,4.23,28089,1.21,-0.27,-2,7,9,10,7
1998-11-2-2-54,1998,306,2,54,4.42,-3.66,2.3,0.9,2.45,0.32,382.1,5.07,38587,1.48,-0.12,-2,7,8,11,7
1998-11-2-2-55,1998,306,2,55,4.38,-3.66,2.19,0.99,2.36,0.44,377.9,4.91,35506,1.4,-0.17,-2,7,8,11,7
1998-11-2-2-56,1998,306,2,56,4.45,-4.04,0.96,1.54,1.3,1.26,374.4,4.28,28017,1.2,-0.47,-2,7,7,12,7
1998-11-2-2-57,1998,306,2,57,4.43,-4.03,0.94,1.56,1.29,1.29,373.8,3.26,20401,0.91,-0.48,-2,7,7,12,7
