Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
1999-4-13-0-20,1999,103,0,20,5.13,-4.6,-0.03,2.23,-1.19,1.89,425.9,2.97,168679,1.08,-0.8,-1,-9,4,18,-9
1999-4-13-0-21,1999,103,0,21,5.06,-4.32,-0.61,2.52,-1.84,1.83,427.3,3.1,157040,1.13,-0.78,-1,-9,4,17,-9
1999-4-13-0-22,1999,103,0,22,4.97,-3.85,-0.71,3.06,-2.2,2.24,428.7,3.21,157251,1.18,-0.96,-1,-9,4,17,-9
1999-4-13-0-23,1999,103,0,23,4.94,-3.74,-0.81,3.11,-2.31,2.23,430.2,3.18,153266,1.18,-0.96,-1,-9,4,15,-9
1999-4-13-0-24,1999,103,0,24,4.98,-4.03,-1.24,2.59,-2.41,1.57,429.9,3.18,153578,1.18,-0.67,-1,-9,4,15,-9
1999-4-13-0-25,1999,103,0,25,5.04,-4.31,-1.7,1.97,-2.48,0.8,428.7,3.32,146293,1.22,-0.34,-1,-9,4,17,-9
1999-4-13-0-26,1999,103,0,26,5.0,-4.31,-1.61,1.94,-2.38,0.82,426.8,3.27,142213,1.19,-0.35,-1,-9,4,16,-9
1999-4-13-0-27,1999,103,0,27,5.02,-4.14,-1.55,2.36,-2.55,1.21,425.2,3.37,135569,1.22,-0.51,-1,-9,4,18,-9
1999-4-13-0-28,1999,103,0,28,5.08,-4.04,-1.35,2.76,-2.59,1.66,427.0,3.16,142502,1.15,-0.71,-1,-9,4,18,-9
1999-4-13-0-29,1999,103,0,29,5.03,-3.93,-1.14,2.88,-2.47,1.87,427.0,3.16,142502,1.15,-0.8,-1,-9,4,17,-9
1999-4-13-0-30,1999,103,0,30,4.91,-3.77,-1.28,2.76,-2.53,1.69,427.2,2.88,151882,1.05,-0.72,-1,-9,4,17,-9
1999-4-13-0-31,1999,103,0,31,4.93,-3.88,-1.6,2.57,-2.7,1.37,427.6,3.18,151701,1.16,-0.59,-1,-9,4,17,-9
1999-4-13-0-32,1999,103,0,32,4.93,-3.78,-0.73,3.01,-2.18,2.2,426.8,3.03,153879,1.1,-0.94,-1,-9,6,16,-9
1999-4-13-0-33,1999,103,0,33,4.79,-2.72,1.49,3.54,-0.56,3.8,432.8,2.91,165365,1.09,-1.64,-1,-9,6,16,-9
1999-4-13-0-34,1999,103,0,34,4.96,-3.34,0.42,3.62,-1.52,3.31,434.6,2.8,170107,1.06,-1.44,-1,-9,6,16,-9
1999-4-13-0-35,1999,103,0,35,4.97,-3.36,-0.11,3.64,-1.98,3.06,429.8,2.88,159333,1.06,-1.32,-1,-9,5,17,-9
1999-4-13-0-36,1999,103,0,36,4.92,-3.6,-0.88,3.22,-2.42,2.3,431.3,2.98,150712,1.11,-0.99,-1,-9,5,19,-9
1999-4-13-0-37,1999,103,0,37,4.85,-3.64,-0.71,3.13,-2.23,2.31,427.8,3.08,147694,1.13,-0.99,-1,-9,5,18,-9
1999-4-13-0-38,1999,103,0,38,4.87,-3.7,-0.57,3.09,-2.08,2.35,428.0,2.97,147189,1.09,-1.01,-1,-8,5,20,-8
1999-4-13-0-39,1999,103,0,39,4.87,-3.5,-1.21,3.13,-2.65,2.06,427.7,2.93,145367,1.07,-0.88,-1,-8,5,19,-8
1999-4-13-0-40,1999,103,0,40,4.88,-3.5,-1.7,2.93,-2.97,1.63,427.8,3.04,143464,1.11,-0.7,-1,-8,6,20,-8
1999-4-13-0-41,1999,103,0,41,4.94,-3.43,0.19,3.37,-1.57,2.99,429.7,3.18,145046,1.17,-1.28,0,-9,5,19,-9
1999-4-13-0-42,1999,103,0,42,4.9,-3.39,0.53,3.47,-1.33,3.25,430.0,2.88,167325,1.07,-1.4,-1,-9,6,19,-9
1999-4-13-0-43,1999,103,0,43,4.92,-3.29,0.87,3.54,-1.08,3.48,429.7,2.81,155688,1.04,-1.5,-1,-9,6,19,-9
1999-4-13-0-45,1999,103,0,45,4.92,-3.39,1.15,3.32,-0.72,3.44,430.8,2.82,156282,1.05,-1.48,-1,-9,7,20,-9
1999-4-13-0-46,1999,103,0,46,4.95,-3.46,1.25,3.27,-0.61,3.45,430.4,2.8,157298,1.04,-1.48,-1,-9,7,19,-9
1999-4-13-0-47,1999,103,0,47,4.92,-2.96,0.22,3.88,-1.8,3.44,431.9,2.97,163274,1.11,-1.49,-1,-9,6,19,-9
1999-4-13-0-48,1999,103,0,48,4.94,-3.1,0.15,3.8,-1.82,3.34,432.4,3.12,151510,1.17,-1.44,-1,-9,7,19,-9
1999-4-13-0-49,1999,103,0,49,4.98,-2.92,0.06,4.01,-2.0,3.47,430.4,2.99,145384,1.11,-1.49,-1,-8,7,20,-8
1999-4-13-0-50,1999,103,0,50,4.96,-2.96,-0.51,3.94,-2.46,3.12,431.9,3.04,149266,1.13,-1.35,-1,-8,7,20,-8
1999-4-13-0-51,1999,103,0,51,4.91,-3.14,-0.56,3.7,-2.38,2.89,431.9,3.04,149266,1.13,-1.25,-1,-8,7,22,-8
1999-4-13-0-52,1999,103,0,52,4.85,-3.46,0.24,3.38,-1.52,3.03,427.9,3.12,143744,1.14,-1.3,-1,-8,7,21,-8
1999-4-13-0-53,1999,103,0,53,4.83,-3.59,0.14,3.18,-1.51,2.8,428.3,3.19,145543,1.17,-1.2,-1,-8,8,20,-8
1999-4-13-0-54,1999,103,0,54,4.81,-3.53,-0.23,3.21,-1.84,2.64,429.2,3.35,149782,1.23,-1.13,-1,-9,8,20,-9
1999-4-13-0-55,1999,103,0,55,5.03,-3.85,-0.26,3.14,-1.83,2.57,434.7,3.22,141472,1.22,-1.12,-1,-9,8,20,-9
1999-4-13-0-56,1999,103,0,56,5.03,-3.27,-0.97,3.62,-2.68,2.62,430.1,3.18,147119,1.18,-1.13,-1,-9,8,20,-9
1999-4-13-0-57,1999,103,0,57,5.33,-3.28,-1.49,3.91,-3.28,2.6,433.5,3.21,145181,1.21,-1.13,-1,-9,9,21,-9
1999-4-13-0-58,1999,103,0,58,5.33,-3.56,-1.63,3.6,-3.24,2.27,433.8,3.21,144904,1.21,-0.98,-1,-9,8,20,-9
1999-4-13-0-59,1999,103,0,59,5.25,-2.95,-1.89,3.86,-3.59,2.36,431.9,3.32,145894,1.24,-1.02,-1,-9,8,21,-9
1999-4-13-1-0,1999,103,1,0,5.22,-2.26,-2.14,4.17,-3.96,2.5,433.0,3.43,149656,1.29,-1.08,-1,-9,8,21,-9
1999-4-13-1-3,1999,103,1,3,4.9,-3.96,-2.26,1.76,-2.84,0.37,425.0,3.46,147611,1.25,-0.16,-1,-9,10,21,-9
1999-4-13-1-4,1999,103,1,4,4.88,-3.65,-2.49,1.89,-3.1,0.37,425.3,3.41,138793,1.23,-0.16,-1,-9,10,22,-9
1999-4-13-1-5,1999,103,1,5,4.85,-2.75,-3.34,2.14,-3.96,0.15,430.4,3.26,138570,1.21,-0.06,-1,-9,8,22,-9
1999-4-13-1-6,1999,103,1,6,4.76,-2.42,-3.51,2.05,-4.06,-0.01,435.8,3.19,138949,1.21,0.0,-1,-9,9,22,-9
1999-4-13-1-7,1999,103,1,7,4.8,-2.6,-3.35,2.16,-3.98,0.17,432.0,3.22,144652,1.2,-0.07,-1,-9,10,22,-9
1999-4-13-1-8,1999,103,1,8,4.77,-2.55,-2.04,3.31,-3.43,1.82,431.5,2.84,138640,1.06,-0.79,-1,-9,10,21,-9
1999-4-13-1-9,1999,103,1,9,4.69,-3.0,-2.42,2.61,-3.41,1.03,429.5,3.26,140526,1.2,-0.44,-1,-9,11,21,-9
1999-4-13-1-10,1999,103,1,10,4.53,-2.84,-1.72,3.01,-3.0,1.73,430.9,3.15,142252,1.17,-0.75,-1,-9,10,21,-9
1999-4-13-1-11,1999,103,1,11,4.51,-3.03,-1.02,3.18,-2.48,2.23,428.8,3.01,145504,1.11,-0.96,-1,-9,10,22,-9
1999-4-13-1-12,1999,103,1,12,4.51,-2.96,-1.02,3.22,-2.5,2.27,428.5,3.06,146101,1.12,-0.97,-1,-9,10,21,-9
1999-4-13-1-13,1999,103,1,13,4.48,-2.74,-1.14,3.23,-2.61,2.22,427.8,3.3,148374,1.21,-0.95,-1,-9,11,22,-9
1999-4-13-1-14,1999,103,1,14,4.54,-2.9,-1.51,3.12,-2.87,1.94,427.2,3.09,150104,1.13,-0.83,-1,-9,11,21,-9
1999-4-13-1-15,1999,103,1,15,4.63,-2.88,-0.49,3.54,-2.2,2.81,428.9,2.95,143204,1.09,-1.21,-1,-9,11,22,-9
1999-4-13-1-16,1999,103,1,16,4.59,-2.78,-0.13,3.63,-1.94,3.07,428.1,2.89,153127,1.06,-1.31,-1,-9,10,22,-9
1999-4-13-1-17,1999,103,1,17,4.62,-2.42,0.49,3.88,-1.52,3.6,432.3,2.75,161920,1.03,-1.56,-1,-9,10,22,-9
1999-4-13-1-18,1999,103,1,18,4.64,-2.58,-0.09,3.82,-1.99,3.26,429.3,2.88,156670,1.06,-1.4,-1,-9,11,23,-9
1999-4-13-1-19,1999,103,1,19,4.65,-3.32,-1.63,2.7,-2.76,1.52,428.3,2.92,154709,1.07,-0.65,-1,-9,11,23,-9
1999-4-13-1-20,1999,103,1,20,4.61,-3.23,-1.29,2.81,-2.52,1.79,428.3,2.99,149847,1.1,-0.77,-1,-9,11,23,-9
1999-4-13-1-21,1999,103,1,21,4.59,-3.41,-2.07,2.22,-2.9,0.89,425.2,3.17,131562,1.15,-0.38,-1,-9,11,23,-9
1999-4-13-1-22,1999,103,1,22,4.65,-3.53,-2.21,2.03,-2.93,0.65,423.6,3.11,136829,1.12,-0.28,-1,-9,11,23,-9
1999-4-13-1-23,1999,103,1,23,4.8,-3.05,-0.92,3.57,-2.58,2.63,430.0,2.73,142659,1.01,-1.13,-1,-9,11,23,-9
1999-4-13-1-24,1999,103,1,24,4.69,-3.02,-0.7,3.5,-2.35,2.68,429.5,2.72,153597,1.0,-1.15,-1,-9,12,23,-9
1999-4-13-1-25,1999,103,1,25,4.79,-3.02,-0.2,3.7,-2.02,3.11,429.8,2.69,152823,0.99,-1.34,-1,-9,12,23,-9
1999-4-13-1-26,1999,103,1,26,4.63,-2.91,-0.78,3.37,-2.35,2.53,430.1,2.69,151392,1.0,-1.09,-1,-9,12,23,-9
1999-4-13-1-27,1999,103,1,27,4.62,-3.12,-1.84,2.8,-2.99,1.51,428.9,3.0,151915,1.1,-0.65,-1,-9,13,23,-9
1999-4-13-1-28,1999,103,1,28,4.6,-3.36,-1.93,2.46,-2.9,1.18,427.6,3.01,138874,1.1,-0.5,-1,-9,12,23,-9
1999-4-13-1-29,1999,103,1,29,4.57,-3.3,-1.73,2.65,-2.82,1.44,427.8,3.01,138698,1.1,-0.62,-1,-9,13,24,-9
1999-4-13-1-30,1999,103,1,30,4.6,-3.57,-2.33,1.65,-2.84,0.28,428.0,3.03,139716,1.11,-0.12,-1,-9,12,24,-9
1999-4-13-1-31,1999,103,1,31,4.6,-3.65,-1.63,2.25,-2.53,1.15,427.4,3.12,145219,1.14,-0.49,-1,-9,12,23,-9
1999-4-13-1-32,1999,103,1,32,4.63,-3.64,-2.08,1.85,-2.72,0.58,426.7,3.1,135743,1.13,-0.25,-2,-9,13,24,-9
1999-4-13-1-33,1999,103,1,33,4.89,-3.21,-1.06,3.43,-2.62,2.46,428.8,3.1,139810,1.14,-1.05,-2,-9,13,24,-9
1999-4-13-1-34,1999,103,1,34,4.74,-3.63,-1.4,2.48,-2.44,1.46,430.4,3.12,134478,1.16,-0.63,-2,-9,13,24,-9
1999-4-13-1-35,1999,103,1,35,4.65,-3.56,-1.63,2.48,-2.64,1.35,428.8,2.94,144599,1.08,-0.58,-2,-9,13,24,-9
1999-4-13-1-36,1999,103,1,36,4.56,-3.68,-1.18,2.4,-2.21,1.51,428.8,2.94,144599,1.08,-0.65,-1,-9,13,24,-9
1999-4-13-1-37,1999,103,1,37,4.62,-3.71,-0.69,2.64,-1.9,1.96,426.9,2.92,152423,1.06,-0.84,-2,-9,13,22,-9
1999-4-13-1-38,1999,103,1,38,4.56,-3.45,-0.33,2.96,-1.74,2.41,427.1,2.96,154681,1.08,-1.03,-2,-10,14,22,-10
1999-4-13-1-39,1999,103,1,39,4.54,-3.28,-0.21,3.08,-1.7,2.58,426.7,2.84,149504,1.03,-1.1,-2,-10,13,22,-10
1999-4-13-1-40,1999,103,1,40,4.73,-3.24,-0.44,3.35,-2.03,2.7,427.8,2.81,142351,1.03,-1.16,-2,-10,14,23,-10
1999-4-13-1-41,1999,103,1,41,4.81,-3.16,-0.27,3.56,-1.98,2.97,428.2,2.92,140781,1.07,-1.27,-2,-9,13,24,-9
1999-4-13-1-42,1999,103,1,42,4.9,-3.17,-1.31,3.49,-2.85,2.4,431.7,2.56,138007,0.95,-1.04,-2,-9,13,24,-9
1999-4-13-1-43,1999,103,1,43,4.9,-3.04,-1.24,3.57,-2.83,2.51,432.1,2.75,131214,1.03,-1.08,-2,-9,14,24,-9
1999-4-13-1-44,1999,103,1,44,4.92,-3.22,-1.38,3.45,-2.89,2.33,429.7,2.82,138882,1.04,-1.0,-2,-9,14,24,-9
1999-4-13-1-45,1999,103,1,45,4.87,-3.14,-0.81,3.6,-2.47,2.74,429.2,2.77,136242,1.02,-1.18,-2,-9,15,24,-9
1999-4-13-1-46,1999,103,1,46,4.87,-3.03,-0.9,3.7,-2.59,2.79,430.8,2.83,135962,1.05,-1.2,-2,-9,14,24,-9
1999-4-13-1-47,1999,103,1,47,4.87,-2.88,-0.21,3.91,-2.09,3.31,430.0,2.72,138429,1.01,-1.42,-2,-10,14,24,-10
1999-4-13-1-48,1999,103,1,48,4.82,-3.52,-1.54,2.9,-2.76,1.78,428.4,2.77,139053,1.02,-0.76,-2,-9,15,25,-9
1999-4-13-1-49,1999,103,1,49,4.72,-3.64,-1.85,2.29,-2.73,1.1,425.9,2.85,139970,1.03,-0.47,-2,-9,15,24,-9
1999-4-13-1-50,1999,103,1,50,4.78,-3.41,-1.43,3.01,-2.71,1.93,425.7,2.96,137627,1.07,-0.82,-2,-9,14,24,-9
1999-4-13-1-51,1999,103,1,51,4.87,-3.31,-1.45,3.2,-2.82,2.09,427.3,2.83,123500,1.03,-0.89,-2,-9,15,24,-9
1999-4-13-1-52,1999,103,1,52,4.8,-3.16,-1.9,3.03,-3.13,1.73,430.0,3.12,130643,1.15,-0.74,-2,-9,15,24,-9
1999-4-13-1-53,1999,103,1,53,4.73,-3.01,-1.92,2.93,-3.1,1.63,431.7,2.95,139379,1.1,-0.7,-2,-9,14,24,-9
1999-4-13-1-54,1999,103,1,54,4.7,-3.26,-1.79,2.8,-2.92,1.58,432.4,2.87,143416,1.07,-0.68,-2,-9,15,24,-9
1999-4-13-1-55,1999,103,1,55,4.82,-3.46,-1.48,3.0,-2.75,1.91,428.1,2.82,131277,1.03,-0.82,-2,-10,14,23,-10
1999-4-13-1-56,1999,103,1,56,4.96,-3.49,-1.03,3.35,-2.52,2.44,428.1,2.82,131450,1.03,-1.04,-2,-10,15,23,-10
1999-4-13-1-57,1999,103,1,57,4.82,-3.13,-0.52,3.59,-2.19,2.89,428.3,2.77,138629,1.02,-1.24,-2,-10,15,23,-10
1999-4-13-1-58,1999,103,1,58,4.65,-2.46,-0.16,3.92,-2.03,3.36,434.3,2.84,153623,1.07,-1.46,-2,-10,14,24,-10
1999-4-13-1-59,1999,103,1,59,4.63,-2.14,0.14,4.07,-1.84,3.63,437.5,2.67,157004,1.02,-1.59,-2,-10,15,23,-10
1999-4-13-2-0,1999,103,2,0,4.82,-2.33,-0.18,4.17,-2.16,3.57,437.0,2.58,137303,0.99,-1.56,-2,-10,15,23,-10
1999-4-13-2-1,1999,103,2,1,4.9,-2.4,-0.32,4.25,-2.32,3.57,437.0,2.51,129425,0.96,-1.56,-2,-10,15,23,-10
1999-4-13-2-2,1999,103,2,2,4.85,-2.5,-0.26,4.14,-2.22,3.51,435.3,2.4,137697,0.91,-1.53,-2,-10,15,23,-10
1999-4-13-2-3,1999,103,2,3,4.85,-2.6,-0.14,4.06,-2.07,3.5,435.3,2.4,137704,0.91,-1.52,-2,-10,15,23,-10
1999-4-13-2-4,1999,103,2,4,4.84,-2.23,0.13,4.25,-1.92,3.79,434.6,2.54,143455,0.96,-1.65,-2,-10,15,24,-10
1999-4-13-2-5,1999,103,2,5,4.83,-2.4,-0.28,4.17,-2.24,3.53,435.8,2.57,131726,0.98,-1.54,-2,-10,15,23,-10
1999-4-13-2-7,1999,103,2,7,4.79,-2.26,0.11,4.19,-1.9,3.73,438.8,2.33,152528,0.9,-1.64,-2,-10,16,24,-10
1999-4-13-2-8,1999,103,2,8,4.83,-2.04,0.19,4.36,-1.91,3.92,439.5,2.39,146748,0.92,-1.72,-2,-9,16,24,-9
1999-4-13-2-9,1999,103,2,9,4.85,-2.12,0.27,4.33,-1.82,3.94,440.8,2.49,136184,0.97,-1.74,-2,-9,15,24,-9
1999-4-13-2-10,1999,103,2,10,4.84,-2.03,0.45,4.35,-1.67,4.04,438.3,2.4,133496,0.92,-1.77,-3,-9,16,24,-9
1999-4-13-2-11,1999,103,2,11,4.81,-2.7,-0.21,3.95,-2.06,3.38,433.8,2.5,128980,0.94,-1.47,-3,-9,16,24,-9
1999-4-13-2-12,1999,103,2,12,4.75,-2.69,-0.09,3.91,-1.94,3.4,432.7,2.58,135743,0.97,-1.47,-3,-9,16,24,-9
1999-4-13-2-13,1999,103,2,13,4.76,-2.66,0.02,3.93,-1.85,3.47,433.2,2.58,138675,0.97,-1.5,-3,-8,16,24,-8
1999-4-13-2-14,1999,103,2,14,4.81,-2.35,-0.09,4.18,-2.06,3.64,435.1,2.56,138302,0.97,-1.58,-3,-8,16,24,-8
1999-4-13-2-15,1999,103,2,15,4.68,-2.49,0.0,3.92,-1.85,3.45,435.4,2.69,143915,1.02,-1.5,-3,-8,16,24,-8
1999-4-13-2-16,1999,103,2,16,4.62,-2.32,0.2,3.97,-1.7,3.59,436.9,2.66,150576,1.02,-1.57,-3,-8,16,25,-8
1999-4-13-2-17,1999,103,2,17,4.64,-1.98,-0.16,4.18,-2.11,3.61,440.2,2.6,148319,1.01,-1.59,-3,-8,16,24,-8
1999-4-13-2-18,1999,103,2,18,4.63,-2.47,0.22,3.87,-1.63,3.52,439.7,2.56,147668,0.99,-1.55,-3,-9,17,24,-9
1999-4-13-2-19,1999,103,2,19,4.81,-1.92,-0.55,4.34,-2.53,3.57,439.9,2.62,159298,1.01,-1.57,-3,-9,16,24,-9
1999-4-13-2-20,1999,103,2,20,4.65,-1.74,-0.26,4.26,-2.23,3.64,442.2,2.58,142111,1.01,-1.61,-3,-9,16,24,-9
1999-4-13-2-21,1999,103,2,21,4.69,-1.86,-0.21,4.29,-2.2,3.69,443.0,2.83,135833,1.11,-1.63,-3,-9,16,24,-9
1999-4-13-2-22,1999,103,2,22,4.61,-1.69,0.25,4.24,-1.77,3.86,443.0,2.83,135833,1.11,-1.71,-3,-9,16,24,-9
1999-4-13-2-23,1999,103,2,23,4.57,-1.94,0.89,4.02,-1.1,3.97,442.3,2.47,154795,0.97,-1.76,-3,-8,16,24,-8
1999-4-13-2-24,1999,103,2,24,4.47,-1.9,0.98,3.88,-0.95,3.89,443.2,2.54,155469,1.0,-1.72,-3,-8,16,25,-8
1999-4-13-2-25,1999,103,2,25,4.45,-1.83,0.95,3.79,-0.93,3.79,442.0,2.61,159888,1.02,-1.68,-3,-8,16,24,-8
1999-4-13-2-26,1999,103,2,26,4.48,-1.41,0.33,4.17,-1.65,3.84,443.4,2.72,151996,1.07,-1.7,-3,-8,16,24,-8
1999-4-13-2-27,1999,103,2,27,4.53,-1.48,0.4,4.26,-1.63,3.96,444.4,2.64,133169,1.04,-1.76,-3,-8,16,24,-8
1999-4-13-2-28,1999,103,2,28,4.49,-1.88,0.8,3.88,-1.1,3.81,443.2,2.54,132948,1.0,-1.69,-3,-8,16,24,-8
1999-4-13-2-29,1999,103,2,29,4.43,-1.44,0.81,3.87,-1.08,3.8,443.2,2.54,132947,1.0,-1.68,-3,-8,16,24,-8
1999-4-13-2-30,1999,103,2,30,4.4,-1.82,1.64,3.57,-0.21,3.92,439.6,2.58,149318,1.0,-1.72,-3,-9,16,24,-9
1999-4-13-2-31,1999,103,2,31,4.41,-1.78,1.0,3.89,-0.92,3.91,439.6,2.58,149318,1.0,-1.72,-3,-9,16,24,-9
1999-4-13-2-32,1999,103,2,32,4.36,-2.0,0.86,3.72,-0.96,3.7,436.3,2.55,140674,0.97,-1.61,-3,-8,17,23,-8
1999-4-13-2-33,1999,103,2,33,4.36,-1.81,1.23,3.74,-0.64,3.88,440.7,2.61,141470,1.01,-1.71,-3,-8,16,23,-8
1999-4-13-2-35,1999,103,2,35,4.52,-2.38,0.71,3.77,-1.11,3.67,434.9,2.64,148140,1.0,-1.6,-3,-8,17,24,-8
1999-4-13-2-36,1999,103,2,36,4.57,-2.37,0.3,3.85,-1.51,3.56,437.8,2.59,144289,0.99,-1.56,-3,-8,17,23,-8
1999-4-13-2-37,1999,103,2,37,4.61,-2.63,0.45,3.75,-1.33,3.54,438.4,2.58,144320,0.99,-1.55,-3,-8,16,23,-8
1999-4-13-2-38,1999,103,2,38,4.48,-2.21,0.88,3.6,-0.87,3.6,434.1,2.55,138264,0.96,-1.56,-3,-8,16,23,-8
1999-4-13-2-39,1999,103,2,39,4.43,-2.24,0.12,3.32,-1.42,3.0,436.8,2.74,159755,1.05,-1.31,-3,-8,17,24,-8
1999-4-13-2-40,1999,103,2,40,4.51,-2.8,-1.01,3.35,-2.43,2.51,432.9,2.89,130095,1.08,-1.09,-3,-8,17,23,-8
1999-4-13-2-41,1999,103,2,41,4.6,-2.36,-0.3,3.92,-2.06,3.35,434.3,2.66,134194,1.0,-1.45,-3,-8,16,23,-8
1999-4-13-2-42,1999,103,2,42,4.49,-2.53,0.04,3.71,-1.66,3.32,435.6,2.56,133135,0.97,-1.45,-3,-8,17,24,-8
1999-4-13-2-44,1999,103,2,44,4.67,-3.15,0.54,3.35,-1.05,3.23,430.9,2.42,139716,0.9,-1.39,-3,-8,17,22,-8
1999-4-13-2-45,1999,103,2,45,4.67,-2.74,0.55,3.73,-1.21,3.57,431.0,2.47,139157,0.92,-1.54,-3,-9,17,22,-9
1999-4-13-2-46,1999,103,2,46,4.65,-2.52,1.49,3.53,-0.28,3.82,433.8,2.51,146863,0.94,-1.66,-3,-9,17,23,-9
1999-4-13-2-47,1999,103,2,47,4.56,-2.02,1.83,3.59,-0.0,4.03,437.2,2.66,159002,1.02,-1.76,-3,-9,17,23,-9
1999-4-13-2-48,1999,103,2,48,4.58,-1.92,2.02,3.61,0.16,4.13,441.3,2.22,145600,0.86,-1.82,-3,-9,17,23,-9
1999-4-13-2-49,1999,103,2,49,4.58,-2.23,1.72,3.6,-0.1,3.99,441.9,2.32,147425,0.91,-1.76,-3,-9,17,21,-9
1999-4-13-2-50,1999,103,2,50,4.6,-2.1,1.53,3.78,-0.35,4.06,440.1,2.31,146803,0.89,-1.79,-3,-9,17,22,-9
1999-4-13-2-51,1999,103,2,51,4.53,-2.2,1.65,3.54,-0.13,3.9,438.6,2.36,144688,0.91,-1.71,-3,-9,18,23,-9
1999-4-13-2-52,1999,103,2,52,4.57,-2.69,1.22,3.43,-0.46,3.61,436.4,2.43,141495,0.93,-1.58,-3,-9,18,22,-9
1999-4-13-2-53,1999,103,2,53,4.58,-2.99,1.1,3.28,-0.5,3.42,428.6,2.43,156369,0.89,-1.47,-3,-9,18,22,-9
1999-4-13-2-54,1999,103,2,54,4.54,-2.89,0.5,3.42,-1.09,3.28,430.6,2.34,161130,0.87,-1.41,-3,-9,18,21,-9
1999-4-13-2-55,1999,103,2,55,4.57,-2.98,-0.17,3.45,-1.7,3.01,428.8,2.55,147695,0.94,-1.29,-3,-9,18,22,-9
1999-4-13-2-56,1999,103,2,56,4.51,-2.86,-0.85,3.28,-2.23,2.55,429.5,2.71,147482,1.0,-1.1,-3,-9,18,22,-9
1999-4-13-2-57,1999,103,2,57,4.5,-2.56,-2.21,2.93,-3.29,1.63,430.2,2.99,130904,1.11,-0.7,-3,-9,18,22,-9
1999-4-13-2-58,1999,103,2,58,4.47,-3.08,-2.08,2.45,-2.96,1.26,430.4,2.94,126459,1.09,-0.54,-3,-9,19,21,-9
1999-4-13-2-59,1999,103,2,59,4.53,-3.16,-1.98,2.56,-2.91,1.41,424.7,2.95,129200,1.06,-0.6,-3,-9,19,22,-9
1999-4-13-3-0,1999,103,3,0,4.54,-3.09,-2.15,2.51,-3.04,1.29,424.7,2.95,129200,1.06,-0.55,-3,-9,20,21,-9
