Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
2012-9-10-2-5,2012,254,2,5,4.67,-2.89,0.99,2.96,1.79,2.55,341.8,3.21,38911,0.75,-0.91,-1,-15,29,10,-15
2012-9-10-2-15,2012,254,2,15,4.65,-3.58,0.69,2.68,1.44,2.36,334.6,2.94,37511,0.66,-0.74,-1,-15,28,12,-15
2012-9-10-2-20,2012,254,2,20,4.63,-3.01,0.6,2.91,1.43,2.6,335.9,3.0,39032,0.68,-0.81,-1,-14,28,12,-14
2012-9-10-2-25,2012,254,2,25,4.61,-3.4,0.56,2.72,1.34,2.43,335.9,3.0,39032,0.68,-0.82,0,-14,28,13,-14
2012-9-10-2-30,2012,254,2,30,4.6,-2.83,1.37,3.03,2.22,2.48,350.3,3.67,46757,0.9,-0.89,0,-14,27,14,-14
2012-9-10-2-35,2012,254,2,35,4.58,-2.9,1.05,2.9,1.89,2.45,338.6,3.02,46757,0.69,-0.75,0,-13,27,15,-13
2012-9-10-2-40,2012,254,2,40,4.63,-3.63,-0.65,2.54,0.17,2.62,338.5,2.93,34014,0.67,-0.92,0,-13,27,15,-13
2012-9-10-2-45,2012,254,2,45,4.58,-2.98,1.08,2.62,1.84,2.15,345.1,3.81,51012,0.91,-0.74,0,-11,28,16,-11
2012-9-10-2-50,2012,254,2,50,4.49,-2.61,1.02,3.03,1.91,2.56,348.6,3.92,52242,0.95,-0.89,0,-11,28,18,-11
2012-9-10-2-55,2012,254,2,55,4.42,-2.77,1.74,2.58,2.47,1.89,347.5,4.05,48534,0.98,-0.67,0,-11,29,18,-11
2012-9-10-3-0,2012,254,3,0,4.41,-3.18,1.97,2.1,2.54,1.36,346.6,4.17,53609,1.0,-0.47,0,-11,29,19,-11
2012-9-10-3-5,2012,254,3,5,4.51,-2.3,3.14,1.58,3.48,0.48,346.6,3.68,57295,0.89,-0.17,1,-11,29,20,-11
2012-9-10-3-10,2012,254,3,10,4.6,-2.54,3.4,1.43,3.68,0.25,342.6,3.68,60907,0.86,-0.03,1,-12,30,20,-12
2012-9-10-3-15,2012,254,3,15,4.58,-2.89,2.92,1.87,3.37,0.81,343.7,3.44,52566,0.81,-0.3,1,-12,29,21,-12
2012-9-10-3-20,2012,254,3,20,4.59,-2.4,2.88,2.37,3.5,1.28,349.5,3.55,52288,0.87,-0.51,1,-12,29,22,-12
2012-9-10-3-25,2012,254,3,25,4.58,-2.66,3.21,1.67,3.59,0.5,341.9,3.32,59271,0.78,-0.07,1,-11,28,23,-11
2012-9-10-3-30,2012,254,3,30,4.6,-2.83,2.95,1.92,3.42,0.8,342.7,3.5,45421,0.82,-0.43,1,-11,28,23,-11
2012-9-10-3-45,2012,254,3,45,4.62,-2.66,3.28,1.84,3.71,0.58,341.5,3.61,56650,0.84,-0.23,1,-12,25,25,-12
2012-9-10-3-55,2012,254,3,55,4.58,-3.03,2.87,1.7,3.29,0.57,337.7,3.68,52645,0.84,-0.21,1,-11,23,26,-11
2012-9-10-4-0,2012,254,4,0,4.58,-2.84,2.93,1.97,3.44,0.79,341.1,3.8,53434,0.89,-0.2,0,-11,21,26,-11
2012-9-10-4-5,2012,254,4,5,4.48,-3.07,2.32,2.0,2.89,1.02,342.2,3.71,58893,0.87,-0.42,0,-12,19,27,-12
2012-9-10-4-10,2012,254,4,10,4.48,-3.19,2.3,1.86,2.82,0.88,339.0,4.15,60518,0.96,-0.26,0,-12,18,27,-12
2012-9-10-4-15,2012,254,4,15,4.51,-3.34,2.33,1.62,2.77,0.65,339.1,3.81,59145,0.87,-0.17,0,-12,15,27,-12
2012-9-10-4-20,2012,254,4,20,4.46,-3.46,1.9,1.71,2.4,0.87,335.8,3.72,56958,0.84,-0.29,0,-12,13,27,-12
2012-9-10-4-25,2012,254,4,25,4.39,-3.26,2.39,1.63,2.82,0.61,338.1,3.57,61010,0.81,-0.23,-1,-11,11,27,-11
2012-9-10-4-30,2012,254,4,30,3.67,-2.94,1.5,1.44,1.94,0.76,347.4,5.3,59295,1.29,-0.28,-1,-11,10,27,-11
2012-9-10-4-35,2012,254,4,35,4.08,-2.28,2.86,-0.19,2.57,-1.27,348.2,4.7,67619,1.14,0.47,-1,-11,9,26,-11
2012-9-10-4-40,2012,254,4,40,3.53,-2.88,1.28,1.46,1.74,0.85,354.4,6.13,58496,1.54,-0.28,-1,-11,9,26,-11
2012-9-10-4-45,2012,254,4,45,3.17,-2.65,1.45,0.93,1.7,0.29,356.2,6.48,50532,1.65,-0.11,-1,-11,9,25,-11
2012-9-10-5-10,2012,254,5,10,3.16,-2.56,1.77,-0.05,1.59,-0.77,357.2,7.2,44547,1.84,0.38,-1,-9,11,20,-9
2012-9-10-5-15,2012,254,5,15,3.05,-2.28,1.94,-0.36,1.62,-1.12,356.1,7.0,50492,1.78,0.4,-1,-6,11,20,-6
2012-9-10-5-20,2012,254,5,20,3.08,-2.46,1.76,-0.19,1.52,-0.9,354.9,6.53,54430,1.64,0.32,-2,-5,12,17,-5
2012-9-10-5-25,2012,254,5,25,2.7,-2.12,1.59,-0.1,1.4,-0.76,356.0,7.08,47649,1.8,0.27,-2,-5,12,16,-5
2012-9-10-5-30,2012,254,5,30,2.39,-1.75,1.58,-0.33,1.29,-0.97,357.3,8.09,41027,2.07,0.34,-2,-5,12,15,-5
2012-9-10-5-35,2012,254,5,35,3.06,-2.28,2.01,-0.04,1.8,-0.89,355.4,7.11,46377,1.8,0.32,-1,-5,13,13,-5
2012-9-10-5-40,2012,254,5,40,3.21,-2.34,2.19,0.02,1.99,-0.92,354.7,6.92,45423,1.74,0.33,-1,-6,15,12,-6
2012-9-10-5-45,2012,254,5,45,3.29,-2.44,2.19,0.15,2.04,-0.81,353.2,6.61,46193,1.65,0.28,-1,-7,15,11,-7
2012-9-10-5-50,2012,254,5,50,3.2,-2.3,2.16,0.29,2.08,-0.68,353.1,6.91,46757,1.72,0.26,-1,-7,17,10,-7
2012-9-10-5-55,2012,254,5,55,3.15,-2.27,2.08,0.58,2.13,-0.39,352.3,6.99,43698,1.73,0.13,-1,-8,17,9,-8
2012-9-10-6-0,2012,254,6,0,3.18,-2.43,1.99,0.48,2.0,-0.44,352.0,6.95,44106,1.72,0.14,-1,-8,17,8,-8
2012-9-10-6-5,2012,254,6,5,3.19,-2.34,2.08,0.59,2.13,-0.39,352.3,6.88,44604,1.71,0.14,-1,-7,17,7,-7
2012-9-10-6-10,2012,254,6,10,3.15,-2.32,2.06,0.58,2.11,-0.4,352.5,6.82,45753,1.69,0.15,-1,-6,17,6,-6
2012-9-10-6-15,2012,254,6,15,3.07,-2.18,2.05,0.66,2.13,-0.33,352.0,7.52,39414,1.86,0.11,-1,-6,18,6,-6
2012-9-10-6-20,2012,254,6,20,3.04,-2.19,2.02,0.6,2.07,-0.38,351.9,7.58,37331,1.88,0.13,0,-7,18,5,-7
2012-9-10-6-25,2012,254,6,25,3.02,-2.25,1.95,0.26,1.86,-0.66,352.7,7.65,37672,1.9,0.23,0,-7,19,5,-7
2012-9-10-6-30,2012,254,6,30,2.93,-2.32,1.71,-0.33,1.36,-1.08,354.0,7.65,38490,1.92,0.38,0,-7,19,5,-7
2012-9-10-6-35,2012,254,6,35,3.21,-2.67,1.77,-0.22,1.47,-1.01,351.1,7.44,39890,1.83,0.36,0,-6,18,4,-6
2012-9-10-6-40,2012,254,6,40,3.26,-2.65,1.88,-0.28,1.53,-1.12,352.6,7.29,38251,1.82,0.4,0,-5,19,4,-5
2012-9-10-6-45,2012,254,6,45,3.31,-2.7,1.88,-0.4,1.47,-1.24,352.3,7.31,40159,1.82,0.44,0,-4,19,5,-4
2012-9-10-6-50,2012,254,6,50,3.22,-2.64,1.79,-0.41,1.39,-1.2,353.0,7.45,37665,1.86,0.42,0,-4,19,6,-4
2012-9-10-6-55,2012,254,6,55,3.14,-2.46,1.93,-0.2,1.6,-1.09,350.2,7.6,37903,1.86,0.38,0,-4,19,6,-4
2012-9-10-7-0,2012,254,7,0,3.15,-2.47,1.87,-0.31,1.5,-1.16,350.7,7.52,37236,1.85,0.41,0,-5,19,7,-5
2012-9-10-7-5,2012,254,7,5,3.58,-2.79,2.12,-0.65,1.55,-1.59,349.6,6.84,42620,1.67,0.56,0,-5,18,10,-5
2012-9-10-7-10,2012,254,7,10,4.04,-3.2,2.46,-0.29,2.02,-1.44,344.0,5.39,42551,1.28,0.49,0,-5,18,11,-5
2012-9-10-7-15,2012,254,7,15,4.02,-3.18,2.35,-0.61,1.76,-1.67,346.3,5.67,45620,1.36,0.58,0,-5,18,13,-5
2012-9-10-7-20,2012,254,7,20,4.05,-3.12,2.43,-0.82,1.72,-1.9,346.1,5.66,43899,1.36,0.66,0,-6,19,14,-6
2012-9-10-7-25,2012,254,7,25,3.56,-2.79,2.19,0.22,2.02,-0.88,347.0,6.84,31865,1.65,0.31,0,-6,19,15,-6
2012-9-10-7-30,2012,254,7,30,3.58,-2.88,2.08,0.46,2.04,-0.62,346.9,7.04,27590,1.69,0.22,0,-4,18,15,-4
2012-9-10-7-35,2012,254,7,35,3.59,-2.73,2.04,0.91,2.22,-0.22,346.9,7.12,27628,1.71,0.08,0,-3,18,13,-3
2012-9-10-7-40,2012,254,7,40,3.63,-2.62,1.95,1.51,2.45,0.34,348.2,6.98,22850,1.69,-0.12,0,-3,16,12,-3
2012-9-10-7-45,2012,254,7,45,3.73,-2.73,2.08,1.44,2.52,0.21,347.3,6.82,20374,1.64,-0.07,0,-3,14,10,-3
2012-9-10-7-50,2012,254,7,50,3.72,-2.72,2.12,1.38,2.53,0.13,347.3,6.86,20595,1.66,-0.05,0,-3,14,9,-3
2012-9-10-7-55,2012,254,7,55,3.63,-2.67,2.08,1.31,2.46,0.09,346.6,6.96,21535,1.67,-0.03,0,-4,12,8,-4
2012-9-10-8-0,2012,254,8,0,3.67,-2.75,2.04,1.34,2.44,0.12,346.4,6.98,21497,1.67,-0.03,0,-4,12,8,-4
2012-9-10-8-5,2012,254,8,5,3.87,-2.9,2.17,1.35,2.56,0.06,346.0,6.68,19385,1.6,-0.02,0,-3,11,8,-3
2012-9-10-8-10,2012,254,8,10,3.88,-2.91,2.11,1.47,2.56,0.19,346.1,6.75,19822,1.62,-0.06,0,-4,10,8,-4
2012-9-10-8-15,2012,254,8,15,3.88,-2.95,2.1,1.41,2.53,0.13,346.0,6.65,19930,1.59,-0.04,0,-3,9,8,-3
2012-9-10-8-20,2012,254,8,20,3.88,-2.96,2.13,1.32,2.51,0.04,346.0,6.65,20483,1.59,-0.01,-1,-3,8,8,-3
2012-9-10-8-25,2012,254,8,25,3.88,-2.97,2.15,1.28,2.5,-0.02,346.0,6.69,20040,1.6,0.01,-1,-2,7,8,-2
2012-9-10-8-30,2012,254,8,30,3.89,-3.0,2.19,1.17,2.48,-0.14,345.8,6.85,21156,1.64,0.04,-1,-2,7,8,-2
2012-9-10-8-45,2012,254,8,45,3.96,-3.02,2.16,1.38,2.56,0.05,344.5,6.59,19820,1.56,-0.01,-1,-1,6,8,-1
2012-9-10-8-50,2012,254,8,50,4.24,-3.29,2.23,1.43,2.65,0.05,339.1,6.17,17418,1.43,-0.02,0,-1,5,8,-1
2012-9-10-8-55,2012,254,8,55,4.67,-3.89,2.36,1.02,2.54,-0.37,334.7,5.66,19372,1.27,0.13,0,-1,6,8,-1
2012-9-10-9-0,2012,254,9,0,4.73,-3.93,2.42,1.03,2.6,-0.4,330.9,5.48,18099,1.2,0.13,0,-1,6,9,-1
2012-9-10-9-5,2012,254,9,5,4.68,-3.89,2.39,1.06,2.59,-0.36,330.3,5.57,18856,1.22,0.12,0,-2,7,9,-2
2012-9-10-9-10,2012,254,9,10,4.73,-3.87,2.48,1.08,2.68,-0.4,331.0,5.5,18820,1.21,0.13,0,-2,7,9,-2
2012-9-10-9-15,2012,254,9,15,4.68,-3.81,2.48,1.12,2.7,-0.36,334.4,5.42,19365,1.21,0.12,0,-3,7,8,-3
2012-9-10-9-20,2012,254,9,20,4.65,-3.8,2.45,1.06,2.64,-0.41,336.7,5.69,19078,1.29,0.14,1,-3,7,8,-3
2012-9-10-9-25,2012,254,9,25,4.56,-3.65,2.45,1.18,2.7,-0.3,335.7,5.73,17216,1.29,0.1,0,-3,7,8,-3
2012-9-10-9-30,2012,254,9,30,4.75,-3.85,2.47,1.25,2.75,-0.26,335.2,5.4,19332,1.21,0.09,0,-3,7,9,-3
2012-9-10-9-35,2012,254,9,35,4.71,-3.83,2.44,1.2,2.7,-0.29,335.3,5.47,19163,1.23,0.09,0,-3,6,9,-3
2012-9-10-9-40,2012,254,9,40,4.83,-4.02,2.25,1.37,2.63,-0.05,333.2,5.35,17586,1.19,-0.0,1,-3,6,9,-3
2012-9-10-9-45,2012,254,9,45,4.98,-4.2,2.11,1.52,2.59,0.15,326.4,5.08,14114,1.09,-0.03,1,-5,7,10,-5
2012-9-10-9-50,2012,254,9,50,4.88,-4.09,2.09,1.52,2.58,0.16,329.4,5.25,15539,1.14,-0.05,1,-5,7,10,-5
2012-9-10-9-55,2012,254,9,55,5.25,-4.6,1.74,1.71,2.39,0.5,322.5,4.84,12408,1.01,-0.16,1,-5,7,11,-5
2012-9-10-10-0,2012,254,10,0,5.25,-4.61,1.78,1.65,2.39,0.43,321.5,4.83,12008,1.0,-0.15,1,-5,7,11,-5
2012-9-10-10-5,2012,254,10,5,5.22,-4.59,1.94,1.33,2.36,0.07,324.6,4.87,13524,1.03,-0.02,1,-5,8,11,-5
2012-9-10-10-10,2012,254,10,10,5.18,-4.56,1.89,1.43,2.36,0.18,322.8,4.76,14082,0.99,-0.06,1,-5,8,12,-5
2012-9-10-10-15,2012,254,10,15,5.2,-4.55,1.94,1.47,2.43,0.19,324.1,4.83,13894,1.02,-0.06,1,-5,8,13,-5
2012-9-10-10-20,2012,254,10,20,5.22,-4.59,1.89,1.5,2.4,0.24,327.6,4.58,20408,0.98,-0.08,1,-4,8,14,-4
2012-9-10-10-25,2012,254,10,25,5.27,-4.68,1.96,1.3,2.35,0.03,323.6,4.71,14942,0.99,0.0,1,-4,8,16,-4
2012-9-10-10-30,2012,254,10,30,5.21,-4.69,1.6,1.54,2.17,0.43,321.6,4.6,12397,0.95,-0.11,1,-5,8,17,-5
2012-9-10-10-35,2012,254,10,35,5.17,-4.69,1.54,1.49,2.1,0.42,322.9,4.69,14478,0.97,-0.14,1,-5,8,17,-5
2012-9-10-10-40,2012,254,10,40,5.13,-4.69,1.49,1.45,2.04,0.41,321.3,4.52,13453,0.93,-0.13,1,-5,8,19,-5
2012-9-10-10-45,2012,254,10,45,5.01,-4.52,1.59,1.42,2.11,0.33,325.1,4.73,14897,1.0,-0.11,1,-5,9,20,-5
2012-9-10-10-50,2012,254,10,50,4.93,-4.35,1.67,1.62,2.29,0.46,325.7,4.63,16877,0.98,-0.15,1,-5,9,21,-5
2012-9-10-10-55,2012,254,10,55,4.91,-4.31,1.64,1.67,2.28,0.52,328.8,5.02,15198,1.08,-0.15,1,-4,9,22,-4
2012-9-10-11-0,2012,254,11,0,4.91,-4.34,1.57,1.61,2.19,0.51,327.1,5.15,15612,1.1,-0.16,2,-4,10,24,-4
2012-9-10-11-5,2012,254,11,5,5.09,-4.5,2.13,0.94,2.3,-0.37,324.3,4.46,17027,0.94,0.12,2,-4,12,25,-4
2012-9-10-11-10,2012,254,11,10,5.08,-4.5,1.6,1.68,2.26,0.55,323.7,4.76,16918,1.0,-0.18,2,-4,13,25,-4
2012-9-10-11-15,2012,254,11,15,5.15,-4.58,1.76,1.51,2.3,0.31,322.6,4.5,16864,0.94,-0.1,2,-5,13,26,-5
2012-9-10-11-20,2012,254,11,20,5.24,-4.5,1.76,1.92,2.52,0.66,324.4,4.42,16594,0.93,-0.23,2,-5,14,26,-5
2012-9-10-11-25,2012,254,11,25,5.27,-4.38,0.63,2.54,1.9,1.79,329.7,4.82,15315,1.05,-0.59,3,-6,15,27,-6
2012-9-10-11-30,2012,254,11,30,5.26,-4.41,-1.26,2.47,0.27,2.76,333.2,5.06,16582,1.12,-0.92,3,-6,15,28,-6
2012-9-10-11-35,2012,254,11,35,5.03,-4.01,-2.1,2.05,-0.66,2.86,335.6,5.94,15872,1.34,-0.96,3,-7,16,28,-7
2012-9-10-11-40,2012,254,11,40,4.83,-3.54,-2.99,1.36,-1.79,2.75,336.0,6.82,13674,1.54,-0.93,3,-7,15,28,-7
2012-9-10-11-45,2012,254,11,45,4.74,-3.37,-3.12,1.17,-1.99,2.66,335.5,6.77,13978,1.52,-0.89,3,-7,15,29,-7
2012-9-10-11-50,2012,254,11,50,4.64,-3.23,-3.2,0.98,-2.17,2.54,334.9,6.82,14162,1.53,-0.83,3,-7,15,31,-7
2012-9-10-11-55,2012,254,11,55,4.49,-2.46,-3.57,0.88,-2.55,2.66,334.2,6.88,17562,1.54,-0.89,3,-7,15,30,-7
2012-9-10-12-0,2012,254,12,0,4.88,-2.31,-4.09,1.1,-2.87,3.12,346.0,5.39,24025,1.29,-1.06,3,-6,16,33,-6
2012-9-10-12-5,2012,254,12,5,4.74,-1.79,-3.95,1.24,-2.68,3.15,347.6,5.4,28625,1.31,-1.07,3,-6,17,34,-6
2012-9-10-12-10,2012,254,12,10,4.47,-2.46,-3.18,1.81,-1.72,3.23,348.9,6.08,37412,1.48,-1.07,3,-4,16,35,-4
2012-9-10-12-15,2012,254,12,15,4.18,-2.32,-2.6,1.95,-1.16,3.04,344.8,6.88,39679,1.64,-1.06,3,-4,16,37,-4
2012-9-10-12-20,2012,254,12,20,4.56,-3.31,-2.24,2.09,-0.79,2.96,351.8,6.82,39591,1.69,-1.05,3,-3,16,38,-3
2012-9-10-12-25,2012,254,12,25,4.68,-2.23,-3.21,1.58,-1.89,3.05,345.8,6.5,36224,1.56,-1.16,2,-3,15,38,-3
2012-9-10-12-30,2012,254,12,30,5.04,-2.36,-3.46,1.58,-2.11,3.17,348.5,7.56,34659,1.84,-1.11,2,-3,13,36,-3
2012-9-10-12-35,2012,254,12,35,5.3,-3.54,-2.16,2.03,-0.77,2.87,355.6,6.92,28999,1.76,-1.02,2,-2,12,37,-2
2012-9-10-12-40,2012,254,12,40,4.42,-3.9,0.23,1.91,1.2,1.5,360.9,6.26,26332,1.63,-0.74,2,-3,12,35,-3
2012-9-10-12-45,2012,254,12,45,4.34,-3.07,-1.15,1.91,0.02,2.23,364.3,8.85,47432,2.35,-0.67,2,-2,11,34,-2
2012-9-10-12-50,2012,254,12,50,4.14,-3.83,0.01,1.46,0.77,1.24,354.3,8.76,39112,2.2,-0.47,2,-1,12,34,-1
2012-9-10-12-55,2012,254,12,55,4.44,-4.17,-0.03,1.51,0.77,1.3,351.1,8.9,37976,2.19,-0.46,2,-3,11,33,-3
2012-9-10-13-0,2012,254,13,0,4.58,-4.24,-0.01,1.72,0.89,1.47,363.1,6.88,42807,1.81,-0.51,2,-6,12,31,-6
2012-9-10-13-5,2012,254,13,5,4.24,-3.79,-0.06,1.29,0.61,1.13,356.6,8.1,42840,2.05,-0.4,1,-7,11,27,-7
2012-9-10-13-10,2012,254,13,10,4.15,-3.6,-0.45,1.43,0.35,1.46,350.2,8.91,35684,2.18,-0.51,1,-8,11,26,-8
2012-9-10-13-15,2012,254,13,15,4.19,-3.57,-0.57,1.76,0.42,1.8,354.2,8.59,39113,2.16,-0.61,1,-8,14,24,-8
2012-9-10-13-20,2012,254,13,20,4.32,-3.92,-0.82,0.99,-0.2,1.27,350.3,9.2,37669,2.24,-0.45,0,-9,16,23,-9
2012-9-10-13-25,2012,254,13,25,4.53,-4.09,-0.24,1.75,0.69,1.62,355.4,8.51,48637,2.15,-0.61,0,-9,18,23,-9
2012-9-10-13-30,2012,254,13,30,4.59,-4.08,0.1,1.98,1.08,1.65,355.7,6.62,42807,1.68,-0.51,1,-9,19,22,-9
2012-9-10-13-35,2012,254,13,35,4.7,-4.14,-0.05,2.08,1.01,1.82,351.8,7.6,51585,1.88,-0.57,1,-9,21,22,-9
2012-9-10-13-40,2012,254,13,40,4.7,-4.21,0.18,1.86,1.09,1.52,351.3,8.03,41303,1.98,-0.53,1,-9,22,23,-9
2012-9-10-13-45,2012,254,13,45,4.96,-4.52,0.42,1.69,1.21,1.25,350.8,7.23,44236,1.78,-0.49,1,-8,24,24,-8
2012-9-10-13-50,2012,254,13,50,5.06,-4.56,0.5,1.78,1.33,1.29,359.0,8.64,50713,2.23,-0.54,1,-7,26,26,-7
2012-9-10-13-55,2012,254,13,55,4.89,-4.44,0.43,1.74,1.24,1.3,354.0,6.92,40766,1.77,-0.46,1,-4,26,28,-4
2012-9-10-14-0,2012,254,14,0,4.99,-4.52,0.46,1.71,1.24,1.26,349.9,7.51,37763,1.85,-0.44,2,-4,29,31,-4
2012-9-10-14-5,2012,254,14,5,4.44,-3.35,-0.11,1.25,0.52,1.14,355.8,8.8,42737,2.23,-0.4,3,-4,31,32,-4
2012-9-10-14-10,2012,254,14,10,4.44,-3.17,0.9,1.58,1.55,0.94,343.5,9.77,26671,2.3,-0.28,3,-4,34,31,-4
2012-9-10-14-15,2012,254,14,15,4.34,0.45,-2.04,0.01,-1.78,1.0,352.0,9.84,32482,2.44,-0.35,3,-3,35,31,-3
2012-9-10-14-20,2012,254,14,20,4.22,2.05,-2.95,-0.82,-2.97,0.71,351.7,8.99,37747,2.23,-0.23,2,-1,35,32,-1
2012-9-10-14-25,2012,254,14,25,4.43,2.08,-3.28,-0.63,-3.17,1.03,348.1,8.79,36995,2.13,-0.36,3,-2,38,32,-2
2012-9-10-14-35,2012,254,14,35,4.51,2.23,-3.87,-0.7,-3.73,1.22,347.7,8.47,36612,2.05,-0.41,2,-3,40,31,-3
2012-9-10-14-45,2012,254,14,45,4.53,2.19,-3.89,-0.77,-3.79,1.14,347.8,8.51,36910,2.06,-0.39,2,-6,45,26,-6
2012-9-10-14-55,2012,254,14,55,4.71,2.24,-4.05,-0.85,-3.99,1.12,344.8,7.61,35431,1.81,-0.4,2,-6,45,27,-6
2012-9-10-15-5,2012,254,15,5,4.79,2.38,-4.05,-0.91,-4.02,1.04,343.7,7.73,38420,1.83,-0.34,1,-7,47,27,-7
2012-9-10-15-10,2012,254,15,10,4.69,2.48,-3.92,-0.66,-3.79,1.19,343.2,8.05,40271,1.9,-0.4,1,-8,46,26,-8
2012-9-10-15-20,2012,254,15,20,4.49,2.67,-3.52,-0.52,-3.38,1.11,342.8,8.59,41213,2.02,-0.38,1,-8,45,25,-8
2012-9-10-15-25,2012,254,15,25,4.14,2.04,-3.51,-0.52,-3.38,1.1,341.5,9.72,40486,2.27,-0.37,1,-7,45,26,-7
2012-9-10-15-30,2012,254,15,30,4.83,2.18,-4.13,-0.82,-4.07,1.09,342.8,8.21,48603,1.93,-0.4,1,-6,45,26,-6
2012-9-10-15-35,2012,254,15,35,4.71,2.0,-4.07,-0.3,-3.79,1.52,342.1,7.35,54331,1.72,-0.52,0,-7,45,25,-7
2012-9-10-15-40,2012,254,15,40,4.64,1.78,-4.17,-0.39,-3.92,1.47,347.4,5.47,78193,1.32,-0.51,1,-7,43,26,-7
2012-9-10-15-45,2012,254,15,45,4.92,1.77,-4.43,-0.83,-4.35,1.16,345.4,4.82,74345,1.15,-0.4,0,-9,43,20,-9
2012-9-10-15-50,2012,254,15,50,5.2,1.86,-4.66,-0.85,-4.57,1.23,343.5,4.34,76665,1.03,-0.42,-1,-9,42,19,-9
2012-9-10-15-55,2012,254,15,55,5.25,1.81,-4.63,-1.21,-4.7,0.87,333.2,2.95,45394,0.66,-0.29,-1,-9,42,20,-9
2012-9-10-16-0,2012,254,16,0,4.97,0.97,-4.7,-1.18,-4.76,0.91,341.4,3.48,13716,0.81,-0.26,-1,-10,42,19,-10
2012-9-10-16-5,2012,254,16,5,4.91,0.56,-4.71,-1.19,-4.78,0.89,340.7,3.7,14535,0.86,-0.26,-1,-11,41,19,-11
2012-9-10-16-10,2012,254,16,10,4.91,1.46,-4.56,-0.99,-4.56,0.99,342.4,4.01,13708,0.94,-0.32,-2,-12,40,20,-12
2012-9-10-16-15,2012,254,16,15,4.67,2.15,-3.69,-0.64,-3.62,0.94,340.1,5.96,18624,1.38,-0.32,-2,-12,40,20,-12
2012-9-10-16-20,2012,254,16,20,4.24,4.09,-0.66,0.69,-0.32,0.9,344.5,8.57,18828,2.03,-0.32,-1,-12,39,22,-12
2012-9-10-16-25,2012,254,16,25,4.34,4.24,-0.42,0.84,-0.04,0.93,340.1,9.29,18489,2.15,-0.32,-1,-12,39,22,-12
