Date,Actual,Prediction,Aleatoric,Epistemic
2004-11-04 00:01:00,0.0,0.87989265,33.53220748901367,12.16409969329834
2004-11-04 00:02:00,0.0,0.93008065
2004-11-04 00:03:00,1.0,1.334053
2004-11-04 00:04:00,1.0,1.6703125
2004-11-04 00:05:00,0.0,1.9125098
2004-11-04 00:06:00,0.0,0.6965822
2004-11-04 00:07:00,0.0,1.0386995
2004-11-04 00:08:00,0.0,0.98470616
2004-11-04 00:09:00,0.0,0.95176774
2004-11-04 00:10:00,-1.0,0.88490534
2004-11-04 00:11:00,-1.0,-1.18837
2004-11-04 00:12:00,-1.0,-1.3005906
2004-11-04 00:13:00,0.0,-0.896084
2004-11-04 00:14:00,0.0,0.83374107
2004-11-04 00:15:00,0.0,1.0710841
2004-11-04 00:16:00,1.0,1.0765431
2004-11-04 00:17:00,1.0,1.6925867
2004-11-04 00:18:00,2.0,1.6254592
2004-11-04 00:19:00,2.0,2.142755
2004-11-04 00:20:00,3.0,2.2827554
2004-11-04 00:23:00,3.0,3.2034566
2004-11-04 00:24:00,3.0,3.081536
2004-11-04 00:25:00,2.0,2.9745636
2004-11-04 00:27:00,2.0,2.3213184
2004-11-04 00:28:00,2.0,2.7153764
2004-11-04 00:29:00,2.0,2.2872996
2004-11-04 00:30:00,3.0,2.6995788
2004-11-04 00:31:00,2.0,3.1929238
2004-11-04 00:32:00,2.0,2.4318328
2004-11-04 00:33:00,2.0,2.4781337
2004-11-04 00:34:00,2.0,2.2147686
2004-11-04 00:35:00,2.0,2.174031
2004-11-04 00:36:00,2.0,2.2466593
2004-11-04 00:38:00,2.0,2.2379587
2004-11-04 00:39:00,3.0,2.5173218
2004-11-04 00:40:00,3.0,3.2130008
2004-11-04 00:41:00,3.0,3.123384
2004-11-04 00:42:00,3.0,3.048233
2004-11-04 00:43:00,4.0,3.1892414
2004-11-04 00:44:00,4.0,3.9933195
2004-11-04 00:45:00,4.0,3.9380078
2004-11-04 00:46:00,4.0,3.9978442
2004-11-04 00:47:00,4.0,3.8575091
