Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
2004-1-18-1-50,2004,18,1,50,5.75,-0.4,-4.16,2.83,-4.87,1.27,565.6,4.2,151344,2.7,-0.7,2,5,12,24,5
2004-1-18-1-55,2004,18,1,55,5.6,1.66,-3.03,4.11,-4.22,2.86,548.8,4.16,156629,2.51,-1.57,2,4,12,25,4
2004-1-18-2-0,2004,18,2,0,5.32,3.75,0.94,3.14,-0.16,3.28,537.7,4.21,180449,2.43,-1.76,2,4,12,25,4
2004-1-18-2-5,2004,18,2,5,5.45,4.08,1.13,3.22,0.01,3.42,539.8,4.04,179212,2.35,-1.95,2,4,13,25,4
2004-1-18-2-10,2004,18,2,10,5.23,3.26,-1.31,2.08,-1.91,1.54,542.2,4.13,189272,2.44,-0.83,2,4,15,26,4
2004-1-18-2-15,2004,18,2,15,5.59,1.62,-4.99,0.96,-5.04,-0.7,551.4,4.22,150997,2.57,0.39,2,3,16,24,3
2004-1-18-2-20,2004,18,2,20,5.56,3.05,-3.29,2.42,-3.89,1.25,546.0,4.21,154642,2.51,-0.68,3,4,16,26,4
2004-1-18-2-25,2004,18,2,25,6.31,0.85,-5.94,0.79,-5.89,-1.12,555.5,3.94,132923,2.43,0.63,3,5,14,24,5
2004-1-18-2-30,2004,18,2,30,6.26,0.63,-5.88,1.56,-6.07,-0.35,561.4,3.93,128824,2.48,0.2,2,4,11,22,4
2004-1-18-2-35,2004,18,2,35,5.55,2.57,-2.47,3.8,-3.52,2.85,554.2,4.52,164756,2.77,-1.57,2,4,12,21,4
2004-1-18-2-40,2004,18,2,40,5.69,2.61,-0.32,4.62,-1.71,4.3,550.6,4.67,160883,2.83,-2.37,2,4,11,20,4
2004-1-18-2-45,2004,18,2,45,5.68,2.23,-2.39,-0.82,-2.03,-1.5,551.6,4.25,188683,2.59,0.83,3,4,13,19,4
2004-1-18-2-50,2004,18,2,50,6.61,1.73,-4.27,-4.72,-2.66,-5.78,549.2,3.82,144236,2.3,3.17,3,3,15,22,3
2004-1-18-3-0,2004,18,3,0,6.54,2.29,-4.17,-4.32,-2.73,-5.35,545.4,3.89,141027,2.31,2.7,4,3,15,26,3
2004-1-18-3-5,2004,18,3,5,6.52,3.66,-4.27,-3.2,-3.17,-4.3,526.5,3.24,131312,1.8,2.23,4,3,18,28,3
2004-1-18-3-10,2004,18,3,10,6.52,3.79,-4.24,-3.11,-3.19,-4.19,531.7,3.01,145320,1.7,2.21,3,3,19,25,3
2004-1-18-3-15,2004,18,3,15,6.49,3.89,-3.81,-3.29,-2.74,-4.23,532.5,3.44,144653,1.96,2.25,2,2,19,22,2
2004-1-18-3-20,2004,18,3,20,6.49,3.85,-3.64,-3.6,-2.5,-4.46,528.1,3.4,141990,1.9,2.4,1,0,19,20,0
2004-1-18-3-25,2004,18,3,25,6.61,3.58,-3.92,-3.84,-2.72,-4.77,532.7,3.52,160112,2.0,2.38,2,-3,20,19,-3
2004-1-18-3-30,2004,18,3,30,6.66,3.05,-3.97,-4.37,-2.66,-5.27,535.2,3.71,139342,2.13,2.83,2,-6,22,23,-6
2004-1-18-3-45,2004,18,3,45,5.77,2.29,4.78,1.83,4.15,2.99,554.2,3.81,143662,2.34,-1.69,3,-11,23,27,-11
2004-1-18-3-50,2004,18,3,50,5.74,2.35,1.23,-0.36,1.29,-0.04,546.1,4.01,168732,2.39,0.01,3,-13,25,26,-13
2004-1-18-3-55,2004,18,3,55,5.44,2.52,0.34,2.89,-0.39,2.89,543.6,4.03,195208,2.38,-1.58,4,-14,26,28,-14
2004-1-18-4-0,2004,18,4,0,5.76,1.76,-1.7,4.68,-2.79,4.13,558.4,4.4,201112,2.74,-2.3,4,-15,23,26,-15
2004-1-18-4-5,2004,18,4,5,5.12,3.28,1.74,3.41,0.87,3.73,544.5,4.46,208485,2.65,-2.03,3,-15,18,23,-15
2004-1-18-4-10,2004,18,4,10,5.91,3.66,3.56,2.66,2.83,3.42,537.9,3.98,184306,2.31,-1.84,3,-15,14,23,-15
2004-1-18-4-15,2004,18,4,15,5.47,3.84,2.9,2.49,2.25,3.09,538.8,3.84,193335,2.23,-1.67,2,-15,13,22,-15
2004-1-18-4-20,2004,18,4,20,5.55,4.3,2.42,2.13,1.87,2.62,535.8,4.3,171644,2.48,-1.37,2,-14,14,21,-14
2004-1-18-4-25,2004,18,4,25,6.09,5.47,2.29,0.95,2.03,1.44,527.5,3.24,151416,1.81,-0.76,1,-13,18,19,-13
2004-1-18-4-30,2004,18,4,30,6.37,6.1,1.52,0.6,1.35,0.92,528.0,3.49,160580,1.94,-0.47,1,-12,20,19,-12
2004-1-18-4-40,2004,18,4,40,6.28,5.79,-1.19,-1.21,-0.91,-1.43,527.0,3.89,189936,2.16,0.75,0,-14,20,18,-14
2004-1-18-4-45,2004,18,4,45,6.36,2.12,-4.96,-2.53,-4.34,-3.5,551.9,3.35,187187,2.04,1.93,-1,-15,19,17,-15
2004-1-18-4-50,2004,18,4,50,6.54,2.04,-5.34,-2.5,-4.73,-3.52,552.0,2.9,176746,1.76,1.94,-1,-17,20,14,-17
2004-1-18-4-55,2004,18,4,55,6.59,1.55,-5.38,-3.24,-4.64,-4.23,557.9,2.99,176432,1.86,2.36,-1,-17,22,14,-17
2004-1-18-5-0,2004,18,5,0,6.57,2.22,-5.75,-1.31,-5.4,-2.39,554.8,2.27,183962,1.4,1.33,-1,-19,23,13,-19
2004-1-18-5-5,2004,18,5,5,6.81,1.83,-5.78,-2.96,-5.12,-3.99,559.0,2.28,161064,1.43,2.23,0,-18,22,14,-18
2004-1-18-5-10,2004,18,5,10,6.77,2.5,-5.79,-2.03,-5.32,-3.05,552.3,2.35,166287,1.44,1.69,0,-18,21,16,-18
2004-1-18-5-15,2004,18,5,15,7.03,1.99,-6.25,-2.38,-5.73,-3.46,559.2,2.26,158606,1.41,1.93,0,-19,19,15,-19
2004-1-18-5-20,2004,18,5,20,6.95,1.47,-6.35,-2.29,-5.86,-3.35,562.0,2.44,165202,1.54,1.87,0,-19,18,21,-19
2004-1-18-5-25,2004,18,5,25,6.73,0.95,-5.74,-2.05,-5.31,-3.0,572.1,2.76,171613,1.81,1.71,2,-16,20,32,-16
2004-1-18-5-30,2004,18,5,30,6.61,0.8,-4.43,-1.96,-4.04,-2.66,563.9,2.82,178965,1.8,1.51,2,-15,22,35,-15
2004-1-18-5-35,2004,18,5,35,6.3,4.95,-3.3,0.36,-3.32,-0.18,559.6,2.36,240560,1.52,0.09,2,-13,24,44,-13
2004-1-18-5-40,2004,18,5,40,6.23,4.7,-3.8,-1.22,-3.56,-1.8,540.6,2.52,243756,1.47,0.78,1,-10,25,56,-10
2004-1-18-5-45,2004,18,5,45,6.01,3.83,-3.94,-1.54,-3.67,-2.12,547.1,2.64,239502,1.58,0.84,-1,-10,30,64,-10
2004-1-18-5-50,2004,18,5,50,6.28,1.05,-3.49,-4.69,-2.76,-5.16,561.1,2.84,185985,1.8,2.79,-3,-12,29,56,-12
2004-1-18-5-55,2004,18,5,55,6.41,0.88,-2.34,-5.83,-1.49,-6.11,571.6,3.01,177975,1.97,3.49,-3,-13,28,48,-13
2004-1-18-6-0,2004,18,6,0,6.5,-0.93,-1.27,-6.17,-0.4,-6.29,582.8,3.29,192949,2.23,3.73,-2,-12,26,40,-12
2004-1-18-6-5,2004,18,6,5,6.58,0.06,-2.06,-6.17,-1.21,-6.4,588.7,3.22,152669,2.23,3.7,-2,-10,20,32,-10
2004-1-18-6-10,2004,18,6,10,6.75,0.45,-3.9,-5.0,-3.22,-5.46,576.4,3.09,177727,2.06,3.15,-1,-10,16,32,-10
2004-1-18-6-15,2004,18,6,15,6.68,1.53,-5.26,-3.34,-4.8,-3.98,565.3,2.95,194632,1.89,2.2,-1,-10,18,29,-10
2004-1-18-6-20,2004,18,6,20,6.78,1.79,-4.91,-2.2,-4.6,-2.78,560.0,2.95,192102,1.85,1.56,-2,-11,21,25,-11
2004-1-18-6-25,2004,18,6,25,6.79,4.37,-4.35,2.78,-4.64,2.25,540.3,2.95,178579,1.72,-1.21,-1,-14,25,22,-14
2004-1-18-6-30,2004,18,6,30,6.6,3.62,-4.44,2.96,-4.75,2.43,545.5,3.1,207203,1.85,-1.33,-1,-15,27,21,-15
2004-1-18-6-35,2004,18,6,35,6.48,2.22,-5.76,-1.43,-5.57,-2.05,554.7,2.94,214263,1.81,1.13,0,-15,27,21,-15
2004-1-18-6-40,2004,18,6,40,6.45,1.61,-5.07,-3.56,-4.66,-4.08,560.7,2.86,185779,1.8,2.2,0,-15,26,21,-15
2004-1-18-6-45,2004,18,6,45,6.36,1.56,-4.34,-4.08,-3.9,-4.5,563.6,3.34,202302,2.13,2.49,0,-14,26,20,-14
2004-1-18-6-50,2004,18,6,50,6.51,0.85,-5.53,-2.79,-5.22,-3.33,573.1,3.08,195151,2.02,1.91,-1,-14,24,19,-14
2004-1-18-6-55,2004,18,6,55,6.48,0.48,-4.51,-3.24,-4.18,-3.66,573.5,3.05,183238,2.01,2.31,-1,-14,23,19,-14
2004-1-18-7-0,2004,18,7,0,6.33,2.99,-2.07,1.7,-2.21,1.5,554.7,3.09,206365,1.9,-0.8,-1,-13,20,19,-13
2004-1-18-7-5,2004,18,7,5,6.4,4.03,-3.22,1.48,-3.33,1.19,538.5,3.09,223962,1.79,-0.65,-1,-13,20,19,-13
2004-1-18-7-10,2004,18,7,10,6.42,3.52,-4.03,-2.48,-3.8,-2.81,539.7,3.02,222104,1.76,1.52,-1,-13,19,20,-13
2004-1-18-7-15,2004,18,7,15,6.41,3.63,-2.73,-3.92,-2.41,-4.12,536.4,3.14,226219,1.81,2.04,0,-12,16,18,-12
2004-1-18-7-20,2004,18,7,20,6.43,3.1,-3.91,-3.19,-3.65,-3.48,541.8,2.9,247338,1.71,1.93,0,-11,14,17,-11
2004-1-18-7-25,2004,18,7,25,6.47,3.81,-3.66,-2.98,-3.43,-3.24,544.8,3.08,218014,1.82,1.77,0,-10,13,18,-10
2004-1-18-7-30,2004,18,7,30,6.41,3.32,-3.13,-4.41,-2.81,-4.62,540.1,3.09,231677,1.8,2.54,-1,-9,13,19,-9
2004-1-18-7-35,2004,18,7,35,6.33,3.9,-1.83,-4.49,-1.52,-4.61,540.5,3.21,230863,1.87,2.46,-1,-8,15,22,-8
2004-1-18-7-40,2004,18,7,40,6.26,3.35,-1.49,-4.31,-1.22,-4.39,546.3,3.11,226444,1.86,2.4,-1,-8,17,24,-8
2004-1-18-7-45,2004,18,7,45,6.51,2.92,-5.32,-0.85,-5.26,-1.18,550.7,2.89,200292,1.75,0.65,-1,-9,21,26,-9
2004-1-18-7-50,2004,18,7,50,6.48,4.37,-3.9,2.64,-4.04,2.41,539.4,2.98,197269,1.73,-1.29,-1,-11,24,26,-11
2004-1-18-7-55,2004,18,7,55,6.56,3.69,-4.73,0.75,-4.76,0.49,538.9,2.97,197845,1.73,-0.26,-1,-13,29,25,-13
2004-1-18-8-0,2004,18,8,0,6.71,2.46,-5.82,-1.71,-5.73,-2.01,549.9,2.87,211179,1.74,1.11,-1,-14,27,25,-14
2004-1-18-8-5,2004,18,8,5,6.73,2.93,-5.8,-0.21,-5.78,-0.5,560.5,2.97,212111,1.86,0.27,-1,-14,24,25,-14
2004-1-18-8-10,2004,18,8,10,7.18,5.55,-2.44,2.96,-2.57,2.84,555.9,2.26,245519,1.4,-1.58,0,-15,22,25,-15
2004-1-18-8-15,2004,18,8,15,7.22,5.25,-3.18,3.63,-3.34,3.49,558.9,2.29,239752,1.43,-1.95,-1,-16,22,24,-16
2004-1-18-8-20,2004,18,8,20,6.58,2.9,-4.76,0.25,-4.77,0.05,564.8,2.57,250024,1.64,-0.02,-1,-15,20,23,-15
2004-1-18-8-25,2004,18,8,25,6.59,2.71,-4.46,0.14,-4.47,-0.03,567.4,2.89,235250,1.86,0.04,-1,-13,15,23,-13
2004-1-18-8-30,2004,18,8,30,6.91,5.32,-3.46,2.55,-3.55,2.42,554.8,2.78,270006,1.71,-1.34,-1,-12,9,22,-12
2004-1-18-8-35,2004,18,8,35,6.94,5.15,-2.79,3.57,-2.91,3.48,558.0,2.81,269832,1.75,-1.94,-1,-11,9,21,-11
2004-1-18-8-40,2004,18,8,40,6.88,4.88,-2.91,3.77,-3.03,3.68,557.2,2.94,251840,1.83,-2.05,-1,-11,9,20,-11
2004-1-18-8-45,2004,18,8,45,6.84,3.66,-4.03,3.25,-4.13,3.13,568.7,2.68,261546,1.74,-1.77,-1,-10,9,19,-10
2004-1-18-8-50,2004,18,8,50,6.91,3.83,-3.96,2.94,-4.04,2.83,570.5,2.71,228015,1.76,-1.6,-1,-8,8,18,-8
2004-1-18-8-55,2004,18,8,55,6.93,4.91,-3.79,2.77,-3.86,2.67,560.0,2.65,260964,1.66,-1.55,-1,-8,6,18,-8
2004-1-18-9-0,2004,18,9,0,6.91,5.34,-2.95,3.2,-3.02,3.13,554.6,2.53,284509,1.56,-1.74,-1,-8,8,16,-8
2004-1-18-9-5,2004,18,9,5,6.87,4.83,-2.9,3.79,-2.98,3.72,556.1,2.63,276790,1.63,-2.07,-1,-8,9,14,-8
2004-1-18-9-10,2004,18,9,10,6.86,4.29,-3.6,3.8,-3.68,3.72,558.9,2.81,236902,1.76,-2.08,-1,-7,8,12,-7
2004-1-18-9-15,2004,18,9,15,6.85,4.48,-3.3,3.93,-3.37,3.87,557.2,2.84,248269,1.77,-2.12,-1,-7,8,12,-7
2004-1-18-9-20,2004,18,9,20,6.87,4.25,-3.33,4.2,-3.4,4.14,559.2,2.87,234476,1.79,-2.31,-1,-6,9,11,-6
2004-1-18-9-25,2004,18,9,25,6.91,4.8,-2.03,4.42,-2.1,4.39,555.4,2.84,245365,1.75,-2.44,-2,-6,9,11,-6
2004-1-18-9-30,2004,18,9,30,6.88,5.49,-1.84,3.6,-1.9,3.57,552.7,2.59,300152,1.58,-1.97,-2,-6,10,11,-6
2004-1-18-9-35,2004,18,9,35,6.79,4.96,-3.77,0.93,-3.78,0.88,555.8,2.38,314345,1.47,-0.76,-1,-6,10,11,-6
2004-1-18-9-40,2004,18,9,40,6.77,5.57,-3.05,1.21,-3.06,1.17,553.2,2.49,318123,1.53,-0.65,-2,-7,10,12,-7
2004-1-18-9-45,2004,18,9,45,6.71,5.51,-3.23,-1.71,-3.21,-1.75,548.8,2.59,306520,1.56,1.04,-2,-6,11,12,-6
2004-1-18-9-50,2004,18,9,50,6.78,5.9,-3.05,0.41,-3.05,0.38,538.3,2.44,302730,1.41,-0.21,-2,-5,11,13,-5
2004-1-18-9-55,2004,18,9,55,6.83,6.17,-0.98,1.83,-0.99,1.82,538.0,2.3,261415,1.33,-1.06,-2,-5,12,11,-5
2004-1-18-10-0,2004,18,10,0,7.15,5.28,-2.39,3.87,-2.43,3.85,544.0,2.56,202996,1.51,-2.1,-2,-7,15,11,-7
2004-1-18-10-5,2004,18,10,5,7.24,5.08,-3.49,3.7,-3.53,3.67,551.9,2.46,240264,1.5,-2.03,-2,-6,17,10,-6
2004-1-18-10-10,2004,18,10,10,6.85,5.24,-3.05,3.02,-3.07,3.0,551.9,2.4,292191,1.46,-1.65,-3,-5,17,10,-5
2004-1-18-10-15,2004,18,10,15,7.03,5.4,-3.1,3.09,-3.12,3.06,556.3,2.34,271905,1.45,-1.7,-3,-4,15,10,-4
2004-1-18-10-20,2004,18,10,20,6.88,4.14,-4.86,2.19,-4.88,2.15,561.3,2.64,244357,1.66,-1.21,-3,-4,15,9,-4
2004-1-18-10-25,2004,18,10,25,6.91,3.73,-5.4,1.34,-5.41,1.3,566.3,2.56,216703,1.64,-0.74,-3,-3,15,10,-3
2004-1-18-10-30,2004,18,10,30,7.11,5.53,-3.38,2.76,-3.4,2.74,552.1,2.34,292362,1.43,-1.51,-3,-3,15,11,-3
2004-1-18-10-35,2004,18,10,35,7.24,5.28,-3.61,3.28,-3.63,3.25,556.2,2.36,269385,1.46,-1.81,-3,-3,17,11,-3
2004-1-18-10-40,2004,18,10,40,7.28,4.03,-5.38,1.8,-5.39,1.76,564.2,2.34,233684,1.49,-0.99,-3,-3,18,11,-3
2004-1-18-10-45,2004,18,10,45,7.66,-1.25,-6.75,-0.83,-6.75,-0.87,592.4,2.3,119365,1.62,0.54,-4,-3,19,11,-3
2004-1-18-10-50,2004,18,10,50,7.54,3.71,-4.93,1.62,-4.95,1.59,579.8,2.46,159444,1.66,-0.76,-4,-2,18,11,-2
2004-1-18-10-55,2004,18,10,55,7.3,4.02,-4.94,3.14,-4.96,3.11,566.8,2.7,218126,1.74,-1.76,-3,-2,18,11,-2
2004-1-18-11-0,2004,18,11,0,7.16,4.24,-4.11,3.96,-4.13,3.93,565.4,3.04,208011,1.94,-2.22,-3,-2,18,12,-2
2004-1-18-11-5,2004,18,11,5,7.17,5.41,-1.65,3.68,-1.67,3.67,559.4,2.35,236714,1.47,-1.98,-4,-2,18,13,-2
2004-1-18-11-10,2004,18,11,10,7.3,5.43,-1.64,4.41,-1.68,4.4,554.1,2.84,213136,1.74,-2.44,-3,-2,17,13,-2
2004-1-18-11-15,2004,18,11,15,7.32,5.14,-1.19,4.98,-1.24,4.97,555.5,2.78,209300,1.72,-2.76,-4,-2,16,13,-2
2004-1-18-11-20,2004,18,11,20,7.22,4.56,-1.0,5.47,-1.05,5.46,558.5,2.97,194843,1.86,-3.05,-4,-3,14,14,-3
2004-1-18-11-25,2004,18,11,25,7.17,4.02,-1.13,5.51,-1.19,5.5,566.5,3.11,197098,2.0,-3.11,-4,-2,13,14,-2
2004-1-18-11-30,2004,18,11,30,7.31,3.63,-0.99,3.44,-1.03,3.42,568.1,3.21,204365,2.08,-1.94,-4,-1,13,15,-1
2004-1-18-11-35,2004,18,11,35,7.79,-0.17,-5.04,-5.29,-4.98,-5.35,582.6,2.19,104229,1.49,3.01,-4,-1,12,16,-1
2004-1-18-11-40,2004,18,11,40,7.72,1.45,-4.83,-5.82,-4.75,-5.89,564.8,1.89,90517,1.21,3.35,-3,-1,14,16,-1
2004-1-18-11-45,2004,18,11,45,7.64,0.83,-4.86,-5.82,-4.77,-5.89,566.0,1.92,99556,1.23,3.33,-2,-1,14,15,-1
2004-1-18-11-50,2004,18,11,50,7.07,2.62,-3.29,-1.33,-3.27,-1.38,563.3,2.09,179991,1.32,0.79,-1,-1,16,12,-1
2004-1-18-11-55,2004,18,11,55,6.91,2.99,-3.93,0.72,-3.94,0.65,575.4,2.19,285028,1.45,-0.34,-1,-2,22,10,-2
2004-1-18-12-0,2004,18,12,0,7.98,0.2,-5.84,-5.35,-5.74,-5.45,591.1,1.94,61110,1.35,3.15,-1,-4,24,10,-4
2004-1-18-12-5,2004,18,12,5,7.78,1.44,-5.61,-3.51,-5.54,-3.62,585.3,1.8,128960,1.23,2.4,-3,-5,22,15,-5
2004-1-18-12-10,2004,18,12,10,7.52,5.63,-3.13,0.32,-3.13,0.25,574.7,2.03,212929,1.34,-0.14,-3,-7,17,17,-7
2004-1-18-12-15,2004,18,12,15,7.71,5.28,-3.97,3.78,-4.05,3.68,573.8,2.39,257716,1.58,-2.11,-2,-8,18,16,-8
2004-1-18-12-20,2004,18,12,20,7.46,4.24,-4.17,4.39,-4.28,4.29,577.2,2.76,225040,1.84,-2.48,-2,-9,18,20,-9
2004-1-18-12-25,2004,18,12,25,7.19,3.71,-5.45,2.64,-5.51,2.49,582.1,2.68,218282,1.82,-1.45,-2,-10,16,21,-10
2004-1-18-12-30,2004,18,12,30,6.92,3.87,-4.78,2.9,-4.85,2.76,579.8,2.58,246254,1.74,-1.6,-3,-10,13,23,-10
2004-1-18-12-35,2004,18,12,35,7.34,3.68,-3.01,5.47,-3.17,5.38,579.1,3.22,157064,2.16,-3.12,-3,-9,13,24,-9
2004-1-18-12-40,2004,18,12,40,7.47,4.2,-3.18,5.25,-3.35,5.14,575.1,3.0,172360,1.98,-2.96,-3,-8,12,24,-8
2004-1-18-12-45,2004,18,12,45,7.58,4.54,-3.77,4.64,-3.92,4.5,572.8,2.95,188955,1.94,-2.58,-2,-8,10,25,-8
2004-1-18-12-50,2004,18,12,50,7.86,5.29,-3.83,4.35,-3.98,4.21,570.6,2.59,208949,1.69,-2.4,-3,-8,10,26,-8
2004-1-18-12-55,2004,18,12,55,8.06,5.44,-5.0,3.09,-5.11,2.89,571.8,2.71,254012,1.77,-1.65,-3,-8,9,29,-8
2004-1-18-13-0,2004,18,13,0,8.19,5.59,-5.57,1.65,-5.63,1.43,573.4,2.65,226778,1.74,-0.82,-2,-6,9,29,-6
2004-1-18-13-5,2004,18,13,5,7.86,1.16,-6.98,-3.03,-6.85,-3.33,571.1,2.67,184610,1.74,1.69,-2,-5,9,30,-5
2004-1-18-13-10,2004,18,13,10,7.55,-0.04,-6.51,-3.64,-6.34,-3.93,592.2,2.73,144049,1.91,2.33,-2,-5,10,30,-5
2004-1-18-13-15,2004,18,13,15,7.33,0.39,-6.14,-3.72,-5.96,-4.01,595.5,2.62,139028,1.85,2.54,0,-5,11,32,-5
2004-1-18-13-20,2004,18,13,20,7.12,1.03,-5.6,-3.52,-5.42,-3.79,586.1,2.66,152253,1.83,2.15,1,-4,14,30,-4
2004-1-18-13-25,2004,18,13,25,6.72,3.05,-5.32,0.23,-5.33,-0.05,585.7,2.52,229887,1.73,0.03,2,-4,18,33,-4
2004-1-18-13-30,2004,18,13,30,7.01,4.98,-3.69,3.17,-3.86,2.97,570.2,2.18,232876,1.42,-1.69,1,-6,21,38,-6
2004-1-18-13-35,2004,18,13,35,7.31,5.73,-2.33,3.82,-2.55,3.68,560.9,1.88,219768,1.19,-2.03,0,-9,22,43,-9
2004-1-18-13-40,2004,18,13,40,7.36,6.38,-2.23,2.86,-2.4,2.72,555.5,1.82,257156,1.12,-1.49,-1,-11,21,47,-11
2004-1-18-13-45,2004,18,13,45,7.4,6.63,-1.61,2.82,-1.78,2.71,552.0,1.87,267676,1.14,-1.53,-2,-12,19,47,-12
2004-1-18-13-50,2004,18,13,50,7.5,6.06,-2.14,3.74,-2.39,3.59,550.4,2.01,233829,1.22,-1.97,-2,-12,16,45,-12
2004-1-18-13-55,2004,18,13,55,7.6,5.72,-2.76,4.09,-3.03,3.89,556.7,2.01,229471,1.25,-2.17,-2,-12,13,43,-12
2004-1-18-14-0,2004,18,14,0,7.7,6.0,-3.04,3.72,-3.3,3.49,557.3,1.77,251180,1.1,-1.95,-2,-11,11,40,-11
2004-1-18-14-5,2004,18,14,5,7.73,6.13,-2.92,3.65,-3.18,3.42,555.0,1.91,242761,1.18,-1.9,-2,-10,12,39,-10
2004-1-18-14-10,2004,18,14,10,7.69,6.44,-3.26,2.54,-3.44,2.27,552.4,1.81,270011,1.11,-1.25,-2,-10,10,37,-10
2004-1-18-14-15,2004,18,14,15,7.56,6.65,-2.9,1.97,-3.05,1.73,551.6,1.83,297148,1.11,-0.96,-2,-9,10,36,-9
2004-1-18-14-20,2004,18,14,20,7.79,7.01,-0.75,3.1,-1.01,3.03,549.7,1.8,293395,1.09,-1.66,-1,-8,9,34,-8
2004-1-18-14-25,2004,18,14,25,7.87,6.75,0.04,4.0,-0.31,3.99,548.8,1.87,244058,1.13,-2.19,-1,-7,9,33,-7
2004-1-18-14-30,2004,18,14,30,7.8,6.63,-1.35,3.85,-1.69,3.71,550.9,2.02,255252,1.23,-2.02,-1,-6,10,32,-6
2004-1-18-14-35,2004,18,14,35,7.86,6.87,-2.22,2.96,-2.49,2.74,550.6,1.79,252633,1.08,-1.51,-2,-6,10,31,-6
2004-1-18-14-40,2004,18,14,40,7.84,6.7,-2.13,3.29,-2.44,3.06,552.4,1.83,256860,1.12,-1.78,-2,-5,11,30,-5
2004-1-18-14-45,2004,18,14,45,7.75,5.53,-1.09,5.25,-1.62,5.11,554.8,2.31,199366,1.42,-2.77,-2,-4,12,29,-4
2004-1-18-14-50,2004,18,14,50,7.68,5.68,-1.08,4.91,-1.59,4.77,560.4,2.09,212095,1.31,-2.67,-1,-3,14,25,-3
