Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
2000-5-19-5-5,2000,140,5,5,8.51,-0.91,-5.83,6.02,-6.93,4.72,496.4,3.2,153897,1.58,-2.34,3,-10,17,20,-10
2000-5-19-5-10,2000,140,5,10,8.52,-0.26,-5.97,5.93,-7.02,4.63,488.6,3.71,165814,1.77,-2.26,2,-9,16,19,-9
2000-5-19-5-15,2000,140,5,15,8.2,0.13,-5.14,6.13,-6.23,5.01,495.4,3.73,182778,1.83,-2.49,1,-9,16,17,-9
2000-5-19-5-20,2000,140,5,20,8.23,-1.88,-4.6,6.19,-5.69,5.21,486.3,3.5,168674,1.66,-2.2,1,-7,17,17,-7
2000-5-19-5-25,2000,140,5,25,8.54,-2.75,-5.83,5.49,-6.75,4.31,485.1,3.57,138252,1.68,-2.09,1,-9,15,16,-9
2000-5-19-5-30,2000,140,5,30,7.93,-1.6,-0.95,7.63,-2.32,7.33,482.5,3.65,145260,1.7,-3.72,1,-9,15,14,-9
2000-5-19-5-35,2000,140,5,35,8.1,-0.04,2.06,7.75,0.65,7.99,484.4,3.48,158597,1.63,-3.84,1,-9,16,14,-9
2000-5-19-5-40,2000,140,5,40,8.05,-0.3,2.37,7.65,1.0,7.94,488.8,3.54,145854,1.69,-3.77,1,-9,16,14,-9
2000-5-19-5-45,2000,140,5,45,8.14,-4.38,-2.32,6.3,-3.36,5.81,474.3,3.26,129507,1.47,-2.76,0,-10,17,14,-10
2000-5-19-5-50,2000,140,5,50,8.14,-2.41,1.1,7.51,-0.17,7.59,483.4,3.74,147319,1.75,-3.67,0,-11,18,14,-11
2000-5-19-5-55,2000,140,5,55,8.02,-1.63,2.88,7.26,1.66,7.63,488.1,3.99,168915,1.9,-3.72,0,-10,18,13,-10
2000-5-19-6-0,2000,140,6,0,7.81,-4.09,-0.31,6.2,-1.29,6.07,484.1,3.46,163282,1.62,-3.02,0,-9,17,14,-9
2000-5-19-6-5,2000,140,6,5,8.0,-4.48,0.7,6.48,-0.31,6.51,487.9,3.14,130740,1.5,-3.17,0,-9,18,13,-9
2000-5-19-6-10,2000,140,6,10,7.97,-4.17,2.64,6.18,1.67,6.51,481.2,3.03,141527,1.4,-3.13,0,-12,19,13,-12
2000-5-19-6-15,2000,140,6,15,8.1,-4.86,2.9,5.74,2.02,6.11,473.7,3.0,137089,1.35,-2.89,0,-12,19,14,-12
2000-5-19-6-20,2000,140,6,20,8.37,-3.77,5.36,4.94,4.59,5.66,476.3,3.13,116998,1.42,-2.69,0,-12,19,14,-12
2000-5-19-6-25,2000,140,6,25,8.83,-0.97,7.99,-3.05,8.34,-1.9,478.1,3.07,111345,1.4,0.51,0,-12,19,15,-12
2000-5-19-6-30,2000,140,6,30,8.83,-1.64,8.42,-1.8,8.58,-0.63,482.1,1.94,99232,0.9,0.38,0,-14,21,14,-14
2000-5-19-6-35,2000,140,6,35,8.83,-2.47,8.11,-2.38,8.35,-1.28,479.6,2.27,115722,1.05,0.61,0,-14,21,16,-14
2000-5-19-6-40,2000,140,6,40,8.72,-1.84,7.83,-2.85,8.14,-1.81,486.4,2.28,133861,1.08,0.88,1,-14,21,18,-14
2000-5-19-6-45,2000,140,6,45,8.78,-2.06,8.42,-0.26,8.39,0.81,485.1,2.32,145283,1.09,-0.39,0,-14,21,19,-14
2000-5-19-6-50,2000,140,6,50,8.62,-2.29,8.26,0.58,8.12,1.59,485.6,2.46,154224,1.16,-0.77,0,-14,22,19,-14
2000-5-19-6-55,2000,140,6,55,8.65,-1.96,8.22,-1.47,8.34,-0.48,484.9,2.59,149713,1.22,0.19,0,-13,22,20,-13
2000-5-19-7-0,2000,140,7,0,8.54,-1.84,8.06,1.7,7.81,2.63,489.3,2.65,150875,1.27,-1.26,1,-13,22,20,-13
2000-5-19-7-5,2000,140,7,5,8.37,-1.22,6.86,4.01,6.37,4.76,491.2,2.87,173814,1.38,-1.55,1,-13,23,20,-13
2000-5-19-7-15,2000,140,7,15,7.55,1.07,4.25,5.41,3.65,5.83,519.4,2.97,199339,1.61,-2.84,2,-11,21,20,-11
2000-5-19-7-20,2000,140,7,20,7.97,1.65,5.2,5.62,4.6,6.13,541.7,2.32,172356,1.36,-3.28,2,-12,20,19,-12
2000-5-19-7-25,2000,140,7,25,7.98,-0.66,6.76,3.02,6.42,3.68,490.2,2.09,140584,1.0,-1.22,3,-14,20,17,-14
2000-5-19-7-30,2000,140,7,30,8.26,-1.5,7.78,1.33,7.62,2.08,474.2,1.8,83875,0.81,-0.72,3,-14,20,17,-14
2000-5-19-7-35,2000,140,7,35,8.3,-1.93,7.84,0.81,7.73,1.54,485.2,2.0,104537,0.94,-0.74,3,-16,22,17,-16
2000-5-19-7-40,2000,140,7,40,8.63,-0.96,8.46,-1.05,8.52,-0.28,493.1,1.96,120721,0.95,0.14,3,-16,21,18,-16
2000-5-19-7-45,2000,140,7,45,6.72,0.05,6.11,-2.17,6.28,-1.62,485.0,2.12,134430,1.0,0.89,3,-16,22,18,-16
2000-5-19-7-50,2000,140,7,50,2.82,-1.66,1.11,1.17,1.01,1.26,495.6,3.88,370755,1.91,-0.78,3,-14,23,18,-14
2000-5-19-7-55,2000,140,7,55,6.81,-3.12,-4.22,3.85,-4.52,3.49,487.8,3.39,142759,1.61,-1.7,2,-9,23,21,-9
2000-5-19-8-0,2000,140,8,0,6.95,-2.32,4.18,-1.09,4.25,-0.76,501.3,2.6,219433,1.3,0.32,2,-10,24,19,-10
2000-5-19-8-10,2000,140,8,10,7.61,-1.95,6.88,-2.59,7.05,-2.07,493.4,2.29,189051,1.11,0.98,2,-13,24,16,-13
2000-5-19-8-15,2000,140,8,15,7.85,-1.33,7.26,-2.62,7.43,-2.1,496.6,1.95,182034,0.97,1.08,3,-16,24,16,-16
2000-5-19-8-20,2000,140,8,20,7.95,-1.15,6.63,-3.9,6.88,-3.43,502.0,2.24,164931,1.13,1.45,3,-15,25,17,-15
2000-5-19-8-25,2000,140,8,25,7.64,-3.09,5.87,3.71,5.61,4.09,500.3,3.15,164599,1.58,-2.04,2,-14,26,20,-14
2000-5-19-8-35,2000,140,8,35,7.98,-1.48,7.53,1.91,7.4,2.36,503.1,2.53,147045,1.28,-0.7,2,-13,31,22,-13
2000-5-19-8-40,2000,140,8,40,8.27,-2.2,7.64,-2.2,7.75,-1.74,502.7,2.45,141041,1.24,0.88,2,-14,30,25,-14
2000-5-19-8-45,2000,140,8,45,8.27,-2.16,7.58,-1.92,7.68,-1.48,507.8,2.24,143920,1.16,0.75,2,-16,30,25,-16
2000-5-19-8-50,2000,140,8,50,8.19,-2.51,7.74,-0.27,7.75,0.16,501.7,2.5,186119,1.26,-0.08,2,-15,31,30,-15
2000-5-19-8-55,2000,140,8,55,8.03,-0.93,7.28,-2.49,7.41,-2.1,510.9,2.15,146126,1.12,1.08,1,-12,32,36,-12
2000-5-19-9-0,2000,140,9,0,8.21,-1.51,6.92,-3.98,7.11,-3.62,509.8,2.47,164666,1.28,1.85,1,-12,33,36,-12
2000-5-19-9-5,2000,140,9,5,8.12,-0.8,5.23,-6.03,5.51,-5.76,514.3,2.62,143488,1.39,3.1,1,-12,34,37,-12
2000-5-19-9-10,2000,140,9,10,7.98,-0.59,5.14,-6.01,5.42,-5.76,519.0,2.6,163090,1.4,2.93,1,-12,35,37,-12
2000-5-19-9-15,2000,140,9,15,7.89,-0.66,4.56,-6.3,4.84,-6.09,516.9,2.44,167358,1.3,3.13,0,-11,36,35,-11
2000-5-19-9-20,2000,140,9,20,7.79,-1.88,5.71,-4.47,5.9,-4.21,507.9,2.48,181234,1.28,2.15,-1,-11,36,34,-11
2000-5-19-9-25,2000,140,9,25,7.61,-2.97,6.41,-2.42,6.51,-2.15,497.6,2.76,167407,1.36,1.07,-2,-12,37,34,-12
2000-5-19-9-30,2000,140,9,30,7.48,-4.83,5.26,1.95,5.17,2.16,489.9,2.14,120270,1.03,-1.06,-2,-11,38,37,-11
2000-5-19-9-35,2000,140,9,35,7.45,-5.09,4.4,2.7,4.3,2.86,492.1,1.79,116946,0.88,-1.41,-2,-14,38,37,-14
2000-5-19-9-40,2000,140,9,40,7.45,-4.34,5.01,3.2,4.88,3.39,500.8,2.71,163205,1.36,-1.7,-2,-17,38,38,-17
2000-5-19-9-45,2000,140,9,45,7.34,-4.79,4.8,2.47,4.71,2.65,486.9,2.17,126502,1.04,-1.29,-2,-18,34,37,-18
2000-5-19-9-50,2000,140,9,50,7.31,-4.45,5.28,2.21,5.2,2.39,496.9,2.31,146254,1.14,-1.19,-2,-19,32,36,-19
2000-5-19-9-55,2000,140,9,55,7.46,-3.45,6.26,-1.35,6.3,-1.14,498.2,2.49,186218,1.24,0.57,-2,-19,31,36,-19
2000-5-19-10-0,2000,140,10,0,7.39,-2.98,4.33,1.81,4.27,1.95,509.7,2.59,193421,1.35,-0.99,-2,-17,29,35,-17
2000-5-19-10-5,2000,140,10,5,7.39,-4.11,3.93,4.68,3.78,4.81,507.3,2.59,156319,1.33,-2.44,-3,-16,28,35,-16
2000-5-19-10-10,2000,140,10,10,7.33,-3.74,5.08,3.39,4.97,3.55,510.3,2.64,164995,1.37,-1.81,-3,-15,24,31,-15
2000-5-19-10-15,2000,140,10,15,7.27,-2.7,6.06,2.85,5.97,3.04,520.6,2.79,159786,1.51,-1.58,-3,-15,24,29,-15
2000-5-19-10-20,2000,140,10,20,7.04,-3.03,5.99,1.53,5.94,1.7,521.2,2.69,159921,1.46,-0.89,-3,-14,23,25,-14
2000-5-19-10-25,2000,140,10,25,6.92,-3.47,5.25,1.97,5.19,2.12,520.2,2.94,233079,1.59,-1.09,-3,-13,22,24,-13
2000-5-19-10-30,2000,140,10,30,7.04,-4.03,5.32,1.22,5.28,1.37,503.4,2.51,165947,1.27,-0.69,-4,-13,21,22,-13
2000-5-19-10-35,2000,140,10,35,7.01,-3.51,5.93,0.73,5.91,0.89,509.3,2.38,201267,1.24,-0.45,-4,-13,19,19,-13
2000-5-19-10-40,2000,140,10,40,6.61,-3.77,4.52,-0.43,4.53,-0.3,512.2,2.55,219057,1.34,0.15,-4,-13,17,18,-13
2000-5-19-10-45,2000,140,10,45,6.47,-4.68,1.38,3.76,1.28,3.79,508.4,2.38,197954,1.23,-1.93,-4,-13,18,18,-13
2000-5-19-10-50,2000,140,10,50,6.35,-4.36,1.61,4.17,1.49,4.21,515.1,2.45,198844,1.3,-2.17,-4,-11,16,16,-11
2000-5-19-10-55,2000,140,10,55,6.26,-4.21,2.39,3.83,2.29,3.89,519.5,2.51,202136,1.36,-2.1,-4,-11,13,14,-11
2000-5-19-11-0,2000,140,11,0,6.34,-4.64,1.4,3.15,1.32,3.19,515.5,2.56,177917,1.36,-2.11,-4,-10,11,12,-10
2000-5-19-11-5,2000,140,11,5,6.56,-4.0,1.82,4.81,1.69,4.86,525.1,2.75,195754,1.52,-2.55,-4,-10,11,13,-10
2000-5-19-11-10,2000,140,11,10,6.54,-4.12,1.3,4.76,1.17,4.79,520.6,2.92,207821,1.58,-2.51,-4,-10,12,12,-10
2000-5-19-11-15,2000,140,11,15,6.15,-4.32,0.99,3.97,0.88,4.0,520.5,2.73,256992,1.48,-2.08,-4,-9,10,11,-9
2000-5-19-11-20,2000,140,11,20,5.5,-3.37,1.03,1.55,0.99,1.58,516.2,2.68,277974,1.43,-1.6,-4,-8,10,11,-8
2000-5-19-11-25,2000,140,11,25,6.06,-3.44,3.12,0.54,3.1,0.63,528.8,2.51,240681,1.41,-0.64,-4,-8,11,10,-8
2000-5-19-11-30,2000,140,11,30,6.21,-4.86,2.11,3.09,2.02,3.15,508.8,2.15,190344,1.12,-1.6,-4,-9,12,9,-9
2000-5-19-11-35,2000,140,11,35,6.09,-5.08,0.58,2.89,0.49,2.91,504.5,2.1,212058,1.07,-1.47,-4,-8,13,8,-8
2000-5-19-11-40,2000,140,11,40,6.11,-4.7,2.37,2.29,2.3,2.36,503.7,1.87,179699,0.95,-1.26,-3,-8,13,10,-8
2000-5-19-11-45,2000,140,11,45,6.1,-5.16,1.62,2.62,1.54,2.67,503.3,2.28,231521,1.16,-1.34,-3,-9,13,10,-9
2000-5-19-11-50,2000,140,11,50,6.1,-4.53,2.99,2.39,2.91,2.49,510.9,2.39,218298,1.25,-1.28,-3,-9,13,10,-9
2000-5-19-11-55,2000,140,11,55,6.04,-5.1,1.56,1.94,1.49,1.99,501.7,2.15,203768,1.09,-1.0,-3,-9,13,11,-9
2000-5-19-12-0,2000,140,12,0,6.04,-4.38,3.2,2.48,3.11,2.59,510.5,2.17,187709,1.13,-1.32,-3,-9,13,10,-9
2000-5-19-12-5,2000,140,12,5,6.13,-4.34,3.33,-1.66,3.39,-1.54,514.1,2.48,225198,1.32,1.03,-3,-9,13,10,-9
2000-5-19-12-10,2000,140,12,10,6.08,-4.34,2.09,-3.51,2.22,-3.43,516.6,2.37,221227,1.27,1.73,-3,-10,12,10,-10
2000-5-19-12-15,2000,140,12,15,5.99,-2.5,2.19,-3.96,2.34,-3.88,531.4,2.74,244946,1.55,2.06,-3,-10,13,10,-10
2000-5-19-12-20,2000,140,12,20,6.06,-4.4,3.62,1.49,3.55,1.63,514.2,2.62,238285,1.39,-0.84,-3,-9,15,7,-9
2000-5-19-12-25,2000,140,12,25,6.07,-4.8,3.13,0.56,3.1,0.69,504.2,1.99,212187,1.02,-0.3,-3,-8,16,6,-8
2000-5-19-12-30,2000,140,12,30,5.98,-4.95,2.92,-1.31,2.97,-1.18,505.5,2.0,198011,1.03,0.59,-3,-9,16,7,-9
2000-5-19-12-35,2000,140,12,35,6.02,-5.03,3.0,-1.3,3.06,-1.16,506.1,2.18,218730,1.12,0.58,-4,-11,16,9,-11
2000-5-19-12-40,2000,140,12,40,6.02,-4.4,3.19,-2.06,3.28,-1.91,509.6,2.24,181219,1.19,0.99,-4,-12,17,11,-12
2000-5-19-12-45,2000,140,12,45,6.19,-1.74,2.11,-5.36,2.37,-5.25,549.9,3.25,222299,1.97,2.81,-4,-10,18,11,-10
2000-5-19-12-50,2000,140,12,50,5.95,-2.38,2.24,-2.15,2.35,-2.04,523.2,2.82,230317,1.54,-1.5,-4,-10,20,8,-10
2000-5-19-12-55,2000,140,12,55,5.82,-2.42,3.56,0.28,3.54,0.46,539.5,3.02,273085,1.77,-0.21,-4,-12,18,7,-12
2000-5-19-13-0,2000,140,13,0,5.35,-1.79,1.96,3.33,1.77,3.43,554.6,2.99,298901,1.84,-1.91,-4,-11,17,9,-11
2000-5-19-13-5,2000,140,13,5,5.43,-1.72,1.96,4.3,1.71,4.4,555.6,3.01,296848,1.86,-2.45,-4,-12,19,9,-12
2000-5-19-13-10,2000,140,13,10,5.48,-2.8,3.88,2.11,3.75,2.33,540.6,2.56,227251,1.5,-1.26,-4,-12,15,10,-12
2000-5-19-13-15,2000,140,13,15,5.42,-4.18,2.16,2.44,2.01,2.57,511.7,2.04,174276,1.07,-1.2,-4,-13,14,9,-13
2000-5-19-13-20,2000,140,13,20,5.47,-3.5,3.36,1.24,3.27,1.45,532.7,2.51,234054,1.43,-0.78,-4,-14,13,10,-14
2000-5-19-13-25,2000,140,13,25,5.51,-2.04,2.2,4.56,1.88,4.7,553.5,2.89,272993,1.77,-2.6,-4,-15,12,11,-15
2000-5-19-13-30,2000,140,13,30,5.4,-3.16,2.73,3.33,2.49,3.51,539.6,2.88,269789,1.68,-1.9,-4,-14,12,11,-14
2000-5-19-13-35,2000,140,13,35,5.39,-4.42,1.89,2.11,1.74,2.24,512.6,2.17,217308,1.14,-1.15,-3,-13,12,11,-13
2000-5-19-13-40,2000,140,13,40,5.37,-5.06,-0.89,1.15,-0.98,1.08,503.7,2.0,208101,1.02,-0.55,-3,-15,13,10,-15
2000-5-19-13-45,2000,140,13,45,5.5,-4.95,-1.45,1.67,-1.57,1.55,506.2,2.12,205092,1.09,-0.79,-3,-16,13,12,-16
2000-5-19-13-50,2000,140,13,50,5.37,-4.38,-2.65,1.31,-2.75,1.09,531.4,3.05,284943,1.72,-0.58,-3,-16,12,10,-16
2000-5-19-13-55,2000,140,13,55,5.27,-4.0,-2.85,1.25,-2.94,1.01,536.4,2.91,265512,1.68,-0.54,-2,-15,13,10,-15
2000-5-19-14-0,2000,140,14,0,5.14,-3.88,-2.56,-1.49,-2.42,-1.71,533.3,2.75,264411,1.56,0.91,-2,-16,13,11,-16
2000-5-19-14-5,2000,140,14,5,4.8,-2.94,-2.63,2.17,-2.82,1.92,543.8,3.05,306411,1.8,-1.05,-2,-16,13,11,-16
2000-5-19-14-10,2000,140,14,10,5.16,-1.86,-3.49,2.9,-3.74,2.56,558.4,2.98,267635,1.86,-1.56,-2,-15,15,12,-15
2000-5-19-14-15,2000,140,14,15,5.14,-1.51,-2.73,3.55,-3.07,3.27,551.3,2.61,224869,1.59,-1.81,-2,-15,14,13,-15
2000-5-19-14-20,2000,140,14,20,5.14,-1.88,-1.16,4.45,-1.6,4.31,550.2,2.51,231850,1.52,-2.27,-2,-16,14,13,-16
2000-5-19-14-25,2000,140,14,25,5.13,-0.64,-0.62,4.85,-1.13,4.76,559.2,2.75,266742,1.72,-2.76,-2,-16,14,12,-16
2000-5-19-14-30,2000,140,14,30,5.07,-1.17,-1.02,4.44,-1.5,4.3,558.4,2.96,264337,1.85,-2.1,-3,-16,15,12,-16
2000-5-19-14-35,2000,140,14,35,5.0,-1.74,-0.73,4.26,-1.2,4.16,558.3,2.73,266514,1.7,-2.32,-3,-16,16,11,-16
2000-5-19-14-40,2000,140,14,40,5.1,-1.29,2.44,4.16,1.94,4.41,557.3,2.43,255277,1.5,-2.46,-3,-17,17,9,-17
2000-5-19-14-45,2000,140,14,45,4.86,-2.81,1.92,3.0,1.55,3.21,544.5,2.63,278887,1.56,-1.75,-3,-17,17,9,-17
2000-5-19-14-50,2000,140,14,50,4.95,-3.7,2.14,2.34,1.83,2.58,526.5,1.7,179984,0.95,-1.36,-3,-17,18,9,-17
2000-5-19-14-55,2000,140,14,55,4.83,-3.19,-0.45,3.21,-0.85,3.13,533.5,2.27,237742,1.31,-1.67,-3,-18,17,9,-18
