Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
2013-6-26-6-55,2013,177,6,55,2.86,2.27,-1.54,0.77,-1.43,0.96,458.6,1.95,64499,0.82,-0.44,-3,-4,21,15,-4
2013-6-26-7-0,2013,177,7,0,2.92,2.44,-1.45,0.51,-1.38,0.69,459.6,1.93,64581,0.82,-0.32,-3,-4,21,16,-4
2013-6-26-7-5,2013,177,7,5,2.75,2.06,-1.46,0.78,-1.34,0.97,459.3,1.99,59490,0.84,-0.44,-3,-3,22,15,-3
2013-6-26-7-10,2013,177,7,10,2.44,0.27,-1.04,0.32,-0.98,0.45,470.8,2.0,70811,0.89,-0.21,-3,-3,23,15,-3
2013-6-26-7-15,2013,177,7,15,2.52,0.9,-1.06,0.52,-0.98,0.66,464.7,2.01,67070,0.87,-0.31,-3,-2,22,15,-2
2013-6-26-7-20,2013,177,7,20,2.28,-1.11,-1.13,0.06,-1.11,0.22,475.3,2.15,79735,0.97,-0.1,-3,-2,22,16,-2
2013-6-26-7-25,2013,177,7,25,2.16,-1.87,-1.04,-0.21,-1.06,-0.05,477.2,2.15,75821,0.98,0.03,-3,-2,22,14,-2
2013-6-26-7-30,2013,177,7,30,2.15,-1.65,-1.37,-0.04,-1.36,0.17,476.5,2.08,68349,0.95,-0.08,-3,-2,21,13,-2
2013-6-26-7-35,2013,177,7,35,2.19,-1.8,-1.2,-0.16,-1.21,0.02,474.5,2.07,73268,0.93,-0.01,-2,-2,21,12,-2
2013-6-26-7-40,2013,177,7,40,2.16,-1.78,-1.22,-0.08,-1.22,0.11,475.3,1.92,73240,0.87,-0.05,-2,-3,21,12,-3
2013-6-26-7-45,2013,177,7,45,2.1,-1.64,-1.29,0.0,-1.27,0.21,472.4,2.15,81402,0.96,-0.1,-2,-3,21,11,-3
2013-6-26-7-50,2013,177,7,50,1.43,-1.15,-0.67,-0.05,-0.67,0.05,469.8,2.36,72024,1.04,-0.02,-2,-3,22,11,-3
2013-6-26-7-55,2013,177,7,55,1.57,-1.52,-0.35,-0.04,-0.36,0.02,469.3,2.41,63665,1.06,-0.01,-2,-4,22,11,-4
2013-6-26-8-0,2013,177,8,0,1.47,-1.45,-0.19,0.01,-0.19,0.04,470.1,2.41,66219,1.07,-0.02,-2,-4,22,12,-4
2013-6-26-8-5,2013,177,8,5,1.44,-1.36,-0.41,-0.17,-0.44,-0.1,470.7,2.51,70469,1.11,0.04,-2,-4,22,12,-4
2013-6-26-8-10,2013,177,8,10,1.6,-1.43,-0.59,-0.33,-0.63,-0.22,468.8,2.44,68411,1.07,0.11,-2,-4,22,11,-4
2013-6-26-8-15,2013,177,8,15,1.88,-1.63,-0.85,-0.35,-0.89,-0.19,467.8,2.34,66310,1.02,0.09,-2,-4,21,11,-4
2013-6-26-8-20,2013,177,8,20,2.31,-1.96,-1.12,-0.44,-1.18,-0.23,464.3,2.27,47835,0.98,0.11,-2,-4,21,11,-4
2013-6-26-8-25,2013,177,8,25,2.6,-2.27,-1.23,-0.15,-1.23,0.08,465.4,2.2,53588,0.96,-0.07,-2,-5,20,12,-5
2013-6-26-8-35,2013,177,8,35,2.24,-1.47,-1.04,0.34,-0.95,0.53,466.9,2.28,60276,0.99,-0.25,-2,-4,18,11,-4
2013-6-26-8-40,2013,177,8,40,2.02,-1.07,-1.37,0.94,-1.17,1.18,466.9,2.23,66936,0.97,-0.55,-2,-5,17,12,-5
2013-6-26-8-45,2013,177,8,45,1.98,-0.78,-1.48,1.01,-1.26,1.27,464.1,2.37,64641,1.02,-0.59,-2,-4,17,12,-4
2013-6-26-8-50,2013,177,8,50,2.05,-1.3,-1.46,0.59,-1.32,0.86,463.1,2.27,63991,0.98,-0.39,-2,-5,16,12,-5
2013-6-26-8-55,2013,177,8,55,1.96,-1.19,-1.46,0.51,-1.33,0.78,462.6,2.26,60249,0.97,-0.36,-2,-5,15,12,-5
2013-6-26-9-0,2013,177,9,0,1.87,-1.08,-1.49,0.28,-1.4,0.57,463.8,2.24,56860,0.96,-0.27,-1,-5,14,13,-5
2013-6-26-9-5,2013,177,9,5,1.91,-1.17,-1.47,0.29,-1.39,0.57,463.9,2.24,50786,0.96,-0.26,-1,-5,13,13,-5
2013-6-26-9-10,2013,177,9,10,1.91,-1.14,-1.48,0.31,-1.39,0.6,463.2,2.33,51738,1.0,-0.28,-1,-6,13,14,-6
2013-6-26-9-15,2013,177,9,15,1.98,-1.29,-1.49,0.02,-1.45,0.32,460.8,2.26,45787,0.96,-0.16,-2,-5,12,13,-5
2013-6-26-9-20,2013,177,9,20,1.95,-1.35,-1.38,-0.2,-1.39,0.09,460.1,2.1,44886,0.89,-0.05,-1,-5,11,14,-5
2013-6-26-9-25,2013,177,9,25,1.96,-1.48,-1.28,0.0,-1.26,0.27,460.3,2.13,50294,0.9,-0.14,-1,-6,11,14,-6
2013-6-26-9-30,2013,177,9,30,2.01,-1.52,-1.28,0.21,-1.21,0.47,460.9,2.14,49213,0.91,-0.21,-1,-6,10,14,-6
2013-6-26-9-35,2013,177,9,35,1.93,-1.43,-1.25,0.3,-1.16,0.55,460.8,2.26,50488,0.96,-0.24,-1,-6,10,13,-6
2013-6-26-9-40,2013,177,9,40,1.97,-1.52,-1.2,0.2,-1.13,0.45,460.2,2.12,52913,0.9,-0.21,-2,-6,9,14,-6
2013-6-26-9-45,2013,177,9,45,2.05,-1.69,-1.14,0.04,-1.1,0.28,460.4,2.13,46192,0.91,-0.13,-2,-6,9,14,-6
2013-6-26-9-50,2013,177,9,50,2.0,-1.43,-1.33,-0.05,-1.31,0.23,456.6,2.34,53171,0.97,-0.07,-2,-5,8,14,-5
2013-6-26-9-55,2013,177,9,55,1.77,-0.77,-1.51,-0.12,-1.5,0.2,455.0,2.38,58407,0.99,-0.09,-2,-5,7,13,-5
2013-6-26-10-0,2013,177,10,0,1.71,-0.7,-1.36,-0.05,-1.34,0.24,453.8,2.42,58450,1.0,-0.11,-2,-6,6,13,-6
2013-6-26-10-5,2013,177,10,5,1.26,-0.14,-1.0,0.12,-0.95,0.33,449.1,2.57,59309,1.04,-0.15,-1,-6,6,12,-6
2013-6-26-10-10,2013,177,10,10,1.54,0.49,-1.1,0.42,-0.99,0.65,448.7,2.46,58492,0.99,-0.35,-1,-6,4,12,-6
2013-6-26-10-15,2013,177,10,15,1.82,0.93,-1.21,0.84,-1.0,1.08,447.1,2.58,53797,1.03,-0.49,-1,-6,4,12,-6
2013-6-26-10-20,2013,177,10,20,1.6,0.67,-1.27,0.65,-1.1,0.91,448.9,2.51,52762,1.01,-0.27,-1,-6,4,13,-6
2013-6-26-10-25,2013,177,10,25,1.92,0.74,-1.59,0.77,-1.38,1.1,449.5,2.42,54042,0.97,-0.5,-1,-7,4,12,-7
2013-6-26-10-30,2013,177,10,30,1.8,0.11,-1.53,0.71,-1.33,1.03,450.0,2.4,55638,0.97,-0.45,0,-7,5,11,-7
2013-6-26-10-35,2013,177,10,35,1.98,-0.33,-1.77,0.45,-1.63,0.82,449.1,2.5,54019,1.01,-0.37,0,-7,5,11,-7
2013-6-26-10-40,2013,177,10,40,1.81,-0.09,-1.64,0.45,-1.5,0.8,448.7,2.58,58886,1.04,-0.37,0,-7,6,11,-7
2013-6-26-10-45,2013,177,10,45,1.8,0.49,-1.59,0.35,-1.48,0.69,450.3,2.54,55898,1.03,-0.34,0,-7,5,10,-7
2013-6-26-10-50,2013,177,10,50,1.85,0.38,-1.68,0.2,-1.59,0.56,449.5,2.66,52262,1.08,-0.25,0,-7,5,10,-7
2013-6-26-10-55,2013,177,10,55,1.85,-0.21,-1.56,0.16,-1.49,0.5,449.7,2.52,55533,1.02,-0.21,0,-7,5,10,-7
2013-6-26-11-0,2013,177,11,0,1.98,-1.33,-1.19,-0.3,-1.22,-0.03,448.4,2.39,50167,0.96,0.02,0,-7,5,11,-7
2013-6-26-11-5,2013,177,11,5,2.03,-0.92,-1.43,-0.22,-1.44,0.1,447.1,2.4,51029,0.96,-0.04,0,-8,6,11,-8
2013-6-26-11-10,2013,177,11,10,1.95,-0.87,-1.58,0.31,-1.47,0.65,446.5,2.43,48551,0.97,-0.29,0,-8,5,11,-8
2013-6-26-11-15,2013,177,11,15,1.96,-0.34,-1.74,0.35,-1.62,0.72,445.0,2.58,48010,1.02,-0.32,0,-8,4,11,-8
2013-6-26-11-20,2013,177,11,20,1.97,0.33,-1.9,0.19,-1.81,0.61,440.6,2.45,51373,0.95,-0.27,0,-8,3,12,-8
2013-6-26-11-25,2013,177,11,25,2.36,1.7,-1.25,0.4,-1.13,0.66,440.4,2.29,59268,0.89,-0.29,0,-8,3,12,-8
2013-6-26-11-30,2013,177,11,30,2.39,2.17,-0.85,0.44,-0.74,0.62,433.8,2.4,68084,0.9,-0.27,0,-8,3,13,-8
2013-6-26-11-35,2013,177,11,35,2.24,2.0,-0.96,0.13,-0.9,0.34,432.4,2.45,62240,0.92,-0.15,0,-8,4,13,-8
2013-6-26-11-40,2013,177,11,40,2.56,2.43,-0.73,0.27,-0.65,0.43,435.4,2.34,75273,0.89,-0.19,0,-8,3,13,-8
2013-6-26-11-45,2013,177,11,45,2.36,1.78,-1.49,0.09,-1.43,0.41,435.9,2.32,60606,0.88,-0.18,0,-8,4,13,-8
2013-6-26-11-50,2013,177,11,50,2.33,1.81,-1.46,-0.01,-1.42,0.31,433.4,2.34,56244,0.88,-0.13,0,-8,5,12,-8
2013-6-26-11-55,2013,177,11,55,2.4,1.96,-1.38,-0.08,-1.37,0.22,435.3,2.24,60297,0.85,-0.1,0,-8,5,13,-8
2013-6-26-12-0,2013,177,12,0,2.29,1.85,-1.32,-0.11,-1.31,0.18,434.0,2.36,62213,0.89,-0.08,0,-8,5,12,-8
2013-6-26-12-5,2013,177,12,5,2.38,1.98,-1.3,0.0,-1.27,0.29,435.6,2.42,59105,0.92,-0.12,0,-8,6,13,-8
2013-6-26-12-10,2013,177,12,10,2.3,1.94,-1.23,-0.04,-1.21,0.23,436.3,2.43,60607,0.93,-0.1,0,-8,6,14,-8
2013-6-26-12-15,2013,177,12,15,2.14,1.69,-1.31,-0.03,-1.28,0.25,433.5,2.59,56023,0.97,-0.11,0,-8,6,14,-8
2013-6-26-12-20,2013,177,12,20,1.96,1.33,-1.41,-0.06,-1.39,0.24,432.5,2.77,51275,1.04,-0.1,0,-8,6,13,-8
2013-6-26-12-25,2013,177,12,25,2.06,1.43,-1.44,-0.03,-1.42,0.28,433.0,2.69,50640,1.01,-0.12,0,-8,6,14,-8
2013-6-26-12-30,2013,177,12,30,2.02,1.33,-1.5,-0.04,-1.48,0.28,434.3,2.89,51859,1.09,-0.12,0,-8,6,14,-8
2013-6-26-12-35,2013,177,12,35,2.04,1.24,-1.61,0.03,-1.57,0.37,435.0,2.88,48807,1.09,-0.16,0,-8,6,14,-8
2013-6-26-12-40,2013,177,12,40,1.89,0.56,-1.75,-0.01,-1.71,0.35,436.8,2.87,49109,1.1,-0.15,0,-8,6,13,-8
2013-6-26-12-45,2013,177,12,45,1.98,0.33,-1.89,0.23,-1.8,0.61,437.2,2.9,50406,1.1,-0.27,0,-7,6,13,-7
2013-6-26-12-50,2013,177,12,50,2.0,0.32,-1.94,0.14,-1.87,0.53,436.1,2.91,46934,1.11,-0.23,0,-7,6,14,-7
2013-6-26-12-55,2013,177,12,55,2.16,0.65,-2.02,0.24,-1.93,0.65,434.6,2.71,40017,1.03,-0.28,0,-7,6,13,-7
2013-6-26-13-0,2013,177,13,0,2.14,1.1,-1.7,0.31,-1.6,0.64,432.7,2.89,42794,1.08,-0.28,0,-7,5,12,-7
2013-6-26-13-5,2013,177,13,5,2.04,0.16,-1.01,0.33,-0.93,0.53,438.7,2.79,52986,1.07,-0.2,0,-6,5,12,-6
2013-6-26-13-10,2013,177,13,10,1.91,-0.37,-1.1,0.08,-1.06,0.29,433.4,2.88,61271,1.08,-0.13,0,-6,5,11,-6
2013-6-26-13-15,2013,177,13,15,2.12,-0.32,-1.13,0.32,-1.05,0.53,430.5,2.83,49518,1.05,-0.23,0,-7,5,12,-7
2013-6-26-13-20,2013,177,13,20,1.53,-1.35,-0.52,0.42,-0.43,0.51,437.5,2.95,85928,1.13,-0.28,0,-6,4,12,-6
2013-6-26-13-25,2013,177,13,25,1.79,-1.59,-0.8,0.11,-0.76,0.26,435.1,2.95,75833,1.12,-0.08,0,-6,5,12,-6
2013-6-26-13-30,2013,177,13,30,1.63,-1.42,-0.73,0.16,-0.69,0.29,441.9,2.82,52438,1.1,-0.12,0,-6,6,10,-6
2013-6-26-13-35,2013,177,13,35,1.61,-1.07,-1.17,0.13,-1.12,0.34,437.9,2.59,71162,0.99,-0.17,0,-6,7,10,-6
2013-6-26-13-40,2013,177,13,40,1.48,-0.76,-0.95,0.54,-0.84,0.7,433.7,2.82,63740,1.06,-0.32,1,-6,8,8,-6
2013-6-26-13-45,2013,177,13,45,1.65,-0.56,-1.07,0.75,-0.91,0.93,434.2,2.61,58658,0.98,-0.4,1,-6,9,8,-6
2013-6-26-13-50,2013,177,13,50,1.58,-0.47,-1.15,0.34,-1.07,0.54,435.5,2.79,59098,1.06,-0.23,1,-6,8,8,-6
2013-6-26-13-55,2013,177,13,55,1.7,-0.34,-1.42,0.38,-1.33,0.62,432.8,2.82,58835,1.05,-0.27,1,-6,7,8,-6
2013-6-26-14-0,2013,177,14,0,1.61,-0.58,-1.29,0.27,-1.23,0.49,434.9,2.84,57976,1.07,-0.25,1,-7,7,8,-7
2013-6-26-14-5,2013,177,14,5,1.47,-0.47,-1.0,0.63,-0.88,0.78,435.7,2.79,58811,1.06,-0.33,1,-7,8,7,-7
2013-6-26-14-10,2013,177,14,10,1.33,-0.85,-0.82,0.4,-0.75,0.53,432.2,2.86,60103,1.07,-0.23,1,-7,8,7,-7
2013-6-26-14-15,2013,177,14,15,1.55,-0.91,-1.12,-0.09,-1.12,0.1,432.3,2.85,59461,1.06,-0.04,2,-7,9,7,-7
2013-6-26-14-20,2013,177,14,20,1.53,-1.1,-0.92,0.03,-0.9,0.18,431.3,2.75,56826,1.02,-0.08,2,-7,10,7,-7
2013-6-26-14-25,2013,177,14,25,1.65,-1.17,-1.04,0.06,-1.02,0.21,432.4,2.42,54452,0.9,-0.1,2,-7,10,6,-7
2013-6-26-14-30,2013,177,14,30,1.08,-0.78,-0.73,-0.07,-0.74,0.04,433.1,2.9,55804,1.09,-0.03,2,-7,10,6,-7
2013-6-26-14-35,2013,177,14,35,1.26,-0.78,-0.93,-0.14,-0.94,0.0,432.1,2.83,56180,1.06,0.0,2,-8,10,6,-8
2013-6-26-14-40,2013,177,14,40,1.59,-1.06,-1.09,-0.37,-1.14,-0.21,428.6,2.78,57675,1.02,0.1,2,-8,11,6,-8
