Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
1998-6-22-1-50,1998,173,1,50,5.68,2.15,-4.65,-2.43,-4.3,-3.0,411.7,3.74,57974,1.27,1.24,8,-28,29,40,-28
1998-6-22-1-55,1998,173,1,55,5.81,2.15,-4.68,-2.6,-4.32,-3.16,413.1,3.85,55682,1.31,1.28,7,-27,27,40,-27
1998-6-22-2-0,1998,173,2,0,5.95,2.54,-4.57,-2.73,-4.2,-3.26,414.4,3.87,51617,1.33,1.35,6,-26,28,39,-26
1998-6-22-2-5,1998,173,2,5,5.91,3.11,-4.9,-0.81,-4.77,-1.38,412.9,4.06,58468,1.38,0.57,6,-26,29,38,-26
1998-6-22-2-10,1998,173,2,10,5.96,2.85,-5.12,-0.84,-4.98,-1.43,413.6,3.97,55856,1.36,0.59,5,-26,31,39,-26
1998-6-22-2-15,1998,173,2,15,5.92,1.89,-5.57,-0.61,-5.46,-1.23,416.6,4.15,50483,1.44,0.51,4,-26,31,38,-26
1998-6-22-2-20,1998,173,2,20,5.97,2.41,-5.38,-0.62,-5.29,-1.2,415.0,4.12,53356,1.42,0.5,4,-27,31,38,-27
1998-6-22-2-25,1998,173,2,25,6.01,3.34,-4.94,0.59,-4.98,0.07,412.1,4.0,60535,1.36,-0.03,3,-28,29,36,-28
1998-6-22-2-30,1998,173,2,30,6.03,2.9,-5.2,-0.84,-5.09,-1.37,412.9,3.88,58577,1.32,0.56,3,-29,26,33,-29
1998-6-22-2-35,1998,173,2,35,5.98,3.4,-4.85,0.16,-4.85,-0.32,408.4,3.79,64616,1.26,0.13,2,-29,23,32,-29
1998-6-22-2-40,1998,173,2,40,6.06,2.87,-5.26,0.05,-5.24,-0.45,409.3,3.96,55315,1.33,0.18,1,-29,21,30,-29
1998-6-22-2-45,1998,173,2,45,6.1,3.2,-5.1,0.74,-5.15,0.28,407.4,4.19,53611,1.39,-0.11,1,-30,20,30,-30
1998-6-22-2-50,1998,173,2,50,6.05,3.23,-4.98,1.11,-5.06,0.67,407.4,4.26,55080,1.41,-0.27,1,-29,19,29,-29
1998-6-22-2-55,1998,173,2,55,6.06,3.28,-4.87,1.48,-4.98,1.06,407.1,4.21,54683,1.4,-0.43,1,-29,18,28,-29
1998-6-22-3-0,1998,173,3,0,5.98,3.16,-4.73,1.82,-4.86,1.43,405.3,4.31,55679,1.42,-0.58,1,-29,17,27,-29
1998-6-22-3-5,1998,173,3,5,5.94,3.3,-4.52,1.96,-4.65,1.61,404.6,4.19,53540,1.38,-0.65,1,-29,16,26,-29
1998-6-22-3-10,1998,173,3,10,5.99,3.66,-4.21,2.17,-4.36,1.86,403.0,4.11,52078,1.33,-0.75,1,-29,15,25,-29
1998-6-22-3-15,1998,173,3,15,6.01,3.62,-4.0,2.64,-4.17,2.36,401.9,4.23,50958,1.37,-0.95,0,-28,13,26,-28
1998-6-22-3-20,1998,173,3,20,6.02,3.68,-4.05,2.5,-4.21,2.23,400.1,4.18,49108,1.34,-0.89,0,-28,12,26,-28
1998-6-22-3-25,1998,173,3,25,5.99,3.72,-4.12,2.21,-4.25,1.95,399.4,4.38,50813,1.4,-0.78,0,-28,11,25,-28
1998-6-22-3-30,1998,173,3,30,5.97,3.75,-3.94,2.45,-4.08,2.22,399.5,4.27,47669,1.36,-0.89,0,-27,10,25,-27
1998-6-22-3-35,1998,173,3,35,5.98,3.83,-3.63,2.64,-3.76,2.44,400.9,4.07,49203,1.31,-0.98,-1,-27,11,26,-27
1998-6-22-3-40,1998,173,3,40,6.02,3.45,-4.24,2.27,-4.35,2.06,399.0,4.3,51142,1.37,-0.82,-1,-27,11,25,-27
1998-6-22-3-45,1998,173,3,45,5.72,2.87,-4.66,1.66,-4.73,1.45,399.1,5.54,44286,1.76,-0.58,0,-26,11,24,-26
1998-6-22-3-50,1998,173,3,50,5.98,2.5,-5.34,0.6,-5.36,0.38,400.5,5.04,41057,1.62,-0.15,0,-25,10,22,-25
1998-6-22-3-55,1998,173,3,55,5.96,3.47,-4.63,1.16,-4.67,0.98,394.4,5.6,47599,1.74,-0.39,-1,-23,10,22,-23
1998-6-22-4-0,1998,173,4,0,6.04,3.4,-4.81,-1.14,-4.77,-1.3,393.1,5.79,46507,1.79,0.51,-1,-24,9,21,-24
1998-6-22-4-5,1998,173,4,5,5.84,2.83,-4.76,-1.84,-4.7,-1.97,395.4,5.15,44899,1.61,0.78,-1,-23,8,22,-23
1998-6-22-4-10,1998,173,4,10,5.93,2.57,-4.99,-1.87,-4.94,-1.99,392.5,4.86,39895,1.5,0.78,-2,-22,6,22,-22
1998-6-22-4-15,1998,173,4,15,6.04,2.14,-5.04,-2.5,-4.99,-2.6,393.1,4.67,39679,1.44,1.02,-2,-22,6,22,-22
1998-6-22-4-20,1998,173,4,20,5.75,-0.24,-3.88,-3.96,-3.82,-4.03,400.7,4.56,42224,1.46,1.62,-2,-22,6,21,-22
1998-6-22-4-25,1998,173,4,25,5.76,-1.86,-2.24,-4.9,-2.18,-4.92,405.4,4.28,45113,1.41,2.0,-2,-20,7,21,-20
1998-6-22-4-30,1998,173,4,30,5.96,-1.65,-3.99,-4.04,-3.96,-4.07,403.8,4.41,41978,1.43,1.65,-2,-20,7,22,-20
1998-6-22-4-35,1998,173,4,35,5.88,-1.64,-4.18,-3.67,-4.16,-3.68,400.9,4.81,40999,1.55,1.51,-2,-20,7,22,-20
1998-6-22-4-40,1998,173,4,40,5.92,-1.39,-4.7,-3.27,-4.7,-3.28,402.3,4.94,40458,1.6,1.32,-2,-20,8,23,-20
1998-6-22-4-45,1998,173,4,45,5.94,-0.4,-4.83,-2.88,-4.84,-2.87,397.1,5.42,40215,1.71,1.14,-2,-20,9,23,-20
1998-6-22-4-50,1998,173,4,50,5.92,-1.23,-4.44,-3.5,-4.47,-3.46,404.5,4.69,41032,1.53,1.4,-2,-20,10,21,-20
1998-6-22-4-55,1998,173,4,55,6.02,-2.77,-2.8,-4.53,-2.86,-4.5,414.8,4.16,42668,1.43,1.85,-3,-20,12,20,-20
1998-6-22-5-0,1998,173,5,0,5.99,-0.76,-3.87,-4.31,-3.93,-4.25,408.7,3.97,38860,1.32,1.72,-3,-21,14,19,-21
1998-6-22-5-5,1998,173,5,5,5.92,-0.47,-4.59,-3.61,-4.67,-3.52,399.4,4.88,38799,1.56,1.4,-3,-22,15,19,-22
1998-6-22-5-10,1998,173,5,10,5.78,-0.12,-4.99,-2.81,-5.05,-2.69,400.2,5.13,39921,1.65,1.07,-3,-22,15,19,-22
1998-6-22-5-15,1998,173,5,15,5.75,0.39,-5.19,-2.4,-5.25,-2.26,401.7,4.67,43442,1.51,0.92,-3,-23,16,20,-23
1998-6-22-5-20,1998,173,5,20,5.78,0.7,-5.37,-1.75,-5.43,-1.57,400.9,4.73,42409,1.52,0.63,-3,-24,17,21,-24
1998-6-22-5-25,1998,173,5,25,5.73,0.82,-5.32,-1.93,-5.38,-1.73,404.2,4.26,41050,1.39,0.7,-3,-25,18,20,-25
1998-6-22-5-30,1998,173,5,30,5.67,1.25,-5.19,-1.85,-5.26,-1.64,405.7,4.02,45026,1.32,0.66,-2,-25,19,19,-25
1998-6-22-5-35,1998,173,5,35,5.61,0.91,-5.12,-1.92,-5.2,-1.69,406.5,3.82,41310,1.26,0.69,-2,-25,19,19,-25
1998-6-22-5-40,1998,173,5,40,5.93,2.67,-5.08,-0.91,-5.11,-0.66,402.4,3.75,40882,1.21,0.27,-2,-26,20,20,-26
1998-6-22-5-45,1998,173,5,45,5.96,2.69,-5.27,-0.58,-5.29,-0.3,397.7,4.09,42906,1.29,0.12,-2,-28,19,21,-28
1998-6-22-5-50,1998,173,5,50,5.98,3.12,-5.05,-0.1,-5.05,0.18,396.5,4.36,42639,1.37,-0.07,-1,-29,19,23,-29
1998-6-22-5-55,1998,173,5,55,6.12,3.77,-4.71,0.78,-4.65,1.06,398.7,4.03,45934,1.28,-0.42,-1,-30,20,24,-30
1998-6-22-6-0,1998,173,6,0,6.15,3.64,-4.73,1.47,-4.62,1.77,398.4,3.95,41806,1.25,-0.7,-1,-31,20,25,-31
1998-6-22-6-5,1998,173,6,5,6.05,3.66,-4.72,0.52,-4.68,0.84,399.5,3.92,47305,1.25,-0.34,-1,-31,22,24,-31
1998-6-22-6-10,1998,173,6,10,5.96,3.03,-4.76,-0.58,-4.79,-0.23,399.9,3.77,47390,1.21,0.09,-1,-31,23,23,-31
1998-6-22-6-15,1998,173,6,15,6.03,0.81,-4.83,-3.46,-5.08,-3.08,420.3,3.56,43646,1.26,1.3,-1,-30,23,23,-30
1998-6-22-6-20,1998,173,6,20,5.98,2.29,-4.61,-2.1,-4.76,-1.72,406.5,3.21,40078,1.06,0.62,-1,-29,22,22,-29
1998-6-22-6-25,1998,173,6,25,6.06,4.15,-4.22,0.99,-4.12,1.34,396.1,3.85,55433,1.21,-0.53,-2,-29,19,22,-29
1998-6-22-6-30,1998,173,6,30,6.13,4.0,-4.22,1.9,-4.04,2.26,396.8,3.72,48036,1.17,-0.9,-2,-29,17,21,-29
1998-6-22-6-35,1998,173,6,35,6.15,3.38,-5.01,-0.65,-5.05,-0.19,401.5,3.67,48538,1.18,0.08,-2,-29,15,20,-29
1998-6-22-6-40,1998,173,6,40,6.14,3.38,-5.04,-0.75,-5.09,-0.27,402.7,3.49,43670,1.13,0.11,-2,-28,15,19,-28
1998-6-22-6-45,1998,173,6,45,6.14,3.57,-4.89,-0.82,-4.95,-0.34,400.9,3.22,44068,1.04,0.12,-2,-28,15,18,-28
1998-6-22-6-50,1998,173,6,50,6.17,4.45,-4.13,-0.69,-4.18,-0.26,395.1,3.5,52899,1.1,0.06,-2,-27,15,16,-27
1998-6-22-6-55,1998,173,6,55,6.18,3.42,-5.03,-0.54,-5.06,-0.0,399.7,3.75,46906,1.2,0.0,-2,-26,15,15,-26
1998-6-22-7-0,1998,173,7,0,6.19,4.29,-4.26,0.9,-4.14,1.36,400.2,3.83,51162,1.23,-0.53,-3,-25,13,12,-25
1998-6-22-7-5,1998,173,7,5,6.03,3.88,-4.46,0.92,-4.32,1.42,397.7,4.09,53132,1.29,-0.56,-3,-25,12,11,-25
1998-6-22-7-10,1998,173,7,10,5.83,3.73,-3.73,2.36,-3.43,2.78,396.3,4.45,52113,1.4,-1.1,-3,-25,12,11,-25
1998-6-22-7-15,1998,173,7,15,5.78,3.78,-3.54,2.52,-3.21,2.92,395.2,4.67,57154,1.46,-1.16,-3,-24,13,12,-24
1998-6-22-7-20,1998,173,7,20,5.75,3.55,-3.51,2.81,-3.14,3.22,396.5,4.85,55623,1.52,-1.28,-2,-24,12,11,-24
1998-6-22-7-25,1998,173,7,25,5.72,3.36,-3.38,3.14,-2.96,3.55,397.6,4.78,56888,1.51,-1.41,-2,-23,11,11,-23
1998-6-22-7-30,1998,173,7,30,5.91,3.77,-3.14,3.27,-2.69,3.65,396.3,4.51,58134,1.42,-1.45,-2,-23,10,11,-23
1998-6-22-7-35,1998,173,7,35,5.77,3.75,-3.16,3.04,-2.73,3.44,395.3,4.86,59221,1.52,-1.36,-2,-22,9,9,-22
1998-6-22-7-40,1998,173,7,40,5.89,3.75,-3.17,3.18,-2.71,3.58,394.7,4.76,58288,1.48,-1.39,-2,-22,8,7,-22
1998-6-22-7-45,1998,173,7,45,5.86,3.51,-3.61,2.79,-3.19,3.26,395.0,5.01,54756,1.56,-1.29,-2,-21,8,7,-21
1998-6-22-7-50,1998,173,7,50,5.84,3.99,-3.8,1.88,-3.49,2.41,392.5,5.38,59255,1.66,-0.95,-2,-20,8,8,-20
1998-6-22-7-55,1998,173,7,55,5.8,3.95,-3.53,2.27,-3.17,2.76,390.7,5.39,58023,1.65,-1.08,-2,-19,7,9,-19
1998-6-22-8-0,1998,173,8,0,5.82,3.75,-3.78,2.14,-3.42,2.68,389.9,5.11,55714,1.56,-1.06,-1,-19,7,9,-19
1998-6-22-8-5,1998,173,8,5,5.82,4.43,-3.09,2.01,-2.76,2.45,388.4,5.08,67431,1.53,-0.95,-1,-18,6,8,-18
1998-6-22-8-10,1998,173,8,10,5.86,4.47,-3.52,1.28,-3.28,1.81,387.8,5.22,62435,1.57,-0.7,-1,-18,5,7,-18
1998-6-22-8-15,1998,173,8,15,6.01,4.41,-3.91,0.48,-3.79,1.08,388.8,5.09,60109,1.54,-0.42,-1,-18,4,9,-18
1998-6-22-8-20,1998,173,8,20,5.74,4.33,-3.61,0.61,-3.47,1.17,388.3,5.17,69054,1.56,-0.45,-1,-18,4,9,-18
1998-6-22-8-25,1998,173,8,25,5.82,3.89,-3.38,2.41,-2.95,2.93,387.3,4.99,63436,1.5,-1.13,-1,-16,3,7,-16
1998-6-22-8-30,1998,173,8,30,5.93,3.96,-3.8,2.19,-3.39,2.78,385.9,4.94,51662,1.47,-1.07,-1,-16,5,9,-16
1998-6-22-8-35,1998,173,8,35,6.14,4.11,-4.1,1.81,-3.74,2.47,388.5,4.85,52926,1.46,-0.96,-1,-16,6,10,-16
1998-6-22-8-40,1998,173,8,40,6.15,4.11,-4.52,0.27,-4.41,1.03,392.0,4.63,53210,1.43,-0.4,0,-16,4,10,-16
1998-6-22-8-45,1998,173,8,45,6.15,3.82,-4.82,-0.03,-4.75,0.79,393.1,4.61,46618,1.42,-0.3,0,-17,4,10,-17
1998-6-22-8-50,1998,173,8,50,6.13,3.46,-4.94,-0.85,-5.01,0.02,393.6,4.49,45360,1.39,-0.01,0,-17,4,10,-17
1998-6-22-8-55,1998,173,8,55,6.08,3.22,-4.94,-1.48,-5.12,-0.59,393.7,4.52,44470,1.4,0.23,0,-17,5,9,-17
1998-6-22-9-0,1998,173,9,0,5.98,2.77,-4.79,-2.24,-5.11,-1.35,393.4,4.44,41799,1.38,0.53,0,-16,5,9,-16
1998-6-22-9-5,1998,173,9,5,5.91,2.95,-4.57,-2.23,-4.89,-1.37,394.8,4.73,43086,1.47,0.56,0,-16,5,10,-16
1998-6-22-9-10,1998,173,9,10,5.85,3.16,-4.48,-1.97,-4.76,-1.12,393.1,4.85,47136,1.49,0.45,-1,-15,6,10,-15
1998-6-22-9-15,1998,173,9,15,6.01,3.19,-4.75,-1.46,-4.94,-0.56,390.5,4.14,42203,1.27,0.22,-1,-14,6,11,-14
1998-6-22-9-20,1998,173,9,20,5.76,-0.66,-3.96,-4.06,-4.65,-3.25,398.4,4.42,40011,1.4,1.29,-1,-13,8,11,-13
1998-6-22-9-25,1998,173,9,25,5.79,-0.73,-4.19,-3.84,-4.83,-2.98,399.9,4.02,40161,1.29,1.19,-1,-12,8,13,-12
1998-6-22-9-30,1998,173,9,30,5.56,-1.0,-4.16,-3.37,-4.73,-2.52,400.4,4.66,40764,1.49,1.01,0,-14,10,12,-14
1998-6-22-9-35,1998,173,9,35,5.42,-1.48,-3.03,-3.97,-3.73,-3.32,401.3,4.45,43211,1.43,1.33,0,-13,11,12,-13
1998-6-22-9-45,1998,173,9,45,5.59,-1.43,-1.99,-5.01,-2.93,-4.53,401.2,3.83,41154,1.23,1.82,0,-14,10,12,-14
1998-6-22-9-50,1998,173,9,50,5.38,-1.34,-2.29,-4.52,-3.13,-3.99,396.4,4.64,40422,1.46,1.54,0,-14,10,12,-14
1998-6-22-9-55,1998,173,9,55,5.34,1.45,-4.12,-2.78,-4.58,-1.91,399.3,4.69,40725,1.49,0.76,0,-13,12,11,-13
1998-6-22-10-0,1998,173,10,0,5.46,3.64,-3.88,0.69,-3.67,1.44,388.5,4.96,54054,1.5,-0.56,0,-14,11,8,-14
1998-6-22-10-5,1998,173,10,5,5.46,3.34,-4.17,-0.04,-4.1,0.79,388.6,5.06,49820,1.53,-0.31,0,-16,9,7,-16
1998-6-22-10-10,1998,173,10,10,5.39,2.46,-4.54,-1.3,-4.71,-0.37,391.2,5.21,42255,1.6,0.13,0,-17,7,5,-17
1998-6-22-10-15,1998,173,10,15,5.41,1.39,-4.75,-2.12,-5.08,-1.12,397.1,4.87,38470,1.54,0.44,0,-18,4,4,-18
1998-6-22-10-20,1998,173,10,20,5.52,2.42,-4.79,-0.81,-4.86,0.17,393.8,4.54,36924,1.41,-0.06,0,-18,3,6,-18
1998-6-22-10-25,1998,173,10,25,5.59,2.85,-4.65,-0.63,-4.68,0.32,385.8,4.67,41928,1.39,-0.12,-1,-18,4,6,-18
1998-6-22-10-30,1998,173,10,30,5.61,1.82,-5.21,0.87,-4.93,1.91,393.8,5.12,33996,1.59,-0.75,-1,-18,5,6,-18
1998-6-22-10-35,1998,173,10,35,5.59,1.72,-5.27,0.51,-5.06,1.57,394.6,5.34,34978,1.66,-0.62,-1,-18,5,7,-18
1998-6-22-10-40,1998,173,10,40,5.62,1.59,-5.32,0.29,-5.15,1.37,396.1,5.13,34525,1.61,-0.54,-1,-18,5,8,-18
1998-6-22-10-45,1998,173,10,45,5.54,1.1,-4.85,-1.9,-5.14,-0.87,395.5,4.96,35724,1.55,0.34,-1,-17,6,9,-17
1998-6-22-10-50,1998,173,10,50,5.65,3.35,-3.55,-2.63,-4.01,-1.85,381.1,4.94,45450,1.43,0.79,-1,-17,7,9,-17
1998-6-22-10-55,1998,173,10,55,5.65,2.83,-3.7,-3.18,-4.27,-2.35,385.2,4.66,38704,1.38,0.91,-1,-17,8,9,-17
1998-6-22-11-0,1998,173,11,0,5.51,2.04,-3.52,-3.44,-4.15,-2.64,395.7,4.73,42526,1.48,1.02,-1,-16,8,8,-16
1998-6-22-11-5,1998,173,11,5,5.4,1.69,-3.77,-2.72,-4.25,-1.89,390.3,4.62,37521,1.41,0.74,-1,-15,9,9,-15
1998-6-22-11-10,1998,173,11,10,5.47,2.52,-3.76,-2.29,-4.15,-1.47,387.9,4.69,37405,1.41,0.57,-1,-16,9,10,-16
1998-6-22-11-15,1998,173,11,15,5.36,2.94,-4.03,-1.27,-4.2,-0.41,385.0,4.66,39424,1.38,0.16,-1,-17,9,9,-17
1998-6-22-11-20,1998,173,11,20,5.35,3.03,-3.86,-1.46,-4.07,-0.64,385.7,4.78,46121,1.42,0.14,-1,-17,10,9,-17
1998-6-22-11-25,1998,173,11,25,4.92,2.54,-3.84,-1.52,-4.07,-0.71,390.0,5.13,55776,1.56,0.28,-2,-17,12,9,-17
1998-6-22-11-30,1998,173,11,30,4.79,2.75,-3.63,-1.01,-3.76,-0.25,390.1,5.21,60728,1.59,0.1,-2,-17,12,9,-17
1998-6-22-11-35,1998,173,11,35,4.88,3.0,-3.74,-0.86,-3.84,-0.08,389.0,5.21,59961,1.57,0.06,-1,-16,10,10,-16
1998-6-22-11-40,1998,173,11,40,4.32,1.82,-3.49,-1.45,-3.71,-0.71,395.8,4.98,62004,1.56,0.28,-2,-15,9,9,-15
1998-6-22-11-45,1998,173,11,45,3.62,-0.42,-2.08,-2.04,-2.45,-1.58,408.5,4.68,75698,1.56,0.65,-2,-15,8,9,-15
1998-6-22-11-50,1998,173,11,50,3.47,-2.5,-0.59,-1.87,-0.95,-1.71,420.8,4.84,93538,1.72,0.72,-2,-14,8,9,-14
1998-6-22-11-55,1998,173,11,55,3.41,-2.4,0.04,-1.92,-0.35,-1.89,419.2,4.85,98686,1.71,0.79,-2,-13,7,9,-13
1998-6-22-12-0,1998,173,12,0,3.76,-2.92,-1.04,-1.77,-1.37,-1.53,419.3,4.97,86440,1.75,0.92,-2,-13,6,10,-13
1998-6-22-12-5,1998,173,12,5,3.77,-2.96,-1.9,-1.32,-2.12,-0.91,416.5,4.76,110298,1.65,0.37,-2,-13,6,10,-13
1998-6-22-12-10,1998,173,12,10,3.85,-2.67,-2.15,-1.68,-2.44,-1.22,415.6,4.53,103363,1.56,0.55,-1,-13,4,10,-13
1998-6-22-12-15,1998,173,12,15,3.52,-2.2,-2.36,-1.25,-2.56,-0.76,415.0,4.61,99525,1.59,0.33,-2,-13,5,9,-13
1998-6-22-12-20,1998,173,12,20,3.94,-0.64,-3.54,-1.1,-3.69,-0.39,408.2,4.52,71892,1.5,0.16,-2,-13,5,11,-13
1998-6-22-12-25,1998,173,12,25,4.08,0.68,-3.87,-0.97,-3.99,-0.21,403.5,4.33,57677,1.41,0.08,-2,-13,6,12,-13
1998-6-22-12-30,1998,173,12,30,4.15,0.37,-3.0,-1.63,-3.26,-1.02,401.7,4.85,70346,1.56,0.41,-2,-13,7,14,-13
1998-6-22-12-35,1998,173,12,35,3.92,-0.77,-1.75,-1.92,-2.08,-1.56,409.5,4.86,80721,1.63,0.64,-3,-14,8,14,-14
1998-6-22-12-40,1998,173,12,40,3.98,-2.63,-0.48,-2.52,-0.95,-2.38,410.0,5.18,90757,1.73,0.98,-3,-14,8,14,-14
1998-6-22-12-45,1998,173,12,45,4.33,-3.03,-0.96,-2.83,-1.47,-2.59,417.6,4.99,86046,1.74,1.08,-3,-13,7,15,-13
1998-6-22-12-55,1998,173,12,55,4.62,-3.28,-1.61,-2.82,-2.1,-2.48,419.8,4.66,79678,1.64,0.97,-2,-13,8,17,-13
1998-6-22-13-0,1998,173,13,0,4.2,-2.49,-2.52,-2.0,-2.84,-1.51,416.2,4.87,77738,1.69,0.63,-2,-13,7,17,-13
1998-6-22-13-5,1998,173,13,5,4.17,-1.72,-3.34,-1.76,-3.6,-1.13,410.6,4.76,81020,1.6,0.46,-2,-13,7,18,-13
1998-6-22-13-10,1998,173,13,10,4.33,-2.31,-3.11,-1.69,-3.36,-1.11,415.4,4.95,76166,1.71,0.46,-2,-12,8,18,-12
1998-6-22-13-15,1998,173,13,15,4.08,-1.46,-2.79,-2.5,-3.18,-1.98,409.4,4.57,68582,1.53,0.81,-2,-12,9,18,-12
1998-6-22-13-25,1998,173,13,25,3.65,-0.17,-1.94,-2.92,-2.41,-2.54,405.6,4.56,64414,1.5,1.01,-2,-13,10,20,-13
1998-6-22-13-30,1998,173,13,30,4.01,0.5,-1.71,-3.58,-2.28,-3.24,398.9,5.24,56308,1.67,1.27,-2,-13,10,21,-13
1998-6-22-13-35,1998,173,13,35,4.19,0.3,-2.09,-3.59,-2.65,-3.2,399.2,5.21,48638,1.66,1.27,-2,-13,11,20,-13
1998-6-22-13-40,1998,173,13,40,4.2,0.09,-2.61,-3.22,-3.09,-2.76,400.4,4.89,55175,1.57,1.1,-2,-13,11,19,-13
1998-6-22-13-45,1998,173,13,45,4.26,-0.7,-2.94,-2.63,-3.32,-2.14,403.5,4.97,58154,1.62,0.86,-2,-13,11,22,-13
1998-6-22-13-50,1998,173,13,50,4.48,-1.21,-3.48,-2.32,-3.8,-1.75,408.5,4.92,56702,1.64,0.72,-2,-13,12,23,-13
1998-6-22-13-55,1998,173,13,55,4.39,-1.46,-2.92,-2.57,-3.27,-2.09,406.8,4.42,56137,1.46,0.84,-2,-13,12,24,-13
1998-6-22-14-0,1998,173,14,0,4.33,-1.31,-3.41,-2.3,-3.71,-1.77,408.4,4.78,59094,1.59,0.74,-2,-14,12,26,-14
1998-6-22-14-5,1998,173,14,5,4.45,-1.05,-3.42,-2.58,-3.76,-2.06,404.0,4.9,54067,1.6,0.84,-1,-13,12,26,-13
1998-6-22-14-10,1998,173,14,10,4.39,-2.51,-3.27,-1.38,-3.43,-0.91,415.0,4.81,71014,1.66,0.39,-1,-14,13,27,-14
1998-6-22-14-15,1998,173,14,15,4.25,-2.37,-2.85,-1.98,-3.09,-1.56,416.9,5.37,63490,1.86,0.62,-1,-14,13,26,-14
1998-6-22-14-20,1998,173,14,20,4.18,-2.11,-2.15,-2.83,-2.51,-2.52,415.4,5.13,54466,1.77,1.03,-1,-15,13,26,-15
1998-6-22-14-25,1998,173,14,25,4.17,-2.38,-1.4,-3.05,-1.79,-2.84,414.7,5.1,56351,1.75,1.25,-1,-15,13,25,-15
1998-6-22-14-30,1998,173,14,30,4.31,-1.67,-2.0,-3.23,-2.39,-2.95,414.3,4.98,62101,1.71,1.14,-1,-15,13,25,-15
