Date,Actual,Prediction,Aleatoric,Epistemic
2004-01-18 00:00:00,-2.0,-2.6020453,9.31200885772705,4.7217817306518555
2004-01-18 00:05:00,-3.0,-1.6088028
2004-01-18 00:10:00,-2.0,-2.630706
2004-01-18 00:15:00,-1.0,-1.6266795
2004-01-18 00:20:00,0.0,-0.6257372
2004-01-18 00:25:00,2.0,0.2617536
2004-01-18 00:30:00,4.0,2.1864312
2004-01-18 00:35:00,5.0,3.8190854
2004-01-18 00:40:00,5.0,4.5709963
2004-01-18 00:45:00,4.0,4.780046
2004-01-18 00:50:00,5.0,3.9544055
2004-01-18 00:55:00,4.0,4.860674
2004-01-18 01:00:00,4.0,3.8775425
2004-01-18 01:05:00,4.0,3.6998239
2004-01-18 01:10:00,4.0,4.0025234
2004-01-18 01:15:00,4.0,3.7413867
2004-01-18 01:20:00,4.0,3.8728297
2004-01-18 01:25:00,4.0,3.8804085
2004-01-18 01:30:00,5.0,3.8775787
2004-01-18 01:35:00,6.0,4.8613734
2004-01-18 01:40:00,5.0,5.5301704
2004-01-18 01:45:00,4.0,4.605872
2004-01-18 01:50:00,4.0,4.0092096
2004-01-18 01:55:00,4.0,3.7946448
2004-01-18 02:00:00,4.0,3.7607977
2004-01-18 02:05:00,3.0,3.8002977
2004-01-18 02:10:00,4.0,3.0711982
2004-01-18 02:15:00,5.0,3.8529005
2004-01-18 02:20:00,4.0,4.849933
2004-01-18 02:25:00,4.0,3.9518127
2004-01-18 02:30:00,4.0,3.8537378
2004-01-18 02:35:00,4.0,3.9213166
2004-01-18 02:40:00,3.0,3.8398929
2004-01-18 02:45:00,3.0,2.9261396
2004-01-18 02:50:00,3.0,3.0098536
2004-01-18 02:55:00,3.0,3.078455
2004-01-18 03:00:00,2.0,3.0118303
2004-01-18 03:05:00,0.0,2.1624365
2004-01-18 03:10:00,-3.0,0.36545885
2004-01-18 03:15:00,-6.0,-2.5602362
2004-01-18 03:20:00,-11.0,-5.2675996
2004-01-18 03:25:00,-13.0,-11.012996
2004-01-18 03:30:00,-14.0,-14.538671
2004-01-18 03:35:00,-15.0,-14.190809
2004-01-18 03:40:00,-15.0,-15.601165
2004-01-18 03:45:00,-15.0,-15.667925
2004-01-18 03:50:00,-15.0,-15.726793
2004-01-18 03:55:00,-14.0,-15.199499
2004-01-18 04:00:00,-13.0,-14.749629
2004-01-18 04:05:00,-12.0,-13.853432
2004-01-18 04:10:00,-14.0,-12.895901
2004-01-18 04:15:00,-15.0,-15.217024
2004-01-18 04:20:00,-17.0,-15.75167
2004-01-18 04:25:00,-17.0,-16.765505
2004-01-18 04:30:00,-19.0,-18.03164
2004-01-18 04:35:00,-18.0,-18.892303
2004-01-18 04:40:00,-18.0,-18.44239
2004-01-18 04:45:00,-19.0,-18.91433
2004-01-18 04:50:00,-19.0,-19.115778
2004-01-18 04:55:00,-16.0,-19.396608
2004-01-18 05:00:00,-15.0,-16.259851
2004-01-18 05:05:00,-13.0,-16.208458
2004-01-18 05:10:00,-10.0,-14.194066
2004-01-18 05:15:00,-10.0,-10.248313
2004-01-18 05:20:00,-12.0,-11.029011
2004-01-18 05:25:00,-13.0,-13.082183
2004-01-18 05:30:00,-12.0,-13.691765
2004-01-18 05:35:00,-10.0,-12.654959
2004-01-18 05:40:00,-10.0,-10.842837
2004-01-18 05:45:00,-10.0,-10.30184
2004-01-18 05:50:00,-11.0,-10.497952
2004-01-18 05:55:00,-14.0,-11.248898
2004-01-18 06:00:00,-15.0,-14.990688
2004-01-18 06:05:00,-15.0,-15.520214
2004-01-18 06:10:00,-15.0,-15.307839
