Date,Actual,Prediction,Aleatoric,Epistemic
2004-01-18 00:00:00,-2.0,-2.5453858,8.642913818359375,4.820712566375732
2004-01-18 00:05:00,-3.0,-1.7501266
2004-01-18 00:10:00,-2.0,-2.7613199
2004-01-18 00:15:00,-1.0,-1.7366011
2004-01-18 00:20:00,0.0,-0.6470043
2004-01-18 00:25:00,2.0,0.14382635
2004-01-18 00:30:00,4.0,2.134884
2004-01-18 00:35:00,5.0,3.8694608
2004-01-18 00:40:00,5.0,4.5675135
2004-01-18 00:45:00,4.0,4.3631253
2004-01-18 00:50:00,5.0,3.8149893
2004-01-18 00:55:00,4.0,4.756089
2004-01-18 01:00:00,4.0,3.9036288
2004-01-18 01:05:00,4.0,3.9717262
2004-01-18 01:10:00,4.0,3.8137145
2004-01-18 01:15:00,4.0,3.7061613
2004-01-18 01:20:00,4.0,3.8353682
2004-01-18 01:25:00,4.0,4.026846
2004-01-18 01:30:00,5.0,4.090995
2004-01-18 01:35:00,6.0,4.723155
2004-01-18 01:40:00,5.0,5.5397267
2004-01-18 01:45:00,4.0,5.1164107
2004-01-18 01:50:00,4.0,3.968821
2004-01-18 01:55:00,4.0,3.9329154
2004-01-18 02:00:00,4.0,3.805783
2004-01-18 02:05:00,3.0,3.993964
2004-01-18 02:10:00,4.0,2.9566352
2004-01-18 02:15:00,5.0,3.7924414
2004-01-18 02:20:00,4.0,5.088614
2004-01-18 02:25:00,4.0,3.8274984
2004-01-18 02:30:00,4.0,3.7960534
2004-01-18 02:35:00,4.0,3.7392914
2004-01-18 02:40:00,3.0,3.9789474
2004-01-18 02:45:00,3.0,3.2630756
2004-01-18 02:50:00,3.0,2.9411318
2004-01-18 02:55:00,3.0,3.0517075
2004-01-18 03:00:00,2.0,3.1311805
2004-01-18 03:05:00,0.0,2.0552778
2004-01-18 03:10:00,-3.0,0.17056975
2004-01-18 03:15:00,-6.0,-2.7399497
2004-01-18 03:20:00,-11.0,-6.2764745
2004-01-18 03:25:00,-13.0,-11.584512
2004-01-18 03:30:00,-14.0,-13.839764
2004-01-18 03:35:00,-15.0,-14.602852
2004-01-18 03:40:00,-15.0,-16.968483
2004-01-18 03:45:00,-15.0,-15.758278
2004-01-18 03:50:00,-15.0,-15.602869
2004-01-18 03:55:00,-14.0,-15.873639
2004-01-18 04:00:00,-13.0,-15.4053135
2004-01-18 04:05:00,-12.0,-14.504238
2004-01-18 04:10:00,-14.0,-13.021765
2004-01-18 04:15:00,-15.0,-15.553961
2004-01-18 04:20:00,-17.0,-16.367298
2004-01-18 04:25:00,-17.0,-18.751522
2004-01-18 04:30:00,-19.0,-18.40022
2004-01-18 04:35:00,-18.0,-20.12892
2004-01-18 04:40:00,-18.0,-19.524513
2004-01-18 04:45:00,-19.0,-18.956636
2004-01-18 04:50:00,-19.0,-19.813208
2004-01-18 04:55:00,-16.0,-20.36409
2004-01-18 05:00:00,-15.0,-16.5548
2004-01-18 05:05:00,-13.0,-16.46063
2004-01-18 05:10:00,-10.0,-14.447857
2004-01-18 05:15:00,-10.0,-10.641178
2004-01-18 05:20:00,-12.0,-10.722259
2004-01-18 05:25:00,-13.0,-13.065089
2004-01-18 05:30:00,-12.0,-14.926395
2004-01-18 05:35:00,-10.0,-12.735929
2004-01-18 05:40:00,-10.0,-10.914926
2004-01-18 05:45:00,-10.0,-10.359108
2004-01-18 05:50:00,-11.0,-11.055667
2004-01-18 05:55:00,-14.0,-12.150813
2004-01-18 06:00:00,-15.0,-14.145136
2004-01-18 06:05:00,-15.0,-15.652682
2004-01-18 06:10:00,-15.0,-16.172203
2004-01-18 06:15:00,-14.0,-16.056114
2004-01-18 06:20:00,-14.0,-14.8133335
2004-01-18 06:25:00,-14.0,-13.669583
2004-01-18 06:30:00,-13.0,-14.764221
2004-01-18 06:35:00,-13.0,-14.576787
2004-01-18 06:40:00,-13.0,-12.640511
2004-01-18 06:45:00,-12.0,-13.784812
2004-01-18 06:50:00,-11.0,-12.94796
2004-01-18 06:55:00,-10.0,-11.23365
2004-01-18 07:00:00,-9.0,-11.373928
2004-01-18 07:05:00,-8.0,-9.528088
2004-01-18 07:10:00,-8.0,-7.9933076
2004-01-18 07:15:00,-9.0,-8.889421
2004-01-18 07:20:00,-11.0,-9.507194
2004-01-18 07:25:00,-13.0,-11.342107
2004-01-18 07:30:00,-14.0,-14.145228
2004-01-18 07:35:00,-14.0,-15.213421
2004-01-18 07:40:00,-15.0,-15.227389
2004-01-18 07:45:00,-16.0,-16.284859
2004-01-18 07:50:00,-15.0,-17.582434
2004-01-18 07:55:00,-13.0,-15.818204
2004-01-18 08:00:00,-12.0,-14.110412
2004-01-18 08:05:00,-11.0,-12.374026
2004-01-18 08:10:00,-11.0,-11.800628
2004-01-18 08:15:00,-10.0,-12.092657
2004-01-18 08:20:00,-8.0,-10.725025
2004-01-18 08:25:00,-8.0,-8.539099
2004-01-18 08:30:00,-8.0,-8.309994
2004-01-18 08:35:00,-8.0,-8.6910715
2004-01-18 08:40:00,-7.0,-8.498147
2004-01-18 08:45:00,-7.0,-7.2762585
2004-01-18 08:50:00,-6.0,-6.748233
2004-01-18 08:55:00,-6.0,-6.096141
2004-01-18 09:00:00,-6.0,-6.294771
2004-01-18 09:05:00,-6.0,-6.207848
2004-01-18 09:10:00,-7.0,-5.828947
2004-01-18 09:15:00,-6.0,-7.193686
2004-01-18 09:20:00,-5.0,-5.877454
2004-01-18 09:25:00,-5.0,-5.06418
2004-01-18 09:30:00,-7.0,-5.087707
2004-01-18 09:35:00,-6.0,-7.3183794
2004-01-18 09:40:00,-5.0,-6.5031176
2004-01-18 09:45:00,-4.0,-4.729582
2004-01-18 09:50:00,-4.0,-4.083554
