Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
2013-6-26-1-20,2013,177,1,20,2.68,1.83,-1.78,0.79,-1.85,0.59,482.6,1.06,60031,0.49,-0.28,0,-14,24,20,-14
2013-6-26-1-22,2013,177,1,22,2.7,1.95,-1.7,0.79,-1.77,0.6,479.5,0.99,58140,0.46,-0.29,0,-14,24,19,-14
2013-6-26-1-23,2013,177,1,23,2.7,1.99,-1.66,0.7,-1.72,0.52,479.5,0.99,58140,0.46,-0.25,0,-14,24,19,-14
2013-6-26-1-24,2013,177,1,24,2.68,1.98,-1.71,0.58,-1.76,0.4,479.5,0.99,58140,0.46,-0.19,0,-14,24,19,-14
2013-6-26-1-26,2013,177,1,26,2.7,2.05,-1.62,0.64,-1.68,0.47,478.1,1.03,56650,0.47,-0.22,0,-14,24,20,-14
2013-6-26-1-27,2013,177,1,27,2.7,2.04,-1.63,0.68,-1.69,0.51,478.1,1.03,56650,0.47,-0.24,0,-14,24,20,-14
2013-6-26-1-28,2013,177,1,28,2.71,2.05,-1.65,0.62,-1.71,0.45,478.1,1.03,56650,0.47,-0.22,0,-14,24,19,-14
2013-6-26-1-30,2013,177,1,30,2.71,2.06,-1.63,0.65,-1.69,0.48,480.3,0.96,53366,0.44,-0.23,0,-13,25,18,-13
2013-6-26-1-31,2013,177,1,31,2.72,2.01,-1.71,0.64,-1.77,0.46,480.3,0.96,53366,0.44,-0.22,0,-13,23,18,-13
2013-6-26-1-35,2013,177,1,35,2.7,2.1,-1.59,0.59,-1.64,0.43,476.0,0.93,46757,0.42,-0.2,0,-13,23,18,-13
2013-6-26-1-36,2013,177,1,36,2.71,2.03,-1.7,0.57,-1.75,0.4,476.0,0.93,46757,0.42,-0.19,0,-13,24,18,-13
2013-6-26-1-40,2013,177,1,40,2.71,2.1,-1.61,0.61,-1.66,0.45,472.4,0.9,38725,0.4,-0.21,0,-13,23,17,-13
2013-6-26-1-41,2013,177,1,41,2.69,2.07,-1.63,0.53,-1.67,0.37,472.4,0.9,38725,0.4,-0.17,0,-13,23,17,-13
2013-6-26-1-42,2013,177,1,42,2.71,2.13,-1.58,0.52,-1.62,0.37,472.4,0.9,38725,0.4,-0.17,0,-13,23,17,-13
2013-6-26-1-45,2013,177,1,45,2.71,2.11,-1.59,0.55,-1.63,0.4,481.1,1.1,62729,0.51,-0.19,0,-13,22,16,-13
2013-6-26-1-46,2013,177,1,46,2.7,2.1,-1.61,0.55,-1.65,0.4,481.1,1.1,62729,0.51,-0.19,0,-13,23,16,-13
2013-6-26-1-47,2013,177,1,47,2.71,2.06,-1.69,0.45,-1.72,0.29,480.3,1.08,63065,0.5,-0.14,0,-13,21,16,-13
2013-6-26-1-48,2013,177,1,48,2.68,2.01,-1.61,0.64,-1.66,0.49,476.6,0.97,62715,0.44,-0.23,0,-13,22,16,-13
2013-6-26-1-49,2013,177,1,49,2.65,1.64,-1.83,0.65,-1.88,0.48,481.3,1.1,72056,0.51,-0.23,0,-13,21,15,-13
2013-6-26-1-50,2013,177,1,50,2.61,1.11,-2.28,0.27,-2.3,0.06,490.3,1.2,83116,0.58,-0.03,0,-13,21,15,-13
2013-6-26-1-51,2013,177,1,51,2.61,0.92,-2.43,-0.18,-2.4,-0.4,492.3,1.21,83742,0.59,0.2,0,-13,21,14,-13
2013-6-26-1-52,2013,177,1,52,2.66,1.21,-2.35,-0.06,-2.33,-0.27,490.0,1.16,66383,0.56,0.13,0,-13,20,15,-13
2013-6-26-1-53,2013,177,1,53,2.73,1.65,-2.14,0.31,-2.16,0.12,489.2,1.15,64711,0.55,-0.06,0,-13,21,15,-13
2013-6-26-1-54,2013,177,1,54,2.76,2.06,-1.39,1.0,-1.47,0.87,478.8,1.01,49019,0.46,-0.42,0,-13,21,14,-13
2013-6-26-1-55,2013,177,1,55,2.76,2.07,-1.43,0.97,-1.51,0.84,476.7,1.06,55065,0.48,-0.4,-1,-13,21,14,-13
2013-6-26-1-56,2013,177,1,56,2.75,2.26,-1.18,0.9,-1.25,0.79,476.4,1.04,54451,0.47,-0.38,-1,-13,21,15,-13
2013-6-26-1-57,2013,177,1,57,2.75,2.07,-1.15,1.29,-1.26,1.18,468.2,1.0,43956,0.44,-0.55,-1,-13,21,13,-13
2013-6-26-1-58,2013,177,1,58,2.75,2.02,-0.96,1.47,-1.08,1.38,481.7,1.03,53919,0.48,-0.66,-1,-13,20,15,-13
2013-6-26-1-59,2013,177,1,59,2.73,2.08,-1.16,1.28,-1.27,1.17,478.3,1.01,54891,0.46,-0.56,-1,-13,21,14,-13
2013-6-26-2-0,2013,177,2,0,2.74,2.28,-1.02,1.06,-1.11,0.97,469.3,0.97,46570,0.43,-0.46,-1,-13,20,14,-13
2013-6-26-2-1,2013,177,2,1,2.74,2.29,-0.96,1.12,-1.05,1.03,472.9,0.98,51810,0.44,-0.49,-1,-13,20,13,-13
2013-6-26-2-2,2013,177,2,2,2.74,2.34,-1.0,0.97,-1.08,0.88,476.2,0.99,55912,0.45,-0.42,-1,-13,20,13,-13
2013-6-26-2-3,2013,177,2,3,2.76,2.17,-0.91,1.35,-1.02,1.27,469.4,0.94,37864,0.41,-0.6,-1,-13,20,14,-13
2013-6-26-2-4,2013,177,2,4,2.75,2.17,-0.77,1.39,-0.88,1.32,468.4,0.94,39212,0.41,-0.62,-1,-13,20,13,-13
2013-6-26-2-5,2013,177,2,5,2.75,2.27,-0.78,1.27,-0.88,1.2,473.9,1.01,56690,0.45,-0.57,-1,-13,20,13,-13
2013-6-26-2-6,2013,177,2,6,2.74,2.09,-0.67,1.47,-0.79,1.41,474.2,0.98,57610,0.44,-0.67,-1,-13,19,13,-13
2013-6-26-2-7,2013,177,2,7,2.74,2.2,-0.97,1.23,-1.07,1.15,473.4,0.93,53674,0.42,-0.54,-1,-13,19,12,-13
2013-6-26-2-8,2013,177,2,8,2.74,2.18,-1.19,1.05,-1.27,0.95,472.6,1.02,51925,0.46,-0.45,-1,-13,19,13,-13
2013-6-26-2-9,2013,177,2,9,2.74,2.25,-1.14,0.98,-1.22,0.88,467.4,0.93,44849,0.41,-0.41,-1,-13,19,13,-13
2013-6-26-2-10,2013,177,2,10,2.77,2.49,-0.92,0.73,-0.98,0.65,468.8,0.89,47432,0.39,-0.3,-1,-13,18,13,-13
2013-6-26-2-11,2013,177,2,11,2.78,2.51,-0.98,0.7,-1.03,0.62,467.5,0.99,53366,0.43,-0.29,-1,-13,18,13,-13
2013-6-26-2-12,2013,177,2,12,2.79,2.46,-0.97,0.87,-1.04,0.79,467.5,0.99,53366,0.43,-0.37,-1,-13,18,13,-13
2013-6-26-2-13,2013,177,2,13,2.79,2.31,-1.23,0.94,-1.3,0.84,467.5,0.99,53366,0.43,-0.39,-1,-13,18,13,-13
2013-6-26-2-16,2013,177,2,16,2.76,2.48,-0.96,0.7,-1.01,0.62,465.0,0.97,41847,0.42,-0.29,-1,-13,19,13,-13
2013-6-26-2-17,2013,177,2,17,2.76,2.45,-1.06,0.69,-1.11,0.61,465.0,0.97,41847,0.42,-0.28,-1,-13,18,13,-13
2013-6-26-2-18,2013,177,2,18,2.78,2.44,-1.06,0.77,-1.11,0.69,472.3,1.04,69527,0.46,-0.33,-1,-13,18,12,-13
2013-6-26-2-19,2013,177,2,19,2.77,2.42,-1.08,0.83,-1.14,0.75,472.3,1.04,69527,0.46,-0.35,-1,-13,18,13,-13
2013-6-26-2-20,2013,177,2,20,2.78,2.4,-1.09,0.85,-1.15,0.77,472.3,1.04,69527,0.46,-0.36,-1,-13,18,13,-13
2013-6-26-2-23,2013,177,2,23,2.77,2.46,-0.95,0.85,-1.01,0.78,468.4,0.94,54088,0.41,-0.37,-1,-13,17,12,-13
2013-6-26-2-24,2013,177,2,24,2.77,2.45,-1.08,0.71,-1.13,0.63,468.4,0.94,54088,0.41,-0.3,-1,-12,17,11,-12
2013-6-26-2-25,2013,177,2,25,2.79,2.42,-1.22,0.64,-1.26,0.55,468.4,0.94,54088,0.41,-0.26,-1,-13,17,12,-13
2013-6-26-2-28,2013,177,2,28,2.77,2.33,-1.24,0.85,-1.3,0.76,467.3,0.97,39340,0.42,-0.36,-1,-12,16,11,-12
2013-6-26-2-29,2013,177,2,29,2.78,2.42,-0.91,1.01,-0.98,0.95,467.3,0.97,39340,0.42,-0.44,-1,-12,17,11,-12
2013-6-26-2-31,2013,177,2,31,2.78,2.39,-1.11,0.86,-1.17,0.78,467.4,0.77,39032,0.34,-0.36,-1,-12,17,10,-12
2013-6-26-2-32,2013,177,2,32,2.78,2.38,-1.22,0.76,-1.27,0.68,467.4,0.77,39032,0.34,-0.32,-1,-12,17,10,-12
2013-6-26-2-33,2013,177,2,33,2.78,2.35,-1.28,0.76,-1.33,0.67,467.4,0.77,39032,0.34,-0.31,-1,-12,17,11,-12
2013-6-26-2-34,2013,177,2,34,2.76,2.37,-1.18,0.77,-1.23,0.69,467.3,0.98,40898,0.43,-0.32,-1,-12,16,10,-12
2013-6-26-2-35,2013,177,2,35,2.76,2.35,-1.32,0.57,-1.35,0.48,467.3,0.97,40762,0.42,-0.22,-1,-12,16,10,-12
2013-6-26-2-36,2013,177,2,36,2.76,2.38,-1.29,0.51,-1.32,0.43,467.2,0.94,41346,0.41,-0.2,-1,-12,16,10,-12
2013-6-26-2-37,2013,177,2,37,2.69,2.0,-1.7,0.39,-1.72,0.28,470.8,1.06,56389,0.47,-0.13,-1,-11,16,10,-11
2013-6-26-2-38,2013,177,2,38,2.65,1.88,-1.84,0.3,-1.86,0.18,473.5,1.18,73288,0.53,-0.09,-1,-11,16,10,-11
2013-6-26-2-39,2013,177,2,39,2.69,1.91,-1.88,0.17,-1.89,0.05,473.1,1.22,78844,0.55,-0.02,-1,-11,16,10,-11
2013-6-26-2-40,2013,177,2,40,2.64,1.94,-1.76,0.19,-1.77,0.08,474.6,1.25,95834,0.56,-0.04,-1,-11,16,11,-11
2013-6-26-2-41,2013,177,2,41,2.67,2.12,-1.52,0.33,-1.54,0.24,474.7,1.24,92941,0.56,-0.11,-1,-11,16,11,-11
2013-6-26-2-42,2013,177,2,42,2.77,2.32,-1.2,0.9,-1.25,0.83,475.7,1.13,71593,0.51,-0.39,-1,-11,16,11,-11
2013-6-26-2-43,2013,177,2,43,2.75,2.25,-1.25,0.9,-1.3,0.82,475.7,1.13,71593,0.51,-0.39,-1,-11,16,11,-11
2013-6-26-2-44,2013,177,2,44,2.77,2.31,-1.17,1.01,-1.23,0.94,465.5,0.87,36315,0.38,-0.44,-1,-11,16,10,-11
2013-6-26-2-45,2013,177,2,45,2.76,2.3,-1.14,0.99,-1.2,0.92,465.5,0.87,36315,0.38,-0.43,-1,-11,15,11,-11
2013-6-26-2-46,2013,177,2,46,2.78,2.35,-1.15,0.93,-1.2,0.86,465.5,0.87,36349,0.38,-0.4,-1,-11,15,11,-11
2013-6-26-2-47,2013,177,2,47,2.79,2.4,-1.09,0.89,-1.14,0.83,466.1,0.92,42319,0.4,-0.39,-1,-11,15,11,-11
2013-6-26-2-48,2013,177,2,48,2.59,1.05,-1.99,-0.74,-1.95,-0.85,470.6,1.08,64759,0.48,0.4,-1,-11,14,11,-11
2013-6-26-2-49,2013,177,2,49,2.48,0.57,-2.09,-0.89,-2.04,-1.0,482.3,1.3,90742,0.6,0.48,-1,-11,15,11,-11
2013-6-26-2-50,2013,177,2,50,2.48,1.56,-1.47,0.45,-1.49,0.37,480.8,1.27,80773,0.59,-0.18,-1,-11,15,12,-11
2013-6-26-2-51,2013,177,2,51,2.59,2.15,-1.16,0.83,-1.2,0.77,492.7,1.38,70763,0.67,-0.38,-1,-11,14,12,-11
2013-6-26-2-52,2013,177,2,52,2.58,2.14,-1.3,0.62,-1.33,0.55,474.1,1.18,78408,0.53,-0.26,-1,-10,15,12,-10
2013-6-26-2-53,2013,177,2,53,2.54,1.78,-1.79,-0.27,-1.77,-0.36,474.1,1.18,78378,0.53,0.17,-2,-10,15,12,-10
2013-6-26-2-54,2013,177,2,54,2.59,2.15,-1.25,0.37,-1.27,0.3,477.7,1.24,75396,0.57,-0.14,-1,-10,15,13,-10
2013-6-26-2-55,2013,177,2,55,2.59,2.15,-1.15,0.76,-1.19,0.7,474.9,1.19,81411,0.54,-0.33,-2,-10,15,12,-10
2013-6-26-2-56,2013,177,2,56,2.59,2.08,-1.34,0.55,-1.37,0.48,474.2,1.18,82824,0.53,-0.23,-2,-11,15,12,-11
2013-6-26-2-57,2013,177,2,57,2.62,2.25,-1.19,0.54,-1.22,0.48,478.9,1.16,85078,0.53,-0.23,-2,-11,14,12,-11
2013-6-26-2-58,2013,177,2,58,2.58,2.22,-1.17,0.51,-1.19,0.45,477.3,1.2,83297,0.55,-0.21,-2,-11,13,13,-11
2013-6-26-2-59,2013,177,2,59,2.59,2.24,-1.15,0.55,-1.18,0.49,475.8,1.2,81531,0.54,-0.23,-2,-11,13,13,-11
2013-6-26-3-9,2013,177,3,9,3.13,3.06,-0.43,0.45,-0.45,0.43,470.7,1.52,80034,0.67,-0.2,-2,-11,13,14,-11
2013-6-26-3-10,2013,177,3,10,3.16,3.1,-0.36,0.51,-0.38,0.49,470.7,1.53,78869,0.68,-0.23,-2,-11,13,14,-11
2013-6-26-3-11,2013,177,3,11,3.26,3.21,-0.03,0.51,-0.05,0.51,470.4,1.57,71530,0.69,-0.24,-2,-11,13,13,-11
2013-6-26-3-12,2013,177,3,12,3.33,3.25,0.07,0.72,0.04,0.72,469.6,1.6,73019,0.71,-0.34,-2,-11,13,13,-11
2013-6-26-3-13,2013,177,3,13,3.39,3.3,0.11,0.77,0.08,0.77,471.2,1.49,83116,0.66,-0.36,-2,-12,13,14,-12
2013-6-26-3-14,2013,177,3,14,3.31,3.21,0.01,0.79,-0.02,0.79,470.2,1.52,79703,0.67,-0.37,-2,-12,13,14,-12
2013-6-26-3-15,2013,177,3,15,3.32,3.22,-0.1,0.8,-0.13,0.8,471.5,1.48,85735,0.66,-0.38,-2,-12,13,13,-12
2013-6-26-3-16,2013,177,3,16,3.28,3.18,-0.14,0.78,-0.17,0.77,471.3,1.52,87021,0.68,-0.36,-2,-12,13,13,-12
2013-6-26-3-17,2013,177,3,17,3.22,3.13,-0.14,0.7,-0.16,0.69,471.5,1.51,86845,0.67,-0.33,-2,-12,13,13,-12
2013-6-26-3-18,2013,177,3,18,3.26,3.18,-0.04,0.68,-0.06,0.68,471.5,1.49,86241,0.66,-0.32,-2,-12,12,14,-12
2013-6-26-3-19,2013,177,3,19,3.43,3.35,-0.13,0.75,-0.16,0.75,471.3,1.47,83204,0.65,-0.35,-2,-12,12,14,-12
2013-6-26-3-20,2013,177,3,20,3.46,3.38,-0.08,0.73,-0.1,0.73,469.5,1.52,77248,0.67,-0.34,-3,-12,12,13,-12
2013-6-26-3-21,2013,177,3,21,3.49,3.41,-0.05,0.7,-0.07,0.7,468.7,1.55,75172,0.68,-0.33,-3,-12,12,13,-12
2013-6-26-3-22,2013,177,3,22,3.42,3.35,0.02,0.68,-0.0,0.68,469.6,1.49,80896,0.66,-0.32,-3,-12,12,12,-12
2013-6-26-3-23,2013,177,3,23,3.35,3.27,0.03,0.7,0.01,0.7,468.7,1.51,75452,0.66,-0.33,-3,-13,11,13,-13
2013-6-26-3-24,2013,177,3,24,3.36,3.28,0.09,0.71,0.07,0.71,469.9,1.49,81279,0.66,-0.33,-3,-12,11,12,-12
2013-6-26-3-25,2013,177,3,25,3.3,3.23,0.09,0.66,0.07,0.66,468.1,1.57,73288,0.69,-0.31,-3,-13,11,12,-13
2013-6-26-3-26,2013,177,3,26,3.39,3.31,0.16,0.71,0.14,0.71,468.1,1.57,73288,0.69,-0.33,-3,-12,10,12,-12
2013-6-26-3-28,2013,177,3,28,3.42,3.33,0.26,0.71,0.24,0.72,467.9,1.63,76139,0.71,-0.34,-3,-13,10,13,-13
2013-6-26-3-29,2013,177,3,29,3.48,3.38,0.3,0.74,0.28,0.75,470.1,1.53,77906,0.68,-0.35,-3,-13,10,13,-13
2013-6-26-3-30,2013,177,3,30,3.41,3.31,0.2,0.75,0.18,0.76,468.4,1.6,72896,0.7,-0.36,-3,-13,10,13,-13
2013-6-26-3-31,2013,177,3,31,3.35,3.26,0.14,0.74,0.12,0.74,471.0,1.46,83220,0.65,-0.35,-3,-12,10,12,-12
2013-6-26-3-32,2013,177,3,32,3.34,3.24,0.18,0.76,0.16,0.76,469.9,1.55,78533,0.68,-0.36,-3,-12,9,12,-12
2013-6-26-3-33,2013,177,3,33,3.35,3.25,0.2,0.81,0.18,0.81,469.1,1.57,76404,0.69,-0.38,-2,-13,9,13,-13
2013-6-26-3-34,2013,177,3,34,3.39,3.27,0.3,0.83,0.28,0.84,469.3,1.51,81357,0.67,-0.39,-2,-13,9,13,-13
2013-6-26-3-35,2013,177,3,35,3.39,3.25,0.39,0.84,0.37,0.85,472.3,1.53,92921,0.68,-0.4,-2,-13,9,13,-13
2013-6-26-3-36,2013,177,3,36,3.35,3.22,0.36,0.83,0.34,0.84,470.9,1.62,92819,0.72,-0.4,-2,-13,9,12,-13
