Timestamp,YEAR,DOY,HR,MN,Field_magnitude_average,BX_GSE_GSM,BY_GSE,BZ_GSE,BY_GSM,BZ_GSM,Speed,Proton_Density,Proton_Temperature,Flow_pressure,Electric_field,SYM_D,SYM_H,ASY_D,ASY_H,SYMH_ORIG
1998-6-22-0-36,1998,173,0,36,5.66,1.7,-5.24,-1.27,-4.95,-2.13,408.1,4.94,74746,1.65,0.87,-3,-23,18,8,-23
1998-6-22-0-37,1998,173,0,37,5.64,1.86,-5.18,-1.21,-4.9,-2.06,410.7,4.67,72389,1.58,0.85,-3,-23,18,8,-23
1998-6-22-0-38,1998,173,0,38,5.65,1.99,-5.13,-1.24,-4.85,-2.08,410.7,4.67,72389,1.58,0.85,-3,-23,18,10,-23
1998-6-22-0-39,1998,173,0,39,5.7,2.18,-5.09,-1.36,-4.79,-2.19,407.7,4.78,74016,1.59,0.89,-3,-23,18,10,-23
1998-6-22-0-40,1998,173,0,40,6.1,1.92,-5.59,-1.49,-5.26,-2.4,409.8,3.89,74420,1.31,0.98,-3,-23,18,9,-23
1998-6-22-0-41,1998,173,0,41,5.81,2.23,-5.22,-1.22,-4.94,-2.07,409.9,3.83,74446,1.29,0.85,-3,-23,18,9,-23
1998-6-22-0-42,1998,173,0,42,5.91,2.2,-5.29,-1.46,-4.97,-2.32,408.7,4.72,72669,1.58,0.95,-2,-23,19,9,-23
1998-6-22-0-43,1998,173,0,43,5.86,2.13,-5.25,-1.5,-4.93,-2.35,411.4,3.86,63700,1.31,0.97,-2,-23,19,10,-23
1998-6-22-0-44,1998,173,0,44,6.03,2.12,-5.34,-1.82,-4.97,-2.68,411.0,3.79,67163,1.28,1.1,-2,-23,19,10,-23
1998-6-22-0-45,1998,173,0,45,6.43,2.3,-5.7,-1.87,-5.32,-2.78,410.9,3.68,68189,1.24,1.14,-2,-23,20,10,-23
1998-6-22-0-46,1998,173,0,46,6.45,2.3,-5.72,-1.88,-5.33,-2.79,411.9,3.44,60192,1.17,1.15,-3,-23,20,10,-23
1998-6-22-0-47,1998,173,0,47,6.38,2.12,-5.72,-1.83,-5.34,-2.74,412.4,3.63,60209,1.23,1.13,-2,-24,20,10,-24
1998-6-22-0-48,1998,173,0,48,6.1,1.92,-5.38,-2.1,-4.97,-2.95,414.4,3.63,60809,1.25,1.22,-2,-24,20,9,-24
1998-6-22-0-49,1998,173,0,49,5.93,2.04,-5.07,-2.26,-4.64,-3.05,410.4,3.87,64016,1.3,1.25,-3,-26,19,9,-26
1998-6-22-0-50,1998,173,0,50,5.6,2.08,-4.93,-1.56,-4.61,-2.34,409.9,4.73,77606,1.59,0.96,-3,-26,19,9,-26
1998-6-22-0-51,1998,173,0,51,5.53,1.36,-5.17,-1.35,-4.88,-2.17,411.2,5.06,79899,1.71,0.89,-3,-26,18,8,-26
1998-6-22-0-52,1998,173,0,52,5.63,1.07,-5.43,-0.95,-5.21,-1.81,409.6,4.95,74645,1.66,0.74,-3,-26,19,8,-26
1998-6-22-0-53,1998,173,0,53,5.61,1.84,-5.24,-0.25,-5.13,-1.09,409.3,4.97,75021,1.67,0.45,-3,-27,18,9,-27
1998-6-22-0-54,1998,173,0,54,5.9,1.93,-5.13,2.13,-5.4,1.28,407.9,5.11,77011,1.7,-0.52,-3,-27,19,8,-27
1998-6-22-0-56,1998,173,0,56,5.93,1.97,-5.2,2.04,-5.46,1.19,408.8,4.65,68453,1.55,-0.49,-3,-26,19,7,-26
1998-6-22-0-57,1998,173,0,57,5.88,1.9,-5.23,1.91,-5.47,1.06,407.2,4.7,70670,1.56,-0.43,-2,-26,19,7,-26
1998-6-22-0-58,1998,173,0,58,5.82,2.13,-4.92,2.26,-5.22,1.45,407.1,4.7,70702,1.56,-0.59,-2,-25,20,8,-25
1998-6-22-0-59,1998,173,0,59,5.8,2.17,-4.9,2.21,-5.19,1.41,408.3,4.58,67518,1.53,-0.58,-2,-25,21,8,-25
1998-6-22-1-0,1998,173,1,0,5.74,2.22,-4.83,2.18,-5.11,1.39,407.8,4.66,67358,1.55,-0.57,-2,-25,21,9,-25
1998-6-22-1-1,1998,173,1,1,5.71,2.43,-4.69,2.17,-4.97,1.41,407.4,4.72,67584,1.57,-0.57,-2,-24,21,9,-24
1998-6-22-1-2,1998,173,1,2,5.64,2.32,-4.63,2.23,-4.92,1.48,406.0,4.79,71157,1.58,-0.6,-2,-24,21,10,-24
1998-6-22-1-3,1998,173,1,3,5.61,2.41,-4.55,2.17,-4.83,1.43,405.5,4.74,69796,1.56,-0.58,-2,-25,20,9,-25
1998-6-22-1-4,1998,173,1,4,5.43,2.38,-4.35,2.04,-4.61,1.34,406.9,4.27,67760,1.41,-0.55,-2,-25,20,9,-25
1998-6-22-1-5,1998,173,1,5,5.13,2.01,-4.48,1.27,-4.62,0.56,407.5,4.42,73526,1.47,-0.23,-2,-25,20,9,-25
1998-6-22-1-8,1998,173,1,8,5.23,0.58,-4.63,-2.34,-4.22,-3.02,414.2,4.44,70468,1.52,1.25,-2,-25,20,9,-25
1998-6-22-1-9,1998,173,1,9,5.28,0.68,-4.72,-2.22,-4.33,-2.91,414.0,4.49,70921,1.54,1.2,-2,-25,19,10,-25
1998-6-22-1-10,1998,173,1,10,5.32,0.1,-4.45,-2.65,-3.99,-3.3,412.6,4.83,73551,1.64,1.36,-2,-26,19,10,-26
1998-6-22-1-11,1998,173,1,11,5.27,-0.49,-4.44,-2.78,-3.97,-3.42,419.0,4.79,72339,1.68,1.43,-2,-25,18,10,-25
1998-6-22-1-12,1998,173,1,12,5.28,-0.39,-4.77,-2.21,-4.38,-2.91,417.9,4.88,70116,1.7,1.22,-2,-26,18,10,-26
1998-6-22-1-18,1998,173,1,18,5.3,-0.22,-4.6,-2.62,-4.16,-3.27,416.6,4.94,75182,1.71,1.36,-2,-29,16,12,-29
1998-6-22-1-19,1998,173,1,19,5.45,0.62,-4.67,-1.83,-4.35,-2.5,415.2,4.63,71346,1.6,1.04,-2,-29,16,14,-29
1998-6-22-1-20,1998,173,1,20,5.62,1.57,-4.55,-1.26,-4.32,-1.91,413.9,4.36,67818,1.49,0.79,-2,-29,16,12,-29
1998-6-22-1-22,1998,173,1,22,5.67,2.17,-4.8,-0.89,-4.62,-1.58,415.3,4.32,68219,1.49,0.66,-2,-28,17,9,-28
1998-6-22-1-23,1998,173,1,23,5.64,2.5,-4.68,-0.67,-4.53,-1.34,409.7,3.71,69590,1.25,0.55,-1,-28,17,9,-28
1998-6-22-1-26,1998,173,1,26,5.82,3.67,-4.47,-0.58,-4.34,-1.22,407.7,4.18,77673,1.39,0.5,0,-26,19,12,-26
1998-6-22-1-27,1998,173,1,27,5.68,3.43,-4.43,-0.77,-4.27,-1.4,407.8,4.1,71546,1.36,0.57,0,-26,20,13,-26
1998-6-22-1-28,1998,173,1,28,5.39,2.54,-4.69,-0.6,-4.56,-1.26,407.1,4.32,72948,1.43,0.51,0,-25,20,13,-25
1998-6-22-1-29,1998,173,1,29,5.59,2.63,-4.87,-0.66,-4.73,-1.34,407.4,4.4,75439,1.46,0.55,0,-25,20,13,-25
1998-6-22-1-30,1998,173,1,30,5.8,2.74,-5.0,-1.07,-4.8,-1.77,405.6,4.44,73318,1.46,0.72,0,-25,20,13,-25
1998-6-22-1-31,1998,173,1,31,5.69,2.66,-4.97,-0.7,-4.82,-1.39,409.3,3.56,68445,1.19,0.57,0,-25,20,14,-25
1998-6-22-1-32,1998,173,1,32,5.63,2.91,-4.75,-0.65,-4.61,-1.31,408.9,3.58,65900,1.2,0.54,0,-25,20,15,-25
1998-6-22-1-34,1998,173,1,34,5.51,2.16,-4.67,-1.26,-4.45,-1.9,406.8,4.47,72839,1.48,0.77,1,-26,20,18,-26
1998-6-22-1-35,1998,173,1,35,5.71,1.32,-5.04,-2.08,-4.7,-2.76,413.0,3.98,64096,1.36,1.14,2,-28,21,22,-28
1998-6-22-1-36,1998,173,1,36,5.74,1.58,-4.94,-2.0,-4.62,-2.66,416.2,3.81,60714,1.32,1.11,2,-28,22,24,-28
1998-6-22-1-37,1998,173,1,37,5.75,1.22,-4.88,-2.72,-4.46,-3.36,409.5,4.18,67571,1.4,1.38,3,-29,22,26,-29
1998-6-22-1-38,1998,173,1,38,5.52,1.1,-5.2,-1.17,-4.99,-1.87,413.9,4.03,67280,1.38,0.77,3,-29,22,28,-29
1998-6-22-1-39,1998,173,1,39,5.76,1.51,-5.24,-1.82,-4.94,-2.52,415.0,4.12,64182,1.42,1.05,4,-30,24,30,-30
1998-6-22-1-40,1998,173,1,40,5.76,1.93,-4.98,-2.16,-4.64,-2.81,417.4,4.05,53026,1.41,1.17,4,-30,25,32,-30
1998-6-22-1-41,1998,173,1,41,5.69,1.92,-4.99,-1.95,-4.68,-2.61,416.3,4.03,57122,1.4,1.09,4,-31,27,33,-31
1998-6-22-1-42,1998,173,1,42,5.65,1.76,-5.02,-1.9,-4.72,-2.56,416.6,4.0,56090,1.39,1.07,5,-31,27,35,-31
1998-6-22-1-43,1998,173,1,43,5.73,1.86,-5.05,-1.97,-4.74,-2.63,416.4,3.99,56222,1.38,1.1,5,-30,28,37,-30
1998-6-22-1-44,1998,173,1,44,5.63,1.97,-4.76,-2.26,-4.42,-2.87,415.4,3.87,56638,1.34,1.19,6,-31,29,38,-31
1998-6-22-1-45,1998,173,1,45,5.58,1.92,-4.73,-2.22,-4.39,-2.83,414.5,3.9,61604,1.34,1.17,6,-30,30,39,-30
1998-6-22-1-46,1998,173,1,46,5.59,2.15,-4.73,-2.06,-4.42,-2.67,414.5,3.9,61604,1.34,1.11,7,-30,31,39,-30
1998-6-22-1-48,1998,173,1,48,5.71,2.2,-4.66,-2.44,-4.3,-3.03,411.0,3.81,58296,1.29,1.25,7,-29,30,39,-29
1998-6-22-1-49,1998,173,1,49,5.71,2.36,-4.65,-2.29,-4.31,-2.88,411.0,3.81,58296,1.29,1.18,8,-29,30,38,-29
1998-6-22-1-51,1998,173,1,51,5.74,2.32,-4.57,-2.58,-4.2,-3.15,410.1,3.59,58344,1.21,1.29,8,-28,30,40,-28
1998-6-22-1-52,1998,173,1,52,5.66,2.03,-4.69,-2.43,-4.34,-3.01,410.1,3.59,58344,1.21,1.23,8,-28,29,40,-28
1998-6-22-1-53,1998,173,1,53,5.64,1.99,-4.69,-2.32,-4.36,-2.9,413.2,3.89,57603,1.33,1.2,8,-28,28,41,-28
1998-6-22-1-54,1998,173,1,54,5.65,2.08,-4.64,-2.43,-4.29,-3.0,413.2,3.89,57603,1.33,1.24,8,-28,27,40,-28
1998-6-22-1-57,1998,173,1,57,5.82,2.39,-4.85,-2.11,-4.55,-2.7,412.4,3.92,57537,1.33,1.11,7,-27,27,40,-27
1998-6-22-1-58,1998,173,1,58,5.84,2.59,-4.7,-2.26,-4.38,-2.83,412.4,3.92,57537,1.33,1.17,7,-28,27,40,-28
1998-6-22-1-59,1998,173,1,59,5.97,2.04,-4.59,-3.21,-4.16,-3.75,414.4,3.72,51973,1.28,1.55,7,-27,27,40,-27
1998-6-22-2-0,1998,173,2,0,5.97,2.02,-4.18,-3.74,-3.69,-4.23,414.4,3.72,51973,1.28,1.75,7,-27,27,40,-27
1998-6-22-2-1,1998,173,2,1,5.97,2.21,-4.54,-3.18,-4.12,-3.71,414.4,3.94,50497,1.35,1.54,7,-27,27,39,-27
1998-6-22-2-2,1998,173,2,2,5.97,2.73,-4.69,-2.48,-4.35,-3.03,414.4,3.93,50520,1.35,1.26,6,-26,28,39,-26
1998-6-22-2-3,1998,173,2,3,5.96,2.95,-4.67,-2.22,-4.37,-2.77,414.4,3.82,51322,1.31,1.15,6,-26,28,39,-26
1998-6-22-2-4,1998,173,2,4,5.87,2.79,-4.75,-2.01,-4.47,-2.57,414.6,3.96,53773,1.36,1.07,6,-26,29,38,-26
1998-6-22-2-5,1998,173,2,5,5.86,2.7,-4.88,-1.79,-4.63,-2.36,414.3,4.09,54329,1.4,0.98,6,-26,29,38,-26
1998-6-22-2-6,1998,173,2,6,5.87,3.08,-4.82,-1.26,-4.64,-1.83,413.5,4.0,55238,1.37,0.76,6,-26,29,38,-26
1998-6-22-2-7,1998,173,2,7,5.92,3.07,-4.98,-0.89,-4.84,-1.47,412.4,4.26,58582,1.45,0.61,6,-26,29,38,-26
1998-6-22-2-8,1998,173,2,8,5.93,3.22,-4.94,-0.21,-4.88,-0.79,411.8,3.97,62671,1.35,0.33,6,-26,30,39,-26
1998-6-22-2-9,1998,173,2,9,5.98,3.47,-4.87,0.12,-4.85,-0.45,412.7,3.96,61518,1.35,0.19,5,-26,30,39,-26
1998-6-22-2-10,1998,173,2,10,5.97,3.58,-4.77,0.09,-4.75,-0.47,413.1,3.96,61135,1.35,0.19,5,-26,30,39,-26
1998-6-22-2-11,1998,173,2,11,5.93,2.67,-5.12,-1.14,-4.95,-1.73,413.3,4.0,61013,1.37,0.72,6,-26,31,39,-26
1998-6-22-2-12,1998,173,2,12,5.93,2.67,-5.15,-1.17,-4.98,-1.76,413.7,4.09,53177,1.4,0.73,5,-26,31,39,-26
1998-6-22-2-13,1998,173,2,13,5.97,2.67,-5.25,-0.99,-5.1,-1.59,413.7,3.89,52161,1.33,0.66,5,-26,31,39,-26
1998-6-22-2-14,1998,173,2,14,6.02,2.68,-5.29,-1.01,-5.14,-1.61,414.4,3.9,51793,1.34,0.67,5,-25,31,38,-25
1998-6-22-2-15,1998,173,2,15,6.04,2.35,-5.53,-0.55,-5.43,-1.17,415.9,3.96,50909,1.37,0.49,5,-25,31,38,-25
1998-6-22-2-16,1998,173,2,16,5.95,1.96,-5.61,-0.31,-5.54,-0.94,417.0,4.05,49148,1.41,0.39,5,-25,31,38,-25
1998-6-22-2-17,1998,173,2,17,5.89,1.9,-5.54,-0.64,-5.43,-1.26,416.8,4.16,50023,1.45,0.53,4,-26,31,39,-26
1998-6-22-2-18,1998,173,2,18,5.86,1.41,-5.66,-0.63,-5.55,-1.26,416.8,4.16,50023,1.45,0.53,4,-26,32,39,-26
1998-6-22-2-19,1998,173,2,19,5.85,1.82,-5.49,-0.92,-5.35,-1.52,416.6,4.42,52312,1.53,0.63,4,-26,31,38,-26
1998-6-22-2-20,1998,173,2,20,5.88,1.9,-5.43,-1.17,-5.27,-1.76,416.6,4.42,52312,1.53,0.73,4,-26,30,37,-26
1998-6-22-2-21,1998,173,2,21,5.95,2.29,-5.43,-0.81,-5.31,-1.4,415.1,4.04,52296,1.39,0.58,4,-26,31,37,-26
1998-6-22-2-22,1998,173,2,22,5.98,2.29,-5.47,-0.71,-5.36,-1.3,414.6,4.01,52332,1.38,0.54,4,-27,31,38,-27
1998-6-22-2-23,1998,173,2,23,6.03,2.44,-5.49,-0.55,-5.4,-1.14,413.6,3.94,52461,1.35,0.47,4,-27,30,38,-27
1998-6-22-2-24,1998,173,2,24,6.02,3.13,-5.1,0.15,-5.09,-0.4,414.9,4.19,57378,1.44,0.17,4,-27,31,38,-27
1998-6-22-2-25,1998,173,2,25,6.01,3.51,-4.84,0.59,-4.88,0.07,414.2,4.16,57865,1.43,-0.03,4,-27,30,37,-27
1998-6-22-2-26,1998,173,2,26,6.0,3.58,-4.75,0.76,-4.8,0.25,411.2,4.02,63122,1.36,-0.1,4,-27,30,37,-27
1998-6-22-2-27,1998,173,2,27,6.07,3.38,-4.95,0.82,-5.01,0.29,412.4,3.97,59199,1.35,-0.12,3,-28,30,36,-28
1998-6-22-2-28,1998,173,2,28,6.03,3.17,-5.07,0.46,-5.09,-0.07,411.5,3.85,60247,1.3,0.03,3,-28,29,36,-28
1998-6-22-2-29,1998,173,2,29,5.95,3.04,-5.1,0.33,-5.11,-0.2,411.0,3.98,62241,1.34,0.08,3,-28,28,34,-28
1998-6-22-2-30,1998,173,2,30,6.03,2.97,-5.13,-0.87,-5.01,-1.39,412.1,3.98,61879,1.35,0.57,3,-28,27,34,-28
1998-6-22-2-31,1998,173,2,31,6.07,2.86,-5.25,-0.96,-5.12,-1.49,413.2,3.78,58906,1.29,0.62,3,-29,27,34,-29
1998-6-22-2-32,1998,173,2,32,5.98,2.71,-5.3,-0.47,-5.22,-1.01,413.2,4.08,61200,1.39,0.42,3,-29,27,33,-29
1998-6-22-2-33,1998,173,2,33,6.03,2.9,-5.21,-0.87,-5.1,-1.39,413.0,3.78,55450,1.29,0.57,2,-29,26,33,-29
1998-6-22-2-34,1998,173,2,34,6.04,3.05,-5.11,-1.04,-4.98,-1.55,413.0,3.78,55450,1.29,0.64,2,-29,25,33,-29
1998-6-22-2-35,1998,173,2,35,6.04,3.22,-4.95,-1.14,-4.81,-1.63,409.2,3.78,60457,1.27,0.67,2,-29,24,33,-29
1998-6-22-2-36,1998,173,2,36,6.07,3.69,-4.76,0.55,-4.79,0.08,408.7,3.72,63803,1.24,-0.03,2,-29,24,33,-29
1998-6-22-2-37,1998,173,2,37,5.96,3.56,-4.73,0.63,-4.77,0.16,406.4,3.68,65642,1.22,-0.07,2,-29,23,33,-29
1998-6-22-2-38,1998,173,2,38,5.91,3.34,-4.86,0.34,-4.87,-0.14,408.9,3.89,69067,1.3,0.06,2,-29,22,32,-29
1998-6-22-2-39,1998,173,2,39,5.93,3.21,-4.97,0.42,-4.99,-0.06,408.9,3.86,64112,1.29,0.02,2,-29,22,31,-29
1998-6-22-2-40,1998,173,2,40,5.97,3.25,-4.98,0.46,-5.0,-0.02,408.8,3.82,60031,1.28,0.01,2,-29,21,31,-29
1998-6-22-2-41,1998,173,2,41,5.95,3.2,-4.96,0.64,-5.0,0.16,408.7,3.81,59415,1.27,-0.07,1,-29,21,30,-29
1998-6-22-2-42,1998,173,2,42,6.02,2.93,-5.19,0.32,-5.2,-0.17,408.3,4.0,59547,1.33,0.07,1,-29,21,30,-29
1998-6-22-2-43,1998,173,2,43,6.17,2.26,-5.65,-0.88,-5.54,-1.41,410.3,4.09,50639,1.38,0.58,1,-29,21,29,-29
1998-6-22-2-44,1998,173,2,44,6.18,2.7,-5.53,-0.3,-5.48,-0.81,410.5,4.09,46943,1.38,0.33,1,-30,21,29,-30
1998-6-22-2-45,1998,173,2,45,6.15,2.9,-5.41,0.05,-5.39,-0.45,407.8,4.12,50112,1.37,0.18,1,-30,20,29,-30
1998-6-22-2-46,1998,173,2,46,6.13,3.23,-5.17,0.52,-5.2,0.04,407.5,4.18,52364,1.39,-0.02,1,-29,20,29,-29
1998-6-22-2-47,1998,173,2,47,6.09,3.09,-5.14,0.88,-5.2,0.41,407.7,4.25,52264,1.41,-0.17,1,-30,20,30,-30
1998-6-22-2-48,1998,173,2,48,6.05,3.29,-4.91,1.28,-5.01,0.83,407.1,4.21,55481,1.4,-0.34,1,-30,20,30,-30
1998-6-22-2-49,1998,173,2,49,6.08,3.47,-4.88,0.99,-4.95,0.55,407.0,4.19,57832,1.39,-0.22,1,-29,20,30,-29
1998-6-22-2-50,1998,173,2,50,6.08,3.24,-5.08,0.73,-5.12,0.28,406.0,4.15,57567,1.37,-0.11,1,-29,19,29,-29
1998-6-22-2-51,1998,173,2,51,6.05,3.25,-5.01,0.91,-5.07,0.46,407.9,4.16,54021,1.38,-0.19,1,-30,19,29,-30
1998-6-22-2-52,1998,173,2,52,6.07,3.2,-5.0,1.26,-5.09,0.82,407.8,4.22,53660,1.4,-0.33,1,-29,19,29,-29
1998-6-22-2-53,1998,173,2,53,6.04,3.3,-4.9,1.25,-4.99,0.82,407.7,4.29,53396,1.43,-0.33,1,-29,18,29,-29
1998-6-22-2-54,1998,173,2,54,6.03,3.17,-4.93,1.41,-5.03,0.98,407.5,4.47,56758,1.48,-0.4,1,-29,18,28,-29
1998-6-22-2-55,1998,173,2,55,6.07,3.2,-4.95,1.45,-5.06,1.02,408.9,4.25,51640,1.42,-0.42,1,-29,18,28,-29
1998-6-22-2-56,1998,173,2,56,6.07,3.19,-4.97,1.38,-5.07,0.96,407.7,4.46,54463,1.48,-0.39,1,-29,18,28,-29
1998-6-22-2-57,1998,173,2,57,6.09,3.29,-4.9,1.43,-5.0,1.01,407.0,4.09,56342,1.36,-0.41,1,-29,18,28,-29
1998-6-22-2-58,1998,173,2,58,6.06,3.39,-4.79,1.49,-4.9,1.09,406.9,4.08,56332,1.35,-0.44,1,-29,18,28,-29
1998-6-22-2-59,1998,173,2,59,6.01,3.32,-4.73,1.63,-4.85,1.24,404.9,4.19,54638,1.37,-0.5,1,-29,18,28,-29
1998-6-22-3-0,1998,173,3,0,6.01,3.25,-4.71,1.79,-4.84,1.4,406.0,4.21,52795,1.39,-0.57,1,-29,17,28,-29
1998-6-22-3-1,1998,173,3,1,5.99,3.18,-4.74,1.79,-4.87,1.4,405.3,4.46,57023,1.47,-0.57,1,-29,17,28,-29
1998-6-22-3-2,1998,173,3,2,5.96,3.13,-4.73,1.84,-4.86,1.46,404.5,4.26,58593,1.39,-0.59,1,-29,17,28,-29
1998-6-22-3-3,1998,173,3,3,5.98,3.25,-4.69,1.75,-4.81,1.37,405.4,4.29,57237,1.41,-0.56,1,-29,17,27,-29
1998-6-22-3-4,1998,173,3,4,5.97,3.0,-4.79,1.91,-4.93,1.53,405.4,4.33,52747,1.42,-0.62,1,-29,17,25,-29
1998-6-22-3-5,1998,173,3,5,5.98,3.3,-4.61,1.88,-4.74,1.52,404.7,4.14,51107,1.36,-0.62,1,-29,17,25,-29
1998-6-22-3-6,1998,173,3,6,5.93,3.26,-4.62,1.74,-4.74,1.38,404.3,4.39,55478,1.44,-0.56,1,-29,16,25,-29
1998-6-22-3-7,1998,173,3,7,5.92,3.26,-4.48,2.07,-4.62,1.72,404.5,4.34,53618,1.42,-0.7,0,-29,16,26,-29
1998-6-22-3-8,1998,173,3,8,5.93,3.32,-4.46,2.06,-4.6,1.72,405.1,3.95,53156,1.3,-0.7,1,-29,16,26,-29
1998-6-22-3-9,1998,173,3,9,5.93,3.38,-4.43,2.03,-4.57,1.69,404.6,4.15,54341,1.36,-0.68,1,-29,15,26,-29
